Date,n_stocks,q90_abs_error,index_proxy_return,index_proxy,index_proxy_rebased
2012-05-28,12,0.031187755125574614,-0.003139422912175671,0.9926149545055917,100.0
2012-05-29,12,0.01391746479202985,-0.008756646153405696,0.9839229765824073,99.12433538465943
2012-05-30,12,0.02362243253737679,0.008346768023118139,0.9921355534205566,99.95170321756095
2012-05-31,12,0.011691468250501161,-0.012088509134880117,0.9801421137199928,98.74343614016863
2012-06-01,13,0.0519511491991579,0.0036701428519330353,0.9837393752925407,99.10583865649377
2012-06-04,13,0.02619209074182441,-0.02845041558635655,0.9557515812368053,96.28623635968214
2012-06-05,13,0.024718691239831905,0.008841827248703573,0.9642021716107765,97.13758262800229
2012-06-06,13,0.029675807058811184,0.009945195158547701,0.9737913503797411,98.10363484446732
2012-06-07,13,0.02723615309223522,0.01728552037901451,0.9906238406116382,99.79940722382676
2012-06-08,13,0.022920172638259743,-0.007665859696682272,0.9830298572373208,99.03435897023685
2012-06-11,13,0.018492781720124106,0.00013888648679098527,0.9831663868006032,99.04811350442583
2012-06-12,13,0.011999722197651722,-0.0068950789445480975,0.9763873769479869,98.36516894250424
2012-06-13,12,0.024026089115068233,-0.001712245576589555,0.9747155619807699,98.19674361709197
2012-06-14,13,0.04175710547715414,-0.008277399618929418,0.9666474517594658,97.38392992889574
2012-06-15,12,0.023660763882799044,0.014284849669186377,0.9804558652909517,98.7750447281246
2012-06-18,13,0.02244030181318524,0.007252601012793418,0.9875667204925601,99.4914207175585
2012-06-19,13,0.013594934443244602,-0.009643853329637535,0.9780427718868987,98.53194004860111
2012-06-20,12,0.018428922950988653,0.004008708281000013,0.981963460045734,98.92692585261693
2012-06-21,13,0.016987236781278572,-0.003846943596957673,0.9781859020006646,98.54635954864149
2012-06-22,13,0.027952745894435787,-0.006673654542413183,0.9716578272124533,97.88869518860143
2012-06-25,13,0.03196035937871788,-0.005280826056555578,0.9665266712404537,97.37176201640723
2012-06-26,13,0.019145630754064665,-0.012658906725822348,0.9542915002612011,96.13914196331255
2012-06-27,12,0.028232741821557158,-0.003108525269239707,0.9513250610184185,95.84029101115658
2012-06-28,13,0.023332764906808707,-0.004596636319103588,0.9469521656916678,95.39974804866124
2012-06-29,12,0.03450976539688773,0.007273062318607399,0.9538394078054837,96.09359636139861
2012-07-02,13,0.037855023029260346,-0.0072648165101418406,0.9469099395276345,95.39549401603341
2012-07-03,12,0.01630174094461828,-0.01460424261632157,0.9330810370349666,94.00231507691942
2012-07-04,12,0.03225328922271727,-0.0048628267676944425,0.9285436255916448,93.54519810293812
2012-07-05,12,0.01039292903151356,0.008878135117276023,0.9367873613619327,94.37570501126835
2012-07-06,13,0.039220897170889654,0.0010425689975463131,0.937764026822182,94.47409819543469
2012-07-09,13,0.014332112227566562,-0.0179113950847593,0.9209673648414951,92.78193529737992
2012-07-10,13,0.013532552216201883,-0.007292233917343167,0.9142514553868318,92.10534772188763
2012-07-11,12,0.011175316732260321,0.0036687570503593898,0.9176056218595835,92.44325986571809
2012-07-12,13,0.03812643834389752,0.0042955823093778055,0.9215472723358291,92.84035749741848
2012-07-13,13,0.027708430151687884,0.021388828185087472,0.9412580886082563,94.82610395257288
2012-07-16,13,0.02503256374038752,-0.005269261003155857,0.9362983540680478,94.32644046093438
2012-07-17,13,0.012213850655825842,0.009215477257105587,0.9449267902558274,95.19570362774586
2012-07-18,13,0.04462068560533222,0.002236586844400447,0.9470402010838351,95.40861708612312
2012-07-19,13,0.038875774433836344,0.019453764927986148,0.9654636985330729,97.2646738950208
2012-07-20,13,0.015410967532079684,-0.010414192880797757,0.9554091733571412,96.25174082059017
2012-07-23,13,0.04105202085338535,-0.003956111708620179,0.9516294679398998,95.87095818175474
2012-07-24,13,0.0282846822519787,-0.01177543061370645,0.940423621170215,94.74203636581593
2012-07-25,13,0.011765204754192321,-0.006200624967889312,0.9345924069843942,94.1545765296174
2012-07-26,13,0.016209716259618163,0.00425820989392413,0.9385720976186015,94.55550647895404
2012-07-27,14,0.020564065832877423,-0.0022265739937769985,0.9364822973947592,94.34497164725958
2012-07-30,14,0.01727630399400371,0.005446016269582553,0.9415823952225472,94.85877589780388
2012-07-31,14,0.01673439178848633,0.0006155055086012963,0.9421619443736086,94.91716199690815
2012-08-01,14,0.024002169910818286,-0.007755010871590988,0.9348554682521919,94.18107837372156
2012-08-02,13,0.00860781857045358,0.007502700855814147,0.9418694091739102,94.88769083103757
2012-08-03,11,0.0273097492754459,0.0033218157473026777,0.9449981258092067,95.20289025666531
2012-08-06,14,0.009847113300975199,0.01057586022551353,0.9549922939011372,96.20974271708471
2012-08-07,14,0.010806541581405244,-0.003420425066777057,0.9517258143204987,95.88066450142702
2012-08-08,13,0.029033567674923558,0.004988169263978659,0.9564731837752273,96.35893348510288
2012-08-09,14,0.022895049408543793,0.014737143382681965,0.9705688662262131,97.77898890407515
2012-08-10,13,0.017023555864580004,-0.006909839403709738,0.9638623912303493,97.10335179369088
2012-08-13,13,0.025827456518891193,0.0029105795690591335,0.966667789413649,97.38597882550877
2012-08-14,14,0.009409031260292872,0.006929955134938334,0.9733667538246756,98.0608592895416
2012-08-15,13,0.016828594077378425,-0.00031307327420869246,0.9730620187080499,98.03015905525211
2012-08-16,13,0.023474870156496762,-0.0006917121520561723,0.9723889398850052,97.9623504029656
2012-08-17,12,0.01491447033477008,0.0022816789421332183,0.974607619252704,98.1858690350019
2012-08-20,12,0.049174678750569016,0.008990933571945718,0.9833702516161174,99.06865166119938
2012-08-21,14,0.05566472439677445,-0.04809343373200383,0.9360765995859937,94.30410002761252
2012-08-22,12,0.05061264932301117,-0.02542385666186155,0.9122779222935966,91.90652610588465
2012-08-23,13,0.04416869879933078,-0.04893496443097201,0.8676356346149984,87.40908351991898
2012-08-24,14,0.06840596699621525,0.024981102407855966,0.8893101292560207,89.5926587867069
2012-08-27,14,0.05474488467152693,-0.041923199897850524,0.8520274029360373,85.83664784301189
2012-08-28,13,0.04654724048450594,-0.0057814948451932685,0.8471014108979992,85.34038370597884
2012-08-29,13,0.03590644262731063,0.01993382141606511,0.8639873791441367,87.0415436743523
2012-08-30,14,0.04448330265004183,0.016654159891732818,0.8783763631008424,88.49114745992821
2012-08-31,14,0.03498233368736687,-0.006605146557651954,0.872574558489784,87.9066504619006
2012-09-04,14,0.029882958938833193,0.0147508023999371,0.8854457333812793,89.20334409250444
2012-09-05,14,0.035346970456885084,-0.011739304765835052,0.8750512160635081,88.15615885007088
2012-09-06,14,0.034306184749584544,-0.012816149657363964,0.8638364287205799,87.02633632503002
2012-09-07,14,0.05823577425908289,0.004409545840107261,0.8676455550513777,87.41008294435181
