expert_run,expert_model,market_run,market_model,method,code_count,overlap_codes,best_weight_expert,best_val_rel_score,best_test_rel_score,stable_weight_tolerance,stable_weight_min,stable_weight_max,stable_weight_count,stable_weight_center,stable_test_rel_score_mean,stable_test_rel_score_median,stable_test_rel_score_min,stable_test_rel_score_max
20260409_144422_bank12_expert,lstm_best_by_val,overnight_shared_vn100_w20_u64_32_relscore_20260408_173407,lstm_best_by_val,avg,12,"ACB,BID,CTG,EIB,HDB,LPB,MBB,STB,TCB,TPB,VCB,VPB",0.75,0.022268582261564696,-0.011999571770768602,0.001,0.7,0.8,3,0.75,-0.01150421768229141,-0.011999571770768602,-0.013016772161313916,-0.009496309114791712
20260409_144422_bank12_expert,lstm_best_by_val,overnight_shared_vn100_w20_u64_32_relscore_20260408_173407,lstm_ensemble,avg,12,"ACB,BID,CTG,EIB,HDB,LPB,MBB,STB,TCB,TPB,VCB,VPB",0.75,0.020945128497296572,-0.013337173272365499,0.001,0.7,0.75,2,0.725,-0.012204124647612669,-0.012204124647612669,-0.013337173272365499,-0.011071076022859838
20260409_144422_bank12_expert,lstm_best_by_val,overnight_shared_vn100_w20_u64_32_relscore_20260408_173407,lstm_signmag_best_by_val,avg,12,"ACB,BID,CTG,EIB,HDB,LPB,MBB,STB,TCB,TPB,VCB,VPB",0.7,0.02055429573994949,-0.011014652201233543,0.001,0.6,0.85,5,0.74,-0.010199780972017259,-0.010163587172596023,-0.011014652201233543,-0.009646210757298546
20260409_144422_bank12_expert,lstm_signmag_best_by_val,overnight_shared_vn100_w20_u64_32_relscore_20260408_173407,lstm_best_by_val,agree_only,12,"ACB,BID,CTG,EIB,HDB,LPB,MBB,STB,TCB,TPB,VCB,VPB",0.15,0.019761718702107522,-0.021085572371190908,0.001,0.1,0.55,6,0.30833333333333335,-0.019020703653126175,-0.018680442500534133,-0.021472326080332227,-0.016558665376269488
20260409_144422_bank12_expert,lstm_signmag_best_by_val,overnight_shared_vn100_w20_u64_32_relscore_20260408_173407,lstm_ensemble,agree_only,12,"ACB,BID,CTG,EIB,HDB,LPB,MBB,STB,TCB,TPB,VCB,VPB",0.55,0.019602362183795075,-0.0126698361640043,0.001,0.5,0.6,3,0.5499999999999999,-0.01322854391242867,-0.013415268761173271,-0.013600526812108438,-0.0126698361640043
20260409_144422_bank12_expert,lstm_ensemble,overnight_shared_vn100_w20_u64_32_relscore_20260408_173407,lstm_best_by_val,avg,12,"ACB,BID,CTG,EIB,HDB,LPB,MBB,STB,TCB,TPB,VCB,VPB",0.9,0.019153594460723622,-0.013345658521897619,0.001,0.7,0.9,2,0.8,-0.014077643819660923,-0.014077643819660923,-0.014809629117424228,-0.013345658521897619
20260409_144422_bank12_expert,lstm_ensemble,overnight_shared_vn100_w20_u64_32_relscore_20260408_173407,lstm_signmag_best_by_val,avg,12,"ACB,BID,CTG,EIB,HDB,LPB,MBB,STB,TCB,TPB,VCB,VPB",0.7,0.01870655390618292,-0.011263895362412457,0.001,0.65,0.75,3,0.7000000000000001,-0.011130265454041721,-0.011263895362412457,-0.011432166686650813,-0.010694734313061893
20260409_144422_bank12_expert,lstm_ensemble,overnight_shared_vn100_w20_u64_32_relscore_20260408_173407,lstm_best_by_val,agree_only,12,"ACB,BID,CTG,EIB,HDB,LPB,MBB,STB,TCB,TPB,VCB,VPB",1.0,0.01725631796893201,-0.016804033443238664,0.001,0.85,1.0,3,0.9166666666666666,-0.014922511596561364,-0.014444754822989792,-0.016804033443238664,-0.013518746523455638
20260409_144422_bank12_expert,lstm_ensemble,overnight_shared_vn100_w20_u64_32_relscore_20260408_173407,lstm_signmag_best_by_val,agree_only,12,"ACB,BID,CTG,EIB,HDB,LPB,MBB,STB,TCB,TPB,VCB,VPB",1.0,0.01725631796893201,-0.016804033443238664,0.001,0.95,1.0,2,0.975,-0.015814593385921394,-0.015814593385921394,-0.016804033443238664,-0.014825153328604124
20260409_144422_bank12_expert,lstm_ensemble,overnight_shared_vn100_w20_u64_32_relscore_20260408_173407,lstm_ensemble,avg,12,"ACB,BID,CTG,EIB,HDB,LPB,MBB,STB,TCB,TPB,VCB,VPB",1.0,0.01725631796893201,-0.016804033443238664,0.001,0.75,1.0,2,0.875,-0.01472086268440942,-0.01472086268440942,-0.016804033443238664,-0.012637691925580175
20260409_144422_bank12_expert,lstm_ensemble,overnight_shared_vn100_w20_u64_32_relscore_20260408_173407,lstm_ensemble,agree_only,12,"ACB,BID,CTG,EIB,HDB,LPB,MBB,STB,TCB,TPB,VCB,VPB",1.0,0.01725631796893201,-0.016804033443238664,0.001,0.95,1.0,2,0.975,-0.01570642842931691,-0.01570642842931691,-0.016804033443238664,-0.014608823415395156
20260409_144422_bank12_expert,lstm_signmag_best_by_val,overnight_shared_vn100_w20_u64_32_relscore_20260408_173407,lstm_signmag_best_by_val,avg,12,"ACB,BID,CTG,EIB,HDB,LPB,MBB,STB,TCB,TPB,VCB,VPB",0.95,0.017245214205583448,-0.01235611565434791,0.001,0.95,0.95,1,0.95,-0.01235611565434791,-0.01235611565434791,-0.01235611565434791,-0.01235611565434791
