gate,fold,signal_date,actual_date,wyckoff_phase,hypothesis,candidate,rebalance_every,gross_return,turnover,cost_return,net_return,n_positions,gross_exposure,is_rebalance_day,policy_changed
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,20,2022-05-27,2022-05-30,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_40,20,0.004221691018860173,1.0000000000000009,0.0015000000000000013,0.0027216910188601713,38,1.0000000000000002,True,True
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,20,2022-05-30,2022-05-31,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_40,20,0.0060421093021951824,0.0,0.0,0.0060421093021951824,38,1.0000000000000002,False,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,20,2022-05-31,2022-06-01,accumulation,__cash__,__cash__,1,0.0,1.0000000000000009,0.0015000000000000013,-0.0015000000000000013,0,0.0,True,True
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,20,2022-06-01,2022-06-02,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_40,20,0.0014316870004678645,0.9999999999999993,0.001499999999999999,-6.831299953213442e-05,38,0.9999999999999992,True,True
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,20,2022-06-02,2022-06-03,accumulation,__cash__,__cash__,1,0.0,0.9999999999999993,0.001499999999999999,-0.001499999999999999,0,0.0,True,True
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,20,2022-06-03,2022-06-06,accumulation,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,20,2022-06-06,2022-06-07,accumulation,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,20,2022-06-07,2022-06-08,accumulation,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,20,2022-06-08,2022-06-09,accumulation,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,20,2022-06-09,2022-06-10,accumulation,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,20,2022-06-10,2022-06-13,accumulation,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,20,2022-06-13,2022-06-14,accumulation,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,20,2022-06-14,2022-06-15,accumulation,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,20,2022-06-15,2022-06-16,accumulation,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,20,2022-06-16,2022-06-17,accumulation,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,20,2022-06-17,2022-06-20,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_40,20,-0.021535182311910983,0.9999999999999983,0.0014999999999999974,-0.02303518231191098,37,1.0,True,True
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,20,2022-06-20,2022-06-21,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_40,20,-0.0019828807530251954,0.0,0.0,-0.0019828807530251954,37,1.0,False,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,20,2022-06-21,2022-06-22,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_40,20,0.007836837434788824,1.2162162162162171,0.0018243243243243256,0.006012513110464498,38,0.9999999999999996,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,21,2022-06-22,2022-06-23,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_30,3,0.008003915834706242,0.9999999999999992,0.0014999999999999987,0.006503915834706243,28,0.9999999999999997,True,True
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,21,2022-06-23,2022-06-24,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_30,3,-0.023009194884690682,0.0,0.0,-0.023009194884690682,28,0.9999999999999997,False,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,21,2022-06-24,2022-06-27,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_30,3,0.0027909302971912183,0.0,0.0,0.0027909302971912183,28,0.9999999999999997,False,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,21,2022-06-27,2022-06-28,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_30,3,0.0011100460318490273,1.3333333333333335,0.0020000000000000005,-0.0008899539681509732,28,0.9999999999999998,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,21,2022-06-28,2022-06-29,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_30,3,0.010253437125356863,0.0,0.0,0.010253437125356863,28,0.9999999999999998,False,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,21,2022-06-29,2022-06-30,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_30,3,-0.016392291330983105,0.0,0.0,-0.016392291330983105,28,0.9999999999999998,False,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,21,2022-06-30,2022-07-01,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_30,3,0.011750508715132505,1.5769230769230769,0.002365384615384615,0.00938512409974789,28,0.9999999999999997,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,21,2022-07-01,2022-07-04,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_30,3,-0.026040531728150546,0.0,0.0,-0.026040531728150546,28,0.9999999999999997,False,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,21,2022-07-04,2022-07-05,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_30,3,-0.031492626568901186,0.0,0.0,-0.031492626568901186,28,0.9999999999999997,False,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,21,2022-07-05,2022-07-06,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_30,3,0.014393075676967503,0.7857142857142855,0.0011785714285714283,0.013214504248396075,28,0.9999999999999997,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,21,2022-07-06,2022-07-07,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_30,3,0.034820114736378686,0.0,0.0,0.034820114736378686,28,0.9999999999999997,False,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,21,2022-07-07,2022-07-08,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_30,3,-0.015813205761202997,0.0,0.0,-0.015813205761202997,28,0.9999999999999997,False,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,21,2022-07-08,2022-07-11,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_30,3,0.04348330984690355,0.6428571428571427,0.0009642857142857141,0.042519024132617836,28,0.9999999999999997,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,21,2022-07-11,2022-07-12,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_30,3,-0.0041531161613030535,0.0,0.0,-0.0041531161613030535,28,0.9999999999999997,False,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,21,2022-07-12,2022-07-13,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_30,3,0.019031222639439085,0.0,0.0,0.019031222639439085,28,0.9999999999999997,False,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,21,2022-07-13,2022-07-14,accumulation,__cash__,__cash__,1,0.0,0.9999999999999997,0.0014999999999999994,-0.0014999999999999994,0,0.0,True,True
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,21,2022-07-14,2022-07-15,accumulation,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,21,2022-07-15,2022-07-18,accumulation,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,21,2022-07-18,2022-07-19,accumulation,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,21,2022-07-19,2022-07-20,accumulation,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,21,2022-07-20,2022-07-21,accumulation,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,22,2022-07-21,2022-07-22,accumulation,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,True
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,22,2022-07-22,2022-07-25,accumulation,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,22,2022-07-25,2022-07-26,accumulation,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,22,2022-07-26,2022-07-27,accumulation,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,22,2022-07-27,2022-07-28,accumulation,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,22,2022-07-28,2022-07-29,accumulation,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,22,2022-07-29,2022-08-01,accumulation,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,22,2022-08-01,2022-08-02,accumulation,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,22,2022-08-02,2022-08-03,accumulation,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,22,2022-08-03,2022-08-04,accumulation,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,22,2022-08-04,2022-08-05,accumulation,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,22,2022-08-05,2022-08-08,transition,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,22,2022-08-08,2022-08-09,transition,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,22,2022-08-09,2022-08-10,transition,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,22,2022-08-10,2022-08-11,markup,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,22,2022-08-11,2022-08-12,markup,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,22,2022-08-12,2022-08-15,markup,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,22,2022-08-15,2022-08-16,transition,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,22,2022-08-16,2022-08-17,transition,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,22,2022-08-17,2022-08-18,markup,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,22,2022-08-18,2022-08-19,markup,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,23,2022-08-19,2022-08-22,markup,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,True
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,23,2022-08-22,2022-08-23,markup,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,23,2022-08-23,2022-08-24,transition,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,23,2022-08-24,2022-08-25,markup,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,23,2022-08-25,2022-08-26,markup,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,23,2022-08-26,2022-08-29,markup,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,23,2022-08-29,2022-08-30,markup,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,23,2022-08-30,2022-08-31,transition,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,23,2022-08-31,2022-09-05,distribution,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,23,2022-09-05,2022-09-06,distribution,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,23,2022-09-06,2022-09-07,distribution,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,23,2022-09-07,2022-09-08,distribution,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,23,2022-09-08,2022-09-09,distribution,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,23,2022-09-09,2022-09-12,distribution,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,23,2022-09-12,2022-09-13,distribution,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,23,2022-09-13,2022-09-14,distribution,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,23,2022-09-14,2022-09-15,distribution,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,23,2022-09-15,2022-09-16,distribution,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,23,2022-09-16,2022-09-19,distribution,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,23,2022-09-19,2022-09-20,distribution,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,23,2022-09-20,2022-09-21,distribution,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,24,2022-09-21,2022-09-22,distribution,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,True
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,24,2022-09-22,2022-09-23,distribution,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,24,2022-09-23,2022-09-26,transition,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,24,2022-09-26,2022-09-27,transition,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,24,2022-09-27,2022-09-28,transition,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,24,2022-09-28,2022-09-29,transition,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,24,2022-09-29,2022-09-30,transition,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,24,2022-09-30,2022-10-03,transition,__cash__,__cash__,1,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,24,2022-10-03,2022-10-04,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_30,5,0.049829337080674455,0.9999999999999997,0.0014999999999999994,0.04832933708067445,28,0.9999999999999997,True,True
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,24,2022-10-04,2022-10-05,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_30,5,-0.05380021484701756,0.0,0.0,-0.05380021484701756,28,0.9999999999999997,False,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,24,2022-10-05,2022-10-06,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_30,5,-0.05754121286528446,0.42857142857142844,0.0006428571428571426,-0.0581840700081416,28,0.9999999999999997,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,24,2022-10-06,2022-10-07,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_30,5,0.03384766757621292,0.0,0.0,0.03384766757621292,28,0.9999999999999997,False,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,24,2022-10-07,2022-10-10,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_30,5,-0.05629162560217079,0.0,0.0,-0.05629162560217079,28,0.9999999999999997,False,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,24,2022-10-10,2022-10-11,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_30,5,0.03306019045079922,0.0,0.0,0.03306019045079922,28,0.9999999999999997,False,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,24,2022-10-11,2022-10-12,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_30,5,0.01375468658183566,0.0,0.0,0.01375468658183566,28,0.9999999999999997,False,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,24,2022-10-12,2022-10-13,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_30,5,0.030446330168550518,0.5714285714285713,0.000857142857142857,0.02958918731140766,28,0.9999999999999997,True,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,24,2022-10-13,2022-10-14,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_30,5,0.012303086471677337,0.0,0.0,0.012303086471677337,28,0.9999999999999997,False,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,24,2022-10-14,2022-10-17,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_30,5,0.0021877164919195287,0.0,0.0,0.0021877164919195287,28,0.9999999999999997,False,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,24,2022-10-17,2022-10-18,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_30,5,-0.009341932641940965,0.0,0.0,-0.009341932641940965,28,0.9999999999999997,False,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,24,2022-10-18,2022-10-19,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_30,5,-0.026785228151961063,0.0,0.0,-0.026785228151961063,28,0.9999999999999997,False,False
train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,24,2022-10-19,2022-10-20,markdown,h0_forecast_abs,committee_h0_forecast_abs_top_30,5,-0.06586016279678523,0.42857142857142844,0.0006428571428571426,-0.06650301993964237,28,0.9999999999999997,True,False
train_phase_regularized_m15_dd20_t25,1,2020-10-14,2020-10-15,distribution,h3_rank_committee,committee_h3_rank_committee_top_05,10,0.0,0.0,0.0,0.0,0,0.0,True,True
train_phase_regularized_m15_dd20_t25,1,2020-10-15,2020-10-16,transition,h0_forecast_abs,committee_h0_forecast_abs_top_20,10,0.009737678524753492,1.0000000000000004,0.0015000000000000007,0.00823767852475349,19,1.0,True,True
train_phase_regularized_m15_dd20_t25,1,2020-10-16,2020-10-19,distribution,h3_rank_committee,committee_h3_rank_committee_top_05,10,0.0,1.0000000000000004,0.0015000000000000007,-0.0015000000000000007,0,0.0,True,True
train_phase_regularized_m15_dd20_t25,1,2020-10-19,2020-10-20,transition,h0_forecast_abs,committee_h0_forecast_abs_top_20,10,-0.009260910023779913,1.0000000000000002,0.0015000000000000002,-0.010760910023779912,19,1.0000000000000004,True,True
train_phase_regularized_m15_dd20_t25,1,2020-10-20,2020-10-21,distribution,h3_rank_committee,committee_h3_rank_committee_top_05,10,0.0,1.0000000000000002,0.0015000000000000002,-0.0015000000000000002,0,0.0,True,True
train_phase_regularized_m15_dd20_t25,1,2020-10-21,2020-10-22,transition,h0_forecast_abs,committee_h0_forecast_abs_top_20,10,-0.00028667695199450187,1.0,0.0015,-0.001786676951994502,19,1.0,True,True
train_phase_regularized_m15_dd20_t25,1,2020-10-22,2020-10-23,distribution,h3_rank_committee,committee_h3_rank_committee_top_05,10,0.0,1.0,0.0015,-0.0015,0,0.0,True,True
train_phase_regularized_m15_dd20_t25,1,2020-10-23,2020-10-26,distribution,h3_rank_committee,committee_h3_rank_committee_top_05,10,0.0,0.0,0.0,0.0,0,0.0,False,False
train_phase_regularized_m15_dd20_t25,1,2020-10-26,2020-10-27,distribution,h3_rank_committee,committee_h3_rank_committee_top_05,10,0.0,0.0,0.0,0.0,0,0.0,False,False
train_phase_regularized_m15_dd20_t25,1,2020-10-27,2020-10-28,distribution,h3_rank_committee,committee_h3_rank_committee_top_05,10,0.0,0.0,0.0,0.0,0,0.0,False,False
train_phase_regularized_m15_dd20_t25,1,2020-10-28,2020-10-29,distribution,h3_rank_committee,committee_h3_rank_committee_top_05,10,0.0,0.0,0.0,0.0,0,0.0,True,False
train_phase_regularized_m15_dd20_t25,1,2020-10-29,2020-10-30,distribution,h3_rank_committee,committee_h3_rank_committee_top_05,10,0.0,0.0,0.0,0.0,0,0.0,False,False
train_phase_regularized_m15_dd20_t25,1,2020-10-30,2020-11-02,distribution,h3_rank_committee,committee_h3_rank_committee_top_05,10,0.0,0.0,0.0,0.0,0,0.0,False,False
train_phase_regularized_m15_dd20_t25,1,2020-11-02,2020-11-03,distribution,h3_rank_committee,committee_h3_rank_committee_top_05,10,0.0,0.0,0.0,0.0,0,0.0,False,False
train_phase_regularized_m15_dd20_t25,1,2020-11-03,2020-11-04,distribution,h3_rank_committee,committee_h3_rank_committee_top_05,10,0.0,0.0,0.0,0.0,0,0.0,False,False
train_phase_regularized_m15_dd20_t25,1,2020-11-04,2020-11-05,distribution,h3_rank_committee,committee_h3_rank_committee_top_05,10,0.0,0.0,0.0,0.0,0,0.0,False,False
train_phase_regularized_m15_dd20_t25,1,2020-11-05,2020-11-06,distribution,h3_rank_committee,committee_h3_rank_committee_top_05,10,0.0,0.0,0.0,0.0,0,0.0,False,False
train_phase_regularized_m15_dd20_t25,1,2020-11-06,2020-11-09,distribution,h3_rank_committee,committee_h3_rank_committee_top_05,10,0.0,0.0,0.0,0.0,0,0.0,False,False
train_phase_regularized_m15_dd20_t25,1,2020-11-09,2020-11-10,distribution,h3_rank_committee,committee_h3_rank_committee_top_05,10,0.0,0.0,0.0,0.0,0,0.0,False,False
train_phase_regularized_m15_dd20_t25,1,2020-11-10,2020-11-11,transition,h0_forecast_abs,committee_h0_forecast_abs_top_20,10,0.010289833393471769,1.0,0.0015,0.00878983339347177,18,1.0,True,True
train_phase_regularized_m15_dd20_t25,1,2020-11-11,2020-11-12,transition,h0_forecast_abs,committee_h0_forecast_abs_top_20,10,0.003644253806366256,0.6874999999999999,0.0010312499999999998,0.002613003806366256,19,1.0,True,False
train_phase_regularized_m15_dd20_t25,2,2020-11-12,2020-11-13,transition,h0_forecast_abs,committee_h0_forecast_abs_top_25,10,-0.007495002145526201,0.9999999999999997,0.0014999999999999994,-0.0089950021455262,23,0.9999999999999996,True,True
train_phase_regularized_m15_dd20_t25,2,2020-11-13,2020-11-16,distribution,h3_rank_committee,committee_h3_rank_committee_top_05,10,0.0,0.9999999999999997,0.0014999999999999994,-0.0014999999999999994,0,0.0,True,True
train_phase_regularized_m15_dd20_t25,2,2020-11-16,2020-11-17,transition,h0_forecast_abs,committee_h0_forecast_abs_top_25,10,-0.002349184248097513,0.9999999999999999,0.0014999999999999998,-0.0038491842480975124,22,0.9999999999999998,True,True
train_phase_regularized_m15_dd20_t25,2,2020-11-17,2020-11-18,transition,h0_forecast_abs,committee_h0_forecast_abs_top_25,10,-0.010520241323060208,0.0,0.0,-0.010520241323060208,22,0.9999999999999998,False,False
train_phase_regularized_m15_dd20_t25,2,2020-11-18,2020-11-19,transition,h0_forecast_abs,committee_h0_forecast_abs_top_25,10,0.0035442727322723628,0.0,0.0,0.0035442727322723628,22,0.9999999999999998,False,False
train_phase_regularized_m15_dd20_t25,2,2020-11-19,2020-11-20,transition,h0_forecast_abs,committee_h0_forecast_abs_top_25,10,0.005532802706251726,0.0,0.0,0.005532802706251726,22,0.9999999999999998,False,False
train_phase_regularized_m15_dd20_t25,2,2020-11-20,2020-11-23,transition,h0_forecast_abs,committee_h0_forecast_abs_top_25,10,4.55713348596256e-05,0.0,0.0,4.55713348596256e-05,22,0.9999999999999998,False,False
train_phase_regularized_m15_dd20_t25,2,2020-11-23,2020-11-24,transition,h0_forecast_abs,committee_h0_forecast_abs_top_25,10,-0.006247740579835524,0.0,0.0,-0.006247740579835524,22,0.9999999999999998,False,False
train_phase_regularized_m15_dd20_t25,2,2020-11-24,2020-11-25,transition,h0_forecast_abs,committee_h0_forecast_abs_top_25,10,-0.00421694329790106,0.0,0.0,-0.00421694329790106,22,0.9999999999999998,False,False
train_phase_regularized_m15_dd20_t25,2,2020-11-25,2020-11-26,transition,h0_forecast_abs,committee_h0_forecast_abs_top_25,10,0.006305980897325614,0.0,0.0,0.006305980897325614,22,0.9999999999999998,False,False
train_phase_regularized_m15_dd20_t25,2,2020-11-26,2020-11-27,transition,h0_forecast_abs,committee_h0_forecast_abs_top_25,10,-0.00510412268340587,1.2916666666666667,0.0019375,-0.00704162268340587,23,0.9999999999999999,True,False
train_phase_regularized_m15_dd20_t25,2,2020-11-27,2020-11-30,transition,h0_forecast_abs,committee_h0_forecast_abs_top_25,10,0.002083283178702302,0.0,0.0,0.002083283178702302,23,0.9999999999999999,False,False
train_phase_regularized_m15_dd20_t25,2,2020-11-30,2020-12-01,transition,h0_forecast_abs,committee_h0_forecast_abs_top_25,10,0.012265831375649808,0.0,0.0,0.012265831375649808,23,0.9999999999999999,False,False
