loss,magnitude_loss,sign_prob_loss,signed_prediction_loss,val_loss,val_magnitude_loss,val_sign_prob_loss,val_signed_prediction_loss,val_rel_score,learning_rate
2.7741920948028564,0.006919761188328266,0.802403450012207,1.344987392425537,2.76762318611145,0.006727713625878096,0.8067851066589355,1.342820167541504,-0.006568519285429009,0.00019999999494757503
2.7684736251831055,0.006766295991837978,0.8041757941246033,1.3419849872589111,2.767580032348633,0.006615210324525833,0.8083769679069519,1.3431146144866943,-0.009378337715795881,0.00019999999494757503
2.765247106552124,0.006665205582976341,0.8049854040145874,1.340395212173462,2.7691521644592285,0.006521052215248346,0.809365451335907,1.3441511392593384,-0.006599406488095871,0.00019999999494757503
2.7626311779022217,0.0065782624296844006,0.8052712678909302,1.3389873504638672,2.77074933052063,0.00645852368324995,0.8111063241958618,1.3449374437332153,-0.005155064605571136,0.00019999999494757503
2.7584733963012695,0.00652928976342082,0.8052356839179993,1.336924433708191,2.7716825008392334,0.006433098576962948,0.8112617135047913,1.3456614017486572,-0.006917242792604084,0.00019999999494757503
2.758153200149536,0.006523563992232084,0.8052606582641602,1.3367540836334229,2.7712888717651367,0.006403456907719374,0.8119843602180481,1.344888687133789,-0.01482939895067914,0.00019999999494757503
2.7535836696624756,0.006491345819085836,0.8056144714355469,1.334412693977356,2.774695873260498,0.0063871657475829124,0.8113986849784851,1.3469678163528442,-0.013574661489871964,0.00019999999494757503
2.751923084259033,0.006492917891591787,0.804743766784668,1.3336501121520996,2.769975185394287,0.006398784462362528,0.8094832897186279,1.3436501026153564,-0.010043231470111547,9.999999747378752e-05
2.7489078044891357,0.006503859534859657,0.8037407994270325,1.3322138786315918,2.765071392059326,0.0064284661784768105,0.8086344003677368,1.3412821292877197,-0.012633911185464308,9.999999747378752e-05
2.7472434043884277,0.006535830441862345,0.8035086393356323,1.3314183950424194,2.767915725708008,0.006453157402575016,0.8083992600440979,1.3421543836593628,-0.014113469985555849,9.999999747378752e-05
