variant,split,n_obs,n_days,rel_score,median_abs_error,q90_abs_error,daily_q90_abs_error_median,daily_q90_abs_error_q90,daily_q90_abs_error_max,actual_abs_q90,prediction_abs_q90,prediction_actual_abs_q90_ratio,directional_accuracy,spike_days_ge_5pct,spike_rate_ge_5pct,spike_days_ge_7pct,spike_rate_ge_7pct,spike_days_ge_8pct,spike_rate_ge_8pct
plain_global_weighted_mild_tail35_marketaux_w10,val,60468,659,-0.0004487993540489,0.0125471216088044,0.0503182464162819,0.0370825730264186,0.066763164550066,0.0748072534799575,0.0502214148640632,0.0044176424853503,0.0879633219674877,0.4767645696897533,178,0.2701062215477997,36,0.054628224582701,0,0.0
plain_global_weighted_mild_tail35_marketaux_w20,val,60468,659,-0.0062546630586257,0.0128211385745089,0.0502078507095575,0.037241380661726,0.0660769870877266,0.0827853307127952,0.0502214148640632,0.0075208157300949,0.1497531630769834,0.4727293775219951,167,0.2534142640364188,43,0.0652503793626707,7,0.0106221547799696
