run_name,label,best_signmag_by_val,train_rel_score,val_rel_score,test_rel_score,train_minus_val,val_minus_test,window_size,lstm_units,lr,dropout,feature_count,signmag_sign_loss_weight,signmag_magnitude_loss_weight,signmag_signed_loss_weight,signmag_log_magnitude,sample_weight_mode,train_pred_pos_rate,train_actual_pos_rate,train_pos_gap,train_pred_abs_over_actual_abs,train_pred_mean,train_actual_mean,val_pred_pos_rate,val_actual_pos_rate,val_pos_gap,val_pred_abs_over_actual_abs,val_pred_mean,val_actual_mean,test_pred_pos_rate,test_actual_pos_rate,test_pos_gap,test_pred_abs_over_actual_abs,test_pred_mean,test_actual_mean,selection_score
biaspush_signmag_sector_base_20260409_111710,signmag_sector_base,lstm_signmag_seed_72,0.0050476278050817225,0.01998011112648701,0.02763443361112805,-0.014932483321405288,-0.007654322484641041,5,"[48, 24]",0.0002,0.05,27,0.15,0.35,1.5,True,magnitude,0.5201435161455664,0.40738083034341366,0.11276268580215276,0.05698511248231363,0.0001503675059067059,0.0003942380184867606,0.238716148445336,0.38214643931795383,-0.14343029087261783,0.06786360033835646,-0.0003711727064591775,-5.011276830491477e-05,0.35536480686695276,0.41630901287553645,-0.06094420600858369,0.06369754344480064,-0.00018317335054806867,0.0004335067446351932,-0.07171851812060592
biaspush_signmag_sector_rawmag_highercap_20260409_111710,signmag_sector_rawmag_highercap,lstm_signmag_seed_112,0.003768305563935148,0.01038523242484557,0.004864785063803279,-0.0066169268609104215,0.005520447361042291,7,"[64, 32]",0.00025,0.05,27,0.1,1.0,1.2,False,magnitude,0.18764748127629013,0.4074074074074074,-0.21975992613111725,0.1114782109730419,-0.0010006536968236986,0.0003878839993575818,0.21263791374122368,0.38214643931795383,-0.16950852557673016,0.10017164616437822,-0.00062912150884995,-5.011276830491477e-05,0.20515021459227467,0.41630901287553645,-0.21115879828326178,0.1230450352168155,-0.0008949423513725321,0.0004335067446351932,-0.07324662587576777
biaspush_signmag_sector_rawmag_20260409_111710,signmag_sector_rawmag,lstm_signmag_seed_52,0.0015660124491518879,0.02049192816051626,0.020911402922104583,-0.01892591571136437,-0.0004194747615883232,5,"[48, 24]",0.0002,0.05,27,0.12,0.8,1.4,False,magnitude,0.30312660174269607,0.40738083034341366,-0.10425422860071759,0.03938441812437405,-0.0002707031394705028,0.0003942380184867606,0.23470411233701102,0.38214643931795383,-0.1474423269809428,0.05038045235906636,-0.0003102409427173621,-5.011276830491477e-05,0.2,0.41630901287553645,-0.21630901287553644,0.050512440721593714,-0.0003995274635370816,0.0004335067446351932,-0.08000165578336578
biaspush_signmag_narrow_rawmag_nomagw_20260409_111710,signmag_narrow_rawmag_nomagw,lstm_signmag_seed_92,0.0009917643149678357,0.018411734604866448,0.004775481603368603,-0.017419970289898612,0.013636253001497844,5,"[48, 24]",0.0002,0.05,9,0.12,0.8,1.4,False,none,0.10883898709985666,0.40850453893932154,-0.29966555183946486,0.0893652270510784,-0.0009797819121679342,0.000425044624932475,0.1715145436308927,0.38214643931795383,-0.21063189568706114,0.07843090714601869,-0.0005239498956653961,-5.011276830491477e-05,0.15201314708299096,0.41577649958915364,-0.2637633525061627,0.08330493828268017,-0.000641637760379622,0.0003594608300739524,-0.08635787051647109
biaspush_signmag_narrow_rawmag_20260409_111710,signmag_narrow_rawmag,lstm_signmag_seed_92,-0.0004914915941272024,0.022349024096216086,0.009511984927590755,-0.022840515690343288,0.01283703916862533,5,"[48, 24]",0.0002,0.05,9,0.12,0.8,1.4,False,magnitude,0.09135212613473483,0.40850453893932154,-0.3171524128045867,0.0885581069192449,-0.001004504968144728,0.000425044624932475,0.14844533600802406,0.38214643931795383,-0.23370110330992977,0.07775944541868916,-0.0005485903940904213,-5.011276830491477e-05,0.13968775677896467,0.41577649958915364,-0.27608874281018897,0.08185983296953861,-0.0006710434270419556,0.0003594608300739524,-0.08954057670185936
biaspush_signmag_narrow_base_20260409_111710,signmag_narrow_base,lstm_signmag_seed_92,-0.002817826984996996,0.01584390653233947,0.006119653145117754,-0.018661733517336465,0.009724253387221715,5,"[48, 24]",0.0002,0.05,9,0.15,0.35,1.5,True,magnitude,0.04500716674629718,0.40850453893932154,-0.36349737219302436,0.08455297287690704,-0.0010119055045588064,0.000425044624932475,0.07522567703109329,0.38214643931795383,-0.30692076228686055,0.07906803077054342,-0.0006198212857737212,-5.011276830491477e-05,0.07395234182415776,0.41577649958915364,-0.34182415776499586,0.07945541737256427,-0.0007117118151986772,0.0003594608300739524,-0.11299141843462561
