run_name,sector,stocks,feature_columns,best_lstm_model,best_lstm_val_rel_score,best_lstm_test_rel_score,lstm_test_rel_score,lstm_test_directional_accuracy,lstm_backtest_final_equity,lstm_backtest_trade_count,lstm_backtest_threshold,run_dir
sector_bat_ong_san_return_w5,Bất động sản,"KOS,DXG,TCH","vwap_gap,momentum_20,close_position,alpha_sector,vingroup_momentum,vnindex_return,a_d_ratio,day_of_week,rsi_14",lstm,0.013935805414688973,0.0037847742700662934,0.0037847742700662934,0.48578199052132703,1.4277491730418654,803,0.0,/Users/lap15111/Documents/research-paper/data_stock_market/data/processed/assets/data_info_vn/history/training_runs/sector_bat_ong_san_return_w5
