variant,split,n_obs,n_days,rel_score,median_abs_error,q90_abs_error,daily_q90_abs_error_median,daily_q90_abs_error_q90,daily_q90_abs_error_max,actual_abs_q90,prediction_abs_q90,prediction_actual_abs_q90_ratio,directional_accuracy,spike_days_ge_5pct,spike_rate_ge_5pct,spike_days_ge_7pct,spike_rate_ge_7pct,spike_days_ge_8pct,spike_rate_ge_8pct
plain_global_weighted_mild_tail35_p05_stage1,train,129720,1970,0.005306005546965253,0.009914079448208213,0.03677445588400588,0.03145865350961685,0.04927280843257905,0.07290630787611008,0.037036970257759094,0.003098665270954371,0.08366411316555282,0.44934474252235584,183,0.09289340101522843,15,0.007614213197969543,0,0.0
plain_global_weighted_mild_tail35_p05_stage1,val,60468,659,-0.0025341704975310186,0.012634615821298212,0.05030045047315073,0.03704002499580383,0.06604802906513214,0.07694714516401291,0.05022141486406329,0.0038773742737248543,0.07720559614299853,0.4740689290203083,173,0.26251896813353565,23,0.03490136570561457,0,0.0
plain_global_weighted_mild_tail35_p05_static_error_riskaux_detached_w20,train,129720,1970,0.005306001659945436,0.009914079564623535,0.03677445587236435,0.03145865350961685,0.04927281178534031,0.07290630787611008,0.037036970257759094,0.0030986647354438904,0.08366409870674378,0.44934474252235584,183,0.09289340101522843,15,0.007614213197969543,0,0.0
plain_global_weighted_mild_tail35_p05_static_error_riskaux_detached_w20,val,60468,659,-0.002534147794749586,0.012634614948183298,0.05030045050807533,0.03704002499580383,0.06604802906513214,0.07694714516401291,0.05022141486406329,0.0038773742737248543,0.07720559614299853,0.4740689290203083,173,0.26251896813353565,23,0.03490136570561457,0,0.0
