features,feature_count,train_rel_score,val_rel_score,test_rel_score,train_mse,val_mse,test_mse,train_mae,val_mae,test_mae,train_abs_loss,val_abs_loss,test_abs_loss
"volatility_10,obv_change",2,-0.031214635369650967,0.02985088099647526,0.01981752795865066,0.0005457850056700408,0.00039362951065413654,0.0008164446335285902,0.016692278906702995,0.014008777216076851,0.02085685357451439,0.03248193494509906,0.023630860482808207,0.04150967347086407
volatility_10,1,-0.025511381866604843,0.025589716995855216,0.016492871944397414,0.0005508692120201886,0.00039208270027302206,0.0008148708730004728,0.016811948269605637,0.013979877345263958,0.020828653126955032,0.03230228979373351,0.023734653776045896,0.041650469077285375
"volatility_10,vwap_gap",2,-0.025511432130510103,0.025589697878443562,0.023688112385403803,0.0005508692702278495,0.00039208270027302206,0.0008184283506125212,0.016811948269605637,0.013979877345263958,0.020886333659291267,0.03230229137698189,0.023734654241707183,0.041731582139618695
"atr_14,volatility_20",2,-0.053130370603696075,0.02317258411223322,-0.022541354873318653,0.0005455464706756175,0.00039491159259341657,0.0008184370235539973,0.016863122582435608,0.014237125404179096,0.021007152274250984,0.033201485779136425,0.023793530219700196,0.04330352660035714
"lower_shadow,return_10",2,-0.03292512119041491,0.021743605862411086,0.02732200976273369,0.0005369543214328587,0.00040716733201406896,0.0008817895432002842,0.016810616478323936,0.014168167486786842,0.02185169793665409,0.0325358130488894,0.02382833722513169,0.041191866737790406
"return_10,volatility_10",2,-0.019159398749907464,0.01848174290245641,0.035415103207214416,0.0005450837197713554,0.0003998926258645952,0.0008233891567215323,0.016808295622467995,0.014318866655230522,0.020972492173314095,0.03210221049375832,0.023907789576333018,0.04084913293481804
"atr_14,volatility_10",2,-0.039253352051159096,0.016769315210911517,0.026129151658338956,0.0005454074707813561,0.0003952873812522739,0.0008136846590787172,0.016808774322271347,0.014168979600071907,0.020862365141510963,0.032656648429110646,0.023949500833987263,0.04124238299555145
"true_range,volatility_10",2,-0.04865144204320271,0.012906410267713886,0.01995735510769614,0.0005422059330157936,0.0003959951864089817,0.0008219796000048518,0.016810210421681404,0.014180297963321209,0.021004462614655495,0.03303117193281651,0.024043593346141284,0.04150375194149092
"lower_shadow,volatility_5",2,-0.045515756033040145,0.011208805141812994,-0.02291295109094782,0.0005381706287153065,0.0004017732571810484,0.0008427323191426694,0.01679510995745659,0.014011186547577381,0.02136502042412758,0.03284677504561842,0.02408494355622679,0.043319263300509184
"range_pct,volatility_10",2,-0.027779370807862636,0.010762705837075615,0.008852902492905379,0.0005434765480458736,0.0004005772643722594,0.0008268897072412074,0.016802912577986717,0.014175797812640667,0.021254176273941994,0.03237372852890985,0.0240958096284885,0.04197401356650517
"volatility_5,volatility_10",2,-0.025084322727304098,0.009961221974553292,-0.03617482621332324,0.0005438299849629402,0.00039210484828799963,0.0008172443485818803,0.016775192692875862,0.013834244571626186,0.021121492609381676,0.03228883798001336,0.024115332146175207,0.043880889448337256
"adjust_return,volatility_20",2,-0.027569114250459936,0.009276253538527901,0.03989452009712513,0.000543545582331717,0.0004017407773062587,0.0008194968686439097,0.016806434839963913,0.01441437378525734,0.02100249007344246,0.0323956295309472,0.024132016584917437,0.040659434447297825
"close_low_gap,volatility_10",2,-0.028815836786530102,0.0088015636069817,0.016413872589865264,0.0005429512821137905,0.0003999393084086478,0.0008237188449129462,0.016758346930146217,0.013999187387526035,0.02093709073960781,0.03240637587441597,0.02414357906673104,0.04165381461498328
"volatility_20,obv_change",2,-0.03365665720435951,0.007684526313859408,-0.035854183815844376,0.0005470469477586448,0.00039571040542796254,0.0008144439198076725,0.0167822428047657,0.014106646180152893,0.020892197266221046,0.032587548287119725,0.024170787824550642,0.04386731058766599
"volume_ratio_5,return_10",2,-0.038825826512232986,0.007648401335891175,-0.006934031277672004,0.0005414523184299469,0.00042170638334937394,0.0008340702042914927,0.01680009812116623,0.01500578224658966,0.02133508212864399,0.03272167767863721,0.02417166775558144,0.042642573232296845
"lower_shadow,volatility_20",2,-0.053613514272285334,0.007271080026165944,-0.0037429867484894963,0.0005348760168999434,0.00039861732511781156,0.0008577012922614813,0.016790250316262245,0.013947635889053345,0.02171391434967518,0.03321671759476886,0.024180858535692094,0.04250743592856451
volatility_20,1,-0.03418360274589505,0.00668760156746262,-0.03493047783005232,0.000551868521142751,0.0003952894767280668,0.0008148790802806616,0.016880644485354424,0.014088159427046776,0.020890651270747185,0.03260416102129968,0.024195070884888994,0.04382819263264537
"volatility_20,vwap_gap",2,-0.03418357615902212,0.006687526531621857,-0.026940830239354785,0.000551868521142751,0.0003952894185204059,0.000816411105915904,0.016880644485354424,0.014088159427046776,0.020931784063577652,0.032604160183109354,0.024195072712609546,0.04389567120233551
"volume_ratio_5,obv_change",2,-0.048106657514313866,0.00661322503844719,-0.03307653214030548,0.0005433526239357889,0.00041253530071116984,0.0008268748060800135,0.01677001267671585,0.014663300476968288,0.02114570140838623,0.03292817291803658,0.024196882545948033,0.04374968002666719
"return_10,atr_gap",2,-0.0361026100886932,0.006601894148558718,0.025249540147834426,0.0005486877053044736,0.0004070787690579891,0.0008379886858165264,0.01679397188127041,0.014413976110517979,0.021111248061060905,0.032557642087340355,0.024197158543393018,0.04127963359696877
"price_acceleration,volatility_5",2,-0.027078010259827145,0.005114711744111267,0.020313455598889862,0.0005456912913359702,0.0004039271443616599,0.0008047050214372575,0.016833731904625893,0.014332667924463749,0.020718185231089592,0.032380146754439926,0.02423338328371756,0.04148867146868723
"volatility_10,rolling_min_20_gap",2,-0.030306176864084655,0.004236689651250347,0.04657216423865618,0.0005449411692097783,0.0003986030351370573,0.0008215563138946891,0.01681075617671013,0.014183437451720238,0.021013455465435982,0.03246840270003306,0.02425477011711337,0.04037664339994079
"return_10,vwap_gap",2,-0.006930900416332264,0.0039578892055913695,0.05358907730972917,0.0005532433860935271,0.0004038399492856115,0.0008309916593134403,0.016811875626444817,0.01434857863932848,0.020977819338440895,0.031717028521234175,0.024261561129242184,0.040453492023516446
return_10,1,-0.006930825020474263,0.003957877735144333,0.059654659411149114,0.0005532433860935271,0.0004038399492856115,0.0008278207387775183,0.016811875626444817,0.01434857863932848,0.020959818735718727,0.031717026146361606,0.024261561408638957,0.03982261380006091
"momentum_20,volatility_20",2,-0.018982318753255623,0.003172887180560302,0.04242032089467174,0.0005445147398859262,0.0004034786834381521,0.0008209289517253637,0.01681775040924549,0.014421042986214161,0.021005691960453987,0.03212491815793328,0.02428068218287081,0.040552469500107685
"return_10,obv_change",2,-0.012191569701162974,0.003110903274683441,0.05559708291607668,0.0005484181456267834,0.0004045985406264663,0.0008268192759715021,0.016718687489628792,0.01435971911996603,0.02094937115907669,0.031882732838857925,0.02428219198482111,0.03999444780056363
"volatility_10,volatility_ratio",2,-0.028922544351202006,0.0028220365559168403,-0.04387975115392084,0.0005439624655991793,0.0003892090462613851,0.000812030746601522,0.016745449975132942,0.013980621472001076,0.02087514102458954,0.03243829840794206,0.024289228190900763,0.04420718473265879
"range_pct,volatility_20",2,-0.033170418380660704,0.0026320467630089883,-0.01915732120746383,0.0005460958345793188,0.0004007839597761631,0.0008279893663711846,0.016812967136502266,0.014163738116621971,0.021230824291706085,0.03257221889216453,0.024293855956057087,0.04316021641425323
"true_range,atr_14",2,-0.0341733642288502,0.0022997290351600697,-0.005474239805630665,0.0005474547506310046,0.0003993442514911294,0.0008324470254592597,0.016899235546588898,0.014096619561314583,0.02105848118662834,0.03249701904132962,0.024301950540393594,0.04258075263351201
"volatility_20,rolling_min_20_gap",2,-0.031063490317808196,0.001839705324675589,0.009328676094922383,0.0005453401827253401,0.0004040697531308979,0.0008182079764083028,0.016802886500954628,0.014460021629929543,0.020956864580512047,0.03250579488230869,0.024313155782874674,0.04195386506617068
"close_return,volatility_20",2,-0.02150860368411589,0.0003053779492784292,0.04495655851528235,0.0005435558850876987,0.00040155716123990715,0.000819498032797128,0.0168111901730299,0.014424152672290802,0.02100180834531784,0.0322045630106004,0.024350528878858316,0.04044506256468594
"volatility_20,ma_10_gap",2,-0.02582443477593488,0.0001981003548027216,0.03439201071721543,0.0005440704990178347,0.00040180821088142693,0.0008150459616445005,0.016808778047561646,0.014411302283406258,0.020941823720932007,0.03234062594128774,0.024353141942992818,0.040892459801398204
vwap_gap,1,0.0007281736968703933,-0.00015813255305974216,0.0006758453277634358,0.000560455082450062,0.00039269085391424596,0.0008172580855898559,0.01680869795382023,0.013913684524595737,0.02068985439836979,0.03153139777805336,0.024361819052501232,0.04271522100043512
"volatility_5,obv_change",2,-0.023679825577909375,-0.0001775471956608765,0.0006347758861215969,0.0005476443911902606,0.00039741912041790783,0.0008053482160903513,0.016729004681110382,0.014036959037184715,0.020646722987294197,0.03216075965901837,0.02436229195373017,0.04232204238942358
"volatility_20,rolling_max_20_gap",2,-0.02761445266925433,-0.0003170603605737732,0.029556430453746785,0.000543761532753706,0.00039502655272372067,0.0008258819580078125,0.016806023195385933,0.014297807589173317,0.02106134220957756,0.03239705889136531,0.024365690210834148,0.04109724142472259
"true_range,volatility_5",2,-0.049326933832593456,-0.0009407405852805972,0.0032508872353828044,0.0005420434754341841,0.0003985819057561457,0.0008117918041534722,0.01677550934255123,0.014304454438388348,0.02086108736693859,0.0329665101133287,0.024380881793331356,0.04221125288750044
"volume_zscore_20,volatility_20",2,-0.05096072189232381,-0.00180235181404087,-0.042752505401621343,0.0005415116320364177,0.00042088900227099657,0.0008272880222648382,0.01683538779616356,0.014842342585325241,0.021214690059423447,0.03313308440847322,0.02440186889143661,0.04415944708744063
