loss,magnitude_loss,sign_prob_loss,signed_prediction_loss,val_loss,val_magnitude_loss,val_sign_prob_loss,val_signed_prediction_loss,val_rel_score,learning_rate
0.10463167726993561,0.005161548499017954,0.7951743006706238,0.011227935552597046,0.10433384031057358,0.004183006472885609,0.803039014339447,0.01091378927230835,0.001994326176326111,0.00019999999494757503
0.10355083644390106,0.003959559369832277,0.7909172177314758,0.011231635697185993,0.10399765521287918,0.0039048728067427874,0.8031935095787048,0.010902841575443745,0.0023374268177257518,0.00019999999494757503
0.10319408029317856,0.0039254287257790565,0.7894154191017151,0.01122646126896143,0.10389510542154312,0.0038937642239034176,0.8036932945251465,0.010901357978582382,0.002009688337537008,0.00019999999494757503
0.10297419875860214,0.003924993798136711,0.7883614301681519,0.011223584413528442,0.10388141125440598,0.0038981307297945023,0.8044503927230835,0.010900900699198246,0.003979971671020155,0.00019999999494757503
0.10280609130859375,0.003927940968424082,0.7874321937561035,0.011219688691198826,0.10391931980848312,0.003901414107531309,0.8053863048553467,0.01090134959667921,0.005714366038636731,0.00019999999494757503
0.10267115384340286,0.00392501475289464,0.7866207957267761,0.011215678416192532,0.10397352278232574,0.003903305623680353,0.8062896132469177,0.010901915840804577,0.006046168238288296,0.00019999999494757503
0.10254274308681488,0.003926018252968788,0.7857236862182617,0.011210383847355843,0.10404060781002045,0.0039074658416211605,0.8071708083152771,0.010902776382863522,0.0064200634430126025,0.00019999999494757503
0.10243690013885498,0.003923278301954269,0.7849592566490173,0.011205616407096386,0.10411664843559265,0.003913590684533119,0.8080546855926514,0.010903498157858849,0.00605215572115303,0.00019999999494757503
0.1023271232843399,0.003922523930668831,0.7841001152992249,0.011199272237718105,0.10419091582298279,0.003920854534953833,0.8088483810424805,0.010904204100370407,0.005880328973529636,0.00019999999494757503
0.10222342610359192,0.00392191531136632,0.7832543253898621,0.011192969046533108,0.10425471514463425,0.003926113247871399,0.8094924092292786,0.010904371738433838,0.0041138443772565925,0.00019999999494757503
0.10209071636199951,0.003920477814972401,0.7821099162101746,0.01118465606123209,0.10437183082103729,0.0039320774376392365,0.8105884194374084,0.01090735848993063,0.005576399865221293,9.999999747378752e-05
0.10206771641969681,0.003921895287930965,0.7818866968154907,0.011183359660208225,0.1044139638543129,0.003937059547752142,0.8109707236289978,0.01090780645608902,0.008292076395918113,9.999999747378752e-05
0.10200334340333939,0.003922274801880121,0.781337320804596,0.011178613640367985,0.10444924235343933,0.003941359929740429,0.8112823367118835,0.010908085852861404,0.009731962283748063,9.999999747378752e-05
0.10195054113864899,0.003924014046788216,0.7808507680892944,0.011174783110618591,0.1044853925704956,0.003943203948438168,0.8116017580032349,0.010908625088632107,0.00881492551743901,9.999999747378752e-05
0.1019001379609108,0.003920268267393112,0.7804364562034607,0.011169439181685448,0.10452158749103546,0.003946710843592882,0.8119096755981445,0.010909113101661205,0.007417890650553871,9.999999747378752e-05
0.10189123451709747,0.003925194963812828,0.7803234457969666,0.011168430559337139,0.10454811900854111,0.00394649850204587,0.812137246131897,0.010909372940659523,0.00648267783538492,9.999999747378752e-05
0.10179941356182098,0.003920309245586395,0.7795259356498718,0.01116262935101986,0.10460428893566132,0.003949306905269623,0.8126499056816101,0.010910469107329845,0.006008571363922188,4.999999873689376e-05
0.1017422154545784,0.003921014256775379,0.7789973616600037,0.011158758774399757,0.10461953282356262,0.003952342551201582,0.8127704858779907,0.010910270735621452,0.006449803589148817,4.999999873689376e-05
0.10175193101167679,0.003928169142454863,0.7790725231170654,0.01115844864398241,0.10463224351406097,0.003953960724174976,0.8128686547279358,0.01091008074581623,0.00621419110205379,4.999999873689376e-05
