Date,strategy_return,equity
2025-12-15,0.0,1.2035463075424901
2025-12-16,0.0,1.2035463075424901
2025-12-17,0.0,1.2035463075424901
2025-12-18,0.0060975607,1.2108850042079913
2025-12-19,0.0,1.2108850042079913
2025-12-22,0.0,1.2108850042079913
2025-12-23,0.0,1.2108850042079913
2025-12-24,0.0,1.2108850042079913
2025-12-25,0.0,1.2108850042079913
2025-12-26,0.0,1.2108850042079913
2025-12-29,0.0,1.2108850042079913
2025-12-30,0.0,1.2108850042079913
2025-12-31,0.0,1.2108850042079913
2026-01-05,0.0,1.2108850042079913
2026-01-06,0.0,1.2108850042079913
2026-01-07,0.0,1.2108850042079913
2026-01-08,0.0,1.2108850042079913
2026-01-09,-0.0020491802,1.2084036826328914
2026-01-12,0.0,1.2084036826328914
2026-01-13,0.0,1.2084036826328914
2026-01-14,0.0,1.2084036826328914
2026-01-15,0.0,1.2084036826328914
2026-01-16,0.0,1.2084036826328914
2026-01-19,0.0,1.2084036826328914
2026-01-20,0.0,1.2084036826328914
2026-01-21,0.0,1.2084036826328914
2026-01-22,0.0,1.2084036826328914
2026-01-23,0.0,1.2084036826328914
2026-01-26,0.0,1.2084036826328914
2026-01-27,0.0,1.2084036826328914
2026-01-28,0.0,1.2084036826328914
2026-01-29,0.0,1.2084036826328914
2026-01-30,0.0,1.2084036826328914
2026-02-02,0.0,1.2084036826328914
2026-02-03,0.0,1.2084036826328914
2026-02-04,0.0,1.2084036826328914
2026-02-05,0.0,1.2084036826328914
2026-02-06,0.0,1.2084036826328914
2026-02-09,0.0,1.2084036826328914
2026-02-10,0.0,1.2084036826328914
2026-02-11,0.0,1.2084036826328914
2026-02-12,0.0022116414999999996,1.211076238366155
2026-02-13,0.007792348,1.2205133658700351
2026-02-23,0.0005255737999999999,1.2211548357176862
2026-02-24,0.0020703934,1.223683106629934
2026-02-25,0.0,1.223683106629934
2026-02-26,0.0,1.223683106629934
2026-02-27,0.0,1.223683106629934
2026-03-02,0.0,1.223683106629934
2026-03-03,0.0,1.223683106629934
2026-03-04,0.0,1.223683106629934
2026-03-05,0.0,1.223683106629934
2026-03-06,0.0,1.223683106629934
2026-03-09,0.0,1.223683106629934
2026-03-10,0.0,1.223683106629934
2026-03-11,0.0,1.223683106629934
2026-03-12,0.0,1.223683106629934
