Date,strategy_return,equity
2025-01-02,0.0,1.0
2025-01-03,-0.03187254,0.96812746
2025-01-06,0.0,0.96812746
2025-01-07,0.012345736,0.9800797060355108
2025-01-08,0.024390267,1.0039841117469983
2025-01-09,0.021428531,1.0254980164090763
2025-01-10,0.008547009,1.0342629571848068
2025-01-13,0.0,1.0342629571848068
2025-01-14,0.004237288,1.0386454272021304
2025-01-15,0.0,1.0386454272021304
2025-01-16,-0.004201681,1.0342813704449183
2025-01-17,0.004219409,1.038645426567906
2025-01-20,0.0,1.038645426567906
2025-01-21,0.004201681,1.0430094833224532
2025-01-22,0.025104603,1.0691938223264985
2025-01-23,0.0040816325,1.0735578785805056
2025-01-24,0.0,1.0735578785805056
2025-02-03,0.0,1.0735578785805056
2025-02-04,0.0,1.0735578785805056
2025-02-05,0.0,1.0735578785805056
2025-02-06,0.0,1.0735578785805056
2025-02-07,0.0,1.0735578785805056
2025-02-10,0.0,1.0735578785805056
2025-02-11,0.0,1.0735578785805056
2025-02-12,0.0,1.0735578785805056
2025-02-13,0.0,1.0735578785805056
2025-02-14,0.0,1.0735578785805056
2025-02-17,0.0,1.0735578785805056
2025-02-18,0.0,1.0735578785805056
2025-02-19,0.0,1.0735578785805056
2025-02-20,0.0,1.0735578785805056
2025-02-21,0.0,1.0735578785805056
2025-02-24,0.0,1.0735578785805056
2025-02-25,0.0,1.0735578785805056
2025-02-26,-0.0073260074,1.0656929856176964
2025-02-27,0.0,1.0656929856176964
2025-02-28,0.0,1.0656929856176964
2025-03-03,0.0,1.0656929856176964
2025-03-04,0.054945055,1.124247545325575
2025-03-05,0.0,1.124247545325575
2025-03-06,0.0,1.124247545325575
2025-03-07,0.0,1.124247545325575
2025-03-10,0.0,1.124247545325575
2025-03-11,0.0,1.124247545325575
2025-03-12,0.0,1.124247545325575
2025-03-13,0.0,1.124247545325575
2025-03-14,0.0,1.124247545325575
2025-03-17,0.0033112583,1.1279702193412888
2025-03-18,-0.0066006603,1.1205248710949005
2025-03-19,0.0,1.1205248710949005
2025-03-20,0.0,1.1205248710949005
2025-03-21,0.0,1.1205248710949005
2025-03-24,0.0,1.1205248710949005
2025-03-25,-0.0033444816,1.1167772962811813
2025-03-26,-0.0033557047,1.113029721459197
2025-03-27,0.0,1.113029721459197
2025-03-28,0.0,1.113029721459197
2025-03-31,0.016835017,1.131767595741468
2025-04-01,0.0033112583,1.1355151705865378
2025-04-02,-0.04290429,1.0867966984082935
2025-04-03,0.03448276,1.124272448128299
2025-04-04,-0.023333333,1.0980394247133962
2025-04-08,0.017605586,1.1173710522365783
2025-04-09,0.06002710025,1.1844435964056312
2025-04-10,0.018537715833333333,1.2064004752164101
2025-04-11,0.00041448966666666684,1.2069005157472492
2025-04-14,0.009463723,1.2183222879168385
2025-04-15,-0.003125,1.2145150307670982
2025-04-16,0.0,1.2145150307670982
2025-04-17,0.0,1.2145150307670982
2025-04-18,0.002967359,1.21811893287428
2025-04-21,0.0,1.21811893287428
2025-04-22,0.0,1.21811893287428
2025-04-23,0.0,1.21811893287428
2025-04-24,0.0,1.21811893287428
2025-04-25,0.0,1.21811893287428
2025-04-28,0.0029498525,1.2217122040537167
2025-04-29,0.0,1.2217122040537167
2025-05-05,0.0,1.2217122040537167
2025-05-06,0.0,1.2217122040537167
2025-05-07,0.0,1.2217122040537167
2025-05-08,0.0,1.2217122040537167
2025-05-09,0.0,1.2217122040537167
2025-05-12,0.0,1.2217122040537167
2025-05-13,0.0,1.2217122040537167
2025-05-14,0.0,1.2217122040537167
2025-05-15,0.0,1.2217122040537167
2025-05-16,0.0,1.2217122040537167
2025-05-19,0.0,1.2217122040537167
2025-05-20,0.0,1.2217122040537167
2025-05-21,-0.008333334,1.2115312682054609
2025-05-22,0.005602241,1.2183185583489835
2025-05-23,0.0027855153,1.2217122033335386
2025-05-26,0.0027777778,1.2251058483699475
2025-05-27,0.0,1.2251058483699475
2025-05-28,0.0,1.2251058483699475
2025-05-29,0.0,1.2251058483699475
2025-05-30,0.0027472528,1.2284715238421784
2025-06-02,0.008219178,1.2385685499645687
2025-06-03,0.0,1.2385685499645687
2025-06-04,0.0,1.2385685499645687
2025-06-05,0.0,1.2385685499645687
2025-06-06,0.0,1.2385685499645687
2025-06-09,0.0,1.2385685499645687
2025-06-10,0.0,1.2385685499645687
2025-06-11,0.0,1.2385685499645687
2025-06-12,0.0,1.2385685499645687
2025-06-13,0.0,1.2385685499645687
2025-06-16,0.0,1.2385685499645687
2025-06-17,0.0,1.2385685499645687
2025-06-18,0.0,1.2385685499645687
2025-06-19,0.0,1.2385685499645687
2025-06-20,0.0,1.2385685499645687
2025-06-23,0.0,1.2385685499645687
2025-06-24,0.0,1.2385685499645687
2025-06-25,0.002617801,1.2418108759532345
2025-06-26,0.01305483,1.258022505830955
2025-06-27,0.018041236,1.2807187867519627
2025-06-30,-0.0025316456,1.2774764606706448
2025-07-01,0.0,1.2774764606706448
2025-07-02,0.0,1.2774764606706448
2025-07-03,0.0,1.2774764606706448
2025-07-04,0.0,1.2774764606706448
2025-07-07,0.0,1.2774764606706448
2025-07-08,0.0,1.2774764606706448
2025-07-09,0.0,1.2774764606706448
2025-07-10,0.0,1.2774764606706448
2025-07-11,0.0024875621,1.2806542626978512
2025-07-14,0.0024813896,1.2838320648665054
2025-07-15,0.0024752475,1.2870098669754861
2025-07-16,0.0,1.2870098669754861
2025-07-17,0.0,1.2870098669754861
2025-07-18,0.0,1.2870098669754861
2025-07-21,0.0,1.2870098669754861
2025-07-22,0.0,1.2870098669754861
2025-07-23,0.0,1.2870098669754861
2025-07-24,0.0,1.2870098669754861
2025-07-25,0.0,1.2870098669754861
2025-07-28,0.0,1.2870098669754861
2025-07-29,0.0,1.2870098669754861
2025-07-30,0.0,1.2870098669754861
2025-07-31,0.0,1.2870098669754861
2025-08-01,0.0,1.2870098669754861
2025-08-04,0.0,1.2870098669754861
2025-08-05,0.0,1.2870098669754861
2025-08-06,0.008281574,1.2976683344275737
2025-08-07,0.024640657,1.3296437347559646
2025-08-08,0.0,1.3296437347559646
2025-08-11,0.0,1.3296437347559646
2025-08-12,0.0,1.3296437347559646
2025-08-13,0.0,1.3296437347559646
2025-08-14,0.0,1.3296437347559646
2025-08-15,0.0,1.3296437347559646
2025-08-18,0.0,1.3296437347559646
2025-08-19,0.0,1.3296437347559646
2025-08-20,0.0,1.3296437347559646
2025-08-21,0.0,1.3296437347559646
2025-08-22,0.0,1.3296437347559646
2025-08-25,0.0053302852500000004,1.3367311151430892
2025-08-26,0.0051929790666666665,1.3436727318417894
2025-08-27,-0.006216869,1.3353192944890568
2025-08-28,0.010416667,1.3492288709184244
2025-08-29,-0.0011278166499999998,1.347707188133142
2025-09-03,0.0,1.347707188133142
2025-09-04,0.0,1.347707188133142
2025-09-05,0.0,1.347707188133142
2025-09-08,0.0,1.347707188133142
2025-09-09,-0.0020618557,1.3449284103853587
2025-09-10,-0.0020661156,1.3421496328157783
2025-09-11,0.0,1.3421496328157783
2025-09-12,0.0,1.3421496328157783
2025-09-15,0.0,1.3421496328157783
2025-09-16,-0.0020703934,1.339370855074184
2025-09-17,-0.004149378,1.333813299114298
2025-09-18,-0.0020833334,1.331034521318889
2025-09-19,0.0,1.331034521318889
2025-09-22,0.0020876827,1.3338132990621492
2025-09-23,0.0020833334,1.3365920768574497
2025-09-24,0.002079002,1.3393708544584206
2025-09-25,0.0,1.3393708544584206
2025-09-26,0.0,1.3393708544584206
2025-09-29,0.0,1.3393708544584206
2025-09-30,0.0,1.3393708544584206
2025-10-01,-0.004149378,1.3338132985010895
2025-10-02,0.0,1.3338132985010895
2025-10-03,0.004166667,1.3393708543561151
2025-10-06,0.002074689,1.3421496323345685
2025-10-07,0.010351967,1.356043521037558
2025-10-08,0.024590164,1.389388853611009
2025-10-09,0.07,1.4866460733637799
2025-10-10,0.0,1.4866460733637799
2025-10-13,0.0,1.4866460733637799
2025-10-14,0.0,1.4866460733637799
2025-10-15,0.0,1.4866460733637799
2025-10-16,0.0,1.4866460733637799
2025-10-17,0.0,1.4866460733637799
2025-10-20,0.0,1.4866460733637799
2025-10-21,0.0,1.4866460733637799
2025-10-22,0.0,1.4866460733637799
2025-10-23,0.0,1.4866460733637799
2025-10-24,0.0,1.4866460733637799
2025-10-27,0.0,1.4866460733637799
2025-10-28,0.0,1.4866460733637799
2025-10-29,0.0,1.4866460733637799
2025-10-30,0.0,1.4866460733637799
2025-10-31,0.0,1.4866460733637799
2025-11-03,0.0,1.4866460733637799
2025-11-04,0.0,1.4866460733637799
2025-11-05,0.0,1.4866460733637799
2025-11-06,0.0,1.4866460733637799
2025-11-07,0.0,1.4866460733637799
2025-11-10,0.0,1.4866460733637799
2025-11-11,0.0,1.4866460733637799
2025-11-12,0.0,1.4866460733637799
2025-11-13,0.0,1.4866460733637799
2025-11-14,0.003960396,1.4925337805261456
2025-11-17,0.0019723866,1.4954776341549028
2025-11-18,-0.001968504,1.4925337804501582
2025-11-19,-0.0019723866,1.489589926821551
2025-11-20,0.0,1.489589926821551
2025-11-21,-0.0019762847,1.4866460730398994
2025-11-24,-0.003960396,1.4807583658788164
2025-11-25,0.003976143,1.4866460728899968
2025-11-26,-0.0059405942,1.4778145118519337
2025-11-27,-0.003984064,1.471926804256587
2025-11-28,-0.004,1.4660390970395607
2025-12-01,0.0,1.4660390970395607
2025-12-02,0.004016064,1.4719268038797737
2025-12-03,0.0,1.4719268038797737
