variant,split,n_obs,n_days,rel_score,median_abs_error,q90_abs_error,daily_q90_abs_error_median,daily_q90_abs_error_q90,daily_q90_abs_error_max,actual_abs_q90,prediction_abs_q90,prediction_actual_abs_q90_ratio,directional_accuracy,spike_days_ge_5pct,spike_rate_ge_5pct,spike_days_ge_7pct,spike_rate_ge_7pct,spike_days_ge_8pct,spike_rate_ge_8pct
plain_global_weighted_mild_tail35_stressaux_w20_ctxdrop10,train,129720,1970,0.023201449986019695,0.0098292256006971,0.03592583135468886,0.030952680949121715,0.047170168310403826,0.0913095586001873,0.037036970257759094,0.00649940287694335,0.17548419408258029,0.4740903484427999,154,0.07817258883248732,17,0.008629441624365483,2,0.0010152284263959391
plain_global_weighted_mild_tail35_stressaux_w20_ctxdrop10,val,60468,659,0.026823189451395613,0.012650982185732573,0.04805479929782451,0.03702133595943452,0.06417202457785608,0.11341225504875184,0.05022141486406329,0.008885836694389583,0.1769332209863323,0.5074750281140438,161,0.24430955993930198,41,0.0622154779969651,11,0.01669195751138088
plain_global_weighted_mild_tail35_stressaux_w20_ctxdrop20,train,129720,1970,0.015413219309777904,0.009904653779813088,0.03621816076338291,0.030885595269501215,0.04814328599721194,0.090103879570961,0.037036970257759094,0.005606834264472127,0.15138479809367014,0.4668054270736972,163,0.08274111675126904,17,0.008629441624365483,3,0.0015228426395939086
plain_global_weighted_mild_tail35_stressaux_w20_ctxdrop20,val,60468,659,0.021250173773574854,0.012609336408786476,0.04855817730422135,0.036684535443782806,0.06419526457786562,0.09879778996109963,0.05022141486406329,0.006842103647068144,0.13623876717906083,0.4998015479261758,157,0.23823975720789076,32,0.048558421851289835,10,0.015174506828528073
