loss,val_loss,val_rel_score,learning_rate
0.44991540908813477,0.40492671728134155,-0.002335678640529082,0.00019999999494757503
0.44368061423301697,0.4047916829586029,0.003032239306126172,0.00019999999494757503
0.44270938634872437,0.40434733033180237,0.0038128685106908478,0.00019999999494757503
0.44218358397483826,0.4039592146873474,0.004633328126983249,0.00019999999494757503
0.4416477382183075,0.40371471643447876,0.002530682440829657,0.00019999999494757503
0.4411507546901703,0.40358203649520874,0.003577199128435793,0.00019999999494757503
0.44072094559669495,0.4034910500049591,0.0043029708002549905,0.00019999999494757503
0.44029244780540466,0.4033425450325012,0.0022454417110306935,0.00019999999494757503
0.4399513304233551,0.4033627510070801,0.0015618836194117858,0.00019999999494757503
0.4390799105167389,0.40319588780403137,-0.0010956788233886794,9.999999747378752e-05
0.43895623087882996,0.40319350361824036,-0.002355402479747637,9.999999747378752e-05
0.43890780210494995,0.40320873260498047,0.0008851794812124725,9.999999747378752e-05
0.4385750889778137,0.4031369984149933,-0.003483852363597828,9.999999747378752e-05
0.4382685124874115,0.4031699299812317,-0.003766873953477523,9.999999747378752e-05
