run_name,sector,stocks,feature_columns,best_by_val_model,best_by_val_val_rel_score,best_by_val_test_rel_score,best_by_val_test_directional_accuracy,best_by_val_backtest_final_equity,best_by_val_backtest_trade_count,best_by_val_backtest_threshold,best_by_test_model,best_by_test_test_rel_score,run_dir,candidate_score,candidate_mean_val_rel_score,candidate_mean_test_rel_score,candidate_feature_overlap,candidate_support_count
mini_thuc_pham_va_o_uong_g03_return_w20_pruned_v2,Thực phẩm và đồ uống,"DBC,VNM,ANV,SBT","gap_open,above_ma_200,lower_shadow,volume_ratio_20,upper_shadow,ma_200_gap,alpha_sector,vingroup_momentum,vnindex_return,a_d_ratio,day_of_week,rsi_14",lstm_signmag_seed_99,0.012805657793480307,0.005046900447893021,0.4553719008264463,2.1017698973992482,141,0.0025,lstm_signmag_seed_62,0.0054464076708098386,/Users/lap15111/Documents/research-paper/data_stock_market/data/processed/assets/data_info_vn/history/training_runs/mini_thuc_pham_va_o_uong_g03_return_w20_pruned_v2,0.11733932258013563,0.03440216588439149,0.0458743133914883,0.0,2
mini_thuc_pham_va_o_uong_g02_return_w20_pruned_v2,Thực phẩm và đồ uống,"SAB,DBC,MSN,ANV","volume_ratio_20,close_position,gap_open,above_ma_200,volatility_20,alpha_sector,vingroup_momentum,vnindex_return,a_d_ratio,day_of_week,rsi_14",lstm_signmag,0.02183344100373963,-0.0019077170218999573,0.4880461665292663,2.021001619434613,352,0.0,lstm_signmag,-0.0019077170218999573,/Users/lap15111/Documents/research-paper/data_stock_market/data/processed/assets/data_info_vn/history/training_runs/mini_thuc_pham_va_o_uong_g02_return_w20_pruned_v2,0.12722608071827116,0.04758448569337295,0.03594985671646302,0.08333333333333333,2
mini_thuc_pham_va_o_uong_g01_return_w20_pruned_v2,Thực phẩm và đồ uống,"KDC,SAB,HAG,MSN,VNM,SBT","volatility_20,momentum_5,momentum_20,volume_ratio_20,close_position,gap_open,lower_shadow,upper_shadow,alpha_sector,vingroup_momentum,vnindex_return,a_d_ratio,day_of_week,rsi_14",lstm_signmag_seed_62,0.03820629307161483,-0.04839078919374162,0.4567493112947658,3.243485120847364,783,0.0,lstm_signmag_seed_52,-0.013020798813662582,/Users/lap15111/Documents/research-paper/data_stock_market/data/processed/assets/data_info_vn/history/training_runs/mini_thuc_pham_va_o_uong_g01_return_w20_pruned_v2,0.19690985550295492,0.05175463007846789,0.04853267307119633,0.04444444444444444,4
