rel_score,rel_score_vol_clipped,median_abs_error,q90_abs_error,daily_q90_p90,daily_q90_max,daily_q90_clipped_p90,daily_q90_clipped_max,directional_accuracy,spike_days_ge_5pct,spike_days_ge_8pct,spike_days_clipped_ge_8pct,mean_sigma,median_sigma,pred_actual_q90_ratio,variant,seed,split
0.035874825617893236,0.035874825617893236,0.012529771775007248,0.04761773720383644,0.0625700390338898,0.10209968239068985,0.0625700390338898,0.10209968239068985,0.5067912978741004,164,9,9,0.023704126477241516,0.022059254348278046,0.18102599680423737,hetero_combined,91,val
0.03422405797416139,0.03422405797416139,0.00957745686173439,0.03427382558584213,0.0465586655959487,0.08297506719827653,0.0465586655959487,0.08297506719827653,0.4868102803250448,125,2,2,0.020154161378741264,0.018723420798778534,0.21010299026966095,hetero_combined,91,train
0.028855153112667398,0.028855153112667398,0.012497846968472004,0.048210740089416504,0.0636230656504631,0.11492738425731658,0.0636230656504631,0.11492738425731658,0.511787575481843,165,10,10,0.024017971009016037,0.022228052839636803,0.16515177488327026,hetero_combined,101,val
0.025634321344858435,0.025634321344858435,0.009686080738902092,0.03453177958726883,0.04679585408419371,0.08857618868350983,0.04679585408419371,0.08857618868350983,0.48298212949590213,140,2,2,0.020429419353604317,0.019158270210027695,0.1815432608127594,hetero_combined,101,train
0.027954850686031096,0.027954850686031096,0.012455170974135399,0.048363957554101944,0.06368550717830658,0.11296348124742507,0.06368550717830658,0.11296348124742507,0.5133261642815783,157,19,19,0.023637838661670685,0.02196165733039379,0.1616273671388626,hetero_combined,111,val
0.024000750147702088,0.024000750147702088,0.009629715234041214,0.03473488241434097,0.0470750952139497,0.08342804461717608,0.0470750952139497,0.08342804461717608,0.48127686230837496,143,2,2,0.01995731331408024,0.01872195303440094,0.18661481142044067,hetero_combined,111,train
0.023032796796206623,0.023032796796206623,0.01249229721724987,0.04866074025630951,0.06338038742542268,0.09479513764381409,0.06338038742542268,0.09479513764381409,0.5081809909835387,162,8,8,0.023866835981607437,0.022019105032086372,0.1433316022157669,hetero_combined,121,val
0.022705903633796987,0.022705903633796987,0.009636353701353073,0.03479323908686638,0.04758225355297329,0.07960110306739807,0.04758225355297329,0.07960110306739807,0.48185978527553985,148,0,0,0.020358944311738014,0.01901356503367424,0.14945799112319946,hetero_combined,121,train
