score,policy,seeds,obs_coverage_mean,day_coverage_mean,rel_score_mean,q90_abs_error_mean,daily_q90_median_mean,daily_q90_p90_mean,daily_q90_max_mean,days_ge_3p5_mean,days_ge_5_mean,days_ge_7_mean,days_ge_8_mean
risk_logistic,abstain_zero_calibrated_p90_3p5,3,0.4730270556327314,1.0,0.0009963690461383863,0.05023422563733337,0.03726372762666668,0.068205145364,0.07085632693666667,359.6666666666667,172.0,1.3333333333333333,0.0
risk_logistic,abstain_zero_q100,3,0.9999944874423937,1.0,0.02474642318226139,0.04857451968633334,0.03690483848566667,0.06393347929053333,0.09442062846666667,363.3333333333333,166.66666666666666,29.0,7.666666666666667
risk_logistic,abstain_zero_q30,3,0.10629313576326872,1.0,-0.00047427305146433935,0.05024836216666667,0.03732420513333335,0.0683981948,0.06994099773333333,357.3333333333333,170.0,0.0,0.0
risk_logistic,abstain_zero_q40,3,0.1634032325637803,1.0,-0.0004101296976596706,0.05026284996000003,0.03734842653333334,0.0683981948,0.06994788696333333,358.6666666666667,170.0,0.0,0.0
risk_logistic,abstain_zero_q50,3,0.2380322374368812,1.0,2.699265315020405e-05,0.05025682606666668,0.03736820446666667,0.068297881,0.06995335069999999,358.6666666666667,170.66666666666666,0.3333333333333333,0.0
risk_logistic,abstain_zero_q60,3,0.33432008114484796,1.0,0.0008072137577554983,0.05022182488266668,0.037289535866666675,0.06829297443066668,0.07026631104233333,359.6666666666667,171.0,0.3333333333333333,0.0
risk_logistic,abstain_zero_q70,3,0.45103195078388564,1.0,0.0007769710512135486,0.05023634249733336,0.03726372762666668,0.068205145364,0.07067582514666666,359.3333333333333,172.0,1.0,0.0
risk_logistic,abstain_zero_q80,3,0.5891325439350842,1.0,0.0019262045571022772,0.05020967762666668,0.03725696647333335,0.06814849128266666,0.07384822304000001,361.6666666666667,172.33333333333334,2.3333333333333335,0.0
risk_logistic,abstain_zero_q90,3,0.764398800467465,1.0,0.003424178782807282,0.05014626597683334,0.037016976614666665,0.06792139413546668,0.07917997453333335,362.0,170.66666666666666,3.6666666666666665,0.3333333333333333
risk_logistic,calibrated_p90_3p5,3,0.4730270556327314,0.9645928174001012,0.0041228355556569935,0.030418352543333332,0.02657697013266667,0.040584791218799994,0.07171059194333333,109.66666666666667,24.666666666666668,1.6666666666666667,0.0
risk_logistic,coverage_q100,3,0.9999944874423937,1.0,0.024752712802120918,0.048573113386333334,0.03690483848566667,0.06393347929053333,0.09442062846666667,363.3333333333333,166.66666666666666,29.0,7.666666666666667
risk_logistic,coverage_q30,3,0.10629313576326872,0.8275164390490642,-0.00937906360251195,0.022476360816666666,0.0189964131386,0.03190935237913333,0.05726749751533334,9.333333333333334,1.6666666666666667,0.0,0.0
risk_logistic,coverage_q40,3,0.1634032325637803,0.8801213960546282,0.004710400287514682,0.024371587545453353,0.02033757647266667,0.033700217859706665,0.057728046372333336,17.0,3.6666666666666665,0.0,0.0
risk_logistic,coverage_q50,3,0.2380322374368812,0.9104704097116844,0.003532809323360827,0.025996497118000006,0.02165033419500001,0.035879641988866666,0.06051987901533334,38.0,4.666666666666667,0.0,0.0
risk_logistic,coverage_q60,3,0.33432008114484796,0.9403136064744562,0.0023613255567556854,0.02795505658500001,0.023926236801999998,0.03885632570293334,0.06795742457933333,67.33333333333333,11.666666666666666,0.0,0.0
risk_logistic,coverage_q70,3,0.45103195078388564,0.9600404653515427,0.002848460986383916,0.029986268519999998,0.026115045536333342,0.04041664641113334,0.07106560479333333,102.66666666666667,20.333333333333332,1.0,0.0
risk_logistic,coverage_q80,3,0.5891325439350842,0.9817905918057663,0.0045235776821019496,0.0329194733,0.028894575761666666,0.04420328637733334,0.07487477261333333,151.33333333333334,36.666666666666664,2.3333333333333335,0.0
risk_logistic,coverage_q90,3,0.764398800467465,0.9964592817400101,0.0054313278996253045,0.03735423243333335,0.031843802793266665,0.051905480935260005,0.0799790357,227.0,72.0,6.666666666666667,0.3333333333333333
