loss,magnitude_loss,sign_prob_loss,signed_prediction_loss,val_loss,val_magnitude_loss,val_sign_prob_loss,val_signed_prediction_loss,val_rel_score,learning_rate
2.8075344562530518,0.006717259529978037,0.8057624101638794,1.361761212348938,2.814819097518921,0.007120455615222454,0.80721116065979,1.3579009771347046,-0.011819216074152594,0.00019999999494757503
2.798964738845825,0.006534451153129339,0.8043645024299622,1.3575881719589233,2.80729079246521,0.006985700689256191,0.8038471937179565,1.3544423580169678,-0.008629455014714571,0.00019999999494757503
2.7932193279266357,0.0063805594108998775,0.8032816648483276,1.3546898365020752,2.802821636199951,0.006860080640763044,0.8010229468345642,1.352632999420166,-0.00528388312478123,0.00019999999494757503
2.790649890899658,0.006310474593192339,0.8028483986854553,1.3533587455749512,2.803342342376709,0.006845531053841114,0.7987359166145325,1.3527253866195679,0.0034189343461783483,0.00019999999494757503
2.786978006362915,0.006242541596293449,0.8023066520690918,1.351560115814209,2.804694414138794,0.006797178648412228,0.7991010546684265,1.353651523590088,-0.0011857755277115967,0.00019999999494757503
2.7840938568115234,0.006230170372873545,0.8020641207695007,1.3501050472259521,2.8037447929382324,0.006774487905204296,0.7983052730560303,1.3531159162521362,0.003241141406106096,0.00019999999494757503
2.7833316326141357,0.006199463736265898,0.8018693923950195,1.349745512008667,2.806034564971924,0.006783557124435902,0.7970244288444519,1.3535284996032715,0.005793733965112624,0.00019999999494757503
2.7820043563842773,0.006162342149764299,0.8019620180130005,1.3490662574768066,2.805060625076294,0.006730746477842331,0.7980169057846069,1.3538604974746704,0.0064412514696560175,0.00019999999494757503
2.7809150218963623,0.006124303210526705,0.8016641139984131,1.3485488891601562,2.8064002990722656,0.006699331104755402,0.7980002760887146,1.3547013998031616,0.006819991173939499,0.00019999999494757503
2.7793118953704834,0.006089185364544392,0.8017275333404541,1.3477774858474731,2.807945489883423,0.0066857365891337395,0.7983387112617493,1.3553144931793213,0.0013999417530276004,0.00019999999494757503
2.777951240539551,0.0060890852473676205,0.8015249967575073,1.3470505475997925,2.807478427886963,0.006680449936538935,0.7976033687591553,1.3551663160324097,0.004611360361185812,0.00019999999494757503
2.7767345905303955,0.006069269962608814,0.8018762469291687,1.346433162689209,2.808567762374878,0.0067125591449439526,0.7976284027099609,1.3556580543518066,0.0040181480247575285,0.00019999999494757503
2.7729597091674805,0.006104172673076391,0.801792323589325,1.3445507287979126,2.8083698749542236,0.006739289965480566,0.7976495623588562,1.355695128440857,0.0021870668888845923,9.999999747378752e-05
2.7743232250213623,0.006113631650805473,0.8015975952148438,1.3452531099319458,2.8069047927856445,0.006748072803020477,0.7972928285598755,1.354926347732544,0.003585441770676323,9.999999747378752e-05
2.7713735103607178,0.006152234971523285,0.8011183738708496,1.343778133392334,2.8067760467529297,0.006807405035942793,0.7964141964912415,1.3545364141464233,0.005332098557576326,9.999999747378752e-05
