model,split,rows,pred_pos_rate,actual_pos_rate,pred_mean,actual_mean,pred_abs_mean,actual_abs_mean,pred_abs_over_actual_abs,corr
arima,test,1165,0.8437768240343347,0.41630901287553645,0.0003998738300314163,0.0004335067446351932,0.0006237849533771673,0.00931762289914163,0.06694679105704443,-0.04078800419693343
arima,train,9756,0.7653751537515375,0.4073390733907339,0.0003523040410173555,0.0003523040385750666,0.0007872030823858302,0.01222041057508798,0.06441707318660714,0.05973839259361914
arima,val,997,0.8886659979939819,0.38214643931795383,0.0005186073143592097,-5.011276830491477e-05,0.0006032039421749971,0.008221714819859578,0.07336716918445725,-0.02177219628711658
linear_regression,test,1165,0.559656652360515,0.41630901287553645,0.00048203284180291846,0.0004335067446351932,0.002334944191370301,0.00931762289914163,0.2505944076772418,0.0768765435149211
linear_regression,train,9756,0.535670356703567,0.4073390733907339,0.00035230055837776037,0.0003523040385750666,0.0026505633688622067,0.01222041057508798,0.21689642525313632,0.1908970034120295
linear_regression,val,997,0.522567703109328,0.38214643931795383,0.0003145301754212638,-5.011276830491477e-05,0.0020565186056379138,0.008221714819859578,0.25013256366790865,-0.0326238835885568
lstm,test,1165,0.5030042918454936,0.41630901287553645,-0.00013623837704515015,0.0004335067446351932,0.0011044129319009441,0.00931762289914163,0.11852947300568327,0.03755957650424302
lstm,train,9756,0.474989749897499,0.4073390733907339,-0.000253510331282375,0.0003523040385750666,0.001438189164813074,0.01222041057508798,0.1176874668797877,0.07638044288947031
lstm,val,997,0.42326980942828485,0.38214643931795383,-0.00018784446481574728,-5.011276830491477e-05,0.000979263561041023,0.008221714819859578,0.11910697251084518,0.013476322554344215
lstm_best_by_val,test,1165,0.3931330472103004,0.41630901287553645,-0.00022108247608257519,0.0004335067446351932,0.00117524274767588,0.00931762289914163,0.12613117748993116,0.07779183173059122
lstm_best_by_val,train,9756,0.43747437474374745,0.4073390733907339,0.00013581735574607078,0.0003523040385750666,0.0014660551539149105,0.01222041057508798,0.1199677494390859,0.04183115059633296
lstm_best_by_val,val,997,0.31293881644934807,0.38214643931795383,-0.00029011773966349045,-5.011276830491477e-05,0.0010259693513200601,0.008221714819859578,0.12478775703115219,0.0243160461383928
lstm_ensemble,test,1165,0.2995708154506438,0.41630901287553645,-0.0002799746259220773,0.0004335067446351932,0.0007906495156783004,0.00931762289914163,0.08485528167824195,0.0749405135460523
lstm_ensemble,train,9756,0.4186141861418614,0.4073390733907339,-1.0858786621636828e-05,0.0003523040385750666,0.0008756139841304213,0.01222041057508798,0.07165176478729868,0.08423804006425309
lstm_ensemble,val,997,0.1945837512537613,0.38214643931795383,-0.0004932468524960482,-5.011276830491477e-05,0.0007080737733561082,0.008221714819859578,0.08612239525089752,0.009787376679615474
lstm_seed_102,test,1165,0.5030042918454936,0.41630901287553645,-0.00013623837704515015,0.0004335067446351932,0.0011044129319009441,0.00931762289914163,0.11852947300568327,0.03755957650424302
lstm_seed_102,train,9756,0.474989749897499,0.4073390733907339,-0.000253510331282375,0.0003523040385750666,0.001438189164813074,0.01222041057508798,0.1176874668797877,0.07638044288947031
lstm_seed_102,val,997,0.42326980942828485,0.38214643931795383,-0.00018784446481574728,-5.011276830491477e-05,0.000979263561041023,0.008221714819859578,0.11910697251084518,0.013476322554344215
lstm_seed_112,test,1165,0.3133047210300429,0.41630901287553645,-0.0004465094867860086,0.0004335067446351932,0.0011534866609444634,0.00931762289914163,0.12379623788495737,0.01657997647489789
