model,threshold,holding_period,trade_count,coverage,directional_accuracy,avg_actual_return,avg_strategy_return,cumulative_strategy_return,final_equity,sampled_buy_hold_equity
arima,0.0,1,2176,0.7532017999307719,0.5836397058823529,0.0018449524033547794,0.0018449524033547794,4.0146164297,28.63287897770389,28.63287897770389
arima,0.0025,1,257,0.08895811699550017,0.5369649805447471,0.0016031827140077825,0.0016031827140077825,0.4120179575000001,1.3754334849196233,1.3754334849196233
arima,0.005,1,21,0.007268951194184839,0.6666666666666666,0.010409280114285716,0.010409280114285716,0.21859488240000002,1.2361323642749356,1.2361323642749356
arima,0.01,1,0,0.0,,,,0.0,1.0,1.0
arima,0.015,1,0,0.0,,,,0.0,1.0,1.0
arima,0.02,1,0,0.0,,,,0.0,1.0,1.0
linear_regression,0.0,1,1774,0.6140533056420907,0.5924464487034949,0.0022752822589402477,0.0022752822589402477,4.0363507273599994,32.56347822346819,32.56347822346819
linear_regression,0.0025,1,856,0.2962962962962963,0.5700934579439252,0.0022032187962149536,0.0022032187962149536,1.8859552895600002,4.94620488732162,4.94620488732162
linear_regression,0.005,1,307,0.10626514364832122,0.5276872964169381,0.003177409343322476,0.003177409343322476,0.9754646684000001,2.318435363623699,2.318435363623699
linear_regression,0.01,1,29,0.010038075458636206,0.6896551724137931,0.00538958929310345,0.00538958929310345,0.15629808950000004,1.1520238165429855,1.1520238165429855
linear_regression,0.015,1,3,0.0010384215991692627,0.6666666666666666,-0.00043122036666666666,-0.00043122036666666666,-0.0012936611,0.9987063389,0.9987063389
linear_regression,0.02,1,1,0.00034614053305642093,1.0,0.0,0.0,0.0,1.0,1.0
lstm,0.0,1,1407,0.48701973001038423,0.5764036958066808,0.0010447419216488983,0.0010447419216488983,1.4699518837599999,2.462474292887033,2.462474292887033
lstm,0.0025,1,546,0.18899273104880582,0.575091575091575,0.0018551995089743597,0.0018551995089743597,1.0129389319000004,2.0374846180473756,2.0374846180473756
lstm,0.005,1,229,0.0792661820699204,0.5414847161572053,0.0009143821122270739,0.0009143821122270739,0.20939350369999993,1.0606056631899743,1.0606056631899743
lstm,0.01,1,39,0.013499480789200415,0.5897435897435898,0.007481826025641024,0.007481826025641024,0.29179121499999994,1.3126610073643534,1.3126610073643534
lstm,0.015,1,4,0.0013845621322256837,1.0,0.03284285025,0.03284285025,0.131371401,1.1366486555670194,1.1366486555670194
lstm,0.02,1,1,0.00034614053305642093,1.0,0.010238908,0.010238908,0.010238908,1.010238908,1.010238908
lstm_best_by_val,0.0,1,1407,0.48701973001038423,0.5764036958066808,0.0010447419216488983,0.0010447419216488983,1.4699518837599999,2.462474292887033,2.462474292887033
lstm_best_by_val,0.0025,1,546,0.18899273104880582,0.575091575091575,0.0018551995089743597,0.0018551995089743597,1.0129389319000004,2.0374846180473756,2.0374846180473756
lstm_best_by_val,0.005,1,229,0.0792661820699204,0.5414847161572053,0.0009143821122270739,0.0009143821122270739,0.20939350369999993,1.0606056631899743,1.0606056631899743
lstm_best_by_val,0.01,1,39,0.013499480789200415,0.5897435897435898,0.007481826025641024,0.007481826025641024,0.29179121499999994,1.3126610073643534,1.3126610073643534
lstm_best_by_val,0.015,1,4,0.0013845621322256837,1.0,0.03284285025,0.03284285025,0.131371401,1.1366486555670194,1.1366486555670194
lstm_best_by_val,0.02,1,1,0.00034614053305642093,1.0,0.010238908,0.010238908,0.010238908,1.010238908,1.010238908
lstm_ensemble,0.0,1,1651,0.5714780200761509,0.6038764385221078,0.0013487580028831011,0.0013487580028831011,2.22679946276,5.075999184337165,5.075999184337165
lstm_ensemble,0.0025,1,390,0.13499480789200416,0.5743589743589743,0.0023927027941025645,0.0023927027941025645,0.9331540897000001,2.026166319652761,2.026166319652761
lstm_ensemble,0.005,1,113,0.03911388023537556,0.5309734513274337,0.0006405255477876102,0.0006405255477876102,0.07237938689999995,1.0017982769272569,1.0017982769272569
lstm_ensemble,0.01,1,5,0.0017307026652821046,0.6,0.006568974640000001,0.006568974640000001,0.032844873200000006,1.0329067970956574,1.0329067970956574
lstm_ensemble,0.015,1,0,0.0,,,,0.0,1.0,1.0
lstm_ensemble,0.02,1,0,0.0,,,,0.0,1.0,1.0
lstm_seed_42,0.0,1,1407,0.48701973001038423,0.5764036958066808,0.0010447419216488983,0.0010447419216488983,1.4699518837599999,2.462474292887033,2.462474292887033
lstm_seed_42,0.0025,1,546,0.18899273104880582,0.575091575091575,0.0018551995089743597,0.0018551995089743597,1.0129389319000004,2.0374846180473756,2.0374846180473756
lstm_seed_42,0.005,1,229,0.0792661820699204,0.5414847161572053,0.0009143821122270739,0.0009143821122270739,0.20939350369999993,1.0606056631899743,1.0606056631899743
lstm_seed_42,0.01,1,39,0.013499480789200415,0.5897435897435898,0.007481826025641024,0.007481826025641024,0.29179121499999994,1.3126610073643534,1.3126610073643534
lstm_seed_42,0.015,1,4,0.0013845621322256837,1.0,0.03284285025,0.03284285025,0.131371401,1.1366486555670194,1.1366486555670194
lstm_seed_42,0.02,1,1,0.00034614053305642093,1.0,0.010238908,0.010238908,0.010238908,1.010238908,1.010238908
lstm_seed_52,0.0,1,1536,0.5316718587746625,0.5989583333333334,0.0010496844024479167,0.0010496844024479167,1.6123152421600002,3.149851987817491,3.149851987817491
lstm_seed_52,0.0025,1,422,0.14607130494980963,0.5758293838862559,0.0014090042513270145,0.0014090042513270145,0.5945997940600001,1.5624292776503779,1.5624292776503779
lstm_seed_52,0.005,1,71,0.024575977847005884,0.5492957746478874,0.0020946067788732404,0.0020946067788732404,0.14871708130000005,1.1088923581349908,1.1088923581349908
lstm_seed_52,0.01,1,4,0.0013845621322256837,0.25,-0.029702114,-0.029702114,-0.118808456,0.8841931776779017,0.8841931776779017
lstm_seed_52,0.015,1,0,0.0,,,,0.0,1.0,1.0
lstm_seed_52,0.02,1,0,0.0,,,,0.0,1.0,1.0
lstm_seed_62,0.0,1,1645,0.5694011768778124,0.6006079027355623,0.0011510710124376898,0.0011510710124376898,1.8935118154599997,3.5490012505208175,3.5490012505208175
lstm_seed_62,0.0025,1,566,0.19591554170993422,0.5777385159010601,0.0015976339272084808,0.0015976339272084808,0.9042608028000001,1.779055837337166,1.779055837337166
lstm_seed_62,0.005,1,203,0.07026652821045344,0.5467980295566502,0.0012878510231527091,0.0012878510231527091,0.26143375769999994,1.1100497357189727,1.1100497357189727
lstm_seed_62,0.01,1,52,0.017999307718933887,0.5192307692307693,0.0029971636269230774,0.0029971636269230774,0.15585250860000002,1.1185472268196952,1.1185472268196952
lstm_seed_62,0.015,1,13,0.004499826929733472,0.6153846153846154,0.010006871761538463,0.010006871761538463,0.13008933290000002,1.1258451134831324,1.1258451134831324
lstm_seed_62,0.02,1,1,0.00034614053305642093,0.0,-0.013184584,-0.013184584,-0.013184584,0.986815416,0.986815416
lstm_signmag,0.0,1,1537,0.532017999307719,0.5875081327260898,0.0007761960871828234,0.0007761960871828234,1.1930133859999996,1.9083363943514722,1.9083363943514722
