expert_run,expert_model,market_run,market_model,method,code_count,overlap_codes,best_weight_expert,best_val_rel_score,best_test_rel_score,stable_weight_tolerance,stable_weight_min,stable_weight_max,stable_weight_count,stable_weight_center,stable_test_rel_score_mean,stable_test_rel_score_median,stable_test_rel_score_min,stable_test_rel_score_max
overnight_fnb_w5_mag_base_20260409_101741,lstm_best_by_val,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_seed_52,avg,4,"KDC,SAB,SBT,VNM",0.9,0.024467025928989194,0.048659732870043326,0.001,0.85,0.9,2,0.875,0.0487317311271222,0.0487317311271222,0.048659732870043326,0.04880372938420108
overnight_fnb_w5_mag_base_20260409_101741,lstm_best_by_val,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_best_by_val,avg,4,"KDC,SAB,SBT,VNM",0.9,0.023671497320104873,0.051015661925981615,0.001,0.85,0.95,3,0.9,0.049209545028677616,0.05089742390201135,0.04571554925803989,0.051015661925981615
overnight_fnb_w5_mag_base_20260409_101741,lstm_ensemble,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_best_by_val,avg,4,"KDC,SAB,SBT,VNM",0.15,0.023014933061520138,0.030242853957008542,0.001,0.1,0.15,2,0.125,0.029204335621816457,0.029204335621816457,0.028165817286624373,0.030242853957008542
overnight_fnb_w5_mag_base_20260409_101741,lstm_best_by_val,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_best_by_val,agree_only,4,"KDC,SAB,SBT,VNM",0.9,0.022853865742914592,0.04999474112949576,0.001,0.9,0.95,2,0.925,0.049715930583173196,0.049715930583173196,0.049437120036850635,0.04999474112949576
overnight_fnb_w5_mag_base_20260409_101741,lstm_best_by_val,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_seed_52,agree_only,4,"KDC,SAB,SBT,VNM",0.9,0.02247982035397811,0.0500518757333378,0.001,0.85,0.95,3,0.9,0.05002343758797926,0.0500518757333378,0.049396145804392666,0.05062229122620732
overnight_fnb_w5_mag_base_20260409_101741,lstm_ensemble,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_seed_52,avg,4,"KDC,SAB,SBT,VNM",0.5,0.022014217704690586,0.03332794445896248,0.001,0.5,0.55,2,0.525,0.03392876721951671,0.03392876721951671,0.03332794445896248,0.03452958998007094
overnight_fnb_w5_mag_base_20260409_101741,lstm_best_by_val,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_ensemble,avg,4,"KDC,SAB,SBT,VNM",0.95,0.02107903556930346,0.049224912713109914,0.001,0.95,1.0,2,0.975,0.04985478423586953,0.04985478423586953,0.049224912713109914,0.05048465575862915
overnight_fnb_w5_mag_base_20260409_101741,lstm_best_by_val,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_ensemble,agree_only,4,"KDC,SAB,SBT,VNM",1.0,0.021012648466806727,0.05048465575862915,0.001,0.95,1.0,2,0.975,0.049713682838195994,0.049713682838195994,0.04894270991776284,0.05048465575862915
overnight_fnb_w5_mag_base_20260409_101741,lstm_ensemble,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_best_by_val,agree_only,4,"KDC,SAB,SBT,VNM",0.2,0.011778596845303912,0.033563702073524215,0.001,0.0,0.4,9,0.2,0.033000960776203625,0.03341741509139051,0.03121492454698349,0.033958243598147475
overnight_fnb_w5_mag_base_20260409_101741,lstm_ensemble,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_ensemble,avg,4,"KDC,SAB,SBT,VNM",0.6,0.010462156651070531,0.024285312573472995,0.001,0.6,0.6,1,0.6,0.024285312573472995,0.024285312573472995,0.024285312573472995,0.024285312573472995
overnight_fnb_w5_mag_base_20260409_101741,lstm_ensemble,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_seed_52,agree_only,4,"KDC,SAB,SBT,VNM",0.6,0.010404821590767943,0.03280720271744042,0.001,0.45,0.85,9,0.6499999999999999,0.03190930776419413,0.03214241224953329,0.030037081618543793,0.033443320771968654
overnight_fnb_w5_mag_base_20260409_101741,lstm_ensemble,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_ensemble,agree_only,4,"KDC,SAB,SBT,VNM",0.45,0.008910690559981727,0.0234455563552759,0.001,0.4,0.6,5,0.5,0.024209480530546678,0.024329070026802957,0.022862534357500408,0.0254971377614176
