expert_run,expert_model,market_run,market_model,method,code_count,overlap_codes,best_weight_expert,best_val_rel_score,best_test_rel_score,stable_weight_tolerance,stable_weight_min,stable_weight_max,stable_weight_count,stable_weight_center,stable_test_rel_score_mean,stable_test_rel_score_median,stable_test_rel_score_min,stable_test_rel_score_max
phase1_plain_narrow_highercap_20260409_125108,lstm_best_by_val,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_best_by_val,avg,4,"KDC,SAB,SBT,VNM",0.05,0.021164616737011088,0.028031259678326426,0.001,0.05,0.1,2,0.07500000000000001,0.027915126116272004,0.027915126116272004,0.027798992554217583,0.028031259678326426
phase1_plain_narrow_highercap_20260409_125108,lstm_top2_by_val,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_best_by_val,avg,4,"KDC,SAB,SBT,VNM",0.2,0.021098201277084727,0.022517747135325394,0.001,0.05,0.2,4,0.125,0.025019823089193177,0.025057083877258857,0.022517747135325394,0.0274473774669296
phase1_plain_narrow_highercap_20260409_125108,lstm_ensemble,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_best_by_val,avg,4,"KDC,SAB,SBT,VNM",0.1,0.021035923053871697,0.027736182038998525,0.001,0.05,0.15,3,0.10000000000000002,0.02750922894744053,0.027527931895430013,0.027263572907893052,0.027736182038998525
phase1_plain_narrow_highercap_20260409_125108,lstm_top2_by_val,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_ensemble,avg,4,"KDC,SAB,SBT,VNM",0.5,0.010397125853874423,0.023031439882646332,0.001,0.5,0.55,2,0.525,0.02311744741886579,0.02311744741886579,0.023031439882646332,0.023203454955085245
phase1_plain_narrow_highercap_20260409_125108,lstm_best_by_val,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_ensemble,agree_only,4,"KDC,SAB,SBT,VNM",0.7,0.008986003858446057,0.022809759388771278,0.001,0.4,0.75,5,0.62,0.023003107106371747,0.02303583833342826,0.022479187289008107,0.02347090187079015
phase1_plain_narrow_highercap_20260409_125108,lstm_best_by_val,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_ensemble,avg,4,"KDC,SAB,SBT,VNM",0.95,0.008632709887773315,0.021346715154550333,0.001,0.9,0.95,2,0.925,0.022294032253839746,0.022294032253839746,0.021346715154550333,0.02324134935312916
phase1_plain_narrow_highercap_20260409_125108,lstm_best_by_val,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_best_by_val,agree_only,4,"KDC,SAB,SBT,VNM",0.9,0.0071558458238064615,0.020271599783527217,0.001,0.85,0.9,2,0.875,0.021240411918310498,0.021240411918310498,0.020271599783527217,0.02220922405309378
phase1_plain_narrow_highercap_20260409_125108,lstm_ensemble,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_best_by_val,agree_only,4,"KDC,SAB,SBT,VNM",0.05,0.006086080756139034,0.029193703005319982,0.001,0.0,0.05,2,0.025,0.029066004091394093,0.029066004091394093,0.028938305177468204,0.029193703005319982
phase1_plain_narrow_highercap_20260409_125108,lstm_ensemble,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_ensemble,agree_only,4,"KDC,SAB,SBT,VNM",0.4,0.006035415545821543,0.027041476777207252,0.001,0.35,0.4,2,0.375,0.026449805411760785,0.026449805411760785,0.02585813404631432,0.027041476777207252
phase1_plain_narrow_highercap_20260409_125108,lstm_top2_by_val,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_best_by_val,agree_only,4,"KDC,SAB,SBT,VNM",0.5,0.005312173345465632,0.023740792799639365,0.001,0.45,0.6,3,0.5166666666666666,0.02367696770265752,0.023740792799639365,0.022836260271567266,0.024453850036765923
phase1_plain_narrow_highercap_20260409_125108,lstm_ensemble,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_ensemble,avg,4,"KDC,SAB,SBT,VNM",0.7,0.0036952167822248416,0.020267936511822127,0.001,0.4,0.9,7,0.7214285714285715,0.022253706963181408,0.02238556505456124,0.020267936511822127,0.024923392021544144
phase1_plain_narrow_highercap_20260409_125108,lstm_top2_by_val,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_ensemble,agree_only,4,"KDC,SAB,SBT,VNM",0.45,0.0017230740398254119,0.02498262782403804,0.001,0.45,0.45,1,0.45,0.02498262782403804,0.02498262782403804,0.02498262782403804,0.02498262782403804
