expert_run,expert_model,market_run,market_model,method,code_count,overlap_codes,best_weight_expert,best_val_rel_score,best_test_rel_score,stable_weight_tolerance,stable_weight_min,stable_weight_max,stable_weight_count,stable_weight_center,stable_test_rel_score_mean,stable_test_rel_score_median,stable_test_rel_score_min,stable_test_rel_score_max
phase1_plain_sector_base_20260409_125108,lstm_best_by_val,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_best_by_val,agree_only,4,"KDC,SAB,SBT,VNM",0.9,0.024810601544930422,-0.004064069250517166,0.001,0.85,0.95,3,0.9,-0.00310434576456838,-0.002644766410931476,-0.004064069250517166,-0.0026042016322564976
phase1_plain_sector_base_20260409_125108,lstm_best_by_val,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_ensemble,agree_only,4,"KDC,SAB,SBT,VNM",1.0,0.02349403291069352,-0.003028205537825457,0.001,0.1,1.0,2,0.55,0.006001549850582544,0.006001549850582544,-0.003028205537825457,0.015031305238990544
phase1_plain_sector_base_20260409_125108,lstm_best_by_val,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_best_by_val,avg,4,"KDC,SAB,SBT,VNM",1.0,0.02349403291069352,-0.003028205537825457,0.001,1.0,1.0,1,1.0,-0.003028205537825457,-0.003028205537825457,-0.003028205537825457,-0.003028205537825457
phase1_plain_sector_base_20260409_125108,lstm_best_by_val,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_ensemble,avg,4,"KDC,SAB,SBT,VNM",1.0,0.02349403291069352,-0.003028205537825457,0.001,1.0,1.0,1,1.0,-0.003028205537825457,-0.003028205537825457,-0.003028205537825457,-0.003028205537825457
phase1_plain_sector_base_20260409_125108,lstm_ensemble,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_best_by_val,avg,4,"KDC,SAB,SBT,VNM",0.1,0.023408449599517156,0.025022037836558098,0.001,0.1,0.2,3,0.15,0.025444645007792754,0.025067627526867753,0.025022037836558098,0.026244269659952413
phase1_plain_sector_base_20260409_125108,lstm_top2_by_val,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_best_by_val,agree_only,4,"KDC,SAB,SBT,VNM",0.95,0.022195324833986785,0.009876339471717732,0.001,0.95,0.95,1,0.95,0.009876339471717732,0.009876339471717732,0.009876339471717732,0.009876339471717732
phase1_plain_sector_base_20260409_125108,lstm_top2_by_val,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_ensemble,avg,4,"KDC,SAB,SBT,VNM",0.95,0.020695998659640558,0.00945397533494774,0.001,0.9,1.0,3,0.9500000000000001,0.010283114651842099,0.00945397533494774,0.00894608209513581,0.012449286525442749
phase1_plain_sector_base_20260409_125108,lstm_top2_by_val,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_ensemble,agree_only,4,"KDC,SAB,SBT,VNM",0.95,0.020695998659640558,0.00945397533494774,0.001,0.95,1.0,2,0.975,0.009200028715041775,0.009200028715041775,0.00894608209513581,0.00945397533494774
phase1_plain_sector_base_20260409_125108,lstm_top2_by_val,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_best_by_val,avg,4,"KDC,SAB,SBT,VNM",0.95,0.020412998740391264,0.011553513006425709,0.001,0.0,1.0,5,0.48,0.019989730772877533,0.02307654442003071,0.00894608209513581,0.028738080731667393
phase1_plain_sector_base_20260409_125108,lstm_ensemble,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_best_by_val,agree_only,4,"KDC,SAB,SBT,VNM",0.5,0.015102937882339629,0.02223277262640666,0.001,0.45,0.5,2,0.475,0.022308717200423156,0.022308717200423156,0.02223277262640666,0.02238466177443965
phase1_plain_sector_base_20260409_125108,lstm_ensemble,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_ensemble,avg,4,"KDC,SAB,SBT,VNM",1.0,0.009257320999998764,0.018859390593335856,0.001,0.75,1.0,2,0.875,0.020014737351171263,0.020014737351171263,0.018859390593335856,0.02117008410900667
phase1_plain_sector_base_20260409_125108,lstm_ensemble,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_ensemble,agree_only,4,"KDC,SAB,SBT,VNM",1.0,0.009257320999998764,0.018859390593335856,0.001,0.75,1.0,2,0.875,0.019025106020087557,0.019025106020087557,0.018859390593335856,0.019190821446839257
