run_name,sector,stocks,feature_columns,best_lstm_model,best_lstm_val_rel_score,best_lstm_test_rel_score,lstm_test_rel_score,lstm_test_directional_accuracy,lstm_backtest_final_equity,lstm_backtest_trade_count,lstm_backtest_threshold,run_dir
sector_thuc_pham_va_o_uong_return_w5_relscore,Thực phẩm và đồ uống,"KDC,ANV,SAB,HAG,DBC,SBT,MSN,VNM","volatility_20,vwap_gap,volume_ratio_20,close_position,volume_zscore_20,atr_gap,lower_shadow,alpha_sector,vingroup_momentum,vnindex_return,a_d_ratio,day_of_week,rsi_14",lstm_ensemble,0.005571748380257424,0.014006260086080524,0.005397707110703198,0.44842468709538197,1.4478777421622842,32,0.005,/Users/lap15111/Documents/research-paper/data_stock_market/data/processed/assets/data_info_vn/history/training_runs/sector_thuc_pham_va_o_uong_return_w5_relscore
sector_bat_ong_san_return_w5_relscore,Bất động sản,"KOS,DXG,TCH,PDR,KDH,DIG,VHM,NLG,VIC,BCM","close_position,momentum_20,vwap_gap,momentum_5,volatility_20,volume_zscore_20,lower_shadow,volume_ratio_20,alpha_sector,vingroup_momentum,vnindex_return,a_d_ratio,day_of_week,rsi_14",lstm_signmag_seed_62,-0.0056505044760832845,0.012265380178577145,0.00044443333129229323,0.45869640989891947,2.462474292887033,1407,0.0,/Users/lap15111/Documents/research-paper/data_stock_market/data/processed/assets/data_info_vn/history/training_runs/sector_bat_ong_san_return_w5_relscore
sector_ngan_hang_return_w5_relscore,Ngân hàng,"VCB,VPB,CTG,TCB,LPB,STB,TPB,HDB,BID","momentum_20,lower_shadow,vwap_gap,volatility_20,atr_gap,alpha_sector,vingroup_momentum,vnindex_return,a_d_ratio,day_of_week,rsi_14",lstm_seed_52,0.00975053917355051,0.006309132941642814,0.004495591871703897,0.47040855288277966,2.870876998262006,97,0.0025,/Users/lap15111/Documents/research-paper/data_stock_market/data/processed/assets/data_info_vn/history/training_runs/sector_ngan_hang_return_w5_relscore
sector_dich_vu_tai_chinh_return_w5_relscore,Dịch vụ tài chính,"VIX,FTS,HCM,CTS,VCI,EVF,SSI","lower_shadow,volatility_20,volume_zscore_20,alpha_sector,vingroup_momentum,vnindex_return,a_d_ratio,day_of_week,rsi_14",lstm_signmag_top2_by_val,-0.00430297800365631,-0.0043555566501323195,-0.01063135952645311,0.5,2.738137657388786,1443,0.0,/Users/lap15111/Documents/research-paper/data_stock_market/data/processed/assets/data_info_vn/history/training_runs/sector_dich_vu_tai_chinh_return_w5_relscore
