loss,val_loss,val_rel_score,learning_rate
1.3666815757751465,1.3679027557373047,-0.008413777833804925,0.00019999999494757503
1.354992389678955,1.3622771501541138,0.006232210956507611,0.00019999999494757503
1.3543668985366821,1.3589166402816772,0.006822191552671497,0.00019999999494757503
1.3481875658035278,1.3619968891143799,0.01036761613642323,0.00019999999494757503
1.3456952571868896,1.3645281791687012,1.6759038121039183e-05,0.00019999999494757503
1.345188856124878,1.3653106689453125,0.009217849696273372,0.00019999999494757503
1.3426035642623901,1.3632819652557373,0.010092816040779051,0.00019999999494757503
1.339621901512146,1.363465666770935,0.007220147955546596,9.999999747378752e-05
1.33870267868042,1.3653000593185425,0.004201773825454502,9.999999747378752e-05
1.336464524269104,1.3659799098968506,0.007045633724946265,9.999999747378752e-05
