model,threshold,holding_period,uncertainty_model,uncertainty_quantile,max_uncertainty,uncertainty_side,trade_count,coverage,directional_accuracy,avg_actual_return,avg_strategy_return,cumulative_strategy_return,final_equity,sampled_buy_hold_equity
lstm_signmag_seed_42,0.015,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_seed_42,0.02,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_seed_52,0.0,1,,,,,798,0.6551724137931034,0.5375939849624061,6.336385588972439e-05,6.336385588972439e-05,0.05056435700000006,0.8848803169418356,0.8848803169418356
lstm_signmag_seed_52,0.0025,1,,,,,325,0.26683087027914615,0.556923076923077,0.0009987045584615383,0.0009987045584615383,0.3245789815,1.2629437649398927,1.2629437649398927
lstm_signmag_seed_52,0.005,1,,,,,150,0.12315270935960591,0.5866666666666667,0.0028493894593333334,0.0028493894593333334,0.42740841890000003,1.4524787440271127,1.4524787440271127
lstm_signmag_seed_52,0.01,1,,,,,50,0.041050903119868636,0.62,0.012143648538,0.012143648538,0.6071824269,1.792054778872659,1.792054778872659
lstm_signmag_seed_52,0.015,1,,,,,7,0.005747126436781609,0.7142857142857143,0.0031808451428571435,0.0031808451428571435,0.022265916000000004,1.0215665354084738,1.0215665354084738
lstm_signmag_seed_52,0.02,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_seed_62,0.0,1,,,,,601,0.493431855500821,0.56738768718802,0.001114716980532446,0.001114716980532446,0.6699449053000001,1.6612881269751119,1.6612881269751119
lstm_signmag_seed_62,0.0025,1,,,,,110,0.090311986863711,0.5909090909090909,0.002872983787272727,0.002872983787272727,0.31602821659999997,1.2880178285572377,1.2880178285572377
lstm_signmag_seed_62,0.005,1,,,,,34,0.027914614121510674,0.6176470588235294,0.01004486656764706,0.01004486656764706,0.34152546330000005,1.3665892175991445,1.3665892175991445
lstm_signmag_seed_62,0.01,1,,,,,6,0.0049261083743842365,1.0,0.05780010616666668,0.05780010616666668,0.3468006370000001,1.39892716352836,1.39892716352836
lstm_signmag_seed_62,0.015,1,,,,,1,0.0008210180623973727,1.0,0.06792453,0.06792453,0.06792453,1.06792453,1.06792453
lstm_signmag_seed_62,0.02,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_seed_99,0.0,1,,,,,583,0.47865353037766833,0.5883361921097771,0.0014010016077186966,0.0014010016077186966,0.8167839373000001,1.9217397750976186,1.9217397750976186
lstm_signmag_seed_99,0.0025,1,,,,,141,0.11576354679802955,0.6170212765957447,0.005735083098581561,0.005735083098581561,0.8086467169,2.1017698973992482,2.1017698973992482
lstm_signmag_seed_99,0.005,1,,,,,37,0.030377668308702793,0.7027027027027027,0.011828898586486485,0.011828898586486485,0.4376692477,1.5051271775478017,1.5051271775478017
lstm_signmag_seed_99,0.01,1,,,,,9,0.007389162561576354,0.7777777777777778,0.04160361388888889,0.04160361388888889,0.374432525,1.4291025794729806,1.4291025794729806
lstm_signmag_seed_99,0.015,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_seed_99,0.02,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_top2_by_val,0.0,1,,,,,586,0.48111658456486045,0.5819112627986348,0.0015244424802047783,0.0015244424802047783,0.8933232934,2.0734351447186983,2.0734351447186983
lstm_signmag_top2_by_val,0.0025,1,,,,,94,0.07717569786535304,0.5851063829787234,0.00419133929787234,0.00419133929787234,0.393985894,1.3989698375582238,1.3989698375582238
lstm_signmag_top2_by_val,0.005,1,,,,,32,0.026272577996715927,0.71875,0.017908614134375,0.017908614134375,0.5730756523,1.7216449073281375,1.7216449073281375
lstm_signmag_top2_by_val,0.01,1,,,,,7,0.005747126436781609,1.0,0.05695668385714287,0.05695668385714287,0.3986967870000001,1.4715260974459023,1.4715260974459023
lstm_signmag_top2_by_val,0.015,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_top2_by_val,0.02,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_top2_by_val,0.0,1,,,,,587,0.4819376026272578,0.5809199318568995,0.0017649995942078365,0.0017649995942078365,1.0360547618,2.388939921687243,2.388939921687243
lstm_top2_by_val,0.0025,1,,,,,119,0.09770114942528736,0.6302521008403361,0.0057947582453781515,0.0057947582453781515,0.6895762312,1.8693757316436856,1.8693757316436856
lstm_top2_by_val,0.005,1,,,,,41,0.03366174055829228,0.6829268292682927,0.01227488286097561,0.01227488286097561,0.5032701973,1.6032057094383203,1.6032057094383203
lstm_top2_by_val,0.01,1,,,,,15,0.012315270935960592,0.6666666666666666,0.024339878953333335,0.024339878953333335,0.3650981843,1.4212028892162274,1.4212028892162274
lstm_top2_by_val,0.015,1,,,,,4,0.003284072249589491,1.0,0.0637971925,0.0637971925,0.25518877,1.28055672107965,1.28055672107965
lstm_top2_by_val,0.02,1,,,,,0,0.0,,,,0.0,1.0,1.0
