model,threshold,holding_period,trade_count,coverage,directional_accuracy,avg_actual_return,avg_strategy_return,cumulative_strategy_return,final_equity,sampled_buy_hold_equity
linear_regression,0.0,3,102,0.3355263157894737,0.5098039215686274,0.0021236790558823533,-0.0003709515539215688,-0.03783705850000001,0.9193498543964975,1.1877229926791122
linear_regression,0.0025,3,83,0.2730263157894737,0.4939759036144578,0.0015165314481927713,0.0011413287542168674,0.09473028659999999,1.0535583276155516,1.0867626372119923
linear_regression,0.005,3,47,0.15460526315789475,0.46808510638297873,0.006083497085106382,-0.002208962582978722,-0.10382124139999993,0.8769601746645619,1.2976473376640523
linear_regression,0.01,3,6,0.019736842105263157,0.6666666666666666,0.04309860513333333,0.006858819299999997,0.04115291579999998,1.026279409313268,1.276782112775203
linear_regression,0.015,3,0,0.0,,,,0.0,1.0,1.0
linear_regression,0.02,3,0,0.0,,,,0.0,1.0,1.0
lstm,0.0,3,102,0.3355263157894737,0.5294117647058824,0.0021236790558823533,0.0015539851441176463,0.15850648469999992,1.1205501609137463,1.1877229926791122
lstm,0.0025,3,96,0.3157894736842105,0.5625,0.0017818242708333328,0.0020155556937499998,0.19349334659999998,1.1441095741552196,1.118749396760685
lstm,0.005,3,81,0.26644736842105265,0.5185185185185185,0.0029177430308641975,0.00475781048271605,0.38538264910000003,1.4108349184630387,1.2154389455386396
lstm,0.01,3,46,0.1513157894736842,0.45652173913043476,-0.0007477883913043477,-0.00042112673043478223,-0.019371829599999984,0.9576590966438867,0.9433757026216575
lstm,0.015,3,22,0.07236842105263158,0.45454545454545453,-0.0019872412636363634,-0.0013138382727272723,-0.028904441999999992,0.967033251683196,0.9528123195113991
lstm,0.02,3,9,0.029605263157894735,0.5555555555555556,0.013058290000000002,0.013058290000000002,0.11752461000000002,1.1129497025862403,1.1129497025862403
