model,threshold,holding_period,uncertainty_model,uncertainty_quantile,max_uncertainty,uncertainty_side,trade_count,coverage,directional_accuracy,avg_actual_return,avg_strategy_return,cumulative_strategy_return,final_equity,sampled_buy_hold_equity
arima,0.0,1,,,,,1209,0.6617405582922824,0.576509511993383,0.0012685762497932178,0.0012685762497932178,1.5337086860000002,3.8854632465827845,3.8854632465827845
arima,0.0025,1,,,,,110,0.060207991242474,0.5909090909090909,0.001426212582727273,0.001426212582727273,0.15688338410000002,1.1441843456201375,1.1441843456201375
arima,0.005,1,,,,,9,0.0049261083743842365,0.7777777777777778,0.013292375055555555,0.013292375055555555,0.1196313755,1.1242897762195834,1.1242897762195834
arima,0.01,1,,,,,0,0.0,,,,0.0,1.0,1.0
arima,0.015,1,,,,,0,0.0,,,,0.0,1.0,1.0
arima,0.02,1,,,,,0,0.0,,,,0.0,1.0,1.0
linear_regression,0.0,1,,,,,1016,0.5561029009304871,0.5738188976377953,0.0017677898668307089,0.0017677898668307089,1.7960745047000002,5.1643044636248225,5.1643044636248225
linear_regression,0.0025,1,,,,,569,0.3114395183360701,0.5711775043936731,0.00216426017996485,0.00216426017996485,1.2314640423999998,3.119657545014004,3.119657545014004
linear_regression,0.005,1,,,,,280,0.1532567049808429,0.5714285714285714,0.0028873648282142853,0.0028873648282142853,0.8084621518999999,2.129587260343251,2.129587260343251
linear_regression,0.01,1,,,,,58,0.031746031746031744,0.6206896551724138,0.005732291155172414,0.005732291155172414,0.332472887,1.3704822618978856,1.3704822618978856
linear_regression,0.015,1,,,,,15,0.008210180623973728,0.6,0.0001454083800000001,0.0001454083800000001,0.0021811257000000014,1.0015370229552452,1.0015370229552452
linear_regression,0.02,1,,,,,3,0.0016420361247947454,0.6666666666666666,0.003058536666666667,0.003058536666666667,0.00917561,1.0091231391675326,1.0091231391675326
lstm,0.0,1,,,,,610,0.33388067870826493,0.6,0.0013279469677049181,0.0013279469677049181,0.8100476503,2.0474119350370077,2.0474119350370077
lstm,0.0025,1,,,,,109,0.05966064586754242,0.5412844036697247,-0.0006176790816513763,-0.0006176790816513763,-0.06732701990000002,0.910065106557317,0.910065106557317
lstm,0.005,1,,,,,19,0.010399562123700055,0.7368421052631579,0.010404169100000001,0.010404169100000001,0.1976792129,1.2130833888327488,1.2130833888327488
lstm,0.01,1,,,,,2,0.0010946907498631637,1.0,0.020867546,0.020867546,0.041735092,1.0421052629525105,1.0421052629525105
lstm,0.015,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm,0.02,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_best_by_val,0.0,1,,,,,610,0.33388067870826493,0.6,0.0013279469677049181,0.0013279469677049181,0.8100476503,2.0474119350370077,2.0474119350370077
lstm_best_by_val,0.0025,1,,,,,109,0.05966064586754242,0.5412844036697247,-0.0006176790816513763,-0.0006176790816513763,-0.06732701990000002,0.910065106557317,0.910065106557317
lstm_best_by_val,0.005,1,,,,,19,0.010399562123700055,0.7368421052631579,0.010404169100000001,0.010404169100000001,0.1976792129,1.2130833888327488,1.2130833888327488
lstm_best_by_val,0.01,1,,,,,2,0.0010946907498631637,1.0,0.020867546,0.020867546,0.041735092,1.0421052629525105,1.0421052629525105
