raw_rel_score,raw_directional_accuracy,raw_pred_actual_q90_ratio,alpha_rel_score,alpha_directional_accuracy,alpha_pred_actual_q90_ratio,alpha_median_abs_error,alpha_q90_abs_error,daily_q90_max,spike_days_ge_8pct,seed,split,mean_sigma
-0.0003654288707539699,0.5034407946032069,0.03199246525764465,-0.0018003231756511529,0.5017797213464863,0.042108312249183655,0.008053704164922237,0.024192996323108673,0.10097689628601075,1,43,val,0.015028954483568668
-0.0007985600942124194,0.49153979709795625,0.030468052253127098,-0.0006927118246051744,0.50237224892769,0.041483547538518906,0.005594173446297646,0.017402270808815956,0.09338234513998032,2,43,train,0.011955220252275467
0.001822543381171382,0.4942540425099156,0.03999611735343933,0.00021585635030496597,0.5142377707718906,0.05264267697930336,0.008040239103138447,0.02413882128894329,0.09992596656084062,1,52,val,0.014509742148220539
-0.0016914633499978127,0.49594954675093395,0.03794967010617256,0.0008098392799564813,0.5116514690982776,0.05167008563876152,0.005576098337769508,0.017395492643117905,0.09590271860361099,2,52,train,0.011778542771935463
-0.0007467620308669876,0.49130478999288113,0.04603574424982071,0.0006847775202319939,0.5110512220753246,0.06059200316667557,0.008034305647015572,0.02413182519376278,0.09872989058494569,1,62,val,0.014436276629567146
-0.0022440032362549545,0.48882164169445075,0.04511239752173424,0.0004181214153921031,0.5121022633441792,0.0614224448800087,0.005576560739427805,0.017405759543180466,0.09367782771587373,2,62,train,0.011376319453120232
