seed,score,policy,threshold,n_obs,obs_coverage,n_days,day_coverage,rel_score,q90_abs_error,daily_q90_median,daily_q90_p90,daily_q90_max,days_ge_3p5,days_ge_5,days_ge_7,days_ge_8
43,risk_logistic,abstain_zero_q90,0.718896723628565,60468,0.7574915657868625,659,1.0,0.003851427346496794,0.05008826967100002,0.037221422800000015,0.067979211192,0.07813046650000001,365,171,4,0
43,risk_logistic,coverage_q100,0.994608686179427,60468,1.0,659,1.0,0.021675736349096586,0.048780993359000005,0.0368558094,0.064335336224,0.09423149110000001,370,167,30,8
43,risk_logistic,abstain_zero_q100,0.994608686179427,60468,1.0,659,1.0,0.021675736349096586,0.048780993359000005,0.0368558094,0.064335336224,0.09423149110000001,370,167,30,8
43,risk_logistic,calibrated_p90_3p5,0.3656374755029337,11655,0.19274657670172654,593,0.8998482549317147,0.006902739530887048,0.025031202562,0.020459122464,0.03519492209200001,0.060217728662,27,5,0,0
43,risk_logistic,abstain_zero_calibrated_p90_3p5,0.3656374755029337,60468,0.19274657670172654,659,1.0,-0.00041631013836895825,0.05025285400000001,0.037444934,0.068297881,0.0699300148,358,170,0,0
43,risk_hybrid,coverage_q30,0.31026638730918893,17752,0.2935767678772243,640,0.9711684370257967,0.004760794827655457,0.02772178169,0.0233328042,0.03713741037600003,0.06690455725000001,54,9,0,0
43,risk_hybrid,abstain_zero_q30,0.31026638730918893,60468,0.2935767678772243,659,1.0,-0.000517249052523594,0.05029668360000001,0.037532894000000004,0.068297881,0.0699300148,359,171,0,0
43,risk_hybrid,coverage_q40,0.3957048787788087,23362,0.38635311239002446,656,0.9954476479514416,0.0025391988659099196,0.029280805577,0.025621398779499996,0.04079444977900001,0.06900944665,87,18,0,0
43,risk_hybrid,abstain_zero_q40,0.3957048787788087,60468,0.38635311239002446,659,1.0,0.00024594414680967347,0.05025254776000001,0.037386035950000014,0.068283161292,0.0699629636,360,171,0,0
43,risk_hybrid,coverage_q50,0.48579421177445725,29451,0.4870510021829728,659,1.0,0.004624871717592072,0.0310601637,0.02701298862,0.04169223936,0.07107419992,121,27,1,0
43,risk_hybrid,abstain_zero_q50,0.48579421177445725,60468,0.4870510021829728,659,1.0,-0.00040984356008566536,0.05028576985800006,0.037386035950000014,0.068297881,0.07066626016000001,359,171,1,0
43,risk_hybrid,coverage_q60,0.5828793774319067,35843,0.5927598068399815,659,1.0,-0.0004351513444533772,0.033737783512000005,0.028827899700000003,0.04588426749240001,0.0735276853,164,43,6,0
43,risk_hybrid,abstain_zero_q60,0.5828793774319067,60468,0.5927598068399815,659,1.0,0.0009441038199633489,0.05021802432,0.03757728559999999,0.0681401684,0.07367605113999999,363,171,2,0
43,risk_hybrid,coverage_q70,0.6805746782400479,42258,0.6988489779718198,659,1.0,0.004316013072163671,0.03617834850000002,0.030810461409999993,0.050072794292,0.07614035890000001,203,62,8,0
43,risk_hybrid,abstain_zero_q70,0.6805746782400479,60468,0.6988489779718198,659,1.0,0.0023401745547896313,0.05015983268000003,0.03748806752,0.068297881,0.07399339283000002,366,174,6,0
43,risk_hybrid,coverage_q80,0.7816107567978264,48700,0.8053846662697626,659,1.0,0.003783443113740348,0.039117364439,0.032944695305499996,0.05459608678,0.08014203619999999,268,86,9,1
43,risk_hybrid,abstain_zero_q80,0.7816107567978264,60468,0.8053846662697626,659,1.0,0.004644114245062614,0.0500799958955,0.03722225093999998,0.06791391791,0.0775685206,364,170,7,0
43,risk_hybrid,coverage_q90,0.8856376487923929,55150,0.9120526559502546,659,1.0,0.004192580760042697,0.042995890955999996,0.034973923925,0.06020637250000001,0.08477188040000001,329,126,14,2
43,risk_hybrid,abstain_zero_q90,0.8856376487923929,60468,0.9120526559502546,659,1.0,0.007055247550828314,0.049869825340000014,0.0368558094,0.06698324220000001,0.08407245170000001,364,169,14,2
43,risk_hybrid,coverage_q100,0.9985437340271222,60467,0.9999834623271813,659,1.0,0.021693512186469532,0.048781079022000004,0.0368558094,0.064335336224,0.09423149110000001,370,167,30,8
43,risk_hybrid,abstain_zero_q100,0.9985437340271222,60468,0.9999834623271813,659,1.0,0.021675736349096586,0.048780993359000005,0.0368558094,0.064335336224,0.09423149110000001,370,167,30,8
43,risk_hybrid,calibrated_p90_3p5,0.3957048787788087,23362,0.38635311239002446,656,0.9954476479514416,0.0025391988659099196,0.029280805577,0.025621398779499996,0.04079444977900001,0.06900944665,87,18,0,0
43,risk_hybrid,abstain_zero_calibrated_p90_3p5,0.3957048787788087,60468,0.38635311239002446,659,1.0,0.00024594414680967347,0.05025254776000001,0.037386035950000014,0.068283161292,0.0699629636,360,171,0,0
43,risk_input_noise,coverage_q30,0.34784115867307236,7848,0.12978765628100813,644,0.9772382397572079,0.0019287323865003758,0.02467854218,0.01995022944,0.03389064973600001,0.056072535496000005,7,2,0,0
43,risk_input_noise,abstain_zero_q30,0.34784115867307236,60468,0.12978765628100813,659,1.0,-0.00041717245139993864,0.05025285400000001,0.03736172264600001,0.0683981948,0.0699300148,357,169,0,0
43,risk_input_noise,coverage_q40,0.3941939404318734,11837,0.19575643315472646,657,0.9969650986342944,0.0017114272917503337,0.025854359579999993,0.021918734178000002,0.03535343611900002,0.06161399330000001,26,5,0,0
43,risk_input_noise,abstain_zero_q40,0.3941939404318734,60468,0.19575643315472646,659,1.0,-0.0001497864267530069,0.050232711800000045,0.037425761999999994,0.068297881,0.0699300148,357,171,0,0
43,risk_input_noise,coverage_q50,0.44221732481244125,16501,0.2728881391810544,659,1.0,-0.00046334924347424256,0.027858849300000002,0.022865251300000004,0.03921936103260001,0.0669153245,62,10,0,0
43,risk_input_noise,abstain_zero_q50,0.44221732481244125,60468,0.2728881391810544,659,1.0,-0.00034790748884483413,0.0502793309,0.037532894000000004,0.06819210640000001,0.0701375086,359,171,1,0
43,risk_input_noise,coverage_q60,0.4954390993573276,22316,0.3690547066216842,659,1.0,0.0017758559827900644,0.0295988215,0.025032361885000007,0.041192738478,0.06898543366,97,20,0,0
43,risk_input_noise,abstain_zero_q60,0.4954390993573276,60468,0.3690547066216842,659,1.0,-0.000543314281375773,0.05030180280200001,0.03757728559999999,0.068283161292,0.07066626016000001,359,171,1,0
43,risk_input_noise,coverage_q70,0.5551224502672543,29226,0.4833300257987696,659,1.0,0.003652102298649984,0.031865473085,0.0276860684,0.042337577246000006,0.07153247372000002,129,32,2,0
43,risk_input_noise,abstain_zero_q70,0.5551224502672543,60468,0.4833300257987696,659,1.0,0.0011738701783303718,0.050193017400000005,0.037532894000000004,0.068202103692,0.0733037108,362,171,1,0
43,risk_input_noise,coverage_q80,0.6248276141802548,37464,0.6195673744790633,659,1.0,0.004928210335511052,0.03500697067,0.02976036440000001,0.04930569269400002,0.07624204394,198,60,7,0
43,risk_input_noise,abstain_zero_q80,0.6248276141802548,60468,0.6195673744790633,659,1.0,0.002135283406759725,0.050193017400000005,0.03748806752,0.06819937720000001,0.07399339283000002,362,172,4,0
43,risk_input_noise,coverage_q90,0.7163404480979723,47530,0.7860355890719058,659,1.0,0.0051728246282257695,0.039392406738,0.03283065772499999,0.056760911104000014,0.0794737934,279,100,12,0
43,risk_input_noise,abstain_zero_q90,0.7163404480979723,60468,0.7860355890719058,659,1.0,0.005023021164355157,0.049999993,0.037309755959999996,0.06742498863200003,0.0785934321,363,170,8,0
43,risk_input_noise,coverage_q100,0.9924345534794144,60468,1.0,659,1.0,0.021675736349096586,0.048780993359000005,0.0368558094,0.064335336224,0.09423149110000001,370,167,30,8
43,risk_input_noise,abstain_zero_q100,0.9924345534794144,60468,1.0,659,1.0,0.021675736349096586,0.048780993359000005,0.0368558094,0.064335336224,0.09423149110000001,370,167,30,8
43,risk_input_noise,calibrated_p90_3p5,0.3941939404318734,11837,0.19575643315472646,657,0.9969650986342944,0.0017114272917503337,0.025854359579999993,0.021918734178000002,0.03535343611900002,0.06161399330000001,26,5,0,0
43,risk_input_noise,abstain_zero_calibrated_p90_3p5,0.3941939404318734,60468,0.19575643315472646,659,1.0,-0.0001497864267530069,0.050232711800000045,0.037425761999999994,0.068297881,0.0699300148,357,171,0,0
43,risk_disagreement,coverage_q30,0.30001611677756546,18141,0.3000099226036912,633,0.960546282245827,0.0061410958233097945,0.0321608404,0.027183170553500002,0.04351028168080002,0.069774953525,97,19,0,0
43,risk_disagreement,abstain_zero_q30,0.30001611677756546,60468,0.3000099226036912,659,1.0,0.00043099065953045024,0.050301505202,0.037221422800000015,0.0683377866,0.069924606,357,170,0,0
43,risk_disagreement,coverage_q40,0.4000138143807703,24188,0.40001323013825496,644,0.9772382397572079,0.0027508191193316156,0.03369816864,0.02853193449050002,0.04728549875799999,0.08102746300000001,140,40,4,1
43,risk_disagreement,abstain_zero_q40,0.4000138143807703,60468,0.40001323013825496,659,1.0,0.0011629989316170875,0.0502792822,0.0371593024,0.0683377866,0.07006701,357,170,1,0
43,risk_disagreement,coverage_q50,0.5000115119839753,30234,0.5,650,0.9863429438543247,0.006927125027456071,0.03483849368900002,0.029803407595000005,0.05026876938800001,0.080615154,179,54,7,1
43,risk_disagreement,abstain_zero_q50,0.5000115119839753,60468,0.5,659,1.0,0.0015903432275304885,0.05024198606000001,0.0371593024,0.0683377866,0.0726233545,360,172,4,0
43,risk_disagreement,coverage_q60,0.6000092095871803,36281,0.6000033075345638,654,0.992412746585736,0.0061406293907649845,0.0361960064,0.030505836590000012,0.050665142499000004,0.0805326922,196,62,7,1
43,risk_disagreement,abstain_zero_q60,0.6000092095871803,60468,0.6000033075345638,659,1.0,0.001538665868891509,0.050232162980000036,0.03708200680000001,0.06819210640000001,0.07560581767000002,360,170,5,0
43,risk_disagreement,coverage_q70,0.7000069071903852,42328,0.7000066150691274,654,0.992412746585736,0.003738828238974534,0.03817456294500002,0.032471994799999994,0.05358339213960005,0.0806976158,244,80,7,1
43,risk_disagreement,abstain_zero_q70,0.7000069071903852,60468,0.7000066150691274,659,1.0,0.0011546981737171613,0.050304937,0.037131933799999996,0.06795075440000001,0.0760591977,361,172,7,0
43,risk_disagreement,coverage_q80,0.80000460479359,48374,0.7999933849308726,658,0.9984825493171472,0.0026321369244708404,0.04030972871000007,0.033825577245,0.056730656733000026,0.08214204345000001,289,109,10,1
43,risk_disagreement,abstain_zero_q80,0.80000460479359,60468,0.7999933849308726,659,1.0,0.0029023124397815625,0.05015983268000003,0.037003529284000025,0.067884333864,0.0809450012,359,172,9,1
43,risk_disagreement,coverage_q90,0.9000023023967951,54421,0.8999966924654362,658,0.9984825493171472,0.0034426871329201747,0.04317634823,0.03514392605,0.061495545628000026,0.08485287080000001,330,129,18,3
43,risk_disagreement,abstain_zero_q90,0.9000023023967951,60468,0.8999966924654362,659,1.0,0.0064809610018655706,0.04992881565000001,0.037131933799999996,0.06700028174000003,0.0842029889,364,174,11,1
43,risk_disagreement,coverage_q100,1.0,60468,1.0,659,1.0,0.021675736349096586,0.048780993359000005,0.0368558094,0.064335336224,0.09423149110000001,370,167,30,8
43,risk_disagreement,abstain_zero_q100,1.0,60468,1.0,659,1.0,0.021675736349096586,0.048780993359000005,0.0368558094,0.064335336224,0.09423149110000001,370,167,30,8
43,risk_disagreement,calibrated_p90_3p5,0.25001726797596296,15118,0.2500165376728187,620,0.9408194233687405,0.007047994697313764,0.03137121039000001,0.026300531044000007,0.044103650761,0.07013689722000001,73,20,1,0
43,risk_disagreement,abstain_zero_calibrated_p90_3p5,0.25001726797596296,60468,0.2500165376728187,659,1.0,0.0008437473252960181,0.050299396058000004,0.037221422800000015,0.0683377866,0.0699300148,359,169,0,0
43,none,full_coverage,inf,60468,1.0,659,1.0,0.021675736349096586,0.048780993359000005,0.0368558094,0.064335336224,0.09423149110000001,370,167,30,8
52,risk_hgb,coverage_q30,0.07000598969706977,6980,0.11543295627439307,624,0.9468892261001517,-0.006275021419236193,0.022981657750000006,0.019173060080000005,0.03322500657800001,0.0587003263,8,2,0,0
52,risk_hgb,abstain_zero_q30,0.07000598969706977,60468,0.11543295627439307,659,1.0,0.0002892224438624247,0.05019786710000005,0.037329839700000006,0.0683981948,0.0699300148,359,170,0,0
52,risk_hgb,coverage_q40,0.0842425676910585,10346,0.17109876298207316,636,0.9650986342943855,0.008729593259394708,0.02446771555,0.020963113760000002,0.03419055908016001,0.0626910953400001,19,4,0,0
52,risk_hgb,abstain_zero_q40,0.0842425676910585,60468,0.17109876298207316,659,1.0,0.0004907914314439266,0.050193017400000005,0.037329839700000006,0.0683981948,0.06996115641,359,170,0,0
52,risk_hgb,coverage_q50,0.10039083254086796,14572,0.24098696831381888,648,0.9833080424886191,0.003384184004790902,0.026323826803999997,0.021750180857000014,0.035485749401600014,0.058401164,31,5,0,0
52,risk_hgb,abstain_zero_q50,0.10039083254086796,60468,0.24098696831381888,659,1.0,0.0008100064491594061,0.050211909900000025,0.037221422800000015,0.0683981948,0.06996115641,359,170,0,0
52,risk_hgb,coverage_q60,0.12107176012397967,19993,0.3306376926638883,658,0.9984825493171472,0.00581508939864106,0.028235184599999984,0.024091354508000002,0.03865166164600001,0.06761020374,60,12,0,0
52,risk_hgb,abstain_zero_q60,0.12107176012397967,60468,0.3306376926638883,659,1.0,0.0016629483927769195,0.05016762768,0.0372383068,0.06819210640000001,0.06998363129,361,170,0,0
52,risk_hgb,coverage_q70,0.1518431465719932,27275,0.45106502612952304,659,1.0,0.0075585252295962135,0.03034795725000003,0.026317030460499997,0.04082994436120002,0.07216641035,109,23,1,0
52,risk_hgb,abstain_zero_q70,0.1518431465719932,60468,0.45106502612952304,659,1.0,0.002331731581571961,0.050167188,0.037221422800000015,0.0681401684,0.07090595472700001,360,172,1,0
52,risk_hgb,coverage_q80,0.20261487864830002,36348,0.6011113316134153,659,1.0,0.007316436737924481,0.0336613419695,0.0291577777,0.04674221852900001,0.07408041905000001,167,47,5,0
52,risk_hgb,abstain_zero_q80,0.20261487864830002,60468,0.6011113316134153,659,1.0,0.003934327083300548,0.050082411100000016,0.03719457371600001,0.06800715688,0.07205591988,360,170,1,0
52,risk_hgb,coverage_q90,0.2968061133124993,48046,0.7945690282463451,659,1.0,0.010488289562421538,0.03860617689,0.03239121476,0.055142870230000016,0.09451989599999999,264,93,7,2
52,risk_hgb,abstain_zero_q90,0.2968061133124993,60468,0.7945690282463451,659,1.0,0.010441932377117324,0.04959153523900004,0.037174995440000046,0.06749557256000001,0.0886109065,365,169,5,2
52,risk_hgb,coverage_q100,0.7464676372169488,60456,0.9998015479261758,659,1.0,0.033073986974585745,0.04797155105,0.03698230809300001,0.0637151253148,0.0962374504,363,166,29,12
52,risk_hgb,abstain_zero_q100,0.7464676372169488,60468,0.9998015479261758,659,1.0,0.032999492557967414,0.04795821560000001,0.03698230809300001,0.0637151253148,0.0962374504,363,166,29,12
52,risk_hgb,calibrated_p90_3p5,0.10039083254086796,14572,0.24098696831381888,648,0.9833080424886191,0.003384184004790902,0.026323826803999997,0.021750180857000014,0.035485749401600014,0.058401164,31,5,0,0
52,risk_hgb,abstain_zero_calibrated_p90_3p5,0.10039083254086796,60468,0.24098696831381888,659,1.0,0.0008100064491594061,0.050211909900000025,0.037221422800000015,0.0683981948,0.06996115641,359,170,0,0
52,risk_logistic,coverage_q30,0.3112332582174978,6698,0.11076933253952503,563,0.8543247344461306,-0.0038901677999565454,0.0224410848,0.01911379479,0.031010583036000003,0.058401164,8,1,0,0
52,risk_logistic,abstain_zero_q30,0.3112332582174978,60468,0.11076933253952503,659,1.0,-0.00014427425653162906,0.050232269300000035,0.037221422800000015,0.0683981948,0.0699300148,357,171,0,0
52,risk_logistic,coverage_q40,0.3501658432879762,10136,0.16762585169015015,593,0.8998482549317147,0.008396056585500689,0.024432551,0.020339323265,0.03301397162680001,0.05810200170000002,17,4,0,0
52,risk_logistic,abstain_zero_q40,0.3501658432879762,60468,0.16762585169015015,659,1.0,-0.00019211803676122408,0.05024449420000002,0.037329839700000006,0.0683981948,0.06998363129,359,170,0,0
52,risk_logistic,coverage_q50,0.394846029197818,14617,0.24173116359065952,613,0.9301972685887708,0.004470268262059651,0.026104066999999998,0.021904171925,0.036596826390000003,0.06280318879999999,42,5,0,0
52,risk_logistic,abstain_zero_q50,0.394846029197818,60468,0.24173116359065952,659,1.0,0.000832900196814701,0.050218352200000003,0.037329839700000006,0.068297881,0.0700000225,359,170,1,0
52,risk_logistic,coverage_q60,0.44926783626934347,20454,0.33826155983330025,625,0.9484066767830045,0.004147665743830964,0.028007198990000003,0.024344792470000005,0.03874395993680001,0.06742325572,65,12,0,0
52,risk_logistic,abstain_zero_q60,0.44926783626934347,60468,0.33826155983330025,659,1.0,0.002109497593862364,0.0501567307,0.037329839700000006,0.068297881,0.070731017407,359,169,1,0
52,risk_logistic,coverage_q70,0.5159673688970563,27501,0.4548025401865449,635,0.9635811836115327,0.0051977592149276,0.0299340432,0.026399108978800004,0.04002381662900001,0.0721401768,97,22,2,0
52,risk_logistic,abstain_zero_q70,0.5159673688970563,60468,0.4548025401865449,659,1.0,0.0021135862842646125,0.0501671644,0.037176808000000026,0.06819210640000001,0.07158526762,360,171,1,0
52,risk_logistic,coverage_q80,0.5996444973983145,35865,0.5931236356419924,649,0.9848254931714719,0.007729251078496868,0.032673819379999997,0.02897969303,0.043758535878000014,0.07492872336,143,36,2,0
52,risk_logistic,abstain_zero_q80,0.5996444973983145,60468,0.5931236356419924,659,1.0,0.003042673387115391,0.05014663306,0.03719457371600001,0.06800715688,0.07312848187,358,171,2,0
52,risk_logistic,coverage_q90,0.7197153113047627,46489,0.768819871667659,657,0.9969650986342944,0.007249896389037946,0.03722865876000003,0.031625113520000005,0.051901379760000005,0.08069335910000001,233,72,4,1
52,risk_logistic,abstain_zero_q90,0.7197153113047627,60468,0.768819871667659,659,1.0,0.005567059762144444,0.0499999709,0.037061701521999994,0.06758661536160002,0.0783436589,362,169,2,0
52,risk_logistic,coverage_q100,0.9956875533161644,60468,1.0,659,1.0,0.032999492557967414,0.04795821560000001,0.03698230809300001,0.0637151253148,0.0962374504,363,166,29,12
52,risk_logistic,abstain_zero_q100,0.9956875533161644,60468,1.0,659,1.0,0.032999492557967414,0.04795821560000001,0.03698230809300001,0.0637151253148,0.0962374504,363,166,29,12
52,risk_logistic,calibrated_p90_3p5,0.394846029197818,14617,0.24173116359065952,613,0.9301972685887708,0.004470268262059651,0.026104066999999998,0.021904171925,0.036596826390000003,0.06280318879999999,42,5,0,0
52,risk_logistic,abstain_zero_calibrated_p90_3p5,0.394846029197818,60468,0.24173116359065952,659,1.0,0.000832900196814701,0.050218352200000003,0.037329839700000006,0.068297881,0.0700000225,359,170,1,0
52,risk_hybrid,coverage_q30,0.31245251306610183,17715,0.29296487398293314,638,0.9681335356600911,0.0068172969358906155,0.027609467316000003,0.023531144730000002,0.03754787966200001,0.06987306477,54,9,0,0
52,risk_hybrid,abstain_zero_q30,0.31245251306610183,60468,0.29296487398293314,659,1.0,0.0013278718565049585,0.05018104190000005,0.0372383068,0.068297881,0.07000938649999999,359,170,1,0
52,risk_hybrid,coverage_q40,0.3954251375682085,23473,0.3881887940728981,649,0.9848254931714719,0.008404722067923087,0.029157221619999996,0.025421217700000002,0.041933572970000006,0.07097515959,81,20,1,0
52,risk_hybrid,abstain_zero_q40,0.3954251375682085,60468,0.3881887940728981,659,1.0,0.0019868461682415184,0.0501671644,0.037211592300000006,0.068297881,0.07083128562,360,169,1,0
52,risk_hybrid,coverage_q50,0.4841249740980361,29490,0.4876959714229014,656,0.9954476479514416,0.007763568299621992,0.030965436210000013,0.027399562459999995,0.04322749446400001,0.07221887745,131,27,2,0
52,risk_hybrid,abstain_zero_q50,0.4841249740980361,60468,0.4876959714229014,659,1.0,0.002087765978845524,0.05019786710000005,0.03719457371600001,0.06819210640000001,0.07139479549000001,360,172,1,0
52,risk_hybrid,coverage_q60,0.5780477977574656,35788,0.591850234834954,659,1.0,0.006786503535230359,0.033033093822,0.02936167061500001,0.045759224619000005,0.0730728615,168,38,2,0
52,risk_hybrid,abstain_zero_q60,0.5780477977574656,60468,0.591850234834954,659,1.0,0.002798662413457831,0.05016762768,0.0372383068,0.06819210640000001,0.07205591988,359,172,2,0
52,risk_hybrid,coverage_q70,0.6767895379089632,42142,0.6969306079248528,659,1.0,0.007721750176962527,0.035599802313,0.030623538560000003,0.049740378604,0.0747566506,207,59,3,0
52,risk_hybrid,abstain_zero_q70,0.6767895379089632,60468,0.6969306079248528,659,1.0,0.004197910838135255,0.050064383610000034,0.037221422800000015,0.06797659348,0.07393338067,362,170,2,0
52,risk_hybrid,coverage_q80,0.7795201805079087,48683,0.805103525831845,659,1.0,0.009578209924266057,0.03846811650000001,0.032386107,0.05369168103319999,0.0798279659,264,89,4,0
52,risk_hybrid,abstain_zero_q80,0.7795201805079087,60468,0.805103525831845,659,1.0,0.005783249598824702,0.0499999302,0.036978668,0.06793382352,0.0783436589,363,168,3,0
52,risk_hybrid,coverage_q90,0.8849665001266318,55149,0.912036118277436,659,1.0,0.010137318057505507,0.04240211624,0.034758938100000004,0.06078751766800001,0.08411174210000001,324,126,14,2
52,risk_hybrid,abstain_zero_q90,0.8849665001266318,60468,0.912036118277436,659,1.0,0.012356600556721609,0.049511886819000026,0.03695310908,0.06695458646,0.08330541230000002,364,170,9,2
52,risk_hybrid,coverage_q100,0.9997006884166417,60468,1.0,659,1.0,0.032999492557967414,0.04795821560000001,0.03698230809300001,0.0637151253148,0.0962374504,363,166,29,12
52,risk_hybrid,abstain_zero_q100,0.9997006884166417,60468,1.0,659,1.0,0.032999492557967414,0.04795821560000001,0.03698230809300001,0.0637151253148,0.0962374504,363,166,29,12
