split,Date,n_predictions,q90_abs_error,base_abs_mean,base_abs_q90,base_prediction_std,feature_volatility_20_mean,feature_volatility_20_q90,feature_volume_ratio_20_mean,feature_volume_ratio_20_q90,feature_momentum_20_mean,feature_momentum_20_std,feature_bb_width_mean,feature_bb_width_q90,feature_abs_intraday_return_q90,feature_alpha_sector_std,feature_sector_momentum_rank_std,past_return_mean,past_return_std,past_abs_return_q90,past_breadth,leader_return_k10_w60,leader_abs_return_k10_w60,leader_return_excess_k10_w60,high_error_label,lstm_high_error_probability
train,2012-07-06,49,0.0532469525933264,0.0018065886663917,0.0048922255635261,0.0023052990668356,0.020295775229033,0.0300698472417761,0.6398207754249946,1.4107252966070696,-0.0892081413400351,0.0878821312254718,0.1770977001530317,0.3108590363796291,0.0468302852269496,0.026491345391812,3.5219187333931843,0.0090107168687618,0.0202974281754333,0.0408102833542846,0.5818181818181818,0.0088567738282697,0.0088567738282697,-0.0001539430404921,1,0.756962535
train,2012-07-09,49,0.0296942418859544,0.0015591102356869,0.0031950283329933,0.0021679287704738,0.0209801966830419,0.0300109287600552,0.7460749857427804,1.4450616906286973,-0.0802364023031219,0.080447788086109,0.1820548852668115,0.3149777486136847,0.0413566815043143,0.0215961929546091,3.651017936519775,-0.0218174303069524,0.0213961345412367,0.0472444914776409,0.0545454545454545,-0.0170799063115395,0.0170799063115395,0.0047375239954129,0,0.81509108
train,2012-07-10,51,0.0253192698583007,0.0023354633678322,0.0051970765925943,0.0026325038580169,0.0209010182365709,0.0293771675785974,0.8880718503489851,1.7906865098415747,-0.1020221824694168,0.0889166262010194,0.1802391149549126,0.3088663400289594,0.0492782478845196,0.0238016460675881,3.685583998739508,-0.0055999120348267,0.015201198587151,0.0293919251600196,0.1636363636363636,-0.0052413785710824,0.0052413785710824,0.0003585334637443,0,0.807339385
train,2012-07-11,47,0.0393272165209055,0.0034627108658202,0.0074174424633383,0.0032262116544641,0.0214411716770266,0.0294411512819942,0.7459074810566126,1.2593910400443729,-0.0998649060789899,0.0886527865591026,0.1933451203383218,0.3230357077686446,0.0364234007425723,0.0181001938408326,3.743264070559629,0.0117548763039378,0.0135115629320905,0.028597455619728,0.7454545454545455,0.0045586241618956,0.0045586241618956,-0.0071962521420421,1,0.731435955
train,2012-07-12,45,0.0418455455568618,0.0031008456663887,0.007336551696062,0.0028874639980695,0.0216305342787367,0.0307093802116123,0.5420281278384032,0.9522120578008972,-0.0919614466093817,0.0788769330906584,0.1991565231863967,0.3395376070622933,0.0384441584441583,0.0154188003989228,3.2043215768203983,0.0129019830150805,0.0192850155345206,0.0414094650205761,0.6071428571428571,0.0072215427243909,0.0072215427243909,-0.0056804402906895,1,0.7179905449999999
train,2012-07-13,49,0.0369682661723345,0.0017672175550725,0.0037316458299755,0.001958906123101,0.0213432056321689,0.03068114098016,0.6832569992455231,1.206971719769934,-0.062814227707316,0.0672454313365239,0.181415628935852,0.3119789416830724,0.0411973650219581,0.0195245955997673,3.3783524543958476,0.0218925656068202,0.0197399208247711,0.0434211278066617,0.7857142857142857,0.0156467335532778,0.0156467335532778,-0.0062458320535424,1,0.67792505
train,2012-07-16,51,0.0485030957352137,0.0014744310346405,0.0030829817987978,0.0018894917071673,0.0217943599377018,0.0320500981678164,1.2567680362913771,2.0564475168545933,-0.0586644009661629,0.0634561144223449,0.1784086553972672,0.2993167794097007,0.0512820512820513,0.0218850155718779,3.3428882662727917,-0.0080635120012073,0.017351572085677,0.0327256451525643,0.2142857142857142,-0.0062861460362163,0.0062861460362163,0.0017773659649909,1,0.695012525
train,2012-07-17,50,0.0286511646350844,0.0013687632846267,0.0028484975686296,0.0017092328925644,0.0214208497203029,0.0317122831264329,0.8477163859626284,1.4016629003388676,-0.0746861972770809,0.066661321210913,0.1657220929698708,0.2807390179914164,0.0425997425997425,0.0209703385602003,3.7079066100121,0.0176480550436813,0.0222217115331401,0.0488024304406332,0.6428571428571429,0.0182830499492471,0.0182830499492471,0.0006349949055657,0,0.6874973799999999
train,2012-07-18,48,0.0471785527886822,0.0011542094879738,0.002243152912706,0.0014311944121411,0.0216863662795987,0.0338060907323525,1.030405904320998,1.6130477590656838,-0.0465257194245623,0.0570358566664943,0.1570806665283056,0.266287603864215,0.0480909090909091,0.022540676659307,3.784767903730211,0.0031943833459181,0.0165235382058803,0.0251875387724591,0.4107142857142857,0.0038260862093718,0.0038260862093718,0.0006317028634537,1,0.55742327
train,2012-07-19,48,0.0384732991049531,0.0012217034604114,0.0024189044255763,0.0016431517544055,0.021829133234817,0.0338733544571054,1.0600363845871918,2.102861499456147,-0.0458021418536335,0.0579723257620329,0.1454957055782162,0.2425044463004896,0.0254065040650406,0.0228257017366881,3.4332541476787277,0.0230356831046105,0.0207376308610549,0.0476912312069309,0.8363636363636363,0.0307115450117797,0.0307115450117797,0.0076758619071691,1,0.6345126350000001
train,2012-07-20,51,0.0333368100691586,0.0015150502756167,0.0031634625047445,0.0019913771266503,0.0228436295333184,0.0351331327566464,1.6509154218261632,2.928827444956477,-0.0119107891702215,0.0540133638264181,0.142270401460564,0.2234931958561401,0.0539730134932534,0.0244649949977673,3.3404238312748604,-0.0099733461900873,0.0228248344493917,0.0380636236113058,0.2321428571428571,-0.0105042437910831,0.0105042437910831,-0.0005308976009958,0,0.65557833
train,2012-07-23,50,0.045185641926946,0.0014090215344185,0.0033528810599818,0.0019477233109776,0.0232528034833584,0.0347741832897313,1.6242132200082275,2.645402207586412,-0.0152614371003452,0.050262572381138,0.1396283163631396,0.216589607366105,0.0495794673252786,0.0263493198896586,3.0838618778461284,-0.008072075445015,0.0164440713377266,0.0320512858811878,0.1785714285714285,-0.0057758316918071,0.0057758316918071,0.0022962437532078,1,0.6493069300000001
train,2012-07-24,49,0.03595587965101,0.0015662204419009,0.0034536420367658,0.0020347870445251,0.0230749565904824,0.0348287810201612,0.9264514658107889,1.5188413218275838,-0.0032232351883494,0.0574607590201857,0.1408567892257612,0.2381992342749239,0.0306791945933087,0.0187094114707358,3.7787447075220424,-0.0191367794132605,0.023581978182548,0.0465144270536375,0.0892857142857142,-0.0181584558371216,0.0181584558371216,0.0009783235761388,1,0.66316823
train,2012-07-25,49,0.0271843682974575,0.0021481357361691,0.0042493387125431,0.0027630174734913,0.0233774435717016,0.034819114471252,1.057025485779299,1.6213540178477588,-0.0048817244195666,0.0571080396486289,0.1405396866277991,0.2337884806070832,0.0442558435363332,0.0294369753940647,3.840572873934304,-0.0071015285449884,0.0194048718387051,0.0385429954705267,0.2142857142857142,-0.0060174663187831,0.0060174663187831,0.0010840622262052,0,0.66778095
train,2012-07-26,51,0.0419218745082616,0.0021175528113505,0.0044248686172068,0.0025635805861517,0.0235588447926914,0.034587322648707,0.9095398488996632,1.380908248378128,-0.0095574531079101,0.056091014360395,0.1403159869689028,0.218877255646165,0.0297951582867783,0.0224056952721696,3.99833298596636,0.0023926934285389,0.0160522701823636,0.0275879533244936,0.4909090909090909,0.0097767388063832,0.0097767388063832,0.0073840453778443,1,0.514836685
train,2012-07-27,49,0.0222154881106688,0.0014767810880213,0.0027101854793726,0.0015530583755415,0.0229594721327809,0.0348694398072098,0.7422801755301214,1.1611973952349113,-0.0051552919562006,0.0511420744109091,0.1370869003667401,0.2224274693011861,0.0244933645014632,0.0169337603974663,3.6893623511147737,-0.0035591512515143,0.0195830437612962,0.0348485038791995,0.2545454545454545,-0.0107973951066412,0.0107973951066412,-0.0072382438551269,0,0.468444705
train,2012-07-30,49,0.0240331451524979,0.0019206350910707,0.0033199659548699,0.0019697858767581,0.0229817938069627,0.0348882492982095,0.9734910257408796,1.7819572620363684,-0.0157005723947987,0.0589290425837487,0.1357265604189169,0.2226054846519351,0.033068783068783,0.0211479516293709,3.694774762311999,0.0009537832387089,0.0152603010881584,0.0224988235785223,0.3392857142857143,0.0055912055004625,0.0055912055004625,0.0046374222617536,0,0.38443339
train,2012-07-31,49,0.0219702943228184,0.0015655191002261,0.0027952576521783,0.0015532652360317,0.0219471767156574,0.0338056708710194,0.8207090121725154,1.5644391877752826,-0.0015782341639032,0.0602913810101453,0.1315719606915573,0.2190392490682687,0.0439146532237853,0.0128126342850187,3.84665682216168,-0.0017020727929557,0.0143426232624277,0.0245991516644517,0.3636363636363636,-0.0026372171284019,0.0026372171284019,-0.0009351443354462,0,0.310111
train,2012-08-01,50,0.0213389160800943,0.001619195513158,0.0026081882184371,0.0019622134703009,0.0213909120217447,0.0327534257275956,0.6590871123868844,1.1274125534272992,0.0166314926435268,0.0518584033951367,0.1300054201441058,0.2077347000412871,0.0279468599033815,0.0152490694115235,4.031964123585123,-0.0068140921953368,0.0189759614007968,0.0371562868477566,0.1964285714285714,-0.0063584224960654,0.0063584224960654,0.0004556696992714,0,0.33991688
train,2012-08-02,50,0.0141755567630752,0.0013831753573321,0.002845346299,0.001750419293763,0.0212808991825582,0.0324685317821446,0.7129761539665638,1.1861391216288697,0.0207427702473099,0.0565323300419204,0.1285413304139689,0.1923277196685011,0.0245469119365269,0.0183962397828486,3.95567275425755,0.0035401679120513,0.0116612735884122,0.0204571828390047,0.5,0.0036938850012178,0.0036938850012178,0.0001537170891664,0,0.28388995
train,2012-08-03,47,0.0400345963425933,0.0014785229847047,0.0027721676509827,0.0017671487083749,0.0218110987650006,0.032149194278538,0.5987881802865681,1.075970892236111,0.0116599571948593,0.0511902302597353,0.1326659026258556,0.1939392311441294,0.0338267169695943,0.013034034862303,3.7444995120502664,0.0008167202523063,0.0133838450168407,0.0190679947681534,0.3214285714285714,-0.0017183394425781,0.0017183394425781,-0.0025350596948845,1,0.23612705500000003
train,2012-08-06,53,0.0249372317804953,0.00155871309791,0.0032966996543109,0.0019938669001025,0.0203829358603497,0.0316885000538773,0.7114117462675296,1.074486355341145,0.0015943523981927,0.0510311658858604,0.1226293697272495,0.2003654520501614,0.0255560478511297,0.0141062171579725,3.779384150536892,0.0161378176470024,0.0210104597928947,0.0431082253840756,0.7272727272727273,0.0147130098267805,0.0147130098267805,-0.0014248078202219,0,0.27257071
train,2012-08-07,51,0.0346457219857257,0.0014833305441224,0.0030901848804205,0.0020490879355049,0.0202184527277274,0.0301015240078317,1.213363623269511,2.275432133748937,0.0459727430088099,0.0686746312293545,0.1237264013553216,0.1968700748457205,0.0306122448979591,0.019901186132868,3.7892520861707024,-0.00376846308916,0.015602522632428,0.0244117541626629,0.2181818181818181,-0.0074040560921044,0.0074040560921044,-0.0036355930029444,0,0.22966014
train,2012-08-08,50,0.0297770086908711,0.0016424377471775,0.0034297587117179,0.0021640053909518,0.0208064834226497,0.0297580004542134,0.9507906894492528,1.907537285939733,0.0496749894309566,0.0740998316301411,0.1209625437336942,0.2014334398350843,0.0247985216364662,0.0197814494893195,3.428571428571429,0.0059512014975289,0.0179853832249305,0.0375789973676995,0.509090909090909,0.0052053827802182,0.0052053827802182,-0.0007458187173106,0,0.26665465
train,2012-08-09,52,0.0257295220624654,0.0012690393219739,0.0024134542094542,0.0017502236563405,0.0197767340986657,0.0293865129688545,0.955970229730821,1.9105998630592615,0.0417003292196539,0.0702130389966366,0.1115631041838984,0.1999821656922853,0.0253504917346724,0.0203300553560557,3.4094071794424585,0.0076081233142534,0.0170674841464775,0.0297569405311995,0.5555555555555556,0.0074450661386176,0.0074450661386176,-0.0001630571756358,0,0.28019153
train,2012-08-10,52,0.0266523147467523,0.0012563041987574,0.0023325201589613,0.0016963487552994,0.0201738995361774,0.0295402768889092,1.2131257040215908,2.64557454016911,0.0357789108069567,0.0707037317073705,0.1119630331672506,0.1994904246457781,0.0283282873289016,0.0190775000996279,3.604243769827156,-0.0069359762080187,0.0186325825739399,0.0296784341893974,0.125,-0.0031718499214914,0.0031718499214914,0.0037641262865273,0,0.272174145
train,2012-08-13,50,0.0302151750875053,0.0012599859205874,0.0022822597064077,0.0014820614160529,0.0192802463253872,0.0283198173749284,0.859187850133015,1.4946777129351303,0.0026193424868007,0.0672461132259171,0.1124456980718433,0.198278532326889,0.032796963946869,0.0192038218651956,4.203205773634001,-0.000773986426675,0.01651311733827,0.022148735810415,0.3035714285714285,-0.0084066014781722,0.0084066014781722,-0.0076326150514972,0,0.28169109999999997
train,2012-08-14,51,0.0252054999582469,0.001421446434916,0.0023046301212161,0.0017696870689469,0.0189542881916302,0.0272420636219126,0.6683977612412387,1.185106855781093,0.011232228512363,0.0710107812559695,0.1101978697639275,0.1952241194397991,0.0299492385786801,0.0173584867227848,3.931272308144567,0.0041903072324513,0.0188470068070246,0.0318586787204635,0.4821428571428571,0.0042268186308127,0.0042268186308127,3.6511398361433606e-05,0,0.250198095
train,2012-08-15,48,0.0223307608393951,0.0015583722979499,0.0029680358013137,0.0022270585519805,0.0187842081328617,0.0279289786127332,1.2906575767963424,2.3536411566634157,-0.0010044853880462,0.078250751036081,0.1142911743331021,0.1970374486924249,0.0259352281555191,0.0224112779579077,4.072916950082521,0.0020248509374124,0.0144472518178117,0.0280061504638933,0.3571428571428571,-0.0015616813250657,0.0015616813250657,-0.0035865322624782,0,0.24068889
train,2012-08-16,50,0.028315455658594,0.0016618088979702,0.0039110470563172,0.0021855114672601,0.0188929986584594,0.0286033279157389,0.9918303819789877,2.0026627030118354,-0.0004251084945805,0.0799313424282591,0.1138834528145501,0.1961674780491851,0.0274643001676591,0.0204766666999681,4.22050388712349,-0.0005462366711506,0.0137138368412831,0.0202536077214516,0.25,-0.0032284612776413,0.0032284612776413,-0.0026822246064907,0,0.229963575
train,2012-08-17,46,0.0287216303404419,0.0013023968500498,0.0026893647154792,0.0018242499059022,0.0172796112061597,0.0263706442252501,1.0694031730929192,2.0981773954059544,-0.0303915877735339,0.078666453659111,0.1069639923425607,0.1860753584400606,0.0243157055540791,0.0150415194958126,4.06190027160012,0.006110204956528,0.01653574562994,0.03343164003441,0.5370370370370371,0.0077431948834388,0.0077431948834388,0.0016329899269108,0,0.23464762
train,2012-08-20,51,0.0591224743402562,0.0013868600895054,0.0029192301444709,0.001642563267201,0.0168038997738965,0.0251157793163349,1.5430252487804672,2.571764479841901,-0.0109831632920522,0.0740155717369437,0.0981839254229019,0.1672953692974666,0.0324324324324323,0.0190602210051854,3.9378505134992943,0.0048451512775312,0.0190750617744142,0.0324543724555934,0.6,0.0103241779583326,0.0103241779583326,0.0054790266808013,1,0.309700015
train,2012-08-21,52,0.0498378752654388,0.0014260159225613,0.0029668608214705,0.001814393301061,0.0172582162357055,0.0264645541346601,1.2527813926551024,2.07444145859941,0.0004714564683666,0.072560848738986,0.0977229952396452,0.1825633277978296,0.021659498311347,0.0211427200758186,4.0215764226329105,-0.0419233741768036,0.0205595406170715,0.0545192586968137,0.0357142857142857,-0.0498737639989957,0.0498737639989957,-0.0079503898221921,1,0.6832647199999999
train,2012-08-22,50,0.0635557508576312,0.0016693103474971,0.0040814089123159,0.0019040791011387,0.0196976309216608,0.0276872804679521,2.606659381324418,4.901632588485241,-0.022682638708328,0.076822072599773,0.1046748773577608,0.1736165375550719,0.0588122923588039,0.0215645223564999,3.797152531429147,-0.0234694029703291,0.0256630950199838,0.0491919793634175,0.1607142857142857,-0.0386254870591113,0.0386254870591113,-0.0151560840887822,1,0.7616520149999999
train,2012-08-23,42,0.0466709850588813,0.0019814685091702,0.0042038781801237,0.0023252720777251,0.0195728134083515,0.0271153185331839,1.931213371865817,3.6493812296019312,-0.0317583682240819,0.0709133035993984,0.1045512582673488,0.1606293704822865,0.0480947316173863,0.0299158671193582,3.398776851790869,-0.0458929698995494,0.0138507802589562,0.063789649966775,0.0,-0.0504488561772404,0.0504488561772404,-0.0045558862776909,1,0.8330749
train,2012-08-24,52,0.0576101220678537,0.0030930322662662,0.0054540527053176,0.0028152038501736,0.0221605956000212,0.0288534282522927,1.945732213726046,3.925398693462163,-0.0727797738510741,0.0801548088508616,0.1449018580733781,0.2023806152052846,0.0461236704816596,0.0186752717561884,3.355731685234695,0.0178609924691378,0.0304448760897991,0.0491003267334562,0.625,0.0083087140625951,0.0083087140625951,-0.0095522784065427,1,0.79309728
train,2012-08-27,49,0.0489139404380692,0.0016029441122758,0.003250519465655,0.0020339173038877,0.0234028505967706,0.0300122280245825,2.504813739446881,4.447840934289937,-0.0623068157514146,0.0803492153537723,0.1633025390757763,0.2303525375991633,0.1020957606303231,0.0267703360642304,3.4242284001004406,-0.0325545039359391,0.0275256873937067,0.0507048237288326,0.0892857142857142,-0.037296175674017,0.037296175674017,-0.0047416717380778,1,0.87857542
train,2012-08-28,51,0.0475196910556406,0.0029553315846486,0.0050090127624571,0.0023728989242572,0.0250145138153928,0.0305777562829421,1.4039653528922622,2.771251368113827,-0.101465893500666,0.0819469988934075,0.1885428260918572,0.2764476472560145,0.0588235294117647,0.0304791251136447,3.4115145276766765,-0.0043198879122065,0.0276167315201665,0.0473559893454716,0.3636363636363636,-0.0169324415483887,0.0169324415483887,-0.0126125536361822,1,0.8690776
train,2012-08-29,52,0.0406860993592999,0.0032819706448207,0.0063441289123147,0.0033005818598448,0.025550096036591,0.0324054148712358,1.0595043291552555,1.8777657226114155,-0.100380222051422,0.0900225186530785,0.2097069771853967,0.3190049494476196,0.0426643181066193,0.0361341010263391,3.4204491074317893,0.0284761754055107,0.0244912936400505,0.0497237136337466,0.8363636363636363,0.0131779051110261,0.0131779051110261,-0.0152982702944845,1,0.8584253
train,2012-08-30,50,0.0419168634805827,0.002622954759281,0.0059633455239235,0.0024566489906936,0.0270059608289551,0.0351942840549878,1.2038122879428426,2.0853525794722514,-0.0687155605966515,0.0897692047970687,0.2192382841419274,0.3463648384549443,0.0633062775235297,0.0272085447265821,3.6589281356759136,0.0124607667047681,0.0229022182769062,0.0437171452769719,0.5892857142857143,0.0134195640373768,0.0134195640373768,0.0009587973326087,1,0.875612225
train,2012-08-31,50,0.0403770540375262,0.0023030191469296,0.0044728678651153,0.0024834795348098,0.0273573995406613,0.0357538149217302,0.9916005022246358,1.951723074228308,-0.060614502954189,0.0869912900181611,0.2235353460892243,0.3389054777526367,0.0309810945862272,0.0220105658956797,3.840758853589818,-0.0055464205587571,0.0215866037924002,0.0422619047619047,0.2321428571428571,-0.0071092020079108,0.0071092020079108,-0.0015627814491536,1,0.8217538600000001
train,2012-09-04,49,0.0449888889444991,0.0022919351026664,0.0053905955515801,0.0029879980716071,0.0276836635314416,0.0357500288147043,0.8656113079111327,1.5185687534528731,-0.0691420693735797,0.0824487874309734,0.2317885080329703,0.3480706996188347,0.0354133938890127,0.0247220586225945,3.745972894345349,0.0121733087533488,0.0206902114180899,0.0439613514005335,0.5535714285714286,0.0029266109793198,0.0029266109793198,-0.009246697774029,1,0.81214692
train,2012-09-05,51,0.0389397675171493,0.002543540452003,0.0060143093578517,0.0032013528447169,0.0279120946056059,0.035144844422411,0.7115842904311337,1.2260249094892737,-0.0730501659622116,0.082756784271506,0.2330797304932265,0.3598966756184824,0.0422535211267605,0.0237429811540659,3.829708431025352,-0.0111027605099554,0.0238992739863098,0.0449904644785112,0.1818181818181818,-0.0179265930928658,0.0179265930928658,-0.0068238325829103,1,0.841768485
train,2012-09-06,50,0.0350898018223233,0.0030370140714512,0.0060028996318577,0.003421623145704,0.028360426016477,0.0349027074380585,1.0453116289057858,1.7991574459911,-0.0768793826816777,0.0937955388844164,0.2388312868546719,0.3855685388950726,0.0465247725867702,0.0272423965618575,3.80059071670686,-0.0092203284152905,0.0181027087208261,0.0370352284935451,0.1454545454545454,-0.0201675675276239,0.0201675675276239,-0.0109472391123333,1,0.86864275
train,2012-09-07,47,0.055886616790667,0.0036842000224188,0.0077716921456157,0.0041637094802874,0.0285480350077939,0.0353830744654509,0.7376272781016495,1.1708779369158715,-0.0957204373558815,0.0963657221938886,0.2514599791749908,0.4052189705771516,0.0369948401045778,0.0228350962032378,3.6778206151654262,0.0012945624468006,0.021402776032677,0.0361495097090301,0.3928571428571428,-0.0001961251965246,0.0001961251965246,-0.0014906876433252,1,0.8716558750000001
train,2012-09-10,49,0.0465776113560422,0.0022821391185478,0.0051127494312822,0.0030800430941917,0.0280723839371944,0.0353592295513093,0.8791754941779325,1.4612669207759952,-0.0881624668225105,0.0966971311288832,0.2368238617762455,0.4039724335032464,0.0351931095179775,0.0244346520122311,3.785938897200183,-0.0311778781375689,0.0228111258691788,0.0493154640658831,0.0714285714285714,-0.0325643846552625,0.0325643846552625,-0.0013865065176935,1,0.8775454300000001
train,2012-09-11,47,0.0355378713458776,0.0045171124839009,0.0076248848810791,0.003761414020215,0.0288637158160151,0.0363931183023072,1.4430309452368346,2.313375266071557,-0.1183256640293992,0.0976052381880294,0.2501899549775376,0.4157012100508556,0.0583350611652498,0.0204042243596398,3.653087855337715,-0.0093901292411937,0.0251827529176734,0.0467296285952322,0.3818181818181818,-0.0182269361664977,0.0182269361664977,-0.0088368069253039,1,0.9211623499999999
train,2012-09-12,48,0.0387227494386024,0.0056102487354412,0.0118708082474767,0.0046657206939988,0.0291289960315228,0.0362131498335667,0.859395562429242,1.6390642138690923,-0.1249574492645581,0.1127961978857859,0.2567280246485412,0.4469179447215231,0.0487818761384335,0.0294304736269551,3.4185040899150545,-8.381075642090174e-05,0.0223143118931211,0.0425724879671524,0.3928571428571428,0.0068407546664982,0.0068407546664982,0.0069245654229191,1,0.924866325
train,2012-09-13,49,0.0402763944119215,0.005274272748317,0.0109355106949806,0.0045957327641001,0.0293829778844629,0.0353054126735258,0.6639353953600287,1.139941581432029,-0.1273297407585505,0.1069086592418119,0.2558445486426492,0.4305425266357816,0.0459038344491783,0.0252781814791002,3.592201492765384,0.0125797245416598,0.0231999167546825,0.0460127094198626,0.5535714285714286,0.0143052191882521,0.0143052191882521,0.0017254946465922,1,0.9044097
train,2012-09-14,51,0.0456092540407552,0.0038484273268384,0.0080276969820261,0.0040637481770169,0.0295961801197916,0.0355480658497734,0.710956288539695,1.229172158830257,-0.1181832330757525,0.0980769320377975,0.2451251321629839,0.4139649008430853,0.0519480519480519,0.0256415602289917,3.253715824509981,0.0161903984094511,0.0209792432034554,0.0463212356387431,0.6607142857142857,0.017904913050863,0.017904913050863,0.0017145146414118,1,0.8870743999999999
train,2012-09-17,51,0.0510707795619963,0.0028391675942995,0.0056380229070782,0.0033768268329332,0.0303751112411356,0.0371070475677765,1.0525058824210225,1.9134289452675664,-0.103946907958109,0.0936588124122045,0.2343381068956091,0.3805403048035451,0.037037037037037,0.0230732902365071,3.059155336453025,-0.0030343561939698,0.0266192390737278,0.0446581915960729,0.3392857142857143,0.0166338907088766,0.0166338907088766,0.0196682469028464,1,0.8956023449999999
train,2012-09-18,50,0.0429048347461503,0.0038128215793948,0.0069986368063836,0.0036587769078921,0.0304377661267893,0.0370391286412303,0.7728234926295601,1.2654196072901602,-0.1182620859096767,0.097820985920303,0.2296824795970836,0.3633679192419803,0.0374364765669112,0.0300616847811244,3.3051598497883665,-0.0236091137809767,0.0252169316623119,0.0479214288415364,0.1428571428571428,-0.0194965085460744,0.0194965085460744,0.0041126052349022,1,0.8900339349999999
