error,base
-0.08862059563398361,-0.07142860442399979
-0.09568747505545616,-0.05442178621888161
-0.020940030459314585,-0.007092142943292856
-0.0061537399888038635,0.006993044167757034
0.05186868645250797,0.06474816799163818
0.0359891913831234,0.05714278295636177
0.030554067343473434,0.04861109331250191
-0.011027287691831589,0.027027081698179245
-0.03606818988919258,0.0
-0.06877489387989044,-0.03311258554458618
-0.05177335720509291,-0.03947371989488602
-0.05504765408113599,-0.04729728400707245
-0.0029130943585187197,0.0
0.0092906195204705,0.006849351339042187
0.0448794960975647,0.06382984668016434
0.010723050683736801,0.01369861327111721
0.029162874445319176,0.05442178621888161
0.020451441407203674,0.03999994695186615
-0.030614548362791538,-0.013513497076928616
-0.10494614392518997,-0.09677419066429138
-0.09020123165100813,-0.10256405919790268
-0.08480989560484886,-0.10273972898721695
-0.06720001995563507,-0.0714285746216774
-0.04950242768973112,-0.05714287608861923
0.015111477114260197,0.007633628323674202
-0.028379851020872593,-0.023076944053173065
-0.048633940517902374,-0.045454587787389755
-0.042952768970280886,-0.03787878900766373
-0.009992714039981365,-0.00787405762821436
0.02338536223396659,0.015872996300458908
0.05439241882413626,0.047244034707546234
0.023819981142878532,0.03174609690904617
0.0046980250626802444,0.0
0.01685011084191501,0.015037674456834793
0.07036089524626732,0.07692307978868484
0.053173718973994255,0.054687585681676865
-0.0003916677087545395,-0.022222241386771202
-0.015159767121076584,-0.0357142873108387
0.004230029881000519,-0.007407446391880512
0.010979906655848026,-0.007575797848403454
0.0010498110204935074,-0.022222241386771202
-0.026121527887880802,-0.03731343522667885
-0.016396029852330685,-0.03053431212902069
-0.026111550629138947,-0.045454587787389755
-0.01239828672260046,-0.023255836218595505
0.025642932392656803,0.007873953320086002
0.03448348864912987,0.015872996300458908
0.0008634775876998901,-0.015872996300458908
-0.014075590297579765,-0.0390625037252903
-0.039359696209430695,-0.046874940395355225
-0.02636766992509365,-0.04032258316874504
0.030182904563844204,0.008130124770104885
0.025394215248525143,-0.008196764625608921
0.06902429461479187,0.050420213490724564
-0.010586920194327831,-0.024193570017814636
-0.018184825778007507,-0.041322316974401474
-0.059853971004486084,-0.08800004422664642
-0.016506575047969818,-0.049586713314056396
-0.011147696524858475,-0.03448271378874779
0.0025956053286790848,-0.017543837428092957
-0.023963747546076775,-0.04347831755876541
-0.03084108280017972,-0.035714298486709595
0.0030314794275909662,0.0
0.0454217754304409,0.027272693812847137
0.010915503837168217,0.018518494442105293
-0.004415769595652819,0.0
0.049526257207617164,0.05309739708900452
0.08250675001181662,0.08181820064783096
0.05687259417027235,0.06249997764825821
0.04916045302525163,0.050420213490724564
0.019714551977813244,0.033613402396440506
0.059238586109131575,0.05882351100444794
-0.024130037985742092,-0.016000084578990936
0.009340434335172176,0.008130124770104885
0.011815672740340233,0.007936550304293633
0.03354322724044323,0.032520391047000885
0.025389447924681008,0.024193570017814636
-0.006929849274456501,0.0
-0.021790538914501667,-0.01574801094830036
-0.019684994593262672,-0.01574801094830036
-0.0173352079000324,-0.01574801094830036
0.008553290739655495,0.02399991638958454
0.020532794296741486,0.03999999910593033
0.04624255560338497,0.04799993708729744
0.03346339985728264,0.04687504470348358
-0.002811884507536888,0.030769189819693565
-0.007992599159479141,0.015267156064510345
-0.079741720110178,-0.05970151349902153
-0.0634952001273632,-0.04477616026997566
-0.04493780340999365,-0.037593986839056015
0.019050323637202382,0.015872996300458908
-0.04107608553022146,-0.015624980442225933
-0.019083837047219276,-0.023437419906258583
-0.03283265745267272,-0.0390625037252903
-0.0373032339848578,-0.031745992600917816
-0.0252541140653193,-0.024000020697712898
-0.015703138895332813,-0.02439016103744507
-0.019288934767246246,-0.024590186774730682
-0.011230777949094772,-0.016393421217799187
0.005152140744030476,-0.008333377540111542
0.005990932695567608,-0.008403406478464603
-0.05625592079013586,-0.06666668504476547
-0.11532701156102121,-0.11764707416296005
-0.12402999680489302,-0.13559316098690033
-0.06356588657945395,-0.07142859697341919
-0.015848975628614426,-0.009523797780275345
0.010311390738934278,0.009803908877074718
-0.022091591730713844,0.0
-0.04831080324947834,-0.01923074573278427
-0.05130247585475445,-0.019417451694607735
-0.04234074056148529,-0.028846116736531258
-0.06908500753343105,-0.03921569883823395
-0.06611478887498379,-0.03960397467017174
-0.058127228170633316,-0.03960397467017174
-0.0002666739746928215,0.010204068385064602
0.0472682761028409,0.061855658888816833
0.017326056957244873,0.04123712703585625
-0.015433305874466896,0.0
-0.0341812064871192,-0.019417451694607735
-0.04690523725003004,-0.009901042096316814
-0.025786107406020164,0.0
-0.051133948378264904,-0.03960397467017174
-0.03971015103161335,-0.02999996207654476
-0.04258468886837363,-0.0404040552675724
-0.04883210500702262,-0.04123712703585625
-0.06528066610917449,-0.061855658888816833
-0.06567819975316525,-0.08421049267053604
-0.059333812445402145,-0.07526879012584686
0.011676074005663395,0.0
0.031355992425233126,0.03448271378874779
0.056049705017358065,0.058139536529779434
-0.02498830109834671,-0.021978065371513367
-0.024424627423286438,-0.03333329036831856
-0.04097823332995176,-0.032967060804367065
-0.030249701580032706,-0.03370782360434532
-0.0322613725438714,-0.03448278829455376
-0.06956918630748987,-0.06818180531263351
-0.07341115293093026,-0.06976743042469025
-0.05459499452263117,-0.047618988901376724
0.038992599584162235,0.03658531978726387
0.12375713186338544,0.12499991804361343
0.12096360977739096,0.12499991804361343
0.024706529453396797,0.047058843076229095
-0.03360544703900814,-0.02222219482064247
-0.06540562584996223,-0.055555559694767
-0.07856673188507557,-0.06741572171449661
-0.03915554843842983,-0.045454561710357666
-0.044801467563956976,-0.04705876484513283
-0.03901451826095581,-0.03614453226327896
-0.0719298382755369,-0.0714285597205162
-0.010659005725756288,-0.012345663271844387
-0.016817075666040182,-0.012500066310167313
0.008202929981052876,-0.01282049622386694
-0.0035684211179614067,-0.012500066310167313
0.015765185467898846,0.012658295221626759
0.06581256119534373,0.06493506580591202
0.042380547150969505,0.03797471895813942
0.04407356586307287,0.03749994933605194
0.013815207756124437,0.012195106595754623
0.03634815849363804,0.012195106595754623
-0.040753467939794064,-0.03614453226327896
-0.03489519888535142,-0.03614453226327896
-0.06690184865146875,-0.07228914648294449
-0.02616397850215435,-0.03750003129243851
-0.039863042533397675,-0.050000015646219254
0.038721803575754166,0.02597399242222309
0.08577457722276449,0.09090905636548996
0.14969065366312861,0.14473682641983032
0.10659756511449814,0.11392407864332199
0.03908878564834595,0.035714320838451385
0.06413098704069853,0.06896550208330154
0.01660790853202343,0.03409093990921974
0.07064515072852373,0.08045974373817444
0.007547824643552303,0.01075267419219017
0.056199707090854645,0.08791204541921616
0.021960841491818428,0.053191494196653366
0.10521513689309359,0.11702127009630203
0.03779441677033901,0.050505053251981735
-0.014796961098909378,0.0
-0.07994930073618889,-0.05714285001158714
-0.08559656143188477,-0.06730767339468002
0.021345078945159912,0.0404040552675724
0.01364682987332344,0.0404040552675724
0.055007051676511765,0.07216492295265198
0.05797659978270531,0.07766986638307571
0.07791534624993801,0.0970873162150383
0.07236456498503685,0.09615384787321091
0.04667088761925697,0.06306304037570953
-0.012030371464788914,0.008849604986608028
-0.02977737970650196,0.0
-0.09745451435446739,-0.07627114653587341
-0.03777643106877804,-0.008771976456046104
-0.034561941400170326,-0.008771976456046104
0.06747365556657314,0.09174312651157379
0.01742773875594139,0.044247791171073914
0.07108471915125847,0.09734518826007843
0.01807909831404686,0.050420213490724564
0.013445369899272919,0.04237288609147072
-0.03841943293809891,-0.016129011288285255
-0.03221593424677849,-0.008000042289495468
0.02163698710501194,0.04065040871500969
-0.03478578291833401,-0.016393421217799187
-0.048907287418842316,-0.04032258316874504
-0.07994158007204533,-0.06249992176890373
-0.004849722608923912,0.01666664518415928
-0.008607978001236916,0.016806701198220253
-0.011875925585627556,0.008333267644047737
-0.032030525617301464,-0.008196764625608921
-0.035856746369972825,-0.0330578088760376
-0.0626243744045496,-0.041322316974401474
-0.06747456081211567,-0.05785122141242027
-0.015285834670066833,-0.008547053672373295
0.02261952869594097,0.03448282927274704
0.05138012394309044,0.07017546147108078
0.03179974481463432,0.05172418802976608
0.009723714552819729,0.01666664518415928
0.012232072651386261,0.016393421217799187
0.03646849002689123,0.024590186774730682
0.02954968297854066,0.024590186774730682
0.0454605994746089,0.03225802257657051
0.011164863826707006,0.007999937050044537
0.008097286336123943,0.01599997840821743
-0.02316995244473219,-0.031249960884451866
-0.031048810109496117,-0.031745992600917816
-0.015423804521560669,-0.00787405762821436
0.036538416519761086,0.016129011288285255
0.06387280207127333,0.04918026551604271
-0.0021770172752439976,0.0
0.01589167257770896,0.015872996300458908
0.05554321710951626,0.054687585681676865
0.057368203997612,0.05555553734302521
0.03358502592891455,0.031250063329935074
-0.010156112723052502,-0.022222241386771202
-0.01574249449186027,-0.015037575736641884
-0.042990912683308125,-0.05303028225898743
-0.08078087493777275,-0.09090907126665115
-0.04213886894285679,-0.05343509837985039
-0.01677076332271099,-0.024000020697712898
0.01117673423141241,0.024999912828207016
0.0070628877729177475,0.016129011288285255
0.0159863643348217,0.03278684243559837
0.018967067822813988,0.032520391047000885
-0.0026166802272200584,0.007936550304293633
-0.013998840004205704,-0.007936445996165276
-0.029207735555246472,-0.03149612620472908
-0.014937151223421097,-0.023622067645192146
-0.002799774520099163,-0.008000042289495468
0.05573052493855357,0.04878053441643715
0.013645048253238201,0.00806455872952938
0.005071132443845272,0.0
-0.017485895659774542,-0.007751979399472475
0.03627780871465802,0.03199995681643486
0.043574705719947815,0.05645159259438515
0.004257642896845937,0.007812541909515858
-0.012333847116678953,0.007751979399472475
0.053219590336084366,0.06106872484087944
0.12957304390147328,0.12403105199337006
0.15255878306925297,0.16153840720653534
0.03330399561673403,0.02877694182097912
-0.00033738603815436363,-0.006896588020026684
-0.0038166698068380356,0.0
0.05362072424031794,0.05594407767057419
0.07913161534816027,0.07638892531394958
0.08630843320861459,0.09271528571844101
0.13911266531795263,0.15231791138648987
0.10136999748647213,0.11612896621227264
0.057571325451135635,0.0666666179895401
0.02799052745103836,0.04022987186908722
0.031270112842321396,0.05202316865324974
0.0060312822461128235,0.01704546995460987
-0.08999036438763142,-0.07734803855419159
-0.09874090924859047,-0.07692312449216843
-0.1353425793349743,-0.11731846630573273
-0.045327888801693916,-0.023952143266797066
-0.02643428510054946,0.005952412728220224
0.040719129145145416,0.07594935595989227
0.03447580337524414,0.07361961901187897
0.0020659305155277252,0.011834303848445415
-0.026943492703139782,-0.005882306955754757
-0.055020286701619625,-0.03999998793005943
-0.016974754631519318,-0.011695891618728638
0.0193239658838138,0.01775149628520012
0.029795180656947196,0.0297619067132473
0.041793063282966614,0.0414201058447361
0.031206286512315273,0.04069766029715538
-0.009945130906999111,0.011560679413378239
0.011801868677139282,0.03409093990921974
0.05980975367128849,0.08379888534545898
0.06286894902586937,0.08571429550647736
0.01026767399162054,0.016483459621667862
-0.043888661079108715,-0.03608246147632599
-0.04088906943798065,0.0
-0.040781419724226,-0.021621594205498695
-0.11274798773229122,-0.09625670313835144
-0.13232002407312393,-0.13684207201004028
-0.04361668601632118,-0.033149201422929764
0.0626252330839634,0.05917159840464592
0.09914033114910126,0.10975611954927444
