error,base
0.0024447585,0.0
0.05935699359999999,0.06581986
0.034524142699999996,0.04157549
0.12052335430000001,0.12543555
0.11673581770000001,0.12134345
0.1564173039,0.15756303
0.174156628,0.18163055
0.0304268327,0.034782607
0.0326443165,0.039019965
-0.06758376702999999,-0.06724891
-0.0660736814,-0.07096172
-0.09250566,-0.0768559
-0.082972007,-0.072097376
-0.011531210100000001,-0.0040201005
-0.04115647,-0.025543993
0.0336714513,0.039354187
0.0347834325,0.044399597
-0.0068951654,0.0
-0.000961206,0.004854369
-0.0012253434,0.0
0.0057647864,0.004854369
-0.0053689655,-0.004830918
-0.012704476900000001,-0.009661836
-0.07771822149999999,-0.07536232
-0.0188909765,-0.016504854
-0.035880976700000004,-0.03317073
0.032173969000000004,0.03552769
-0.036842012800000004,-0.030602172
-0.0407340392,-0.039354187
-0.0430246797,-0.044399597
-0.013168066114,-0.013238289
0.0171307003,0.017857144
-0.008351054200000001,-0.009503696
0.0015567453,0.0
-0.006667487,-0.008255934
0.0112631858,0.009594883
-0.011399863,-0.012383901
-0.0126565425,-0.014568158
0.0014320891,0.0
0.0021417974,0.0
0.0116640753,0.010559662
0.015071053519999999,0.014783527
0.0054377848,0.004179728
0.0061350393,0.004179728
-0.0219408602,-0.023933403
-0.0139215526,-0.014568158
-0.0130039589,-0.014568158
0.01000750826,0.009594883
-0.0006389043,0.0
-0.0011491869,0.0
-0.0012232101,0.0
-0.0567026522,-0.053854275
-0.007897675,-0.004223865
-0.0053969706,-0.004223865
0.0518659638,0.05245536
0.02711334834,0.02757158
0.037660535239999994,0.03711559
0.0321957876,0.03181336
0.0056825506999999996,0.004127967
0.059756779600000004,0.058282208
0.04868033254,0.049331963
0.0518177509,0.05344296
-0.010747437299999999,-0.009661836
-0.004881706996,-0.0048971595
-0.01102461215,-0.011707317
-0.0199713038,-0.021463415
-0.01359000184,-0.012795276
-0.0243813929,-0.025666337
-0.01211323626,-0.011964108
-0.0092347443,-0.011964108
-0.004290798500000001,-0.009118541
0.0014822169,0.0
0.005167171,0.004036327
0.008598841000000001,0.009202454
-0.0056792622,-0.004036327
0.0012882383000000002,0.0040201005
-0.01904514287,-0.018237082
-0.005284288,0.0
-0.0130992435,-0.008008008
0.0190415806,0.022703819
-0.007955064999999999,-0.005065856
-0.01355349395,-0.013118062
-0.0127924381,-0.013118062
-0.00936277446,-0.009164969
-0.0703800788,-0.06952965
-0.0097187997,-0.009202454
-0.040007169836,-0.04008222
0.0897867277,0.08901099
-0.0029997183999999994,-0.004127967
0.029166583399999998,0.028907923
-0.0292772717,-0.030272452
-0.07052699235,-0.07150259
-0.0382780816,-0.039542142
-0.057162619,-0.058272634
-0.0045890911399999994,-0.004464286
-0.034412066299999995,-0.033586133
-0.01394679102,-0.014364641
-0.033215631700000005,-0.034753364
-0.0449446591,-0.048206277
-0.10866779500000001,-0.110986546
-0.0482045499,-0.049941927
-0.084051391,-0.08598351
0.030156933099999998,0.026481714
-0.010639155300000001,-0.01589242
0.041380886,0.037371133
-0.012650399,-0.017199017
-0.015194555300000002,-0.019875776
0.015982995,0.011180124
-3.6360000000004375e-06,-0.005
-0.0061571724999999996,-0.010139417
-0.032819014,-0.03685504
0.0156794357,0.011306533
0.0046496224,0.0
-0.00042215739999999996,-0.0038265307
-0.03310767,-0.036024846
0.0065537048,0.0038412292
-0.05873381800000001,-0.06274008
-0.0468946483,-0.05025773
-0.0184621063,-0.021683674
0.0788605295,0.07786885
0.072754351,0.07055631
0.024816002,0.022164276
-0.0704795312,-0.07224335
-0.0922612016,-0.09378961
-0.026355281799999998,-0.028061224
0.0290632657,0.030054646
0.0242162625,0.023776224
-0.0369146806,-0.03937008
-0.020784903900000002,-0.02254642
0.00025643758,0.0
0.02934615446,0.030054646
0.01307236496,0.012211669
0.025704469100000002,0.024590164
-0.007385304299999999,-0.010610079
-0.010304676,-0.012064343
-0.017355611330999998,-0.017333332
-0.01181191034,-0.012064343
-0.01307677885,-0.012211669
-0.00628495515,-0.0067842607
-0.0059064591400000005,-0.0067842607
-0.0058648269999999995,-0.006868132
-0.00457426787,-0.0054644807
-0.005370269505,-0.0054644807
-0.016494475523999998,-0.016597511
0.034732676299999994,0.035714287
0.005549914170000001,0.0054945056
0.037194753500000004,0.036568213
-0.0298600657,-0.02917772
-0.00069875526,0.0
-0.0081688726,-0.0067842607
0.0028853714000000004,0.006830601
-0.0017997916,0.0
0.0065604851,0.006830601
-0.00771816467,-0.0067842607
0.0175387738,0.019125683
0.00040478585,0.0
0.00036653155,0.0
-0.0057047407000000005,-0.006702413
0.0064284039999999995,0.0054274085
0.0229583371,0.024590164
0.010399140500000001,0.012145749
0.0096846488,0.012145749
-0.0154946199,-0.012
-0.013959048200000001,-0.012
-0.024906379200000002,-0.024
-0.0114963266,-0.012145749
-0.01223788265,-0.012145749
-0.0010672362,0.0
-0.0012653075,0.0
-0.0076321063,-0.0054644807
-0.014014444800000001,-0.012295082
-0.0065899893,-0.0054644807
-0.0079417455,-0.006868132
0.012461775944,0.012448133
0.004305646600000001,0.0054945056
0.0102692514,0.012448133
0.043080987,0.04781421
0.0376876766,0.040983606
0.0861577505,0.08743169
0.01176116674,0.011734028
0.08832843900000001,0.08530184
0.0626518953,0.06030151
0.07608744619999999,0.077319585
0.0076017452,0.006045949
-0.0580508319,-0.056872036
-0.010318150849999999,-0.010765551
-0.0430043656,-0.046875
0.0058731833,0.0050251256
-0.039340936,-0.032648128
0.012640229099999999,0.015132409
0.049981204513000005,0.05
0.05055866316,0.05
0.0450652534,0.048447207
-0.0059543996,-0.004761905
-0.059578699000000006,-0.05595238
-0.0195710416,-0.014218009
-0.0060214477,-0.004784689
0.035403198999999996,0.03783102
-0.044378376,-0.032451924
-0.022867962999999998,-0.016826924
-0.0321353326,-0.027946537
-0.0131350483,-0.011180124
-0.005487833,0.0
0.052647609,0.055
0.02780905307,0.027638191
0.00032329746,0.0
-0.030865594022999997,-0.030805686
0.0035841754,0.0061124694
0.0036233042,0.0061124694
-0.0013760702,0.0
0.019633742500000002,0.020656137
0.026064512249999998,0.025516404
0.030148248500000002,0.03178484
0.0713515313,0.07261905
0.0263140647,0.03199052
0.0036830852999999997,0.005924171
-0.00051816634,0.0
-0.00078227813,0.0
0.034606372,0.040047113
-0.0368597741,-0.03329634
0.0010369033999999997,0.0045924224
0.0210842037,0.024915062
-0.018493649,-0.011481056
-0.0733501297,-0.069714285
-0.0923891461,-0.09060773
0.0022452876999999997,0.005807201
-0.004080072,0.0
-0.0091327867,-0.0060753343
-0.025840295,-0.019630484
0.039459734999999996,0.042997543
0.038854848,0.042787287
-0.0138039626,-0.0058892816
-0.0090355184,-0.0058892816
-0.015534780599999999,-0.010550996
-0.0341782865,-0.030805686
-0.0597746458,-0.056872036
-0.0604227792,-0.056872036
-0.053355946599999995,-0.051344745
0.02199473864,0.022613065
-0.0421721562,-0.042713568
0.0006405916000000005,-0.005154639
-0.022420793199999997,-0.025798526
0.0427608458,0.040682416
0.055158371000000005,0.059585493
-0.01228012857,-0.011349306
0.0015410362,0.0
-0.0081234884,-0.004889976
0.041182470299999996,0.04336735
0.013424667300000002,0.020176545
-0.024988376,-0.022113021
-0.074596648,-0.07334963
-0.064364153,-0.06304079
-0.0434605532,-0.042713568
0.0005360169,0.0
0.02419247087,0.023746701
0.013830553700000001,0.0131233595
0.014085513999999999,0.0118733505
-0.0217295936,-0.023195876
-0.028441846364,-0.02849741
0.0105104082,0.011734028
0.0079962288,0.0118733505
0.019729477500000002,0.022666667
-0.013662827800000001,-0.011597938
0.006748751690000001,0.006518905
-0.01672610217,-0.016949153
-0.005873250700000001,-0.006518905
-0.022511660370000002,-0.023316063
-9.5615396e-05,0.0
-0.02014832174,-0.020997375
-0.010065239,-0.010610079
-0.003715334,-0.0053050397
0.00029750098,0.0
0.0101096768,0.010723861
0.00030157436,0.0
0.00500402556,0.0053619305
0.00076385355,0.0
0.0168388255,0.016
0.0391988157,0.041333333
0.0143404434,0.01724138
0.0119886308,0.0131233595
-0.01185526438,-0.011523687
-0.0010203263,0.0
-0.0056391994,-0.006476684
-0.0208700094,-0.018134715
0.0162808297,0.018252933
0.01714827,0.018252933
0.0422935484,0.040897097
0.03510596793,0.03585147
0.05883595648499999,0.058898848
0.04827793961,0.04816223
0.0228622216,0.022249691
-0.0072008587999999995,-0.010882708
-0.0085649604,-0.010882708
-0.0249056625,-0.021765416
-0.0120481918,-0.011002445
-0.0127590614,-0.011002445
-0.01635359073,-0.01606922
-0.018198680199999998,-0.01606922
-0.016690277929999997,-0.01606922
0.0018090796,0.0050251256
0.0029274344,0.0050251256
0.0096207115,0.011306533
-0.0022108937,0.0
-0.005036198,0.0
-0.0085297934,-0.0062111802
-0.0024744521,0.0
0.06925515319999999,0.0725
0.014207628200000003,0.0175
0.010451893799999999,0.01125
-0.0706182784,-0.07226107
-0.0236860969,-0.025798526
-0.019979649359999997,-0.019777503
-0.01546612084,-0.015075377
-0.016666435099999998,-0.015132409
0.0078483427,0.008827238
0.0198496143,0.020408163
0.024060464700000003,0.024327785
-0.0056578902,-0.005
-0.0063920763000000005,-0.005
-0.03093274063,-0.03
-0.0264583385,-0.025125628
-0.0053037815,-0.0037688443
-0.0010022422,0.0
-0.014449005000000001,-0.011597938
-0.0254494637,-0.021437578
-0.0062290523,0.0
0.0102928722,0.011734028
-0.00485433823,-0.005154639
-0.0224449548,-0.023195876
0.00014876132,0.0
0.004870882940000001,0.005181347
0.023769426434999998,0.023746701
-0.0047527101999999995,-0.005154639
0.00076163793,0.0
0.0012198964,0.0
0.0059517375,0.005181347
0.00044083036,0.0
-1.6430626e-05,0.0
-8.6134765e-05,0.0
-0.0050588897,0.0
-0.0019106491,0.0
-0.0064650242,-0.005154639
-0.011583827532000001,-0.011597938
0.0010417965,0.0
0.0047847938,0.005181347
-0.022841967300000002,-0.022164276
-0.0010052304,0.0
-0.00054046186,0.0
0.0343568135,0.034666665
-0.0019704637,0.0
-0.0056059542,-0.005154639
-0.0048683183,-0.005154639
-0.005493219,-0.005154639
-0.01831642092,-0.018134715
-0.0023191639,0.0
-0.0265701162,-0.023316063
0.017479053799999998,0.018469658
0.01521461241,0.015544041
0.0278726995,0.02917772
0.004350143460000001,0.005181347
-0.0114660139,-0.010204081
-0.0014347471,0.0
-0.002329907,0.0
-0.0015137991,0.0
-0.0128715678,-0.011597938
-0.0077479349,-0.005154639
-0.007482827,-0.005154639
0.0207068642,0.022164276
0.014880661,0.015544041
0.0216492517,0.022020726
-0.017146015,-0.015306123
0.0067494671999999995,0.0063775512
-0.006014579,-0.0063371356
0.009829036900000001,0.0116580315
-0.017679900800000002,-0.016476553
-0.0056745091,-0.0038265307
-0.073484571,-0.069142126
-0.022428595,-0.018041236
-0.0204345465,-0.017925736
0.045533472,0.048143055
0.0228247856,0.024934383
0.0276200262,0.028683182
0.02686511,0.028871391
-0.0198347871,-0.017925736
-0.0106369685,-0.010139417
-0.0162607234,-0.015306123
0.026085589200000002,0.028683182
0.0085600333,0.010243278
-0.036789006,-0.034974094
-0.00057216187,0.0
0.00495447689,0.0050697085
0.0581428248,0.059060402
-0.003008598,0.0
-0.007515222300000001,-0.005044136
-0.00614037368,-0.0063371356
-0.0074613099,-0.0063371356
-0.0010197279,0.0
0.0053372051999999994,0.0063775512
0.0026850704999999996,0.0063775512
-0.0096479359,-0.0063371356
-0.0017786204,0.0
-0.0083525097,-0.0063371356
0.005529289299999999,0.0063775512
-0.0282209693,-0.027883397
-0.01514461048,-0.015306123
0.00793699545,0.00887199
0.0138908612,0.011734028
0.0028586790000000003,0.005181347
-0.0275061067,-0.025125628
-0.0011103918,0.0
-0.0098406999,-0.011597938
0.003001132,0.0
0.002932434,0.0
-0.0016780663,0.0
-0.0248626417,-0.023195876
-0.0013984327,0.0
-0.01806372807,-0.018252933
0.0016850578,0.0
-0.02246670514,-0.023195876
0.01130515634,0.011952192
0.00470890656,0.005277045
0.00567761848,0.005277045
0.00038737408,0.0
0.02878976081,0.028871391
0.028940905614999998,0.028871391
0.02894596898,0.028871391
-0.032830139,-0.033163264
-0.0026432749,-0.0038265307
0.0079002869,0.0063775512
0.0409961059,0.040897097
0.0008305487999999998,0.0038412292
-0.0097385436,-0.0063371356
-0.0017322999,0.0
0.005322444399999999,0.0063775512
0.0105490436,0.011479592
-6.315857e-05,0.0
-0.0006966244,0.0
-0.00496014258,-0.005044136
0.00037071714,0.0
-0.012907148,-0.010139417
-0.0095217399,-0.010139417
-0.024813910800000002,-0.021546261
-0.0204605737,-0.017925736
-0.008412068,-0.0064020487
0.02182672918,0.022020726
0.0275472198,0.028683182
0.0081686116,0.010309278
-0.0080655022,-0.0063371356
-0.010255389245,-0.010139417
-0.0015822249,-0.0038265307
-0.0024340812000000003,-0.0038265307
-5.5015786e-05,0.0
-0.0021791067,0.0
-0.001711759,0.0
-0.0010688875,0.0
-0.006877020770000001,-0.0064020487
-0.0063991248128,-0.0064020487
-0.0079686128,-0.0064020487
0.0098860303,0.010309278
0.00983723343,0.010309278
0.01093863273,0.010309278
-0.0049057119,-0.0038265307
-0.0072180023999999995,-0.0038265307
-0.0037282363,0.0
0.013166118400000001,0.015364917
0.0083368436,0.010243278
0.0383669444,0.039540816
0.07173413191,0.07187894
0.1188370197,0.11660329
0.038712432399999996,0.03803681
-0.0070911388,-0.010588235
-0.024618657,-0.029511917
0.038928257800000005,0.036643025
0.0406279102,0.042806182
0.0308313467,0.030409357
0.0037488921,0.0045610033
-0.0256406972,-0.025085518
-0.028843978739999998,-0.029511917
-0.012583523999999999,-0.010215664
0.0069351755,0.009356725
-0.044695476799999995,-0.04222222
-0.0631159486,-0.060894497
-0.05070804284,-0.051100813
0.06986404160000001,0.07094883
0.0680790638,0.07094883
0.0654925063,0.07094883
-0.0138771662,-0.010262257
-0.0349144838,-0.03534778
-0.035382905762000004,-0.03534778
-0.016144936999999998,-0.014976959
-0.007624334500000001,-0.0059101656
0.0020731417999999995,0.0047281324
-0.0017953959,0.0
-0.0057671319,-0.0047562425
-0.0072083385,-0.004705882
-0.002395959,0.0
0.013441205000000001,0.015531661
-0.011621435999999999,-0.010638298
-0.011348524600000002,-0.010526316
-0.0217205164,-0.02117647
-0.0255581322,-0.026284348
-0.021782625599999998,-0.021276595
-0.0015168721,0.0
0.0194310473,0.020858895
0.00498812036,0.004830918
4.214514e-05,0.0
0.01122647642,0.010817308
0.01118572757,0.010817308
-0.0064390979,-0.0048076925
-0.00500383484,-0.0047562425
-0.00445641787,-0.0047562425
0.0053851867,0.004830918
-0.00584432922,-0.005973716
-0.0098936689,-0.010752688
-0.0395536311,-0.037259616
-0.00987187752,-0.009615385
0.0054104358,0.004830918
0.022813281730000003,0.022347067
0.00457423322,0.004854369
-0.005234134400000001,-0.0048076925
0.016126439949999998,0.015997069
0.00516057872,0.004830918
0.00516755828,0.004830918
0.01619584655,0.016826924
0.0348440018,0.037259616
0.0354411938,0.037259616
-0.0175875379,-0.016548464
-0.04610559987000001,-0.045191195
-0.0467395138,-0.045191195
0.0146925566,0.016826924
-0.0070876133,-0.0061893202
-0.00028986437,0.0
-0.031678692900000006,-0.032033097
0.01576322089,0.015997069
0.0080028017,0.009708738
0.014855798699999999,0.015997069
-0.0012499266,0.0
0.0208949056,0.021634616
0.0158685343,0.016826924
0.020643060799999998,0.021634616
-0.00118298,0.0
-0.022532741199999998,-0.021276595
-0.0170113762,-0.015294118
-0.0077176955999999994,-0.004705882
0.0029106385,0.004830918
0.004817812742000001,0.0047789724
0.0060277553,0.0047281324
0.027233520469999998,0.02764423
0.016407479309999997,0.016646849
0.01135443838,0.011764706
0.014012404,0.015204678
0.0130201287,0.015204678
-0.01203292848,-0.011627907
-0.015000505861,-0.014976959
-0.011288247500000001,-0.00921659
0.010465898,0.011764706
-0.0017003318,0.0
-0.0070577378,-0.0058139535
-0.00632788815,-0.0058139535
0.0022863802,0.0
-0.0010839491,0.0
-0.0003460839,0.0
-0.0032248041,-0.0058479533
0.0030302233,0.0
-0.001840398,0.0
0.00033848700000000016,0.005882353
-0.0007400497000000002,0.0058479533
-0.0036413227,0.0
-0.0022930107,0.0
-0.013908558,-0.011627907
0.0067163392,0.0058479533
0.046059129819999996,0.045614034
0.07031386619999999,0.07294118
0.0547055209,0.055813953
0.0043790836,0.005592841
-0.0123364254,-0.014254386
0.0042068376,0.0
-0.0036193752000000003,-0.0100111235
-0.0044668529,-0.0055617355
-0.0056798416999999995,-0.004405286
0.00986644816,0.010112359
0.0143790589,0.015659954
-0.002267948,0.0
0.031990779000000004,0.036707453
-0.0078246606,-0.004405286
-0.0058533577,-0.0055309734
-0.0399415076,-0.04077253
-0.007154223000000001,-0.011061947
0.00598743164,0.0055617355
0.0091548917,0.011185682
0.007481805100000001,0.011185682
-0.0026721251,0.0
0.0217656241,0.023230089
0.019635234199999997,0.023230089
0.0244790708,0.027654868
-0.01043359764,-0.00972973
0.012032582239999999,0.011891892
0.01889960773,0.018299246
0.0353320367,0.037117902
0.013030075700000001,0.014957265
-0.010781448419999999,-0.010570824
-0.01547715474,-0.014736842
-0.0025904876,-0.004210526
0.017123571100000002,0.014957265
0.0070451354,0.0053418805
-0.0032316817999999995,-0.005285412
-0.016521032800000002,-0.014736842
-0.0084072276,-0.005313496
-0.013797168999999998,-0.009564294
-0.015700778999999998,-0.011752137
0.0018206483,0.0053418805
-0.0060445085,-0.003218884
0.0028919641,0.0043243244
-0.0157536779,-0.012752391
-0.0030425293,0.0
-0.0074026126000000005,-0.004305705
-0.0107662355,-0.00861141
-0.0102642054,-0.00861141
0.0069289841000000005,0.0075675678
0.026765281699999997,0.027144408
0.021509508899999998,0.021715527
0.0096494981143,0.009656653
0.0013223451,0.0
0.0436519945,0.04250797
0.0396877975,0.038257174
0.034496928999999996,0.032769557
-0.0029970687,-0.004077472
0.0117290354,0.009211873
0.00969549251,0.009211873
0.0072062895,0.0040941657
0.0032152631,0.0
0.012133835,0.00811359
0.021124678,0.013251784
0.011383565,0.00811359
-0.0061461362,-0.008048289
0.0028762673,0.0
-0.018558055,-0.022132797
-0.0022597428000000006,-0.009127789
-0.010016331699999999,-0.013078471
0.0103520298,0.009259259
0.019646825099999998,0.017400205
0.010751145900000002,0.013251784
0.027892832000000003,0.03160041
0.0039789234,0.008048289
0.0061049603,0.008048289
-0.0188803816,-0.01778656
-0.00790702932,-0.007984032
0.0004456216,-0.002994012
0.005114435725000001,0.0050301813
-0.0031953473,-0.0030181087
-0.00835801765,-0.008008008
-0.013245171,-0.013013013
0.0066132294,0.008072654
-0.0028022395,0.0
0.003104713,0.005070994
0.0120767168,0.013013013
0.011062374849999999,0.011099899
0.0017149559,0.0030272452
-0.0187855224,-0.01778656
0.032624127149999994,0.032934133
0.0395100782,0.041247483
0.028639364100000002,0.031187123
-0.029521187,-0.02705314
-0.0438826422,-0.042512078
-0.021505171899999998,-0.022439023
-0.0117897094,-0.012909632
0.00845626228,0.008072654
-0.0030767866,0.0
0.032110973,0.036217302
0.0049383152000000005,0.008008008
0.030798715299999998,0.032934133
0.0063019279,0.008737864
0.036485696,0.039721947
-0.0061774755,-0.004830918
-0.00425891902,-0.0038498556
-0.02029109456,-0.021012416
0.0012699843,0.0
-0.0024988523,0.0
0.010217867,0.013658537
0.0139564067,0.016504854
0.010885294100000002,0.011594203
0.0086760551,0.0076997112
-0.015185649500000002,-0.016236868
-0.019855678199999997,-0.021012416
-0.0187545501,-0.021012416
0.00021519163,0.0
-0.022936982999999998,-0.022439023
-0.0067074375,-0.003902439
-0.0200453369,-0.017475728
0.0212366605,0.022954091
0.03902830164,0.039177276
0.03361618147,0.03458498
0.0246787765,0.026341463
-0.02113364355,-0.020735156
-0.01051452805,-0.0114613185
-0.01526207503,-0.016159697
-0.00457386135,-0.0038498556
0.0005953445,0.0038647342
-0.0028471528,0.0
-0.0062180805,-0.004830918
-0.02281321613,-0.02213667
-0.0044037818,-0.004830918
-0.00914453695,-0.008737864
0.00836135164,0.008858268
0.00499076166,0.004854369
0.0171208323,0.017629774
0.0050943479699999995,0.004878049
-0.00556278015,-0.004830918
0.0061161688,0.0076997112
0.0074326166,0.008737864
0.0037745084,0.004854369
-0.0342504911,-0.033428844
-0.06134109065,-0.060635228
-0.04867259583,-0.048309177
-0.01857745633,-0.018774703
0.01700167942,0.017418033
-0.0103205783,-0.009137056
-0.00046036486,0.0
0.02301567295,0.023162136
0.0328915701,0.031762294
0.0203198518,0.019133938
-0.0126100781,-0.0137795275
-0.0025868618,0.0
-0.0214845953,-0.018774703
-0.0115523098,-0.008982036
-0.0150984766,-0.013902681
0.018037452199999998,0.019133938
0.0187097743,0.023162136
0.031271213099999993,0.03222558
0.0081013799,0.00889328
0.01845962435,0.018700788
0.017970215199999997,0.018536584
0.022642555205,0.022526935
0.0323660371,0.030917874
0.0319215385,0.027777778
0.0137136645,0.012452107
-0.017019763400000002,-0.018744143
-0.025729243500000002,-0.027027028
-0.0013886451,0.0
0.0122192771,0.014326648
0.016806626,0.022030652
0.0044406728,0.009460738
-0.00549031956,-0.004708098
-0.0166710557,-0.018744143
-0.0328056718,-0.029990628
-0.01239224865,-0.012298959
-0.0010830185,-0.0028653296
0.00830771424,0.008695652
-0.0006144623,0.0
0.0007003362000000003,0.0028735632
-0.0109327185,-0.00862069
-0.0098462216,-0.00862069
-0.012827329,-0.0114613185
-0.00577399654,-0.004830918
-0.0030016373,0.0
-0.0119359092,-0.009661836
-0.00829252953,-0.008737864
-0.018177618809999997,-0.018357487
-0.0076439965,-0.008780488
-0.0038706000999999997,-0.0048971595
-0.012301026599999999,-0.0137795275
-0.0024744631999999997,-0.003937008
-0.0199224417,-0.022637796
-0.0141228514,-0.016966067
-0.0219910574,-0.02173913
-0.004404314599999999,-0.008056395
0.003093617,0.0
-0.000516163,-0.005050505
0.0019701803,0.0
-0.0251453347,-0.027411168
-0.047224891,-0.049746193
-0.049628341346,-0.049746193
0.0267859882,0.02296451
0.0726066923,0.070512824
0.100617279,0.09508547
0.0446840703,0.041836735
0.0072647782000000004,0.00499002
-0.0410007968,-0.043902438
-0.039547139349999996,-0.04015671
-0.0285624318,-0.026812313
-0.00095556316,0.0
-0.01881735152,-0.018367346
-0.02267871167,-0.02244898
-0.035604870569999995,-0.035714287
-0.0153636412,-0.013513514
-0.0003563459,0.0
0.00937635346,0.00952381
0.0074207062,0.009483667
0.0078461146,0.009394572
0.0028717683000000003,0.004192872
0.0011975405999999997,0.0041753654
-0.005598157,0.0
0.0086696553,0.009394572
0.0002825528,0.0
-0.0035700784,-0.0051706308
-0.00846111023,-0.009307136
-0.0162187416,-0.017671518
-0.035144996399999996,-0.03742204
-0.0236048903,-0.02296451
-0.02072111456,-0.02010582
0.0139107157,0.015118791
0.0068839009,0.009615385
0.0124415688,0.015118791
-0.0060820263,0.0
-0.01422266777,-0.014814815
-0.015729273499999998,-0.018085107
-0.007484753399999999,-0.009574468
0.004056926799999999,0.0053705694
0.0351311974,0.037919827
0.016508558899999998,0.01933405
0.0446433698,0.047008548
0.0201959889,0.018789144
0.021692356399999998,0.018967334
-0.0164740277,-0.018367346
-0.0237404793,-0.022540983
0.0486260985,0.05067218
0.0035249202,0.005197505
0.0133406011,0.013626834
-0.0496515752,-0.048228346
0.012439287299999999,0.01344364
0.011636349899999999,0.01344364
0.007484019200000001,0.009307136
-6.287196e-05,0.0
0.0092468318,0.010204081
-0.0005881686,0.0
-0.006089205674,-0.006122449
-0.0172066329,-0.016161617
0.00315090965,0.0040983604
