Date,long_count,short_count,long_mean_prediction,short_mean_prediction,long_return,short_return,long_short_return,equity
2017-02-23,15,15,0.0035788022266666666,-0.0013609690206666668,-0.015890173580000003,-0.009363162126666666,-0.006527011453333337,2001.5462985139934
2017-02-24,15,15,0.0025788850226666662,-0.004431905646666666,0.011019527619999999,0.005457840342666667,0.005561687277333332,2012.6782730974326
2017-02-27,16,16,0.0032400864312499998,-0.0034703821687500002,-0.0010653921312499999,-0.015326114293749998,0.014260722162499998,2041.3805187525752
2017-02-28,15,15,0.006926240366666666,-0.001972573568,0.0012132036533333327,-0.008726666986666668,0.009939870640000001,2061.671577035992
2017-03-01,15,15,0.0034163666,-0.0029235726666666665,0.003996964140000001,0.0022270488866666673,0.0017699152533333334,2065.3205610075515
2017-03-02,15,15,0.003014632726666667,-0.0031506660733333336,0.0007400323133333337,-0.007119045166666666,0.007859077479999999,2081.552075317547
2017-03-03,16,16,0.00038775283125000004,-0.00581746480625,0.00532989889375,0.00483904439375,0.0004908544999999995,2082.573814520701
2017-03-06,15,15,0.0025805095693333334,-0.0031795851666666665,0.006830509746666669,0.005439022386666667,0.0013914873600000014,2085.471689659874
2017-03-07,15,15,0.005730820633333332,-0.0013351052806666666,0.01305871774,0.0027600253159999993,0.010298692424,2106.9493211506406
2017-03-08,15,15,0.004724136966666667,-0.0025683563440000003,0.008179464046666666,-0.005428370286666667,0.013607834333333332,2135.6203384615874
2017-03-09,15,15,0.004125610346666667,-0.002120800473333334,-0.00510481202,0.005003472266666666,-0.010108284286666666,2114.0328809520306
2017-03-10,15,15,0.0013385322912,-0.005886780826666669,0.0012226864266666664,-0.007711216760000001,0.008933903186666668,2132.919446043886
2017-03-13,15,15,0.002546683118666667,-0.005006410906666667,-0.0024059826000000003,-0.00016724646000000002,-0.00223873614,2128.144402196319
2017-03-14,15,15,0.00435028216,-0.0019348853446666664,-0.0021527614866666666,0.006064937746666667,-0.008217699233333334,2110.6559515739673
2017-03-15,15,15,0.0039024313733333335,-0.0026086453733333336,0.010682314886666665,0.008046190553333332,0.0026361243333333333,2116.219903087206
2017-03-16,15,15,0.004477658026666666,-0.0014716398614000002,0.0048373391,-0.003583347849333333,0.008420686949333333,2134.039928407052
2017-03-17,15,15,0.005465055673333333,-0.0034487860600000003,0.02548572521333333,0.003714777964,0.02177094724933333,2180.4999991163727
2017-03-20,15,15,0.006838866253333333,-0.001451877218,0.012458498,-0.0005330825466666665,0.012991580546666666,2208.8281404869
2017-03-21,15,15,0.008188051766666668,0.0003070751053333334,-0.003544332653333334,-0.015192246573333335,0.01164791392,2234.556380531365
2017-03-22,16,16,0.0038095855625,-0.0036862571625,0.017854273725,0.0089086160875,0.008945657637500002,2254.54595688329
2017-03-23,15,15,0.0039815869466666666,-0.0035843099786666667,-0.00010544219999999924,0.007264344200000001,-0.0073697864,2237.9304347520765
2017-03-24,15,15,0.0012671886673999999,-0.005989970826666667,0.010705978733333335,-0.0020794203866666664,0.01278539912,2266.5432685631768
2017-03-27,15,15,0.005219582853333333,-0.0018677407040000001,-0.0019210443,-0.003447440793333333,0.0015263964933333331,2270.0029122603
2017-03-28,15,15,0.006547109406666666,0.0010621054153333333,-0.0012396796533333332,0.0006748769999999998,-0.0019145566533333332,2265.6568630815464
2017-03-29,16,16,0.004390326975000001,-0.0030333176250000003,0.013475420475000003,0.0041769100875,0.009298510387500004,2286.724096957421
2017-03-30,16,16,0.004326262862499999,-0.0025212916934999998,0.012727259675000002,-0.00862085588125,0.021348115556250002,2335.5413472245295
2017-03-31,15,15,0.001511120976,-0.00466976552,0.008440439993333333,-0.00999503854,0.018435478533333334,2378.598169595
2017-04-03,16,16,0.0043204409999999995,-0.002290163731875,0.0003953272000000001,-0.0020101664874999994,0.0024054936874999995,2384.3198724770596
2017-04-04,16,16,0.00497829970625,-0.0024740038068749998,-0.01005823544375,0.00033661815624999917,-0.0103948536,2359.53521646709
2017-04-05,15,15,0.0029132628799999993,-0.004099971126666667,0.00261158532,0.006804995253333334,-0.004193409933333334,2349.640718052307
2017-04-07,15,15,0.0017017850734666667,-0.004023337753333333,0.020072487860000002,0.010853122140000001,0.00921936572,2371.3029151426344
