expert_run,expert_model,market_run,market_model,method,code_count,overlap_codes,best_weight_expert,best_val_rel_score,best_test_rel_score,stable_weight_tolerance,stable_weight_min,stable_weight_max,stable_weight_count,stable_weight_center,stable_test_rel_score_mean,stable_test_rel_score_median,stable_test_rel_score_min,stable_test_rel_score_max
mini_tpdouong_g06_uncertainty_sidecar,lstm_best_by_val,mini_tpdouong_g06_uncertainty_sidecar,lstm_quantile_best_by_val,avg,4,"KDC,SAB,SBT,VNM",0.85,0.024512771752686735,0.02859130681920774,0.001,0.85,0.9,2,0.875,0.030067678411207277,0.030067678411207277,0.02859130681920774,0.031544050003206814
mini_tpdouong_g06_uncertainty_sidecar,lstm_best_by_val,mini_tpdouong_g06_uncertainty_sidecar,lstm_quantile_best_by_val,agree_only,4,"KDC,SAB,SBT,VNM",0.85,0.023349822549981414,0.03178462384988956,0.001,0.8,0.85,2,0.825,0.032099483242433724,0.032099483242433724,0.03178462384988956,0.03241434263497789
mini_tpdouong_g06_uncertainty_sidecar,lstm_best_by_val,mini_tpdouong_g06_uncertainty_sidecar,lstm_signmag_ensemble,avg,4,"KDC,SAB,SBT,VNM",0.95,0.02201688670140889,0.03437109482013756,0.001,0.9,0.95,2,0.925,0.03298585110565533,0.03298585110565533,0.0316006073911731,0.03437109482013756
mini_tpdouong_g06_uncertainty_sidecar,lstm_best_by_val,mini_tpdouong_g06_uncertainty_sidecar,lstm_signmag_seed_52,agree_only,4,"KDC,SAB,SBT,VNM",0.9,0.021358876364013346,0.03215140244557679,0.001,0.9,1.0,3,0.9500000000000001,0.033608855425929174,0.0342525473871802,0.03215140244557679,0.03442261644503053
mini_tpdouong_g06_uncertainty_sidecar,lstm_best_by_val,mini_tpdouong_g06_uncertainty_sidecar,lstm_signmag_ensemble,agree_only,4,"KDC,SAB,SBT,VNM",0.95,0.021118029550836526,0.035472491272069084,0.001,0.9,1.0,3,0.9500000000000001,0.034545668396228045,0.0342525473871802,0.033911966529434845,0.035472491272069084
mini_tpdouong_g06_uncertainty_sidecar,lstm_best_by_val,mini_tpdouong_g06_uncertainty_sidecar,lstm_signmag_seed_52,avg,4,"KDC,SAB,SBT,VNM",0.95,0.021035996976521254,0.03442261644503053,0.001,0.85,1.0,4,0.925,0.032650699654509674,0.03295653022290179,0.030267121727204582,0.03442261644503053
mini_tpdouong_g06_uncertainty_sidecar,lstm_ensemble,mini_tpdouong_g06_uncertainty_sidecar,lstm_quantile_best_by_val,avg,4,"KDC,SAB,SBT,VNM",0.75,0.01601401912049849,0.005661293601216033,0.001,0.75,1.0,2,0.875,0.005931808905137503,0.005931808905137503,0.005661293601216033,0.006202324209058974
mini_tpdouong_g06_uncertainty_sidecar,lstm_ensemble,mini_tpdouong_g06_uncertainty_sidecar,lstm_quantile_best_by_val,agree_only,4,"KDC,SAB,SBT,VNM",1.0,0.015540603678114162,0.006202324209058974,0.001,0.9,1.0,3,0.9500000000000001,0.0058159963623273985,0.005764140628001124,0.005481524249922098,0.006202324209058974
mini_tpdouong_g06_uncertainty_sidecar,lstm_ensemble,mini_tpdouong_g06_uncertainty_sidecar,lstm_signmag_seed_52,avg,4,"KDC,SAB,SBT,VNM",1.0,0.015540603678114162,0.006202324209058974,0.001,1.0,1.0,1,1.0,0.006202324209058974,0.006202324209058974,0.006202324209058974,0.006202324209058974
mini_tpdouong_g06_uncertainty_sidecar,lstm_ensemble,mini_tpdouong_g06_uncertainty_sidecar,lstm_signmag_seed_52,agree_only,4,"KDC,SAB,SBT,VNM",1.0,0.015540603678114162,0.006202324209058974,0.001,1.0,1.0,1,1.0,0.006202324209058974,0.006202324209058974,0.006202324209058974,0.006202324209058974
mini_tpdouong_g06_uncertainty_sidecar,lstm_ensemble,mini_tpdouong_g06_uncertainty_sidecar,lstm_signmag_ensemble,avg,4,"KDC,SAB,SBT,VNM",1.0,0.015540603678114162,0.006202324209058974,0.001,1.0,1.0,1,1.0,0.006202324209058974,0.006202324209058974,0.006202324209058974,0.006202324209058974
mini_tpdouong_g06_uncertainty_sidecar,lstm_ensemble,mini_tpdouong_g06_uncertainty_sidecar,lstm_signmag_ensemble,agree_only,4,"KDC,SAB,SBT,VNM",1.0,0.015540603678114162,0.006202324209058974,0.001,1.0,1.0,1,1.0,0.006202324209058974,0.006202324209058974,0.006202324209058974,0.006202324209058974
