model,threshold,holding_period,trade_count,coverage,directional_accuracy,avg_actual_return,avg_strategy_return,cumulative_strategy_return,final_equity,sampled_buy_hold_equity
linear_regression,0.0,5,61,0.20198675496688742,0.5245901639344263,0.0031620622950819664,0.004204453390163934,0.25647165679999995,1.244650389941834,1.1663994096331163
linear_regression,0.0025,5,54,0.17880794701986755,0.5,0.007960718612962964,0.0036998363907407407,0.1997911651,1.1815632236998554,1.4873933468888108
linear_regression,0.005,5,39,0.1291390728476821,0.5128205128205128,0.005772846871794871,0.003982296717948718,0.15530957199999998,1.144698354217759,1.2275070259544467
linear_regression,0.01,5,12,0.039735099337748346,0.5833333333333334,0.030279737499999997,0.008043615833333332,0.09652338999999999,1.0800548902568161,1.4116660722922414
linear_regression,0.015,5,2,0.006622516556291391,0.5,0.05258009599999999,0.05258009599999999,0.10516019199999999,1.1012168154011783,1.1012168154011783
linear_regression,0.02,5,1,0.0033112582781456954,1.0,0.09195396,0.09195396,0.09195396,1.0919539600000001,1.0919539600000001
lstm,0.0,5,61,0.20198675496688742,0.5409836065573771,0.0031620622950819664,0.0004430655868852455,0.027027000799999975,0.9882663989497987,1.1663994096331163
lstm,0.0025,5,57,0.18874172185430463,0.45614035087719296,0.003207846652631579,0.0017149813543859652,0.09775393720000002,1.0588386713348197,1.1518565790025688
lstm,0.005,5,48,0.15894039735099338,0.5,0.005336973335416668,0.00123685941875,0.0593692521,1.017579577172391,1.2392848296362282
lstm,0.01,5,26,0.08609271523178808,0.46153846153846156,0.007520323284615386,-0.006729103638461538,-0.1749566946,0.8201264573383499,1.1883301345268955
lstm,0.015,5,12,0.039735099337748346,0.5833333333333334,0.014854995799999998,-0.006959683699999997,-0.08351620439999996,0.9108758737909721,1.1845352826659625
lstm,0.02,5,6,0.019867549668874173,0.8333333333333334,0.009793159016666666,0.009793159016666666,0.058758954099999997,1.0575924954702658,1.0575924954702658
