variant,split,n_obs,n_days,rel_score,median_abs_error,q90_abs_error,daily_q90_abs_error_median,daily_q90_abs_error_q90,daily_q90_abs_error_max,actual_abs_q90,prediction_abs_q90,prediction_actual_abs_q90_ratio,directional_accuracy,spike_days_ge_5pct,spike_rate_ge_5pct,spike_days_ge_7pct,spike_rate_ge_7pct,spike_days_ge_8pct,spike_rate_ge_8pct
plain_global_weighted_mild_tail35_futurestress_w10,train,129720,1970,0.022079442099248503,0.00982870197185548,0.03599072596698534,0.030976442247629167,0.04785223305225372,0.0897155910730362,0.037036970257759094,0.006071201805025342,0.1639227442950318,0.4733811285846439,161,0.0817258883248731,15,0.007614213197969543,4,0.0020304568527918783
plain_global_weighted_mild_tail35_futurestress_w10,val,60468,659,0.03281005304943796,0.012624807131942362,0.047655867651337766,0.037131493911147125,0.06351999536156656,0.1181199498474598,0.05022141486406329,0.008373824879527094,0.16673813157580142,0.5042667195872197,159,0.24127465857359637,29,0.04400606980273141,9,0.013657056145675266
plain_global_weighted_mild_tail35_futurestress_w20,train,129720,1970,0.007771834306380843,0.009962551848730072,0.03653719420544805,0.031143412180244922,0.048510737828910355,0.08183135092258453,0.037036970257759094,0.005470413714647294,0.1477014366071497,0.4566836262719704,177,0.08984771573604061,16,0.008121827411167513,2,0.0010152284263959391
plain_global_weighted_mild_tail35_futurestress_w20,val,60468,659,0.012985735258071784,0.012760849116602913,0.04887811418739148,0.03723631985485554,0.06459829896688461,0.09674842655658722,0.05022141486406329,0.006889998633414508,0.13719244374265435,0.4954852153205001,163,0.2473444613050076,31,0.04704097116843703,5,0.007587253414264037
