model,threshold,holding_period,trade_count,coverage,directional_accuracy,avg_actual_return,avg_strategy_return,cumulative_strategy_return,final_equity,sampled_buy_hold_equity
linear_regression,0.0,5,61,0.20198675496688742,0.6721311475409836,0.01875944975081967,0.021027978249180325,1.2827066731999999,2.957547306014784,2.5750000127813983
linear_regression,0.0025,5,59,0.19536423841059603,0.559322033898305,0.019867212940677965,0.014633507191525424,0.8633769243,1.8605386891618296,2.5568039639551463
linear_regression,0.005,5,56,0.18543046357615894,0.6428571428571429,0.01897304001785714,0.029791266196428568,1.6683109069999997,4.354018457539423,2.3701985949879276
linear_regression,0.01,5,44,0.1456953642384106,0.6818181818181818,0.0152731917,0.029492900245454545,1.2976876108,3.173123374340185,1.6934627288637285
linear_regression,0.015,5,36,0.11920529801324503,0.6388888888888888,0.018787760905555555,0.032355106627777776,1.1647838386,2.787305707765163,1.706265439786064
linear_regression,0.02,5,23,0.076158940397351,0.8260869565217391,0.027753853082608703,0.04102017830000001,0.9434641009000002,2.3242742337847604,1.7118464302523562
lstm,0.0,5,61,0.20198675496688742,0.5409836065573771,0.01875944975081967,0.004503317449180327,0.27470236439999995,1.0766768484502216,2.5750000127813983
lstm,0.0025,5,56,0.18543046357615894,0.5,0.016862710467857145,0.01135525178214286,0.6358940998000001,1.5857451757086432,2.1610892811287514
lstm,0.005,5,50,0.16556291390728478,0.52,0.020958742694,0.0027657221259999977,0.13828610629999988,0.952920801134836,2.378913308131396
lstm,0.01,5,38,0.12582781456953643,0.5263157894736842,0.012392694355263157,0.013617320565789473,0.5174581815,1.4535542736465665,1.3872724169140735
lstm,0.015,5,27,0.08940397350993377,0.48148148148148145,0.022732102148148144,0.012723475407407406,0.343533836,1.2740830885918493,1.671234781553434
lstm,0.02,5,17,0.056291390728476824,0.5294117647058824,0.0038592824411764733,0.019466572205882354,0.3309317275,1.301949614453574,0.9963339830324867
