model,threshold,holding_period,trade_count,coverage,directional_accuracy,avg_actual_return,avg_strategy_return,cumulative_strategy_return,final_equity,sampled_buy_hold_equity
arima,0.0,3,518,0.296,0.5212355212355212,0.0006791090870656378,0.0006791090870656378,0.35177850710000036,0.8221610039142796,0.8221610039142796
arima,0.0025,3,362,0.20685714285714285,0.5220994475138122,0.0011998532121546962,0.0011998532121546962,0.4343468628,1.073200301941005,1.073200301941005
arima,0.005,3,126,0.072,0.46825396825396826,0.00018621785634920614,0.00018621785634920614,0.023463449899999975,0.8786778303591094,0.8786778303591094
arima,0.01,3,8,0.004571428571428572,0.625,0.0297890543125,0.0297890543125,0.2383124345,1.2531297214375405,1.2531297214375405
arima,0.015,3,0,0.0,,,,0.0,1.0,1.0
arima,0.02,3,0,0.0,,,,0.0,1.0,1.0
linear_regression,0.0,3,458,0.26171428571428573,0.5458515283842795,0.004104206250436681,0.004104206250436681,1.8797264626999999,3.7322332517112358,3.7322332517112358
linear_regression,0.0025,3,406,0.232,0.5591133004926109,0.004763892054433498,0.004763892054433498,1.9341401741000002,4.2795139347000495,4.2795139347000495
linear_regression,0.005,3,350,0.2,0.5485714285714286,0.002624054828000001,0.002624054828000001,0.9184191898000003,1.7417620979610562,1.7417620979610562
linear_regression,0.01,3,243,0.13885714285714285,0.5473251028806584,0.004578750797530864,0.004578750797530864,1.1126364437999998,2.203874593156997,2.203874593156997
linear_regression,0.015,3,157,0.08971428571428572,0.5159235668789809,0.007154872564968153,0.007154872564968153,1.1233149927,2.4480838923705086,2.4480838923705086
linear_regression,0.02,3,96,0.054857142857142854,0.5416666666666666,0.012771299409374999,0.012771299409374999,1.2260447433,2.7531171503202536,2.7531171503202536
lstm,0.0,3,469,0.268,0.509594882729211,0.003998578760127932,0.003998578760127932,1.8753334385000002,3.692180051775103,3.692180051775103
lstm,0.0025,3,410,0.2342857142857143,0.5024390243902439,0.00237087612804878,0.00237087612804878,0.9720592124999998,1.6303448051227125,1.6303448051227125
lstm,0.005,3,333,0.19028571428571428,0.5465465465465466,0.004411067655555556,0.004411067655555556,1.4688855293000003,2.9312275461156796,2.9312275461156796
lstm,0.01,3,192,0.10971428571428571,0.6041666666666666,0.008512098503645834,0.008512098503645834,1.6343229127,3.980744984850219,3.980744984850219
lstm,0.015,3,89,0.05085714285714286,0.5617977528089888,0.00648861548539326,0.00648861548539326,0.5774867782000002,1.5435125044491087,1.5435125044491087
lstm,0.02,3,37,0.021142857142857144,0.6216216216216216,0.016017494764864863,0.016017494764864863,0.5926473063,1.709499113278904,1.709499113278904
