expert_run,expert_model,market_run,market_model,method,code_count,overlap_codes,best_weight_expert,best_val_rel_score,best_test_rel_score,stable_weight_tolerance,stable_weight_min,stable_weight_max,stable_weight_count,stable_weight_center,stable_test_rel_score_mean,stable_test_rel_score_median,stable_test_rel_score_min,stable_test_rel_score_max
phase1_plain_narrow_base_20260409_125108,lstm_top2_by_val,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_best_by_val,avg,4,"KDC,SAB,SBT,VNM",0.05,0.02049516794432127,0.02822863248205154,0.001,0.0,0.05,2,0.025,0.027931533046589796,0.027931533046589796,0.02763443361112805,0.02822863248205154
phase1_plain_narrow_base_20260409_125108,lstm_best_by_val,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_best_by_val,avg,4,"KDC,SAB,SBT,VNM",0.0,0.01998011112648701,0.02763443361112805,0.001,0.0,0.45,3,0.16666666666666666,0.026317834684605024,0.02763443361112805,0.02265623817925455,0.02866283226343247
phase1_plain_narrow_base_20260409_125108,lstm_ensemble,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_best_by_val,avg,4,"KDC,SAB,SBT,VNM",0.0,0.01998011112648701,0.02763443361112805,0.001,0.0,0.1,3,0.05000000000000001,0.028038963271878492,0.028204132302250384,0.02763443361112805,0.02827832390225704
phase1_plain_narrow_base_20260409_125108,lstm_ensemble,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_best_by_val,agree_only,4,"KDC,SAB,SBT,VNM",0.55,0.015328984891124109,0.026661754164750695,0.001,0.55,0.6,2,0.575,0.025849929255454596,0.025849929255454596,0.025038104346158496,0.026661754164750695
phase1_plain_narrow_base_20260409_125108,lstm_best_by_val,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_ensemble,avg,4,"KDC,SAB,SBT,VNM",0.7,0.01440406124055027,0.015253206776078554,0.001,0.7,0.75,2,0.725,0.014711609598848652,0.014711609598848652,0.01417001242161875,0.015253206776078554
phase1_plain_narrow_base_20260409_125108,lstm_best_by_val,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_ensemble,agree_only,4,"KDC,SAB,SBT,VNM",0.0,0.014114276288395011,0.021782856084354485,0.001,0.0,0.45,7,0.19285714285714284,0.020906809963601263,0.02158406026127546,0.0185732600301326,0.0223334663114646
phase1_plain_narrow_base_20260409_125108,lstm_best_by_val,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_best_by_val,agree_only,4,"KDC,SAB,SBT,VNM",0.95,0.012591793543845764,0.017570410675603942,0.001,0.75,1.0,6,0.875,0.01812133229397676,0.01798136291979613,0.017570410675603942,0.018782885253127213
phase1_plain_narrow_base_20260409_125108,lstm_ensemble,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_ensemble,avg,4,"KDC,SAB,SBT,VNM",0.35,0.004722166946375506,0.02132536842582733,0.001,0.3,0.35,2,0.32499999999999996,0.02075670844029126,0.02075670844029126,0.020188048454755192,0.02132536842582733
phase1_plain_narrow_base_20260409_125108,lstm_ensemble,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_ensemble,agree_only,4,"KDC,SAB,SBT,VNM",1.0,0.0023547780969287446,0.023137894946547277,0.001,0.95,1.0,2,0.975,0.023600700265859753,0.023600700265859753,0.023137894946547277,0.02406350558517223
phase1_plain_narrow_base_20260409_125108,lstm_top2_by_val,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_best_by_val,agree_only,4,"KDC,SAB,SBT,VNM",0.05,-0.0018040232798717248,0.03003419105345473,0.001,0.0,0.1,3,0.05000000000000001,0.029802691912815815,0.03003419105345473,0.029290286437351543,0.030083598247641175
phase1_plain_narrow_base_20260409_125108,lstm_top2_by_val,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_ensemble,avg,4,"KDC,SAB,SBT,VNM",0.3,-0.0019272467649917857,0.01704714333933255,0.001,0.1,0.65,7,0.35714285714285715,0.018892332497220936,0.019628829221399302,0.014216633904546638,0.021730752403423703
phase1_plain_narrow_base_20260409_125108,lstm_top2_by_val,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_ensemble,agree_only,4,"KDC,SAB,SBT,VNM",1.0,-0.005605565377085897,0.025081418854309367,0.001,0.0,1.0,4,0.5,0.02410978582083348,0.02417607647852249,0.022478958946388516,0.02560803137990042
