model,threshold,holding_period,uncertainty_model,uncertainty_quantile,max_uncertainty,uncertainty_side,trade_count,coverage,directional_accuracy,avg_actual_return,avg_strategy_return,cumulative_strategy_return,final_equity,sampled_buy_hold_equity
arima,0.0,1,,,,,1056,0.6006825938566553,0.5691287878787878,0.003145967773484849,0.003145967773484849,3.3221419688000005,22.098195852425015,22.098195852425015
arima,0.0025,1,,,,,0,0.0,,,,0.0,1.0,1.0
arima,0.005,1,,,,,0,0.0,,,,0.0,1.0,1.0
arima,0.01,1,,,,,0,0.0,,,,0.0,1.0,1.0
arima,0.015,1,,,,,0,0.0,,,,0.0,1.0,1.0
arima,0.02,1,,,,,0,0.0,,,,0.0,1.0,1.0
linear_regression,0.0,1,,,,,1033,0.5875995449374289,0.5469506292352372,0.0010702963068731847,0.0010702963068731847,1.1056160849999999,2.4152130145447934,2.4152130145447934
linear_regression,0.0025,1,,,,,663,0.3771331058020478,0.5248868778280543,0.0008503965719457012,0.0008503965719457012,0.5638129271999999,1.494579625863329,1.494579625863329
linear_regression,0.005,1,,,,,352,0.20022753128555176,0.5,0.0012677266147727274,0.0012677266147727274,0.4462397684,1.4283447977559227,1.4283447977559227
linear_regression,0.01,1,,,,,74,0.04209328782707622,0.5675675675675675,0.0077686588121621625,0.0077686588121621625,0.5748807521,1.7177671506862047,1.7177671506862047
linear_regression,0.015,1,,,,,26,0.01478953356086462,0.6923076923076923,0.014990473673076923,0.014990473673076923,0.3897523155,1.4542455960221436,1.4542455960221436
linear_regression,0.02,1,,,,,11,0.006257110352673493,0.6363636363636364,-0.0012735155909090906,-0.0012735155909090906,-0.014008671499999997,0.9851539773724224,0.9851539773724224
lstm,0.0,1,,,,,456,0.2593856655290102,0.5570175438596491,0.0013856148820175437,0.0013856148820175437,0.6318403861999999,1.6838663521859103,1.6838663521859103
lstm,0.0025,1,,,,,71,0.040386803185438,0.5915492957746479,0.0062332429605633805,0.0062332429605633805,0.4425602502,1.5072731806460957,1.5072731806460957
lstm,0.005,1,,,,,22,0.012514220705346985,0.6818181818181818,0.020361818077272727,0.020361818077272727,0.4479599977,1.5416995167804075,1.5416995167804075
lstm,0.01,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm,0.015,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm,0.02,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_best_by_val,0.0,1,,,,,1178,0.6700796359499431,0.5577249575551783,0.0014758516207979628,0.0014758516207979628,1.7385532093,4.308206389662959,4.308206389662959
lstm_best_by_val,0.0025,1,,,,,402,0.22866894197952217,0.5248756218905473,0.001159540047512438,0.001159540047512438,0.46613509910000006,1.4071996505808575,1.4071996505808575
lstm_best_by_val,0.005,1,,,,,182,0.10352673492605233,0.5714285714285714,0.0037481809219780224,0.0037481809219780224,0.6821689278,1.8461331630018694,1.8461331630018694
lstm_best_by_val,0.01,1,,,,,46,0.026166097838452786,0.45652173913043476,-0.0005786609739130435,-0.0005786609739130435,-0.0266184048,0.9565807026412926,0.9565807026412926
lstm_best_by_val,0.015,1,,,,,4,0.0022753128555176336,0.75,0.01185798675,0.01185798675,0.047431947,1.0478698076203052,1.0478698076203052
lstm_best_by_val,0.02,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_ensemble,0.0,1,,,,,863,0.4908987485779295,0.5689455388180765,0.001968401853534183,0.001968401853534183,1.6987307995999998,4.4207235878440745,4.4207235878440745
lstm_ensemble,0.0025,1,,,,,180,0.10238907849829351,0.5666666666666667,0.00498760843888889,0.00498760843888889,0.8977695190000001,2.2845586239986653,2.2845586239986653
lstm_ensemble,0.005,1,,,,,60,0.034129692832764506,0.6,0.010675444558333332,0.010675444558333332,0.6405266734999999,1.8342973158049847,1.8342973158049847
lstm_ensemble,0.01,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_ensemble,0.015,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_ensemble,0.02,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_seed_42,0.0,1,,,,,456,0.2593856655290102,0.5570175438596491,0.0013856148820175437,0.0013856148820175437,0.6318403861999999,1.6838663521859103,1.6838663521859103
lstm_seed_42,0.0025,1,,,,,71,0.040386803185438,0.5915492957746479,0.0062332429605633805,0.0062332429605633805,0.4425602502,1.5072731806460957,1.5072731806460957
lstm_seed_42,0.005,1,,,,,22,0.012514220705346985,0.6818181818181818,0.020361818077272727,0.020361818077272727,0.4479599977,1.5416995167804075,1.5416995167804075
lstm_seed_42,0.01,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_seed_42,0.015,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_seed_42,0.02,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_seed_52,0.0,1,,,,,1178,0.6700796359499431,0.5577249575551783,0.0014758516207979628,0.0014758516207979628,1.7385532093,4.308206389662959,4.308206389662959
lstm_seed_52,0.0025,1,,,,,402,0.22866894197952217,0.5248756218905473,0.001159540047512438,0.001159540047512438,0.46613509910000006,1.4071996505808575,1.4071996505808575
lstm_seed_52,0.005,1,,,,,182,0.10352673492605233,0.5714285714285714,0.0037481809219780224,0.0037481809219780224,0.6821689278,1.8461331630018694,1.8461331630018694
lstm_seed_52,0.01,1,,,,,46,0.026166097838452786,0.45652173913043476,-0.0005786609739130435,-0.0005786609739130435,-0.0266184048,0.9565807026412926,0.9565807026412926
lstm_seed_52,0.015,1,,,,,4,0.0022753128555176336,0.75,0.01185798675,0.01185798675,0.047431947,1.0478698076203052,1.0478698076203052
lstm_seed_52,0.02,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_seed_62,0.0,1,,,,,1045,0.5944254835039818,0.5559808612440191,0.0014864544766507175,0.0014864544766507175,1.5533449280999998,3.5580160804981023,3.5580160804981023
lstm_seed_62,0.0025,1,,,,,297,0.1689419795221843,0.531986531986532,0.0024244590804713808,0.0024244590804713808,0.7200643469000001,1.8359132995613638,1.8359132995613638
lstm_seed_62,0.005,1,,,,,161,0.09158134243458475,0.5838509316770186,0.006488000908074535,0.006488000908074535,1.0445681462,2.6431691148973835,2.6431691148973835
lstm_seed_62,0.01,1,,,,,44,0.02502844141069397,0.7272727272727273,0.018923761734090907,0.018923761734090907,0.8326455162999998,2.2409549827007194,2.2409549827007194
lstm_seed_62,0.015,1,,,,,7,0.003981797497155859,0.8571428571428571,0.032570793057142854,0.032570793057142854,0.22799555139999997,1.2480301087753218,1.2480301087753218
lstm_seed_62,0.02,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_signmag,0.0,1,,,,,695,0.39533560864618883,0.5266187050359712,0.00013394569726618726,0.00013394569726618726,0.09309225960000014,0.9115670360795759,0.9115670360795759
lstm_signmag,0.0025,1,,,,,287,0.1632536973833902,0.49825783972125437,0.0005097811682926828,0.0005097811682926828,0.14630719529999997,1.0436913454879686,1.0436913454879686
lstm_signmag,0.005,1,,,,,129,0.07337883959044368,0.5116279069767442,0.0029417123844961237,0.0029417123844961237,0.3794808976,1.3924432220345544,1.3924432220345544
lstm_signmag,0.01,1,,,,,14,0.007963594994311717,0.6428571428571429,0.01868506230714285,0.01868506230714285,0.26159087229999994,1.2870071585066727,1.2870071585066727
lstm_signmag,0.015,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_signmag,0.02,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_best_by_val,0.0,1,,,,,1288,0.732650739476678,0.5512422360248447,0.0011490039015527953,0.0011490039015527953,1.4799170252000002,3.299830268626116,3.299830268626116
lstm_signmag_best_by_val,0.0025,1,,,,,362,0.20591581342434584,0.5386740331491713,0.001962872982596685,0.001962872982596685,0.7105600196999999,1.8032067745046685,1.8032067745046685
lstm_signmag_best_by_val,0.005,1,,,,,141,0.08020477815699659,0.5319148936170213,0.0011661110992907792,0.0011661110992907792,0.16442166499999986,1.1199368340092815,1.1199368340092815
lstm_signmag_best_by_val,0.01,1,,,,,12,0.006825938566552901,0.8333333333333334,0.022203855225000003,0.022203855225000003,0.26644626270000005,1.2957183261811136,1.2957183261811136
lstm_signmag_best_by_val,0.015,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_best_by_val,0.02,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_ensemble,0.0,1,,,,,1202,0.6837315130830489,0.5374376039933444,0.0008854101083194674,0.0008854101083194674,1.0642629501999998,2.160190390277366,2.160190390277366
lstm_signmag_ensemble,0.0025,1,,,,,361,0.20534698521046643,0.5346260387811634,0.0023379402628808865,0.0023379402628808865,0.8439964349000001,2.043179004879658,2.043179004879658
lstm_signmag_ensemble,0.005,1,,,,,91,0.051763367463026164,0.6043956043956044,0.009566866586813187,0.009566866586813187,0.8705848594,2.2855519733690657,2.2855519733690657
lstm_signmag_ensemble,0.01,1,,,,,4,0.0022753128555176336,0.75,0.03615107925,0.03615107925,0.144604317,1.150594604160453,1.150594604160453
lstm_signmag_ensemble,0.015,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_ensemble,0.02,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_seed_42,0.0,1,,,,,695,0.39533560864618883,0.5266187050359712,0.00013394569726618726,0.00013394569726618726,0.09309225960000014,0.9115670360795759,0.9115670360795759
lstm_signmag_seed_42,0.0025,1,,,,,287,0.1632536973833902,0.49825783972125437,0.0005097811682926828,0.0005097811682926828,0.14630719529999997,1.0436913454879686,1.0436913454879686
lstm_signmag_seed_42,0.005,1,,,,,129,0.07337883959044368,0.5116279069767442,0.0029417123844961237,0.0029417123844961237,0.3794808976,1.3924432220345544,1.3924432220345544
lstm_signmag_seed_42,0.01,1,,,,,14,0.007963594994311717,0.6428571428571429,0.01868506230714285,0.01868506230714285,0.26159087229999994,1.2870071585066727,1.2870071585066727
lstm_signmag_seed_42,0.015,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_seed_42,0.02,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_seed_52,0.0,1,,,,,1288,0.732650739476678,0.5512422360248447,0.0011490039015527953,0.0011490039015527953,1.4799170252000002,3.299830268626116,3.299830268626116
lstm_signmag_seed_52,0.0025,1,,,,,362,0.20591581342434584,0.5386740331491713,0.001962872982596685,0.001962872982596685,0.7105600196999999,1.8032067745046685,1.8032067745046685
lstm_signmag_seed_52,0.005,1,,,,,141,0.08020477815699659,0.5319148936170213,0.0011661110992907792,0.0011661110992907792,0.16442166499999986,1.1199368340092815,1.1199368340092815
lstm_signmag_seed_52,0.01,1,,,,,12,0.006825938566552901,0.8333333333333334,0.022203855225000003,0.022203855225000003,0.26644626270000005,1.2957183261811136,1.2957183261811136
lstm_signmag_seed_52,0.015,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_seed_52,0.02,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_seed_62,0.0,1,,,,,1333,0.7582480091012515,0.5326331582895724,0.0008837833133533383,0.0008837833133533383,1.1780831566999999,2.2906602333349992,2.2906602333349992
lstm_signmag_seed_62,0.0025,1,,,,,428,0.2434584755403868,0.5373831775700935,0.0016820582252336448,0.0016820582252336448,0.7199209204,1.7548211849181536,1.7548211849181536
lstm_signmag_seed_62,0.005,1,,,,,191,0.10864618885096701,0.5549738219895288,0.005157160703141361,0.005157160703141361,0.9850176943,2.4700481031069583,2.4700481031069583
lstm_signmag_seed_62,0.01,1,,,,,13,0.00739476678043231,0.6923076923076923,0.007828567392307691,0.007828567392307691,0.10177137609999999,1.0991974077725861,1.0991974077725861
lstm_signmag_seed_62,0.015,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_seed_62,0.02,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_top2_by_val,0.0,1,,,,,986,0.5608646188850968,0.552738336713996,0.0012303880584178502,0.0012303880584178502,1.2131626256000003,2.618043071554873,2.618043071554873
lstm_signmag_top2_by_val,0.0025,1,,,,,333,0.189419795221843,0.5165165165165165,0.0013904648390390393,0.0013904648390390393,0.4630247914000001,1.4148887635536183,1.4148887635536183
lstm_signmag_top2_by_val,0.005,1,,,,,124,0.07053469852104664,0.5403225806451613,0.004344403916935483,0.004344403916935483,0.5387060856999999,1.6468381620156403,1.6468381620156403
lstm_signmag_top2_by_val,0.01,1,,,,,10,0.005688282138794084,0.7,0.02193089963,0.02193089963,0.2193089963,1.2366211768453572,1.2366211768453572
lstm_signmag_top2_by_val,0.015,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_top2_by_val,0.02,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_top2_by_val,0.0,1,,,,,780,0.44368600682593856,0.5628205128205128,0.001573504545897436,0.001573504545897436,1.2273335458,2.8097558508276874,2.8097558508276874
lstm_top2_by_val,0.0025,1,,,,,159,0.09044368600682594,0.5471698113207547,0.0041305953138364776,0.0041305953138364776,0.6567646548999999,1.8336575566557265,1.8336575566557265
lstm_top2_by_val,0.005,1,,,,,28,0.015927189988623434,0.6785714285714286,0.016639083375,0.016639083375,0.4658943345,1.5674949532610858,1.5674949532610858
lstm_top2_by_val,0.01,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_top2_by_val,0.015,1,,,,,0,0.0,,,,0.0,1.0,1.0
lstm_top2_by_val,0.02,1,,,,,0,0.0,,,,0.0,1.0,1.0
