loss,val_loss,val_rel_score,learning_rate
0.007451553363353014,0.005879790522158146,-0.09847796593628977,0.0003000000142492354
0.007366742938756943,0.005765742622315884,-0.09034646970575277,0.0003000000142492354
0.007309223059564829,0.005682205315679312,-0.071007277022201,0.0003000000142492354
0.007262108381837606,0.005618239752948284,-0.05489944620811471,0.0003000000142492354
0.007220942992717028,0.005564393009990454,-0.04498834917477801,0.0003000000142492354
0.007186764385551214,0.00551797216758132,-0.03138799011412008,0.0003000000142492354
0.0071580796502530575,0.00549435056746006,-0.03183591681526399,0.0003000000142492354
0.007135209161788225,0.005462325178086758,-0.02191166624585761,0.0003000000142492354
0.00711484532803297,0.005443503148853779,-0.027542237714094364,0.0003000000142492354
0.007097628433257341,0.005423128139227629,-0.010276679273730327,0.0003000000142492354
0.007083706092089415,0.005412789527326822,-0.002280723358556669,0.0003000000142492354
0.007071084808558226,0.005406892392784357,-0.003592364987287322,0.0003000000142492354
0.007059819530695677,0.005401735194027424,0.0008587824497696683,0.0003000000142492354
0.007050586398690939,0.005396820604801178,0.0014520815023231215,0.0003000000142492354
0.0070421649143099785,0.005395146086812019,-0.0007630505785254371,0.0003000000142492354
0.007034664507955313,0.005390089005231857,-0.0009649230587485125,0.0003000000142492354
0.00702764792367816,0.005390474107116461,-0.0014330903176127396,0.0003000000142492354
0.0070224301889538765,0.005387935787439346,0.0006996991684524723,0.0001500000071246177
0.007018875330686569,0.005387193989008665,0.003279274090893347,0.0001500000071246177
0.007016301620751619,0.005386573728173971,0.00416409495282144,0.0001500000071246177
0.0070131984539330006,0.0053855739533901215,0.005440553869899278,0.0001500000071246177
0.0070106834173202515,0.0053841788321733475,0.007119290075903617,0.0001500000071246177
0.007007865235209465,0.005384786054491997,0.008728122597074228,0.0001500000071246177
0.007005075924098492,0.005383640062063932,0.009669293465851325,0.0001500000071246177
0.007002762518823147,0.0053815683349967,0.009875174848739232,0.0001500000071246177
