n,rel_score,absE_robust,base_robust,absE_q90,DA,pred_actual_q90_ratio,market,model,fold_id,test_start,test_end
1869,0.0,0.026755877397954465,0.026755877397954465,0.03107015155255795,0.001070090957731407,0.0,US,zero,9,2020-12-30,2021-01-29
1869,0.0,0.024507493898272517,0.024507493898272517,0.029559946060180666,0.003745318352059925,0.0,US,zero,10,2021-02-01,2021-03-02
1869,0.0,0.024497539922595023,0.024497539922595023,0.02833537235856056,0.002675227394328518,0.0,US,zero,11,2021-03-03,2021-03-31
1869,0.0,0.018579938635230067,0.018579938635230067,0.021779371798038485,0.002675227394328518,0.0,US,zero,12,2021-04-01,2021-04-30
1869,0.0,0.019162414222955705,0.019162414222955705,0.022631918266415595,0.0032102728731942215,0.0,US,zero,13,2021-05-03,2021-06-01
1869,0.0,0.017239476181566717,0.017239476181566717,0.020387833192944533,0.0032102728731942215,0.0,US,zero,14,2021-06-02,2021-06-30
1869,0.0,0.019217103347182275,0.019217103347182275,0.02354092448949814,0.0032102728731942215,0.0,US,zero,15,2021-07-01,2021-07-30
1869,0.0,0.017131441086530686,0.017131441086530686,0.01980290710926056,0.002675227394328518,0.0,US,zero,16,2021-08-02,2021-08-30
1869,0.0,0.01918339710682631,0.01918339710682631,0.02303443625569344,0.003745318352059925,0.0,US,zero,17,2021-08-31,2021-09-29
1869,0.0,0.018963934481143956,0.018963934481143956,0.021769534051418314,0.005885500267522739,0.0,US,zero,18,2021-09-30,2021-10-28
1869,0.0,0.021834276430308823,0.021834276430308823,0.02765764445066453,0.0032102728731942215,0.0,US,zero,19,2021-10-29,2021-11-29
1869,0.0,0.023024598136544228,0.023024598136544228,0.02703185193240643,0.0016051364365971107,0.0,US,zero,20,2021-11-30,2021-12-29
1868,0.0,0.024819975532591337,0.024819975532591337,0.030259763449430453,0.0032119914346895075,0.0,US,zero,21,2021-12-30,2022-01-28
1868,0.0,0.028750150743871928,0.028750150743871928,0.03427011296153069,0.0016059957173447537,0.0,US,zero,22,2022-01-31,2022-03-01
1869,0.0,0.029533794522285464,0.029533794522285464,0.0350384496152401,0.0032102728731942215,0.0,US,zero,23,2022-03-02,2022-03-30
1868,0.0,0.028909492027014493,0.028909492027014493,0.0344369787722826,0.0026766595289079227,0.0,US,zero,24,2022-03-31,2022-04-29
1868,0.0,0.03385977065190673,0.03385977065190673,0.03952727913856506,0.0021413276231263384,0.0,US,zero,25,2022-05-02,2022-05-31
1869,0.0,0.03372449427843094,0.03372449427843094,0.03957034647464752,0.002675227394328518,0.0,US,zero,26,2022-06-01,2022-06-30
1869,0.0,0.026423516869544982,0.026423516869544982,0.0319964200258255,0.002675227394328518,0.0,US,zero,27,2022-07-01,2022-08-01
1869,0.0,0.023203092813491824,0.023203092813491824,0.027775707095861437,0.004280363830925628,0.0,US,zero,28,2022-08-02,2022-08-30
1868,0.0,0.028192576207220554,0.028192576207220554,0.031590840220451354,0.004282655246252677,0.0,US,zero,29,2022-08-31,2022-09-29
1868,0.0,0.032990447524935004,0.032990447524935004,0.03705646060407162,0.0016059957173447537,0.0,US,zero,30,2022-09-30,2022-10-28
1068,0.0,0.0328770162537694,0.0328770162537694,0.040917078778147715,0.0018726591760299626,0.0,US,zero,31,2022-10-31,2022-11-15
1869,0.002401708524973012,0.05092947196681054,0.05105208419263363,0.05647862306796017,0.5430711610486891,0.010279790471876975,US,global_train_mean,0,2020-04-01,2020-04-30
1869,0.010269727217273816,0.0334652577759698,0.0338125029578805,0.03956061354838312,0.5489566613162119,0.014665125165765088,US,global_train_mean,1,2020-05-01,2020-06-01
1869,0.008263071332788363,0.0372016788693145,0.03751164022833109,0.04577644593082369,0.5377207062600321,0.012660378741824302,US,global_train_mean,2,2020-06-02,2020-06-30
1869,0.00165832005927391,0.02507893841248006,0.025120596401393414,0.029578948998823764,0.5510968432316747,0.019772111859327007,US,global_train_mean,3,2020-07-01,2020-07-30
1868,0.006764289837933202,0.020649597025476394,0.02079022815451026,0.024856414133682843,0.5529978586723768,0.023221264671722648,US,global_train_mean,4,2020-07-31,2020-08-28
1869,-0.004792887799691448,0.028952891589142382,0.028814785555005076,0.03312207735143602,0.4901016586409845,0.01773356989557208,US,global_train_mean,5,2020-08-31,2020-09-29
1869,-0.006055452979833342,0.02686999866273254,0.026708268001675608,0.031316872918978333,0.5040128410914928,0.018826486438043258,US,global_train_mean,6,2020-09-30,2020-10-28
1867,0.009969564331595127,0.030804713419638575,0.031114915572106844,0.0368279738817364,0.5650776647027317,0.015687965937688945,US,global_train_mean,7,2020-10-29,2020-11-27
1869,-0.0040765429252000995,0.018740672036074102,0.018664585053920747,0.02221571491099894,0.507223113964687,0.0262499201444451,US,global_train_mean,8,2020-11-30,2020-12-29
1869,0.00357767643532092,0.02666015352588147,0.026755877397954465,0.030923957237973813,0.5168539325842697,0.01880985906517395,US,global_train_mean,9,2020-12-30,2021-01-29
1869,0.006788068307560069,0.02434113535564393,0.024507493898272517,0.0293766210321337,0.5393258426966292,0.01977084703224383,US,global_train_mean,10,2021-02-01,2021-03-02
1869,0.006357124921815949,0.024341806001029913,0.024497539922595023,0.02816191115416587,0.5676832530765115,0.02062528645968708,US,global_train_mean,11,2021-03-03,2021-03-31
1869,0.009701918298259504,0.01839967758860439,0.018579938635230067,0.021569583797827366,0.5778491171749599,0.026833885626115522,US,global_train_mean,12,2021-04-01,2021-04-30
1869,0.010160405400103878,0.01896771632600576,0.019162414222955705,0.02248797579668463,0.5436062065275549,0.025823050656049003,US,global_train_mean,13,2021-05-03,2021-06-01
1869,0.002519575574547628,0.017196040018461645,0.017239476181566717,0.02030237228609622,0.5184590690208668,0.02866538912234471,US,global_train_mean,14,2021-06-02,2021-06-30
1869,-0.003481254351632934,0.019284002971835433,0.019217103347182275,0.02366973697207868,0.5189941144997324,0.02482592270740807,US,global_train_mean,15,2021-07-01,2021-07-30
1869,0.004770619323840708,0.017049713502638043,0.017131441086530686,0.019677057350054383,0.5580524344569289,0.029512089745849093,US,global_train_mean,16,2021-08-02,2021-08-30
1869,-0.007527138851888715,0.01932779320050031,0.01918339710682631,0.023109686886891724,0.42589620117710003,0.025371802693576136,US,global_train_mean,17,2021-08-31,2021-09-29
1869,0.004260549076763875,0.01888313770759851,0.018963934481143956,0.021705166390165686,0.5922953451043339,0.02684601197512239,US,global_train_mean,18,2021-09-30,2021-10-28
1869,-0.014798514064085166,0.02215739127714187,0.021834276430308823,0.027953916182741522,0.46976993044408777,0.021130692199030302,US,global_train_mean,19,2021-10-29,2021-11-29
1869,0.009605746779225988,0.022803429677151144,0.023024598136544228,0.02706482061184943,0.5831995719636169,0.021619871746063682,US,global_train_mean,20,2021-11-30,2021-12-29
1868,-0.0029284110767939797,0.024892658623866734,0.024819975532591337,0.030464934976771472,0.47751605995717344,0.01931360675749799,US,global_train_mean,21,2021-12-30,2022-01-28
1868,-0.007148878013394366,0.02895568206440657,0.028750150743871928,0.03448404953815042,0.4544967880085653,0.0170534941770763,US,global_train_mean,22,2022-01-31,2022-03-01
1869,0.011587539236028399,0.02919157051946968,0.029533794522285464,0.0346406398806721,0.5484216158373462,0.01667953857133601,US,global_train_mean,23,2022-03-02,2022-03-30
1868,-0.008064616411563863,0.02914263599086553,0.028909492027014493,0.03486814186908305,0.44271948608137046,0.01697086076283785,US,global_train_mean,24,2022-03-31,2022-04-29
1868,-0.002109777605786567,0.03393120723776519,0.03385977065190673,0.039626986440271135,0.5305139186295503,0.01478536303468994,US,global_train_mean,25,2022-05-02,2022-05-31
1869,0.0035811712609838953,0.033603721088729804,0.03372449427843094,0.03947637141682209,0.4472980203317282,0.01476927103005399,US,global_train_mean,26,2022-06-01,2022-06-30
1869,0.003353422633565528,0.02633490765001625,0.026423516869544982,0.03209026255644858,0.5323702514713751,0.018265330038969966,US,global_train_mean,27,2022-07-01,2022-08-01
1869,-0.00474862735731274,0.023313275654800236,0.023203092813491824,0.02798855467699468,0.4777956126270733,0.021040874668652076,US,global_train_mean,28,2022-08-02,2022-08-30
1868,-0.00027292294221026303,0.028200270608067513,0.028192576207220554,0.031467733439058065,0.3988222698072805,0.01849982994307521,US,global_train_mean,29,2022-08-31,2022-09-29
1868,0.008723706405339926,0.0327026485465467,0.032990447524935004,0.03662139130756258,0.5877944325481799,0.015771208645139635,US,global_train_mean,30,2022-09-30,2022-10-28
1068,-0.004216688558038362,0.03301564839202911,0.0328770162537694,0.041326640686020266,0.5552434456928839,0.014283159729118549,US,global_train_mean,31,2022-10-31,2022-11-15
1869,0.0011107411373179055,0.050995378542575055,0.05105208419263363,0.0566865309199784,0.5462814339218833,0.01832966042188174,US,stock_train_mean,0,2020-04-01,2020-04-30
1869,0.010728352481647274,0.033449750507861614,0.0338125029578805,0.03952680015499937,0.5489566613162119,0.026149050904126562,US,stock_train_mean,1,2020-05-01,2020-06-01
1869,0.004719999938179398,0.03733458528877236,0.03751164022833109,0.045986424933653326,0.5377207062600321,0.022574433183722098,US,stock_train_mean,2,2020-06-02,2020-06-30
1869,0.000777062397687156,0.025101076130522416,0.025120596401393414,0.029543563874904068,0.5500267522739433,0.03525520264215577,US,stock_train_mean,3,2020-07-01,2020-07-30
1868,0.0064048454476173244,0.02065706995635992,0.02079022815451026,0.024877214172738603,0.5556745182012848,0.041405308519055696,US,stock_train_mean,4,2020-07-31,2020-08-28
1869,-0.003168217373657578,0.02890607705921866,0.028814785555005076,0.03314330044668168,0.4986623863028357,0.031620324863896807,US,stock_train_mean,5,2020-08-31,2020-09-29
1869,-0.006948665070164894,0.026893854810623452,0.026708268001675608,0.03126284363679588,0.5056179775280899,0.03356907947594446,US,stock_train_mean,6,2020-09-30,2020-10-28
1867,0.009364868247714098,0.030823528487235317,0.031114915572106844,0.03682501872535797,0.561328334226031,0.02797285500463917,US,stock_train_mean,7,2020-10-29,2020-11-27
1869,-0.0009013596643863142,0.01868140855804086,0.018664585053920747,0.02213745228946209,0.5082932049224184,0.04680563516012389,US,stock_train_mean,8,2020-11-30,2020-12-29
1869,0.0014587423131336985,0.02671684746746905,0.026755877397954465,0.030994780419860035,0.512573568753344,0.033539431585821004,US,stock_train_mean,9,2020-12-30,2021-01-29
1869,0.001665677560931278,0.024466672315611504,0.024507493898272517,0.02944101460161619,0.5329052969502408,0.03525294735777128,US,stock_train_mean,10,2021-02-01,2021-03-02
1869,0.003166594239243814,0.024419966153800488,0.024497539922595023,0.02828433440299705,0.5708935259497058,0.03677647885376316,US,stock_train_mean,11,2021-03-03,2021-03-31
1869,0.012360756382944094,0.018350276540149937,0.018579938635230067,0.02143830130225979,0.5778491171749599,0.04784689071940817,US,stock_train_mean,12,2021-04-01,2021-04-30
1869,0.0035876692747410788,0.019093665818218145,0.019162414222955705,0.022521714330650873,0.5409309791332263,0.046044493890934755,US,stock_train_mean,13,2021-05-03,2021-06-01
1869,0.0027006298600620315,0.01719291873741895,0.017239476181566717,0.0203540216665715,0.5179240235420011,0.05111260291842739,US,stock_train_mean,14,2021-06-02,2021-06-30
1869,-0.003352971923671122,0.019281537755159662,0.019217103347182275,0.02376178218983114,0.5243445692883895,0.04426653774039284,US,stock_train_mean,15,2021-07-01,2021-07-30
1869,0.002046038850182952,0.017096389492508024,0.017131441086530686,0.019668188760988414,0.5580524344569289,0.05262233552925142,US,stock_train_mean,16,2021-08-02,2021-08-30
1869,-0.01906974760646607,0.019549219647888097,0.01918339710682631,0.02343703948426992,0.42803638309256287,0.04523988391947456,US,stock_train_mean,17,2021-08-31,2021-09-29
1869,0.001304430084601016,0.01893919735448435,0.018963934481143956,0.021889700554311275,0.5896201177100053,0.04786851293632603,US,stock_train_mean,18,2021-09-30,2021-10-28
1869,-0.00886766278290052,0.022027895430801435,0.021834276430308823,0.027759058913215996,0.46976993044408777,0.03767765632452729,US,stock_train_mean,19,2021-10-29,2021-11-29
1869,0.01546533088173141,0.022668515107943675,0.023024598136544228,0.026923695771256462,0.5831995719636169,0.03854990124109266,US,stock_train_mean,20,2021-11-30,2021-12-29
1868,-0.004733905124291837,0.02493747094194987,0.024819975532591337,0.03056160821142839,0.46948608137044967,0.03443765263068246,US,stock_train_mean,21,2021-12-30,2022-01-28
1868,-0.0038322432477315704,0.028860328314931395,0.028750150743871928,0.034441799033083954,0.4555674518201285,0.03040769732880282,US,stock_train_mean,22,2022-01-31,2022-03-01
1869,0.004357072396602657,0.029405113641405477,0.029533794522285464,0.035006554587744175,0.5473515248796148,0.029740905599454755,US,stock_train_mean,23,2022-03-02,2022-03-30
1868,-0.009836222565677621,0.02919385222485289,0.028909492027014493,0.03474466539919376,0.4405781584582441,0.03026035556861469,US,stock_train_mean,24,2022-03-31,2022-04-29
1868,0.0003325350896792312,0.033848511090036476,0.03385977065190673,0.039633141260128464,0.5230192719486081,0.026363444311586822,US,stock_train_mean,25,2022-05-02,2022-05-31
1869,0.0005552128007340063,0.033705770007509274,0.03372449427843094,0.03968208684527781,0.45264847512038525,0.026334751024375255,US,stock_train_mean,26,2022-06-01,2022-06-30
1869,0.0019376389690632934,0.02637231763355885,0.026423516869544982,0.03193814901442238,0.527019796682718,0.03256849427270332,US,stock_train_mean,27,2022-07-01,2022-08-01
1869,-0.008448847194800102,0.02339913219911978,0.023203092813491824,0.02800995241850615,0.4756554307116105,0.03751750473036116,US,stock_train_mean,28,2022-08-02,2022-08-30
1868,0.000274342643713954,0.02818484178133076,0.028192576207220554,0.03152956773119513,0.4063169164882227,0.032986625714484366,US,stock_train_mean,29,2022-08-31,2022-09-29
1868,0.009163270220739705,0.03268814713956089,0.032990447524935004,0.03658830860222224,0.5802997858672377,0.0281212831816865,US,stock_train_mean,30,2022-09-30,2022-10-28
1068,-0.007088859156867855,0.03311007679149043,0.0328770162537694,0.041435015323804704,0.545880149812734,0.025467977027593697,US,stock_train_mean,31,2022-10-31,2022-11-15
1869,-0.14446429502452518,0.058427287545055155,0.05105208419263363,0.06616034880280496,0.44141252006420545,0.5217718120910916,US,lagged_stock_mean5_val_only,0,2020-04-01,2020-04-30
1869,-0.15909432689265546,0.039191880356520416,0.0338125029578805,0.04640901200473309,0.4901016586409845,0.4625291766282455,US,lagged_stock_mean5_val_only,1,2020-05-01,2020-06-01
1869,-0.1517908877732872,0.04320556540042162,0.03751164022833109,0.0525428980588913,0.42429106474050293,0.3842186817699851,US,lagged_stock_mean5_val_only,2,2020-06-02,2020-06-30
1869,-0.16312166576731157,0.02921830993145704,0.025120596401393414,0.03482392597943544,0.47298020331728197,0.4074780103926811,US,lagged_stock_mean5_val_only,3,2020-07-01,2020-07-30
1868,-0.17128787922056876,0.024351342243608083,0.02079022815451026,0.029489181726239617,0.5123126338329764,0.5025575588017902,US,lagged_stock_mean5_val_only,4,2020-07-31,2020-08-28
1869,-0.12080823101615623,0.03229584882501513,0.028814785555005076,0.03604979533702135,0.4505082932049224,0.416541811589891,US,lagged_stock_mean5_val_only,5,2020-08-31,2020-09-29
1869,-0.08668801005770854,0.029023554606828837,0.026708268001675608,0.03303512830752879,0.5050829320492242,0.4083589306671928,US,lagged_stock_mean5_val_only,6,2020-09-30,2020-10-28
1867,-0.18534199305343702,0.03688181603793055,0.031114915572106844,0.04422720414586366,0.4488484199250134,0.5292995346743079,US,lagged_stock_mean5_val_only,7,2020-10-29,2020-11-27
1869,-0.12577153046111755,0.02101205848157406,0.018664585053920747,0.0248152082785964,0.5034777956126271,0.44283004873924603,US,lagged_stock_mean5_val_only,8,2020-11-30,2020-12-29
1869,-0.11392148501895893,0.029803946684114638,0.026755877397954465,0.03514812248758972,0.5029427501337613,0.4753216848018597,US,lagged_stock_mean5_val_only,9,2020-12-30,2021-01-29
1869,-0.11099552519674782,0.02722771605476737,0.024507493898272517,0.031056999228894714,0.4970572498662386,0.46653949742465517,US,lagged_stock_mean5_val_only,10,2021-02-01,2021-03-02
1869,-0.10158202849287767,0.02698604972101748,0.024497539922595023,0.030463758856058124,0.5168539325842697,0.4366309561494854,US,lagged_stock_mean5_val_only,11,2021-03-03,2021-03-31
1869,-0.09185622786084036,0.020286621712148192,0.018579938635230067,0.023900119960308077,0.5098983413590155,0.45496100168795756,US,lagged_stock_mean5_val_only,12,2021-04-01,2021-04-30
1869,-0.11182311293785463,0.021305215032771233,0.019162414222955705,0.024797503044828775,0.5120385232744783,0.41498008965715805,US,lagged_stock_mean5_val_only,13,2021-05-03,2021-06-01
1869,-0.10253507954130825,0.019007127243094148,0.017239476181566717,0.022211870132014158,0.4986623863028357,0.45842656761079886,US,lagged_stock_mean5_val_only,14,2021-06-02,2021-06-30
1869,-0.10392112431421885,0.021214166333083997,0.019217103347182275,0.025617623055586597,0.4622792937399679,0.3705364656783209,US,lagged_stock_mean5_val_only,15,2021-07-01,2021-07-30
1869,-0.107460534903697,0.018972394909360445,0.017131441086530686,0.02141269138082862,0.4943820224719101,0.5023896768623306,US,lagged_stock_mean5_val_only,16,2021-08-02,2021-08-30
1869,-0.12026000157257832,0.021490392473060636,0.01918339710682631,0.025375762884505094,0.48796147672552165,0.40397029113803634,US,lagged_stock_mean5_val_only,17,2021-08-31,2021-09-29
1869,-0.12633633636627395,0.02135976848658174,0.018963934481143956,0.024613777222111822,0.5088282504012841,0.4985707379148618,US,lagged_stock_mean5_val_only,18,2021-09-30,2021-10-28
1869,-0.1267917005066943,0.024602681468240916,0.021834276430308823,0.03019448174163699,0.46602461209202783,0.37031450296866014,US,lagged_stock_mean5_val_only,19,2021-10-29,2021-11-29
1869,-0.17359289365619324,0.027021504752337933,0.023024598136544228,0.031936942227184774,0.48047084002140183,0.48092285229092063,US,lagged_stock_mean5_val_only,20,2021-11-30,2021-12-29
1868,-0.09116954889399209,0.02708280150545761,0.024819975532591337,0.032260183710604906,0.55406852248394,0.49999187163864117,US,lagged_stock_mean5_val_only,21,2021-12-30,2022-01-28
1868,-0.08238335675940167,0.031118684669490904,0.028750150743871928,0.03726459292229265,0.5278372591006424,0.4110368796653888,US,lagged_stock_mean5_val_only,22,2022-01-31,2022-03-01
1869,-0.0940176400326107,0.03231049218447879,0.029533794522285464,0.038588815834373236,0.5441412520064205,0.45888722101056323,US,lagged_stock_mean5_val_only,23,2022-03-02,2022-03-30
1868,-0.10797623924028477,0.032031030254438514,0.028909492027014493,0.0368380781263113,0.5214132762312634,0.45360939766799085,US,lagged_stock_mean5_val_only,24,2022-03-31,2022-04-29
1868,-0.13589811745013858,0.038461249740794304,0.03385977065190673,0.043786037154495715,0.4346895074946467,0.3947069287780267,US,lagged_stock_mean5_val_only,25,2022-05-02,2022-05-31
1869,-0.12175736357369527,0.03783069978962886,0.03372449427843094,0.04270559623837472,0.5131086142322098,0.5106838921627809,US,lagged_stock_mean5_val_only,26,2022-06-01,2022-06-30
1869,-0.14031406354662912,0.030131107894703746,0.026423516869544982,0.03653983352705836,0.46709470304975925,0.4306930981834663,US,lagged_stock_mean5_val_only,27,2022-07-01,2022-08-01
1869,-0.08976858482626904,0.02528600161895156,0.023203092813491824,0.02905341796576977,0.5591225254146602,0.4681418132220927,US,lagged_stock_mean5_val_only,28,2022-08-02,2022-08-30
1868,-0.028638016604648042,0.02899995567277074,0.028192576207220554,0.03569122925400734,0.588865096359743,0.4950775029629362,US,lagged_stock_mean5_val_only,29,2022-08-31,2022-09-29
1868,-0.12832118315444196,0.0372238207841292,0.032990447524935004,0.04139247462153434,0.4930406852248394,0.4314970495566928,US,lagged_stock_mean5_val_only,30,2022-09-30,2022-10-28
1068,-0.11230999790960294,0.03656943388050423,0.0328770162537694,0.04432641740422698,0.4803370786516854,0.48711301228185333,US,lagged_stock_mean5_val_only,31,2022-10-31,2022-11-15
1869,0.006425231769452533,0.05072406271938235,0.05105208419263363,0.057329981354996576,0.5639379347244515,0.07932039294271549,US,ridge_portable,0,2020-04-01,2020-04-30
1869,0.009635615381793805,0.0334866986842826,0.0338125029578805,0.03963020709343255,0.5254146602461209,0.0860282431593617,US,ridge_portable,1,2020-05-01,2020-06-01
1869,0.0008003903240335619,0.037481616274453705,0.03751164022833109,0.04592312097083779,0.4917067950775816,0.07406372228945945,US,ridge_portable,2,2020-06-02,2020-06-30
1869,0.0023417206295102133,0.02506177098257467,0.025120596401393414,0.02963536826428026,0.5815944355270198,0.08779050606029672,US,ridge_portable,3,2020-07-01,2020-07-30
1868,0.003600510284360481,0.020715372724225745,0.02079022815451026,0.02487255987944081,0.5583511777301927,0.08356600819980119,US,ridge_portable,4,2020-07-31,2020-08-28
1869,0.004577318067342517,0.028682891116477552,0.028814785555005076,0.03304888019338251,0.5660781166399144,0.0899227534948419,US,ridge_portable,5,2020-08-31,2020-09-29
1869,0.0076284414775082965,0.026504525542259218,0.026708268001675608,0.03108495539054275,0.5420010700909578,0.07343486337070786,US,ridge_portable,6,2020-09-30,2020-10-28
1867,-0.027904179215360703,0.03198315175250173,0.031114915572106844,0.03871490051969886,0.5099089448312801,0.0883637867156179,US,ridge_portable,7,2020-10-29,2020-11-27
1869,-0.00844329546007061,0.018822175660170616,0.018664585053920747,0.02238829289563001,0.5147137506688069,0.1060723971046325,US,ridge_portable,8,2020-11-30,2020-12-29
1869,0.007409053807084565,0.026557641662657262,0.026755877397954465,0.031000327505171302,0.5436062065275549,0.08547703140725732,US,ridge_portable,9,2020-12-30,2021-01-29
1869,0.0020727437917905656,0.024456696142442527,0.024507493898272517,0.02943280716426671,0.5050829320492242,0.07432533086334542,US,ridge_portable,10,2021-02-01,2021-03-02
1869,-0.0024682959075643662,0.02455800710013136,0.024497539922595023,0.028469443134963513,0.5147137506688069,0.08308336023894974,US,ridge_portable,11,2021-03-03,2021-03-31
1869,0.007630996917643018,0.01843815518077463,0.018579938635230067,0.021313609322533015,0.5500267522739433,0.08133009818971669,US,ridge_portable,12,2021-04-01,2021-04-30
1869,-0.0054195926243412185,0.019266266701743008,0.019162414222955705,0.02298993729054928,0.4751203852327448,0.08439806859822921,US,ridge_portable,13,2021-05-03,2021-06-01
1869,0.00519964339255774,0.017149837053148077,0.017239476181566717,0.02028355597285554,0.5093632958801498,0.08891051415145906,US,ridge_portable,14,2021-06-02,2021-06-30
1869,-0.014769416199922558,0.019500928744673733,0.019217103347182275,0.024057099688798194,0.50187265917603,0.08563444978357135,US,ridge_portable,15,2021-07-01,2021-07-30
1869,-0.0032497617199884754,0.017187114187981932,0.017131441086530686,0.019978652172721923,0.5243445692883895,0.08706316378501956,US,ridge_portable,16,2021-08-02,2021-08-30
1869,-0.008471237676203502,0.01934590422315523,0.01918339710682631,0.02304980668704957,0.4665596575708935,0.08513640475765905,US,ridge_portable,17,2021-08-31,2021-09-29
1869,0.002915618118924823,0.01890864289016463,0.018963934481143956,0.02202004046412185,0.5339753879079722,0.08847239173958314,US,ridge_portable,18,2021-09-30,2021-10-28
1869,-0.004086402515779408,0.02192350007244386,0.021834276430308823,0.027582999703008683,0.5066880684858213,0.08072084755174781,US,ridge_portable,19,2021-10-29,2021-11-29
1869,0.0025119229572250212,0.02296676211990416,0.023024598136544228,0.02701799557544291,0.5478865703584804,0.0810928113231144,US,ridge_portable,20,2021-11-30,2021-12-29
1868,-0.016410599813304616,0.025227286218432707,0.024819975532591337,0.030644834460690613,0.4464668094218415,0.09066462745439276,US,ridge_portable,21,2021-12-30,2022-01-28
1868,-0.016503574892922757,0.02922463100985624,0.028750150743871928,0.034921001200564204,0.4673447537473233,0.08686494812210656,US,ridge_portable,22,2022-01-31,2022-03-01
1869,-0.0024599043196413817,0.02960644483100623,0.029533794522285464,0.035539821628481155,0.4943820224719101,0.08389268984899169,US,ridge_portable,23,2022-03-02,2022-03-30
1868,-0.017786595928698246,0.029423693480202927,0.028909492027014493,0.034866287768818435,0.5096359743040685,0.08934547765521644,US,ridge_portable,24,2022-03-31,2022-04-29
1868,0.007907866467690261,0.03359201210696483,0.03385977065190673,0.039040588613715954,0.5513918629550322,0.08532366245615484,US,ridge_portable,25,2022-05-02,2022-05-31
1869,-0.00772768347813102,0.0339851064956747,0.03372449427843094,0.039918906148523094,0.4938469769930444,0.08114302240501958,US,ridge_portable,26,2022-06-01,2022-06-30
1869,0.004329040871907441,0.026309128385037187,0.026423516869544982,0.031844044337049134,0.5200642054574639,0.08204899622697641,US,ridge_portable,27,2022-07-01,2022-08-01
1869,-0.011472034342903337,0.023469279491109774,0.023203092813491824,0.02788830944336951,0.48903156768325307,0.08430320021047255,US,ridge_portable,28,2022-08-02,2022-08-30
1868,-0.022630466047653286,0.02883058734587394,0.028192576207220554,0.031615890981629494,0.43950749464668093,0.0946794987397321,US,ridge_portable,29,2022-08-31,2022-09-29
1868,-0.007732845400745925,0.03324555755534675,0.032990447524935004,0.037363847135566175,0.4989293361884368,0.07623082112828186,US,ridge_portable,30,2022-09-30,2022-10-28
1068,-0.01657299397899137,0.033421886846190324,0.0328770162537694,0.041413120215293024,0.5112359550561798,0.0805025659085909,US,ridge_portable,31,2022-10-31,2022-11-15
546,0.0,0.0364005109295249,0.0364005109295249,0.04039164446294308,0.009157509157509158,0.0,JP,zero,0,2020-04-01,2020-04-30
545,0.0,0.031846748664975166,0.031846748664975166,0.035606537014245994,0.007339449541284404,0.0,JP,zero,1,2020-05-01,2020-06-03
546,0.0,0.029167015105485916,0.029167015105485916,0.035456886515021324,0.003663003663003663,0.0,JP,zero,2,2020-06-04,2020-07-02
545,0.0,0.026682051084935668,0.026682051084935668,0.029913410916924482,0.001834862385321101,0.0,JP,zero,3,2020-07-03,2020-08-04
546,0.0,0.023564281407743692,0.023564281407743692,0.02863222546875477,0.009157509157509158,0.0,JP,zero,4,2020-08-05,2020-09-03
546,0.0,0.02267093723639846,0.02267093723639846,0.02550322748720646,0.009157509157509158,0.0,JP,zero,5,2020-09-04,2020-10-07
546,0.0,0.025351744145154953,0.025351744145154953,0.03058197908103466,0.014652014652014652,0.0,JP,zero,6,2020-10-08,2020-11-06
546,0.0,0.029660627245903015,0.029660627245903015,0.03517754375934601,0.003663003663003663,0.0,JP,zero,7,2020-11-09,2020-12-08
545,0.0,0.023608800768852235,0.023608800768852235,0.027222198992967607,0.009174311926605505,0.0,JP,zero,8,2020-12-09,2021-01-08
546,0.0,0.025587107054889202,0.025587107054889202,0.029710659757256508,0.01098901098901099,0.0,JP,zero,9,2021-01-12,2021-02-09
545,0.0,0.0299447238445282,0.0299447238445282,0.03637139573693276,0.003669724770642202,0.0,JP,zero,10,2021-02-10,2021-03-12
546,0.0,0.025770156178623438,0.025770156178623438,0.030255149118602276,0.003663003663003663,0.0,JP,zero,11,2021-03-15,2021-04-12
546,0.0,0.027431936003267765,0.027431936003267765,0.03187778405845165,0.003663003663003663,0.0,JP,zero,12,2021-04-13,2021-05-17
546,0.0,0.01937870867550373,0.01937870867550373,0.023121939972043037,0.01098901098901099,0.0,JP,zero,13,2021-05-18,2021-06-15
546,0.0,0.021972837392240763,0.021972837392240763,0.025452264584600925,0.01098901098901099,0.0,JP,zero,14,2021-06-16,2021-07-14
546,0.0,0.021908089518547058,0.021908089518547058,0.02586392965167761,0.01098901098901099,0.0,JP,zero,15,2021-07-15,2021-08-17
546,0.0,0.02163975965231657,0.02163975965231657,0.02368237543851137,0.01098901098901099,0.0,JP,zero,16,2021-08-18,2021-09-15
546,0.0,0.02710252720862627,0.02710252720862627,0.03059008438140154,0.007326007326007326,0.0,JP,zero,17,2021-09-16,2021-10-18
546,0.0,0.02175444597378373,0.02175444597378373,0.02577176969498396,0.005494505494505495,0.0,JP,zero,18,2021-10-19,2021-11-17
546,0.0,0.027372998651117086,0.027372998651117086,0.03007544856518507,0.005494505494505495,0.0,JP,zero,19,2021-11-18,2021-12-17
546,0.0,0.02336938865482807,0.02336938865482807,0.027393491938710213,0.005494505494505495,0.0,JP,zero,20,2021-12-20,2022-01-20
546,0.0,0.029895378276705742,0.029895378276705742,0.03548507206141949,0.009157509157509158,0.0,JP,zero,21,2022-01-21,2022-02-21
