split,Date,n_predictions,q90_abs_error,base_abs_mean,base_abs_q90,base_prediction_std,feature_volatility_20_mean,feature_volatility_20_q90,feature_volume_ratio_20_mean,feature_volume_ratio_20_q90,feature_momentum_20_mean,feature_momentum_20_std,feature_bb_width_mean,feature_bb_width_q90,feature_abs_intraday_return_q90,feature_alpha_sector_std,feature_sector_momentum_rank_std,past_return_mean,past_return_std,past_abs_return_q90,past_breadth,leader_return_k10_w60,leader_abs_return_k10_w60,leader_return_excess_k10_w60,high_error_label,lstm_high_error_probability
train,2012-07-06,49,0.053246952593326465,0.0018065886663917495,0.004892225563526101,0.0023052990668356536,0.020295775229033034,0.030069847241776162,0.6398207754249946,1.4107252966070696,-0.0892081413400351,0.08788213122547184,0.17709770015303172,0.3108590363796291,0.04683028522694963,0.026491345391812054,3.5219187333931843,0.009010716868761866,0.020297428175433316,0.040810283354284674,0.5818181818181818,0.008856773828269732,0.008856773828269732,-0.0001539430404921341,1,0.79162097
train,2012-07-09,49,0.029694241885954473,0.0015591102356869622,0.0031950283329933407,0.0021679287704738865,0.020980196683041945,0.030010928760055282,0.7460749857427804,1.4450616906286973,-0.08023640230312194,0.080447788086109,0.18205488526681157,0.31497774861368477,0.04135668150431439,0.02159619295460915,3.651017936519775,-0.021817430306952455,0.02139613454123673,0.04724449147764096,0.05454545454545454,-0.017079906311539512,0.017079906311539512,0.0047375239954129435,0,0.86735606
train,2012-07-10,51,0.0253192698583007,0.0023354633678322107,0.0051970765925943,0.002632503858016987,0.0209010182365709,0.0293771675785974,0.8880718503489851,1.7906865098415747,-0.10202218246941686,0.0889166262010194,0.18023911495491268,0.3088663400289594,0.0492782478845196,0.023801646067588157,3.6855839987395083,-0.005599912034826752,0.01520119858715105,0.029391925160019674,0.16363636363636364,-0.005241378571082445,0.005241378571082445,0.00035853346374430713,0,0.8327364
train,2012-07-11,47,0.03932721652090552,0.0034627108658202765,0.00741744246333832,0.0032262116544641336,0.02144117167702665,0.02944115128199424,0.7459074810566126,1.2593910400443729,-0.09986490607898994,0.08865278655910262,0.19334512033832182,0.32303570776864465,0.036423400742572394,0.018100193840832626,3.743264070559629,0.011754876303937803,0.013511562932090557,0.028597455619728023,0.7454545454545455,0.004558624161895693,0.004558624161895693,-0.00719625214204211,1,0.73281866
train,2012-07-12,45,0.04184554555686188,0.0031008456663887797,0.007336551696062061,0.0028874639980695166,0.021630534278736752,0.03070938021161234,0.5420281278384032,0.9522120578008973,-0.09196144660938176,0.07887693309065848,0.19915652318639673,0.33953760706229336,0.03844415844415835,0.015418800398922879,3.2043215768203983,0.012901983015080512,0.019285015534520642,0.041409465020576186,0.6071428571428571,0.007221542724390922,0.007221542724390922,-0.00568044029068959,1,0.73387074
train,2012-07-13,49,0.03696826617233454,0.0017672175550725985,0.0037316458299755605,0.001958906123101086,0.0213432056321689,0.030681140980160084,0.6832569992455231,1.206971719769934,-0.062814227707316,0.0672454313365239,0.18141562893585203,0.31197894168307244,0.04119736502195811,0.019524595599767335,3.3783524543958476,0.021892565606820298,0.019739920824771103,0.04342112780666174,0.7857142857142857,0.01564673355327781,0.01564673355327781,-0.00624583205354249,1,0.74521714
train,2012-07-16,51,0.0485030957352137,0.0014744310346405944,0.0030829817987978,0.0018894917071673315,0.021794359937701818,0.0320500981678164,1.2567680362913771,2.0564475168545933,-0.0586644009661629,0.06345611442234494,0.17840865539726722,0.2993167794097007,0.0512820512820513,0.021885015571877994,3.3428882662727917,-0.008063512001207394,0.017351572085677038,0.03272564515256432,0.21428571428571427,-0.006286146036216397,0.006286146036216397,0.0017773659649909963,1,0.7464585
train,2012-07-17,50,0.028651164635084436,0.0013687632846267133,0.00284849756862965,0.0017092328925644793,0.021420849720302913,0.031712283126432914,0.8477163859626284,1.4016629003388676,-0.07468619727708098,0.06666132121091307,0.16572209296987087,0.28073901799141643,0.04259974259974257,0.020970338560200325,3.7079066100121003,0.01764805504368139,0.0222217115331401,0.04880243044063326,0.6428571428571429,0.01828304994924713,0.01828304994924713,0.0006349949055657403,0,0.76951426
train,2012-07-18,48,0.04717855278868226,0.001154209487973835,0.0022431529127060704,0.0014311944121411175,0.021686366279598798,0.033806090732352516,1.0304059043209979,1.6130477590656838,-0.04652571942456235,0.05703585666649437,0.15708066652830563,0.26628760386421507,0.04809090909090912,0.02254067665930705,3.7847679037302115,0.0031943833459181187,0.01652353820588033,0.02518753877245916,0.4107142857142857,0.003826086209371861,0.003826086209371861,0.0006317028634537421,1,0.61476034
train,2012-07-19,48,0.038473299104953146,0.001221703460411497,0.0024189044255763107,0.0016431517544055916,0.02182913323481707,0.03387335445710543,1.0600363845871918,2.102861499456147,-0.04580214185363357,0.05797232576203294,0.14549570557821626,0.24250444630048962,0.025406504065040626,0.022825701736688127,3.4332541476787277,0.023035683104610575,0.020737630861054995,0.047691231206930994,0.8363636363636363,0.03071154501177975,0.03071154501177975,0.007675861907169176,1,0.7261374
train,2012-07-20,51,0.033336810069158604,0.0015150502756167373,0.0031634625047445,0.001991377126650356,0.02284362953331847,0.0351331327566464,1.6509154218261632,2.928827444956477,-0.011910789170221509,0.054013363826418116,0.14227040146056402,0.2234931958561401,0.0539730134932534,0.024464994997767348,3.3404238312748604,-0.00997334619008736,0.022824834449391797,0.038063623611305886,0.23214285714285715,-0.010504243791083194,0.010504243791083194,-0.0005308976009958336,0,0.77459806
train,2012-07-23,50,0.04518564192694602,0.0014090215344185208,0.0033528810599818,0.0019477233109776507,0.023252803483358408,0.034774183289731364,1.6242132200082275,2.645402207586412,-0.015261437100345287,0.050262572381138,0.1396283163631396,0.216589607366105,0.04957946732527867,0.02634931988965867,3.0838618778461284,-0.008072075445015009,0.016444071337726608,0.032051285881187885,0.17857142857142858,-0.005775831691807122,0.005775831691807122,0.0022962437532078866,1,0.72369796
train,2012-07-24,49,0.03595587965101009,0.0015662204419009515,0.0034536420367658003,0.0020347870445251216,0.023074956590482438,0.034828781020161244,0.9264514658107889,1.5188413218275838,-0.0032232351883494754,0.05746075902018575,0.14085678922576123,0.23819923427492395,0.0306791945933087,0.01870941147073582,3.7787447075220424,-0.01913677941326056,0.02358197818254809,0.04651442705363751,0.08928571428571429,-0.018158455837121685,0.018158455837121685,0.0009783235761388759,1,0.70949656
train,2012-07-25,49,0.02718436829745758,0.002148135736169141,0.004249338712543182,0.002763017473491393,0.023377443571701614,0.034819114471252084,1.057025485779299,1.6213540178477588,-0.004881724419566653,0.057108039648628955,0.1405396866277991,0.23378848060708324,0.044255843536333224,0.029436975394064716,3.8405728739343044,-0.007101528544988416,0.019404871838705193,0.0385429954705267,0.21428571428571427,-0.006017466318783122,0.006017466318783122,0.0010840622262052934,0,0.6722513
train,2012-07-26,51,0.0419218745082616,0.002117552811350596,0.0044248686172068,0.0025635805861517753,0.023558844792691415,0.034587322648707,0.9095398488996632,1.380908248378128,-0.00955745310791011,0.056091014360395076,0.14031598696890282,0.218877255646165,0.0297951582867783,0.022405695272169603,3.99833298596636,0.0023926934285389127,0.01605227018236361,0.0275879533244936,0.4909090909090909,0.009776738806383273,0.009776738806383273,0.0073840453778443605,1,0.47859487
train,2012-07-27,49,0.02221548811066884,0.0014767810880213041,0.0027101854793726804,0.001553058375541501,0.022959472132780913,0.034869439807209884,0.7422801755301214,1.1611973952349113,-0.005155291956200681,0.05114207441090911,0.13708690036674018,0.22242746930118612,0.024493364501463277,0.016933760397466354,3.6893623511147737,-0.0035591512515143688,0.019583043761296274,0.03484850387919952,0.2545454545454545,-0.010797395106641279,0.010797395106641279,-0.00723824385512691,0,0.45180884
train,2012-07-30,49,0.024033145152497944,0.001920635091070727,0.00331996595486994,0.0019697858767581664,0.02298179380696275,0.03488824929820951,0.9734910257408795,1.7819572620363684,-0.01570057239479872,0.058929042583748766,0.1357265604189169,0.22260548465193514,0.03306878306878307,0.021147951629370946,3.694774762311999,0.0009537832387089254,0.015260301088158415,0.022498823578522398,0.3392857142857143,0.005591205500462563,0.005591205500462563,0.004637422261753637,0,0.35764542
train,2012-07-31,49,0.02197029432281846,0.0015655191002261083,0.00279525765217836,0.001553265236031737,0.021947176715657424,0.03380567087101949,0.8207090121725154,1.5644391877752826,-0.0015782341639032599,0.060291381010145334,0.13157196069155733,0.21903924906826877,0.0439146532237853,0.012812634285018781,3.84665682216168,-0.0017020727929557696,0.014342623262427707,0.024599151664451792,0.36363636363636365,-0.002637217128401976,0.002637217128401976,-0.0009351443354462064,0,0.27431965
train,2012-08-01,50,0.021338916080094326,0.0016191955131580123,0.0026081882184371,0.001962213470300966,0.02139091202174477,0.03275342572759561,0.6590871123868844,1.1274125534272992,0.016631492643526882,0.05185840339513672,0.13000542014410588,0.20773470004128716,0.02794685990338156,0.015249069411523533,4.031964123585123,-0.0068140921953368915,0.018975961400796867,0.03715628684775668,0.19642857142857142,-0.006358422496065402,0.006358422496065402,0.00045566969927148936,0,0.3230718
train,2012-08-02,50,0.014175556763075291,0.0013831753573321675,0.0028453462990000004,0.0017504192937630408,0.0212808991825582,0.0324685317821446,0.7129761539665638,1.1861391216288697,0.020742770247309913,0.05653233004192048,0.12854133041396898,0.1923277196685011,0.024546911936526902,0.01839623978284863,3.95567275425755,0.0035401679120513362,0.011661273588412254,0.020457182839004773,0.5,0.003693885001217812,0.003693885001217812,0.00015371708916647568,0,0.27570513
train,2012-08-03,47,0.040034596342593376,0.0014785229847047638,0.0027721676509827,0.0017671487083749772,0.021811098765000685,0.032149194278538,0.5987881802865681,1.075970892236111,0.011659957194859315,0.05119023025973534,0.13266590262585562,0.19393923114412945,0.03382671696959435,0.013034034862303057,3.7444995120502664,0.0008167202523063454,0.013383845016840753,0.019067994768153407,0.32142857142857145,-0.0017183394425781975,0.0017183394425781975,-0.002535059694884543,1,0.21548183
train,2012-08-06,53,0.024937231780495377,0.0015587130979100188,0.0032966996543109008,0.001993866900102569,0.020382935860349748,0.03168850005387734,0.7114117462675296,1.074486355341145,0.0015943523981927282,0.05103116588586049,0.12262936972724958,0.20036545205016146,0.02555604785112973,0.014106217157972566,3.7793841505368917,0.01613781764700247,0.021010459792894752,0.04310822538407564,0.7272727272727273,0.014713009826780515,0.014713009826780515,-0.0014248078202219565,0,0.27252924
train,2012-08-07,51,0.0346457219857257,0.0014833305441224948,0.0030901848804205,0.0020490879355049407,0.02021845272772748,0.0301015240078317,1.213363623269511,2.275432133748937,0.04597274300880991,0.0686746312293545,0.12372640135532165,0.1968700748457205,0.0306122448979591,0.01990118613286802,3.7892520861707024,-0.0037684630891600306,0.01560252263242804,0.024411754162662905,0.21818181818181817,-0.007404056092104498,0.007404056092104498,-0.003635593002944467,0,0.2085152
train,2012-08-08,50,0.02977700869087116,0.0016424377471775558,0.003429758711717941,0.0021640053909518617,0.020806483422649725,0.02975800045421342,0.9507906894492527,1.907537285939733,0.04967498943095665,0.07409983163014117,0.1209625437336942,0.20143343983508438,0.02479852163646624,0.019781449489319546,3.428571428571429,0.005951201497528938,0.017985383224930533,0.037578997367699526,0.509090909090909,0.005205382780218278,0.005205382780218278,-0.0007458187173106602,0,0.24147545
train,2012-08-09,52,0.02572952206246543,0.0012690393219739588,0.0024134542094542996,0.001750223656340582,0.01977673409866574,0.02938651296885454,0.955970229730821,1.9105998630592618,0.04170032921965399,0.0702130389966366,0.11156310418389846,0.19998216569228539,0.025350491734672416,0.02033005535605578,3.4094071794424585,0.007608123314253471,0.017067484146477564,0.029756940531199507,0.5555555555555556,0.007445066138617635,0.007445066138617635,-0.00016305717563583604,0,0.2741525
train,2012-08-10,52,0.026652314746752333,0.0012563041987574638,0.00233252015896135,0.0016963487552994051,0.020173899536177483,0.029540276888909298,1.2131257040215908,2.6455745401691106,0.035778910806956714,0.07070373170737057,0.11196303316725069,0.19949042464577815,0.02832828732890165,0.01907750009962796,3.6042437698271557,-0.006935976208018747,0.018632582573939963,0.029678434189397418,0.125,-0.003171849921491445,0.003171849921491445,0.0037641262865273023,0,0.23951586
train,2012-08-13,50,0.030215175087505382,0.0012599859205874508,0.0022822597064077604,0.0014820614160529109,0.019280246325387256,0.02831981737492847,0.859187850133015,1.4946777129351305,0.0026193424868007687,0.06724611322591717,0.11244569807184333,0.19827853232688908,0.03279696394686903,0.01920382186519569,4.203205773634001,-0.000773986426675031,0.016513117338270086,0.022148735810415043,0.30357142857142855,-0.008406601478172283,0.008406601478172283,-0.0076326150514972515,0,0.256541
train,2012-08-14,51,0.0252054999582469,0.0014214464349160416,0.0023046301212161,0.0017696870689469478,0.01895428819163028,0.0272420636219126,0.6683977612412387,1.185106855781093,0.011232228512363003,0.07101078125596957,0.11019786976392751,0.1952241194397991,0.0299492385786801,0.017358486722784883,3.9312723081445675,0.00419030723245135,0.01884700680702468,0.03185867872046355,0.48214285714285715,0.004226818630812783,0.004226818630812783,3.6511398361433606e-05,0,0.25586033
train,2012-08-15,48,0.02233076083939511,0.001558372297949932,0.0029680358013137904,0.002227058551980595,0.01878420813286174,0.027928978612733264,1.2906575767963424,2.3536411566634157,-0.0010044853880462467,0.07825075103608106,0.11429117433310211,0.1970374486924249,0.02593522815551911,0.022411277957907715,4.072916950082521,0.002024850937412438,0.014447251817811724,0.02800615046389332,0.35714285714285715,-0.0015616813250657802,0.0015616813250657802,-0.003586532262478218,0,0.24198113
train,2012-08-16,50,0.028315455658594085,0.001661808897970287,0.00391104705631724,0.0021855114672601947,0.018892998658459465,0.02860332791573894,0.9918303819789875,2.0026627030118354,-0.00042510849458059365,0.07993134242825915,0.11388345281455015,0.19616747804918513,0.027464300167659134,0.020476666699968185,4.22050388712349,-0.0005462366711506049,0.0137138368412831,0.020253607721451627,0.25,-0.0032284612776413086,0.0032284612776413086,-0.0026822246064907036,0,0.21837232
train,2012-08-17,46,0.02872163034044195,0.0013023968500498518,0.00268936471547925,0.0018242499059022328,0.017279611206159732,0.02637064422525015,1.0694031730929192,2.0981773954059544,-0.030391587773533905,0.07866645365911101,0.10696399234256078,0.1860753584400606,0.024315705554079102,0.015041519495812634,4.06190027160012,0.006110204956528031,0.01653574562994009,0.03343164003441001,0.5370370370370371,0.007743194883438862,0.007743194883438862,0.0016329899269108307,0,0.22256596
train,2012-08-20,51,0.0591224743402562,0.0013868600895054907,0.0029192301444709,0.0016425632672010066,0.016803899773896517,0.0251157793163349,1.5430252487804672,2.571764479841901,-0.010983163292052223,0.07401557173694377,0.09818392542290195,0.1672953692974666,0.0324324324324323,0.01906022100518547,3.9378505134992947,0.004845151277531245,0.01907506177441427,0.03245437245559349,0.6,0.010324177958332644,0.010324177958332644,0.005479026680801399,1,0.3370683
train,2012-08-21,52,0.04983787526543886,0.0014260159225613733,0.0029668608214705496,0.001814393301061042,0.017258216235705556,0.02646455413466014,1.2527813926551024,2.0744414585994106,0.000471456468366684,0.07256084873898605,0.09772299523964528,0.18256332779782966,0.021659498311347086,0.02114272007581863,4.0215764226329105,-0.04192337417680365,0.020559540617071503,0.05451925869681379,0.03571428571428571,-0.049873763998995756,0.049873763998995756,-0.007950389822192108,1,0.78731674
train,2012-08-22,50,0.06355575085763121,0.0016693103474971851,0.00408140891231591,0.0019040791011387648,0.019697630921660873,0.027687280467952102,2.606659381324418,4.901632588485241,-0.022682638708328026,0.07682207259977306,0.10467487735776089,0.17361653755507195,0.058812292358803954,0.02156452235649993,3.7971525314291474,-0.023469402970329147,0.02566309501998389,0.049191979363417515,0.16071428571428573,-0.03862548705911139,0.03862548705911139,-0.015156084088782242,1,0.8603413
train,2012-08-23,42,0.04667098505888135,0.0019814685091702833,0.004203878180123799,0.0023252720777251486,0.019572813408351514,0.027115318533183906,1.9312133718658173,3.6493812296019312,-0.03175836822408192,0.07091330359939843,0.1045512582673488,0.1606293704822865,0.04809473161738639,0.029915867119358286,3.398776851790869,-0.045892969899549475,0.01385078025895624,0.063789649966775,0.0,-0.050448856177240466,0.050448856177240466,-0.00455588627769099,1,0.9133775
train,2012-08-24,52,0.05761012206785371,0.003093032266266257,0.00545405270531769,0.002815203850173697,0.02216059560002121,0.02885342825229274,1.945732213726046,3.9253986934621636,-0.07277977385107412,0.08015480885086165,0.14490185807337813,0.20238061520528466,0.04612367048165963,0.018675271756188463,3.355731685234695,0.017860992469137835,0.03044487608979914,0.04910032673345621,0.625,0.008308714062595124,0.008308714062595124,-0.009552278406542712,1,0.88417166
train,2012-08-27,49,0.04891394043806927,0.001602944112275865,0.003250519465655023,0.0020339173038877454,0.02340285059677062,0.03001222802458254,2.5048137394468806,4.447840934289937,-0.06230681575141469,0.08034921535377232,0.1633025390757763,0.23035253759916335,0.10209576063032315,0.026770336064230453,3.4242284001004406,-0.03255450393593916,0.02752568739370678,0.05070482372883267,0.08928571428571429,-0.03729617567401702,0.03729617567401702,-0.004741671738077859,1,0.9589153
train,2012-08-28,51,0.0475196910556406,0.0029553315846486336,0.0050090127624571,0.0023728989242572857,0.025014513815392853,0.0305777562829421,1.4039653528922622,2.771251368113827,-0.101465893500666,0.0819469988934075,0.1885428260918572,0.2764476472560145,0.0588235294117647,0.030479125113644714,3.4115145276766765,-0.0043198879122065175,0.02761673152016651,0.047355989345471625,0.36363636363636365,-0.01693244154838874,0.01693244154838874,-0.012612553636182224,1,0.925523
train,2012-08-29,52,0.040686099359299975,0.0032819706448207774,0.006344128912314709,0.0033005818598448684,0.025550096036591034,0.03240541487123587,1.0595043291552557,1.8777657226114157,-0.100380222051422,0.09002251865307857,0.20970697718539671,0.31900494944761965,0.042664318106619394,0.03613410102633912,3.4204491074317893,0.02847617540551075,0.02449129364005058,0.04972371363374668,0.8363636363636363,0.013177905111026157,0.013177905111026157,-0.015298270294484592,1,0.8790055
train,2012-08-30,50,0.04191686348058279,0.002622954759281074,0.00596334552392359,0.0024566489906936873,0.0270059608289551,0.03519428405498785,1.2038122879428426,2.0853525794722514,-0.06871556059665153,0.08976920479706871,0.21923828414192748,0.34636483845494437,0.06330627752352976,0.02720854472658213,3.6589281356759136,0.012460766704768148,0.02290221827690624,0.0437171452769719,0.5892857142857143,0.013419564037376873,0.013419564037376873,0.0009587973326087244,1,0.9141212
train,2012-08-31,50,0.040377054037526235,0.002303019146929674,0.00447286786511537,0.00248347953480986,0.027357399540661312,0.03575381492173024,0.9916005022246358,1.9517230742283078,-0.06061450295418903,0.08699129001816115,0.22353534608922435,0.3389054777526367,0.030981094586227262,0.022010565895679766,3.840758853589818,-0.005546420558757194,0.02158660379240026,0.04226190476190472,0.23214285714285715,-0.007109202007910833,0.007109202007910833,-0.0015627814491536388,1,0.85136706
train,2012-09-04,49,0.0449888889444991,0.002291935102666447,0.00539059555158016,0.002987998071607122,0.027683663531441697,0.03575002881470436,0.8656113079111327,1.5185687534528733,-0.06914206937357979,0.08244878743097343,0.23178850803297035,0.34807069961883474,0.035413393889012726,0.024722058622594585,3.7459728943453485,0.012173308753348853,0.020690211418089938,0.04396135140053359,0.5535714285714286,0.002926610979319808,0.002926610979319808,-0.009246697774029044,1,0.8563802
train,2012-09-05,51,0.0389397675171493,0.0025435404520030894,0.0060143093578517,0.0032013528447169897,0.027912094605605953,0.035144844422411,0.7115842904311337,1.2260249094892737,-0.07305016596221162,0.08275678427150604,0.23307973049322653,0.3598966756184824,0.0422535211267605,0.023742981154065992,3.8297084310253524,-0.01110276050995544,0.023899273986309887,0.04499046447851127,0.18181818181818182,-0.0179265930928658,0.0179265930928658,-0.006823832582910359,1,0.90555257
train,2012-09-06,50,0.03508980182232333,0.003037014071451217,0.00600289963185779,0.0034216231457040776,0.028360426016477095,0.034902707438058574,1.0453116289057858,1.7991574459911,-0.07687938268167777,0.09379553888441644,0.2388312868546719,0.38556853889507264,0.04652477258677026,0.02724239656185752,3.80059071670686,-0.009220328415290533,0.018102708720826147,0.03703522849354515,0.14545454545454545,-0.0201675675276239,0.0201675675276239,-0.010947239112333368,1,0.9121086
train,2012-09-07,47,0.05588661679066705,0.0036842000224188037,0.00777169214561578,0.004163709480287414,0.0285480350077939,0.03538307446545096,0.7376272781016495,1.1708779369158715,-0.09572043735588151,0.09636572219388867,0.2514599791749908,0.40521897057715167,0.036994840104577896,0.0228350962032378,3.6778206151654267,0.0012945624468006453,0.021402776032677054,0.03614950970903019,0.39285714285714285,-0.00019612519652461633,0.00019612519652461633,-0.0014906876433252616,1,0.92078245
train,2012-09-10,49,0.04657761135604221,0.002282139118547878,0.005112749431282241,0.003080043094191728,0.028072383937194474,0.03535922955130936,0.8791754941779325,1.4612669207759952,-0.08816246682251058,0.09669713112888327,0.23682386177624556,0.40397243350324646,0.03519310951797754,0.024434652012231158,3.785938897200183,-0.0311778781375689,0.022811125869178807,0.04931546406588311,0.07142857142857142,-0.0325643846552625,0.0325643846552625,-0.001386506517693599,1,0.94711906
train,2012-09-11,47,0.03553787134587766,0.00451711248390095,0.0076248848810791395,0.0037614140202150673,0.028863715816015104,0.03639311830230726,1.4430309452368346,2.313375266071557,-0.11832566402939924,0.09760523818802948,0.25018995497753765,0.41570121005085564,0.058335061165249856,0.02040422435963986,3.6530878553377155,-0.009390129241193736,0.025182752917673495,0.04672962859523224,0.38181818181818183,-0.018226936166497718,0.018226936166497718,-0.008836806925303982,1,0.9692681
train,2012-09-12,48,0.03872274943860248,0.005610248735441273,0.011870808247476768,0.004665720693998813,0.0291289960315228,0.036213149833566785,0.859395562429242,1.6390642138690923,-0.12495744926455811,0.11279619788578596,0.2567280246485412,0.44691794472152313,0.04878187613843352,0.029430473626955132,3.4185040899150545,-8.381075642090174e-05,0.022314311893121122,0.042572487967152406,0.39285714285714285,0.0068407546664982465,0.0068407546664982465,0.006924565422919148,1,0.9634114
train,2012-09-13,49,0.040276394411921546,0.005274272748317044,0.0109355106949806,0.004595732764100128,0.029382977884462907,0.03530541267352582,0.6639353953600287,1.139941581432029,-0.12732974075855055,0.10690865924181196,0.2558445486426492,0.4305425266357816,0.0459038344491783,0.02527818147910026,3.592201492765384,0.012579724541659893,0.02319991675468256,0.046012709419862685,0.5535714285714286,0.014305219188252116,0.014305219188252116,0.0017254946465922235,1,0.9403686
train,2012-09-14,51,0.0456092540407552,0.0038484273268384176,0.0080276969820261,0.004063748177016929,0.02959618011979164,0.0355480658497734,0.710956288539695,1.229172158830257,-0.11818323307575256,0.09807693203779759,0.24512513216298393,0.4139649008430853,0.0519480519480519,0.025641560228991705,3.253715824509981,0.01619039840945114,0.02097924320345541,0.04632123563874313,0.6607142857142857,0.017904913050863027,0.017904913050863027,0.0017145146414118857,1,0.9140195
train,2012-09-17,51,0.0510707795619963,0.002839167594299576,0.0056380229070782,0.0033768268329332236,0.030375111241135615,0.0371070475677765,1.0525058824210223,1.9134289452675664,-0.10394690795810904,0.0936588124122045,0.23433810689560913,0.3805403048035451,0.037037037037037,0.023073290236507185,3.059155336453025,-0.003034356193969836,0.026619239073727822,0.04465819159607293,0.3392857142857143,0.01663389070887662,0.01663389070887662,0.019668246902846454,1,0.92774326
