rel_score,rel_score_vol_clipped,median_abs_error,q90_abs_error,daily_q90_p90,daily_q90_max,daily_q90_clipped_p90,daily_q90_clipped_max,directional_accuracy,spike_days_ge_5pct,spike_days_ge_8pct,spike_days_clipped_ge_8pct,mean_sigma,median_sigma,pred_actual_q90_ratio,variant,seed,split
0.0019359605557693893,0.0019359605557693893,0.010327444411814213,0.03162963688373566,0.042782075703144094,0.12559374868869783,0.042782075703144094,0.12559374868869783,0.5196616834468964,36,6,6,0.018964575603604317,0.01722557470202446,0.13165675103664398,hetero_combined,43,val
0.006156521747548327,0.006156521747548327,0.007326640188694,0.02359146811068058,0.03209991686046124,0.1787434622645378,0.03209991686046124,0.1787434622645378,0.5262375641042808,59,14,14,0.014724703505635262,0.012724176980555058,0.12477332353591919,hetero_combined,43,train
0.002412182553379938,0.002412182553379938,0.010289233177900314,0.031681109219789505,0.043110405951738394,0.12610990405082703,0.043110405951738394,0.12610990405082703,0.5188311468185363,38,6,6,0.018647219985723495,0.01727026328444481,0.11756196618080139,hetero_combined,52,val
0.00923831607306691,0.00923831607306691,0.0073284911923110485,0.023469174280762672,0.03165390521287921,0.17453949451446535,0.03165390521287921,0.17453949451446535,0.5271837856897376,53,13,13,0.014661584049463272,0.012691576965153217,0.09534716606140137,hetero_combined,52,train
-0.0019440104800056979,-0.0019440104800056979,0.010323545895516872,0.03184068948030472,0.04302296951413158,0.12525434494018556,0.04302296951413158,0.12525434494018556,0.5140513237736872,39,6,6,0.019122010096907616,0.017643626779317856,0.08882821351289749,hetero_combined,62,val
0.004338071950274136,0.004338071950274136,0.007347031496465206,0.023620663210749626,0.03214390851557255,0.16992372274398804,0.03214390851557255,0.16992372274398804,0.5250056907194408,58,11,11,0.014984789304435253,0.012887155637145042,0.07763975858688354,hetero_combined,62,train
