rel_score,median_abs_e,q90_abs_e,q95_abs_e,share_abs_e_gt_035,share_abs_e_gt_050,share_abs_e_gt_080,daily_q90_median,daily_q90_p90,daily_q90_max,daily_violation_gt_035,daily_violation_share,DA,pred_actual_q90_ratio,variant,rule,shrink,clip_k,conf_q,train_objective,train_rel_score
0.030198191415937936,0.012443143874406815,0.04821890592575073,0.06357546895742416,0.16720986020349077,0.09373810902473323,0.005525684506576227,0.03609152771532535,0.06376170173287392,0.09201901853084564,351,0.5326251896813353,0.5182728099925552,0.11592274904251099,plain_s0.6_k0.75_qNone,plain,0.6,0.75,,-0.03794530262287709,0.03339554879255435
0.030198191415937936,0.012443143874406815,0.04821890592575073,0.06357546895742416,0.16720986020349077,0.09373810902473323,0.005525684506576227,0.03609152771532535,0.06376170173287392,0.09201901853084564,351,0.5326251896813353,0.5182728099925552,0.11592274904251099,plain_s0.6_k1.0_qNone,plain,0.6,1.0,,-0.03794530262287709,0.03339554879255435
0.030198191415937936,0.012443143874406815,0.04821890592575073,0.06357546895742416,0.16720986020349077,0.09373810902473323,0.005525684506576227,0.03609152771532535,0.06376170173287392,0.09201901853084564,351,0.5326251896813353,0.5182728099925552,0.11592274904251099,plain_s0.6_k1.25_qNone,plain,0.6,1.25,,-0.03794530262287709,0.03339554879255435
0.030198191415937936,0.012443143874406815,0.04821890592575073,0.06357546895742416,0.16720986020349077,0.09373810902473323,0.005525684506576227,0.03609152771532535,0.06376170173287392,0.09201901853084564,351,0.5326251896813353,0.5182728099925552,0.11592274904251099,plain_s0.6_k1.5_qNone,plain,0.6,1.5,,-0.03794530262287709,0.03339554879255435
0.030198191415937936,0.012443143874406815,0.04821890592575073,0.06357546895742416,0.16720986020349077,0.09373810902473323,0.005525684506576227,0.03609152771532535,0.06376170173287392,0.09201901853084564,351,0.5326251896813353,0.5182728099925552,0.11592274904251099,plain_s0.6_k2.0_qNone,plain,0.6,2.0,,-0.03794530262287709,0.03339554879255435
0.034954118042859084,0.012450532987713814,0.04784562066197395,0.06312616914510727,0.16669699727024567,0.09221606419058648,0.0062536189924724955,0.03628522604703903,0.06321726322174072,0.09601901918649673,350,0.5311077389984825,0.5182728099925552,0.13524319231510162,plain_s0.7_kNone_qNone,plain,0.7,,,-0.03771536435179818,0.03667693995291543
0.03145643147717636,0.012453211471438408,0.048103924840688705,0.06311940401792526,0.16701133261642817,0.09272892712383159,0.006220531061295393,0.03628522604703903,0.06306148022413255,0.09287699162960052,350,0.5311077389984825,0.5182728099925552,0.13524319231510162,plain_s0.7_k0.5_qNone,plain,0.7,0.5,,-0.03778058332306643,0.035987093621244526
0.034954118042859084,0.012450532987713814,0.04784562066197395,0.06312616914510727,0.16669699727024567,0.09221606419058648,0.0062536189924724955,0.03628522604703903,0.06321726322174072,0.09601901918649673,350,0.5311077389984825,0.5182728099925552,0.13524319231510162,plain_s0.7_k0.75_qNone,plain,0.7,0.75,,-0.03771536435179818,0.03667693995291543
0.034954118042859084,0.012450532987713814,0.04784562066197395,0.06312616914510727,0.16669699727024567,0.09221606419058648,0.0062536189924724955,0.03628522604703903,0.06321726322174072,0.09601901918649673,350,0.5311077389984825,0.5182728099925552,0.13524319231510162,plain_s0.7_k1.0_qNone,plain,0.7,1.0,,-0.03771536435179818,0.03667693995291543
0.034954118042859084,0.012450532987713814,0.04784562066197395,0.06312616914510727,0.16669699727024567,0.09221606419058648,0.0062536189924724955,0.03628522604703903,0.06321726322174072,0.09601901918649673,350,0.5311077389984825,0.5182728099925552,0.13524319231510162,plain_s0.7_k1.25_qNone,plain,0.7,1.25,,-0.03771536435179818,0.03667693995291543
0.034954118042859084,0.012450532987713814,0.04784562066197395,0.06312616914510727,0.16669699727024567,0.09221606419058648,0.0062536189924724955,0.03628522604703903,0.06321726322174072,0.09601901918649673,350,0.5311077389984825,0.5182728099925552,0.13524319231510162,plain_s0.7_k1.5_qNone,plain,0.7,1.5,,-0.03771536435179818,0.03667693995291543
0.034954118042859084,0.012450532987713814,0.04784562066197395,0.06312616914510727,0.16669699727024567,0.09221606419058648,0.0062536189924724955,0.03628522604703903,0.06321726322174072,0.09601901918649673,350,0.5311077389984825,0.5182728099925552,0.13524319231510162,plain_s0.7_k2.0_qNone,plain,0.7,2.0,,-0.03771536435179818,0.03667693995291543
0.03899090773965597,0.012476304545998573,0.04748977720737457,0.06278948485851288,0.16639920588965176,0.09100835470262222,0.007080817271900074,0.03643859028816223,0.0628210248053074,0.10001901984214782,354,0.5371775417298937,0.5182728099925552,0.15456366539001465,plain_s0.8_kNone_qNone,plain,0.8,,,-0.037518452284319125,0.039243232951416296
0.03547927016067065,0.012476827017962933,0.04775344580411911,0.06277083605527878,0.1669947886508396,0.09170320125734138,0.007014641409545868,0.0365518033504486,0.06274485185742379,0.0939948782324791,355,0.5386949924127465,0.5182728099925552,0.15448245406150818,plain_s0.8_k0.5_qNone,plain,0.8,0.5,,-0.03764727647824001,0.037870159634494915
0.038942921788835405,0.012478113174438477,0.04748977720737457,0.06278948485851288,0.16646538175200595,0.09100835470262222,0.007080817271900074,0.03643859028816223,0.0628210248053074,0.10001901984214782,354,0.5371775417298937,0.5182728099925552,0.15456366539001465,plain_s0.8_k0.75_qNone,plain,0.8,0.75,,-0.037528312681641536,0.038998340702238066
0.03899090773965597,0.012476304545998573,0.04748977720737457,0.06278948485851288,0.16639920588965176,0.09100835470262222,0.007080817271900074,0.03643859028816223,0.0628210248053074,0.10001901984214782,354,0.5371775417298937,0.5182728099925552,0.15456366539001465,plain_s0.8_k1.0_qNone,plain,0.8,1.0,,-0.037518452284319125,0.039243232951416296
0.03899090773965597,0.012476304545998573,0.04748977720737457,0.06278948485851288,0.16639920588965176,0.09100835470262222,0.007080817271900074,0.03643859028816223,0.0628210248053074,0.10001901984214782,354,0.5371775417298937,0.5182728099925552,0.15456366539001465,plain_s0.8_k1.25_qNone,plain,0.8,1.25,,-0.037518452284319125,0.039243232951416296
0.03899090773965597,0.012476304545998573,0.04748977720737457,0.06278948485851288,0.16639920588965176,0.09100835470262222,0.007080817271900074,0.03643859028816223,0.0628210248053074,0.10001901984214782,354,0.5371775417298937,0.5182728099925552,0.15456366539001465,plain_s0.8_k1.5_qNone,plain,0.8,1.5,,-0.037518452284319125,0.039243232951416296
0.03899090773965597,0.012476304545998573,0.04748977720737457,0.06278948485851288,0.16639920588965176,0.09100835470262222,0.007080817271900074,0.03643859028816223,0.0628210248053074,0.10001901984214782,354,0.5371775417298937,0.5182728099925552,0.15456366539001465,plain_s0.8_k2.0_qNone,plain,0.8,2.0,,-0.037518452284319125,0.039243232951416296
0.04252905372648863,0.012498904950916767,0.047177866101264954,0.062459737062454224,0.16446356191579123,0.08961866159318388,0.007759119861030689,0.036444966867566146,0.06268286392092706,0.10401902049779892,357,0.5417298937784522,0.5182728099925552,0.17388410866260529,plain_s0.9_kNone_qNone,plain,0.9,,,-0.037359906260857396,0.041497517703005915
0.037189126711686726,0.012509331107139587,0.04755954444408417,0.06239522993564606,0.16671354123583423,0.09066093142526263,0.00756059227396807,0.036458169668912896,0.06268286392092706,0.09483327716588974,358,0.543247344461305,0.5182728099925552,0.17293617129325867,plain_s0.9_k0.5_qNone,plain,0.9,0.5,,-0.03758865251346345,0.038140424922647354
0.04241976337608733,0.012503024190664291,0.047177866101264954,0.062459737062454224,0.164877161055505,0.08963520555877244,0.007742575895442138,0.036444966867566146,0.06268286392092706,0.10344564467668534,357,0.5417298937784522,0.5182728099925552,0.17388410866260529,plain_s0.9_k0.75_qNone,plain,0.9,0.75,,-0.03742283853714185,0.040137827856085107
0.042495858913753404,0.012498501688241959,0.04718117415904999,0.062459737062454224,0.16446356191579123,0.08961866159318388,0.007759119861030689,0.036444966867566146,0.06268286392092706,0.10401902049779892,357,0.5417298937784522,0.5182728099925552,0.17388410866260529,plain_s0.9_k1.0_qNone,plain,0.9,1.0,,-0.03736069545463525,0.04148095923622297
0.04252905372648863,0.012498904950916767,0.047177866101264954,0.062459737062454224,0.16446356191579123,0.08961866159318388,0.007759119861030689,0.036444966867566146,0.06268286392092706,0.10401902049779892,357,0.5417298937784522,0.5182728099925552,0.17388410866260529,plain_s0.9_k1.25_qNone,plain,0.9,1.25,,-0.037359906260857396,0.041497517703005915
0.04252905372648863,0.012498904950916767,0.047177866101264954,0.062459737062454224,0.16446356191579123,0.08961866159318388,0.007759119861030689,0.036444966867566146,0.06268286392092706,0.10401902049779892,357,0.5417298937784522,0.5182728099925552,0.17388410866260529,plain_s0.9_k1.5_qNone,plain,0.9,1.5,,-0.037359906260857396,0.041497517703005915
0.04252905372648863,0.012498904950916767,0.047177866101264954,0.062459737062454224,0.16446356191579123,0.08961866159318388,0.007759119861030689,0.036444966867566146,0.06268286392092706,0.10401902049779892,357,0.5417298937784522,0.5182728099925552,0.17388410866260529,plain_s0.9_k2.0_qNone,plain,0.9,2.0,,-0.037359906260857396,0.041497517703005915
0.04477516686817884,0.012537384405732155,0.046931590884923935,0.06215594708919525,0.16358673173959798,0.08847712796757383,0.008338158656629993,0.0362396590411663,0.06273880243301391,0.10801902115345001,364,0.5523520485584219,0.5182728099925552,0.19320456683635712,plain_s1.0_kNone_qNone,plain,1.0,,,-0.03723908609243747,0.042620779714228285
0.038419963879279706,0.012530236504971981,0.04742494970560074,0.0620790533721447,0.1665481015799487,0.08988336504260071,0.008007279344858963,0.03632439710199834,0.06273880243301391,0.09553272649645805,366,0.5553869499241275,0.5182728099925552,0.19021537899971008,plain_s1.0_k0.5_qNone,plain,1.0,0.5,,-0.03757731173578265,0.037916589332936734
0.04477433662721697,0.012536192312836647,0.046934038400650024,0.06213993579149246,0.16428157829431714,0.08852675986433949,0.008305070725452892,0.03630206715315584,0.06273880243301391,0.10531212240457534,365,0.5538694992412747,0.5182728099925552,0.19320456683635712,plain_s1.0_k0.75_qNone,plain,1.0,0.75,,-0.03732633769567653,0.04069258363006312
0.0447433508484687,0.012537360191345215,0.046934038400650024,0.06215594708919525,0.16360327570518654,0.08847712796757383,0.008338158656629993,0.0362396590411663,0.06273880243301391,0.10801902115345001,364,0.5523520485584219,0.5182728099925552,0.19320456683635712,plain_s1.0_k1.0_qNone,plain,1.0,1.0,,-0.03724462729828194,0.04250451692112511
0.04477516686817884,0.012537384405732155,0.046931590884923935,0.06215594708919525,0.16358673173959798,0.08847712796757383,0.008338158656629993,0.0362396590411663,0.06273880243301391,0.10801902115345001,364,0.5523520485584219,0.5182728099925552,0.19320456683635712,plain_s1.0_k1.25_qNone,plain,1.0,1.25,,-0.03723960521441213,0.0426098877581399
0.04477516686817884,0.012537384405732155,0.046931590884923935,0.06215594708919525,0.16358673173959798,0.08847712796757383,0.008338158656629993,0.0362396590411663,0.06273880243301391,0.10801902115345001,364,0.5523520485584219,0.5182728099925552,0.19320456683635712,plain_s1.0_k1.5_qNone,plain,1.0,1.5,,-0.03723908609243747,0.042620779714228285
0.04477516686817884,0.012537384405732155,0.046931590884923935,0.06215594708919525,0.16358673173959798,0.08847712796757383,0.008338158656629993,0.0362396590411663,0.06273880243301391,0.10801902115345001,364,0.5523520485584219,0.5182728099925552,0.19320456683635712,plain_s1.0_k2.0_qNone,plain,1.0,2.0,,-0.03723908609243747,0.042620779714228285
0.04761230779446102,0.012535955756902695,0.04672057926654816,0.06201867386698723,0.16309041277194145,0.0876333857225577,0.009099181073703366,0.03620976097881797,0.06280831895768643,0.1120190218091011,365,0.5538694992412747,0.5182728099925552,0.21252503991127014,plain_s1.1_kNone_qNone,plain,1.1,,,-0.037258040638417506,0.04195057257262369
0.039580428241549725,0.012525269761681557,0.047347407788038254,0.061895400285720825,0.16653155761436017,0.08938704607494416,0.00860286210604682,0.036546625196933774,0.06280831895768643,0.09612683951854706,368,0.5584218512898331,0.5182728099925552,0.2059585601091385,plain_s1.1_k0.5_qNone,plain,1.1,0.5,,-0.037608163212805565,0.03695885811897259
0.04729778978539023,0.01253484282642603,0.04674651473760605,0.06200186908245087,0.16400033087931176,0.0876664736537348,0.008950285383406403,0.03622567653656006,0.06280831895768643,0.10593256056308746,367,0.5569044006069803,0.5182728099925552,0.21251487731933594,plain_s1.1_k0.75_qNone,plain,1.1,0.75,,-0.03733650767225977,0.040009252270581386
0.04731946006287213,0.012539789080619812,0.04673498868942261,0.06201653555035591,0.16309041277194145,0.0876333857225577,0.009099181073703366,0.03620976097881797,0.06280831895768643,0.1120190218091011,365,0.5538694992412747,0.5182728099925552,0.21252503991127014,plain_s1.1_k1.0_qNone,plain,1.1,1.0,,-0.03725492649325669,0.04194228323850013
0.04761230779446102,0.012535955756902695,0.04672057926654816,0.06201867386698723,0.16307386880635288,0.0876333857225577,0.009099181073703366,0.03620976097881797,0.06280831895768643,0.1120190218091011,365,0.5538694992412747,0.5182728099925552,0.21252503991127014,plain_s1.1_k1.25_qNone,plain,1.1,1.25,,-0.03726019896625649,0.04190528762381707
0.04761230779446102,0.012535955756902695,0.04672057926654816,0.06201867386698723,0.16309041277194145,0.0876333857225577,0.009099181073703366,0.03620976097881797,0.06280831895768643,0.1120190218091011,365,0.5538694992412747,0.5182728099925552,0.21252503991127014,plain_s1.1_k1.5_qNone,plain,1.1,1.5,,-0.037258040638417506,0.04195057257262369
0.04761230779446102,0.012535955756902695,0.04672057926654816,0.06201867386698723,0.16309041277194145,0.0876333857225577,0.009099181073703366,0.03620976097881797,0.06280831895768643,0.1120190218091011,365,0.5538694992412747,0.5182728099925552,0.21252503991127014,plain_s1.1_k2.0_qNone,plain,1.1,2.0,,-0.037258040638417506,0.04195057257262369
0.047610686847821326,0.01259390078485012,0.046604812145233154,0.06187739968299866,0.16323930846223839,0.08683927537430722,0.009893291421953842,0.036526499688625313,0.06279073618352414,0.1160190224647522,366,0.5553869499241275,0.5182728099925552,0.23184549808502197,plain_s1.2_kNone_qNone,plain,1.2,,,-0.03736372118192071,0.039345220043185525
0.039795687978505745,0.012563053518533707,0.047255612909793854,0.06164926663041115,0.16677971709818842,0.08890727107287617,0.009148812970469022,0.03657106459140777,0.06301063761115075,0.09629697725176811,368,0.5584218512898331,0.5182728099925552,0.21995264291763306,plain_s1.2_k0.5_qNone,plain,1.2,0.5,,-0.037642257282903234,0.035669021568177306
0.04843337657027269,0.01258162036538124,0.04656735807657242,0.06180886924266815,0.1641657705351973,0.08680618744313012,0.009595500041359914,0.03654373064637184,0.06301063761115075,0.10608087107539177,367,0.5569044006069803,0.5182728099925552,0.23172371089458466,plain_s1.2_k0.75_qNone,plain,1.2,0.75,,-0.03741925034693324,0.03780507388390919
0.04770649072450606,0.0125962533056736,0.04659288376569748,0.061875998973846436,0.16323930846223839,0.08682273140871867,0.009893291421953842,0.03654373064637184,0.06279073618352414,0.11527988314628601,366,0.5553869499241275,0.5182728099925552,0.23184549808502197,plain_s1.2_k1.0_qNone,plain,1.2,1.0,,-0.037349935988661195,0.03949368397014641
0.04757125040214183,0.012595387175679207,0.046604812145233154,0.06187739968299866,0.1632062205310613,0.08682273140871867,0.009893291421953842,0.036526499688625313,0.06279073618352414,0.1160190224647522,366,0.5553869499241275,0.5182728099925552,0.23184549808502197,plain_s1.2_k1.25_qNone,plain,1.2,1.25,,-0.037362027255625666,0.039380761152449484
0.047610686847821326,0.01259390078485012,0.046604812145233154,0.06187739968299866,0.16323930846223839,0.08683927537430722,0.009893291421953842,0.036526499688625313,0.06279073618352414,0.1160190224647522,366,0.5553869499241275,0.5182728099925552,0.23184549808502197,plain_s1.2_k1.5_qNone,plain,1.2,1.5,,-0.03736372118192071,0.039345220043185525
0.047610686847821326,0.01259390078485012,0.046604812145233154,0.06187739968299866,0.16323930846223839,0.08683927537430722,0.009893291421953842,0.036526499688625313,0.06279073618352414,0.1160190224647522,366,0.5553869499241275,0.5182728099925552,0.23184549808502197,plain_s1.2_k2.0_qNone,plain,1.2,2.0,,-0.03736372118192071,0.039345220043185525
0.020991071188403154,0.012446456588804722,0.04890633001923561,0.06409616768360138,0.1679874265861527,0.09560757713623956,0.004433782777731822,0.03622943051159384,0.06393701255321502,0.0880492515861988,353,0.5356600910470409,0.5182728099925552,0.09660228341817856,conf_shrink_s0.5_kNone_q0.2,conf_shrink,0.5,,0.2,-0.03828335117302951,0.029038362327905465
0.021147388758990915,0.01245012879371643,0.04888720065355301,0.06409893929958344,0.16810323434527255,0.09565720903300522,0.004433782777731822,0.036613123863935476,0.06393701255321502,0.0880492515861988,354,0.5371775417298937,0.5182728099925552,0.09660228341817856,conf_shrink_s0.5_kNone_q0.3,conf_shrink,0.5,,0.3,-0.0383007947452421,0.02865279044928637
0.020882032875436662,0.01244912389665842,0.04890921339392662,0.06410028040409088,0.1681528662420382,0.09562412110182811,0.004433782777731822,0.03654462546110154,0.06393701255321502,0.0880492515861988,353,0.5356600910470409,0.5182728099925552,0.09660228341817856,conf_shrink_s0.5_kNone_q0.4,conf_shrink,0.5,,0.4,-0.03829608252985237,0.02875165978175509
0.020712011387071017,0.012446758337318897,0.048926759511232376,0.06410380452871323,0.1683679377946894,0.09569029696418231,0.004433782777731822,0.03660413697361945,0.06393701255321502,0.0880492515861988,352,0.5341426403641881,0.5182728099925552,0.09660228341817856,conf_shrink_s0.5_kNone_q0.5,conf_shrink,0.5,,0.5,-0.03834088264970266,0.027959725350994113
0.020951555672156008,0.012443934567272663,0.0489143505692482,0.06412558257579803,0.16841756969145505,0.09580610472330217,0.004417238812143271,0.03626124151051045,0.06393701255321502,0.0880492515861988,351,0.5326251896813353,0.5182728099925552,0.09659655392169952,conf_shrink_s0.5_kNone_q0.6,conf_shrink,0.5,,0.6,-0.03839143854112632,0.027138397789892355
0.020968279097241305,0.012444348074495792,0.04891226440668106,0.06409616768360138,0.16803705848291836,0.09567375299859376,0.004433782777731822,0.03622943051159384,0.06393701255321502,0.0880492515861988,353,0.5356600910470409,0.5182728099925552,0.09660228341817856,conf_shrink_s0.5_k0.5_q0.2,conf_shrink,0.5,0.5,0.2,-0.038289252101707236,0.02899521536738825
0.021005931513235154,0.01244957186281681,0.04889897629618645,0.06409893929958344,0.1681528662420382,0.09572338489535942,0.004433782777731822,0.036613123863935476,0.06393701255321502,0.0880492515861988,354,0.5371775417298937,0.5182728099925552,0.09660228341817856,conf_shrink_s0.5_k0.5_q0.3,conf_shrink,0.5,0.5,0.3,-0.0383054366411781,0.028653568205656232
0.020856547443059648,0.01244751550257206,0.0489143505692482,0.06410028040409088,0.16820249813880386,0.09569029696418231,0.004433782777731822,0.03654462546110154,0.06393701255321502,0.0880492515861988,353,0.5356600910470409,0.5182728099925552,0.09660228341817856,conf_shrink_s0.5_k0.5_q0.4,conf_shrink,0.5,0.5,0.4,-0.03830036905345337,0.02870410553514191
0.020673563323488686,0.012444348074495792,0.04893447831273079,0.06410380452871323,0.16841756969145505,0.09575647282653652,0.004433782777731822,0.03660413697361945,0.06393701255321502,0.0880492515861988,352,0.5341426403641881,0.5182728099925552,0.09660228341817856,conf_shrink_s0.5_k0.5_q0.5,conf_shrink,0.5,0.5,0.5,-0.03834257556486731,0.027954297890958713
0.02087462495161796,0.012443304061889648,0.048921409994363785,0.06412558257579803,0.1684672015882207,0.09587228058565639,0.004417238812143271,0.03626124151051045,0.06393701255321502,0.0880492515861988,351,0.5326251896813353,0.5182728099925552,0.09659655392169952,conf_shrink_s0.5_k0.5_q0.6,conf_shrink,0.5,0.5,0.6,-0.03839427209705518,0.02710852992514423
0.020991071188403154,0.012446456588804722,0.04890633001923561,0.06409616768360138,0.1679874265861527,0.09560757713623956,0.004433782777731822,0.03622943051159384,0.06393701255321502,0.0880492515861988,353,0.5356600910470409,0.5182728099925552,0.09660228341817856,conf_shrink_s0.5_k0.75_q0.2,conf_shrink,0.5,0.75,0.2,-0.03828335117302951,0.029038362327905465
0.021147388758990915,0.01245012879371643,0.04888720065355301,0.06409893929958344,0.16810323434527255,0.09565720903300522,0.004433782777731822,0.036613123863935476,0.06393701255321502,0.0880492515861988,354,0.5371775417298937,0.5182728099925552,0.09660228341817856,conf_shrink_s0.5_k0.75_q0.3,conf_shrink,0.5,0.75,0.3,-0.0383007947452421,0.02865279044928637
0.020882032875436662,0.01244912389665842,0.04890921339392662,0.06410028040409088,0.1681528662420382,0.09562412110182811,0.004433782777731822,0.03654462546110154,0.06393701255321502,0.0880492515861988,353,0.5356600910470409,0.5182728099925552,0.09660228341817856,conf_shrink_s0.5_k0.75_q0.4,conf_shrink,0.5,0.75,0.4,-0.03829608252985237,0.02875165978175509
0.020712011387071017,0.012446758337318897,0.048926759511232376,0.06410380452871323,0.1683679377946894,0.09569029696418231,0.004433782777731822,0.03660413697361945,0.06393701255321502,0.0880492515861988,352,0.5341426403641881,0.5182728099925552,0.09660228341817856,conf_shrink_s0.5_k0.75_q0.5,conf_shrink,0.5,0.75,0.5,-0.03834088264970266,0.027959725350994113
0.020951555672156008,0.012443934567272663,0.0489143505692482,0.06412558257579803,0.16841756969145505,0.09580610472330217,0.004417238812143271,0.03626124151051045,0.06393701255321502,0.0880492515861988,351,0.5326251896813353,0.5182728099925552,0.09659655392169952,conf_shrink_s0.5_k0.75_q0.6,conf_shrink,0.5,0.75,0.6,-0.03839143854112632,0.027138397789892355
0.020991071188403154,0.012446456588804722,0.04890633001923561,0.06409616768360138,0.1679874265861527,0.09560757713623956,0.004433782777731822,0.03622943051159384,0.06393701255321502,0.0880492515861988,353,0.5356600910470409,0.5182728099925552,0.09660228341817856,conf_shrink_s0.5_k1.0_q0.2,conf_shrink,0.5,1.0,0.2,-0.03828335117302951,0.029038362327905465
0.021147388758990915,0.01245012879371643,0.04888720065355301,0.06409893929958344,0.16810323434527255,0.09565720903300522,0.004433782777731822,0.036613123863935476,0.06393701255321502,0.0880492515861988,354,0.5371775417298937,0.5182728099925552,0.09660228341817856,conf_shrink_s0.5_k1.0_q0.3,conf_shrink,0.5,1.0,0.3,-0.0383007947452421,0.02865279044928637
0.020882032875436662,0.01244912389665842,0.04890921339392662,0.06410028040409088,0.1681528662420382,0.09562412110182811,0.004433782777731822,0.03654462546110154,0.06393701255321502,0.0880492515861988,353,0.5356600910470409,0.5182728099925552,0.09660228341817856,conf_shrink_s0.5_k1.0_q0.4,conf_shrink,0.5,1.0,0.4,-0.03829608252985237,0.02875165978175509
0.020712011387071017,0.012446758337318897,0.048926759511232376,0.06410380452871323,0.1683679377946894,0.09569029696418231,0.004433782777731822,0.03660413697361945,0.06393701255321502,0.0880492515861988,352,0.5341426403641881,0.5182728099925552,0.09660228341817856,conf_shrink_s0.5_k1.0_q0.5,conf_shrink,0.5,1.0,0.5,-0.03834088264970266,0.027959725350994113
0.020951555672156008,0.012443934567272663,0.0489143505692482,0.06412558257579803,0.16841756969145505,0.09580610472330217,0.004417238812143271,0.03626124151051045,0.06393701255321502,0.0880492515861988,351,0.5326251896813353,0.5182728099925552,0.09659655392169952,conf_shrink_s0.5_k1.0_q0.6,conf_shrink,0.5,1.0,0.6,-0.03839143854112632,0.027138397789892355
0.020991071188403154,0.012446456588804722,0.04890633001923561,0.06409616768360138,0.1679874265861527,0.09560757713623956,0.004433782777731822,0.03622943051159384,0.06393701255321502,0.0880492515861988,353,0.5356600910470409,0.5182728099925552,0.09660228341817856,conf_shrink_s0.5_k1.25_q0.2,conf_shrink,0.5,1.25,0.2,-0.03828335117302951,0.029038362327905465
0.021147388758990915,0.01245012879371643,0.04888720065355301,0.06409893929958344,0.16810323434527255,0.09565720903300522,0.004433782777731822,0.036613123863935476,0.06393701255321502,0.0880492515861988,354,0.5371775417298937,0.5182728099925552,0.09660228341817856,conf_shrink_s0.5_k1.25_q0.3,conf_shrink,0.5,1.25,0.3,-0.0383007947452421,0.02865279044928637
0.020882032875436662,0.01244912389665842,0.04890921339392662,0.06410028040409088,0.1681528662420382,0.09562412110182811,0.004433782777731822,0.03654462546110154,0.06393701255321502,0.0880492515861988,353,0.5356600910470409,0.5182728099925552,0.09660228341817856,conf_shrink_s0.5_k1.25_q0.4,conf_shrink,0.5,1.25,0.4,-0.03829608252985237,0.02875165978175509
