expert_run,expert_model,market_run,market_model,method,code_count,overlap_codes,best_weight_expert,best_val_rel_score,best_test_rel_score,stable_weight_tolerance,stable_weight_min,stable_weight_max,stable_weight_count,stable_weight_center,stable_test_rel_score_mean,stable_test_rel_score_median,stable_test_rel_score_min,stable_test_rel_score_max
phase3_pair_frontier_20260409_135338,lstm_pair_selected_val_142_62,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_best_by_val,agree_only,4,"KDC,SAB,SBT,VNM",0.65,0.03361264723262991,0.011886925434184126,0.001,0.65,0.75,3,0.6999999999999998,0.01082777956221396,0.011167243770705548,0.009429169481752209,0.011886925434184126
phase3_pair_frontier_20260409_135338,lstm_pair_selected_val_142_62,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_best_by_val,avg,4,"KDC,SAB,SBT,VNM",0.8,0.0318180906150376,0.0073062660012264136,0.001,0.8,0.8,1,0.8,0.0073062660012264136,0.0073062660012264136,0.0073062660012264136,0.0073062660012264136
phase3_pair_frontier_20260409_135338,lstm_pair_selected_val_142_62,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_ensemble,agree_only,4,"KDC,SAB,SBT,VNM",0.75,0.03171579876766217,0.002392637343315962,0.001,0.75,0.8,2,0.775,0.0015091141396222363,0.0015091141396222363,0.0006255909359285106,0.002392637343315962
phase3_pair_frontier_20260409_135338,lstm_pair_selected_val_142_62,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_ensemble,avg,4,"KDC,SAB,SBT,VNM",1.0,0.03036735952862102,-0.000559200684274952,0.001,0.8,1.0,2,0.9,0.0003198474678032248,0.0003198474678032248,-0.000559200684274952,0.0011988956198814016
phase3_pair_frontier_20260409_135338,lstm_pair_frontier_122_72,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_best_by_val,agree_only,4,"KDC,SAB,SBT,VNM",0.7,0.02370723563094801,0.043061097822427286,0.001,0.6,0.7,3,0.6499999999999999,0.04393809985059401,0.043853902023381575,0.043061097822427286,0.04489929970597317
phase3_pair_frontier_20260409_135338,lstm_pair_balanced_102_82,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_best_by_val,agree_only,4,"KDC,SAB,SBT,VNM",0.0,0.022182095033315252,0.03252282332486367,0.001,0.0,0.45,3,0.16666666666666666,0.0321489020232989,0.03252282332486367,0.030930452065501157,0.032993430679531865
phase3_pair_frontier_20260409_135338,lstm_pair_frontier_122_72,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_ensemble,avg,4,"KDC,SAB,SBT,VNM",0.8,0.021948729249920973,0.03619446633297052,0.001,0.8,0.8,1,0.8,0.03619446633297052,0.03619446633297052,0.03619446633297052,0.03619446633297052
phase3_pair_frontier_20260409_135338,lstm_pair_frontier_122_72,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_best_by_val,avg,4,"KDC,SAB,SBT,VNM",0.15,0.02194678679901041,0.03073529856053603,0.001,0.1,0.15,2,0.125,0.029866080047269483,0.029866080047269483,0.028996861534002938,0.03073529856053603
phase3_pair_frontier_20260409_135338,lstm_pair_frontier_122_72,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_ensemble,agree_only,4,"KDC,SAB,SBT,VNM",0.9,0.02062274654944196,0.03926752363401598,0.001,0.6,0.95,6,0.7583333333333333,0.03900929065931619,0.03914634248922738,0.037806852565755666,0.03999778754808403
phase3_pair_frontier_20260409_135338,lstm_pair_balanced_102_82,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_best_by_val,avg,4,"KDC,SAB,SBT,VNM",0.05,0.020254051594465805,0.027561889358420966,0.001,0.0,0.1,3,0.05000000000000001,0.027217232437813304,0.027561889358420966,0.02645537434389089,0.02763443361112805
phase3_pair_frontier_20260409_135338,lstm_pair_balanced_102_82,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_ensemble,avg,4,"KDC,SAB,SBT,VNM",0.9,0.013273753666932064,0.0295868837487665,0.001,0.9,0.9,1,0.9,0.0295868837487665,0.0295868837487665,0.0295868837487665,0.0295868837487665
phase3_pair_frontier_20260409_135338,lstm_pair_balanced_102_82,biaspush_signmag_sector_base_20260409_111710,lstm_signmag_ensemble,agree_only,4,"KDC,SAB,SBT,VNM",1.0,0.011452017338598575,0.02917556406531785,0.001,0.75,1.0,6,0.875,0.027547328444502733,0.02723630794895654,0.02623639651978682,0.02917556406531785
