Date,label,equity,buy_hold_equity,trade_return,actual,is_trade
2025-01-06,lstm_return_20260406_161814:linear_regression,0.8668621778818797,0.643915028039349,-0.013986041,-0.013986041,1
2025-01-06,lstm_return_20260406_161814:linear_regression,0.9001117169491526,0.6686131616378318,0.0383562,0.0383562,1
2025-01-06,lstm_return_20260406_161814:linear_regression,0.9299496732732919,0.6907771329972018,0.03314917,0.03314917,1
2025-01-06,lstm_return_20260406_161814:linear_regression,0.9299496732732919,0.6592438220942586,-0.0,-0.045649037,0
2025-01-06,lstm_return_20260406_161814:linear_regression,0.9331181559523335,0.6614899679789262,0.003407155,0.003407155,1
2025-01-06,lstm_return_20260406_161814:linear_regression,0.9076450921832963,0.6434320446286851,-0.027298862,-0.027298862,1
2025-01-06,lstm_return_20260406_161814:linear_regression,0.8970603093861123,0.6359284636631779,-0.011661808,-0.011661808,1
2025-01-06,lstm_return_20260406_161814:linear_regression,0.8970603093861123,0.6455881985842962,0.0,0.015189971,0
2025-01-06,lstm_return_20260406_161814:linear_regression,0.8818558574814461,0.6346459970256159,-0.016949197,-0.016949197,1
2025-01-06,lstm_return_20260406_161814:linear_regression,0.8893292401861053,0.6400243730691771,0.008474608,0.008474608,1
2025-01-06,lstm_return_20260406_161814:linear_regression,0.8552987410985037,0.6155336132250326,-0.038265355,-0.038265355,1
2025-01-06,lstm_return_20260406_161814:linear_regression,0.8431791237251882,0.6068114773042894,-0.01417004,-0.01417004,1
2025-01-06,lstm_return_20260406_161814:linear_regression,0.87076535272085,0.6266644835032045,0.032716926,0.032716926,1
2025-01-06,lstm_return_20260406_161814:linear_regression,0.84057884806743,0.6049401345861354,-0.034666635,-0.034666635,1
2025-01-06,lstm_return_20260406_161814:linear_regression,0.84057884806743,0.6049401345861354,0.0,0.0,0
2025-01-06,lstm_return_20260406_161814:linear_regression,0.84057884806743,0.6049401345861354,0.0,0.0,1
2025-01-07,lstm_return_20260406_161814:linear_regression,0.8554827565504549,0.6156660437906188,0.01773053,0.01773053,1
2025-01-07,lstm_return_20260406_161814:linear_regression,0.8554827565504549,0.6368959162224588,0.0,0.034482773,0
2025-01-07,lstm_return_20260406_161814:linear_regression,0.8915980732458159,0.6637833052904809,0.0422163,0.0422163,1
2025-01-07,lstm_return_20260406_161814:linear_regression,0.8947766759234972,0.6661497341275414,0.0035650623,0.0035650623,1
2025-01-07,lstm_return_20260406_161814:linear_regression,0.9044440802459938,0.6733469923847349,0.010804265,0.010804265,1
2025-01-07,lstm_return_20260406_161814:linear_regression,0.9044440802459938,0.6733469923847349,0.0,0.0,1
2025-01-07,lstm_return_20260406_161814:linear_regression,0.9194347976984719,0.6845073888434857,0.01657451,0.01657451,1
2025-01-07,lstm_return_20260406_161814:linear_regression,0.9311154513737618,0.6932034853663409,0.0127041675,0.0127041675,1
2025-01-07,lstm_return_20260406_161814:linear_regression,0.9213728282021276,0.6859502276427971,-0.010463389,-0.010463389,1
2025-01-07,lstm_return_20260406_161814:linear_regression,0.9327243727101577,0.6944013066208635,0.012320251,0.012320251,1
2025-01-07,lstm_return_20260406_161814:linear_regression,0.9327243727101577,0.6944013066208635,0.0,0.0,1
2025-01-07,lstm_return_20260406_161814:linear_regression,0.9327243727101577,0.6944013066208635,0.0,0.0,1
2025-01-07,lstm_return_20260406_161814:linear_regression,0.9549910722096717,0.710978578191102,0.023872754,0.023872754,1
2025-01-07,lstm_return_20260406_161814:linear_regression,0.9549910722096717,0.710978578191102,0.0,0.0,1
2025-01-07,lstm_return_20260406_161814:linear_regression,0.9549910722096717,0.710978578191102,0.0,0.0,1
2025-01-07,lstm_return_20260406_161814:linear_regression,0.9582338263335938,0.713392766955312,0.0033955858,0.0033955858,1
2025-01-07,lstm_return_20260406_161814:linear_regression,0.9582338263335938,0.7123390439623635,-0.0,-0.0014770587,0
2025-01-07,lstm_return_20260406_161814:linear_regression,0.966597552767668,0.718556533606626,0.008728273,0.008728273,1
2025-01-08,lstm_return_20260406_161814:linear_regression,0.9717481615875533,0.7223854317959327,0.005328597,0.005328597,1
2025-01-08,lstm_return_20260406_161814:linear_regression,0.956643185723568,0.7111565816235323,-0.015544126,-0.015544126,1
2025-01-08,lstm_return_20260406_161814:linear_regression,0.9488814229704724,0.7053865842522665,-0.00811354,-0.00811354,1
2025-01-08,lstm_return_20260406_161814:linear_regression,0.9516804832082254,0.7074673706312895,0.0029498525,0.0029498525,1
2025-01-08,lstm_return_20260406_161814:linear_regression,0.9950482487734646,0.739706425246725,0.04556967,0.04556967,1
2025-01-08,lstm_return_20260406_161814:linear_regression,0.9950482487734646,0.739706425246725,0.0,0.0,0
2025-01-08,lstm_return_20260406_161814:linear_regression,0.9777128793858476,0.7268195284195089,-0.017421637,-0.017421637,1
2025-01-08,lstm_return_20260406_161814:linear_regression,0.9671997547346353,0.7190042030184469,-0.010752773,-0.010752773,1
2025-01-08,lstm_return_20260406_161814:linear_regression,0.9671997547346353,0.7234425006354056,0.0,0.0061728396,0
2025-01-08,lstm_return_20260406_161814:linear_regression,0.9671997547346353,0.7136130953371399,-0.0,-0.013586989,0
2025-01-08,lstm_return_20260406_161814:linear_regression,0.9671997547346353,0.7160280296309208,0.0,0.0033840947,0
2025-01-08,lstm_return_20260406_161814:linear_regression,0.9649023594507355,0.7143272440275731,-0.0023753059,-0.0023753059,1
2025-01-08,lstm_return_20260406_161814:linear_regression,0.9691844592988234,0.7174973270449643,0.0044378582,0.0044378582,1
2025-01-08,lstm_return_20260406_161814:linear_regression,0.9691844592988234,0.7066261149931836,-0.0,-0.0151515715,0
2025-01-08,lstm_return_20260406_161814:linear_regression,0.9659538211094547,0.7042706776037378,-0.0033333574,-0.0033333574,1
2025-01-08,lstm_return_20260406_161814:linear_regression,0.9659538211094547,0.7113133843797752,0.0,0.01,0
2025-01-08,lstm_return_20260406_161814:linear_regression,0.9611776057394897,0.7077962535966138,-0.0049445587,-0.0049445587,1
2025-01-08,lstm_return_20260406_161814:linear_regression,0.9466583249957411,0.6971044808649381,-0.015105721,-0.015105721,1
2025-01-09,lstm_return_20260406_161814:linear_regression,0.9408506055183004,0.6928277664850707,-0.006134969,-0.006134969,1
2025-01-09,lstm_return_20260406_161814:linear_regression,0.9422362632876954,0.693848143335393,0.0014727713,0.0014727713,1
2025-01-09,lstm_return_20260406_161814:linear_regression,0.9311137446171224,0.685657693413775,-0.011804384,-0.011804384,1
2025-01-09,lstm_return_20260406_161814:linear_regression,0.8914918752196811,0.6564807644544,-0.0425532,-0.0425532,1
2025-01-09,lstm_return_20260406_161814:linear_regression,0.8727892136799349,0.6427084151080652,-0.02097906,-0.02097906,1
2025-01-09,lstm_return_20260406_161814:linear_regression,0.8727892136799349,0.6370374581261067,-0.0,-0.00882353,0
2025-01-09,lstm_return_20260406_161814:linear_regression,0.8727892136799349,0.6122854759869847,-0.0,-0.03885483,0
2025-01-09,lstm_return_20260406_161814:linear_regression,0.8727892136799349,0.6038336642269629,-0.0,-0.013803711,0
2025-01-09,lstm_return_20260406_161814:linear_regression,0.8727892136799349,0.5736420051689614,-0.0,-0.04999996,0
2025-01-09,lstm_return_20260406_161814:linear_regression,0.8970920171158038,0.589615058771903,0.027844986,0.027844986,1
2025-01-09,lstm_return_20260406_161814:linear_regression,0.869232009067629,0.5713040271616532,-0.031055909,-0.031055909,1
2025-01-09,lstm_return_20260406_161814:linear_regression,0.869232009067629,0.5502861747673561,-0.0,-0.03678926,0
2025-01-09,lstm_return_20260406_161814:linear_regression,0.869232009067629,0.537326579866716,-0.0,-0.023550646,0
2025-01-09,lstm_return_20260406_161814:linear_regression,0.8606257516381705,0.5320065147727214,-0.00990099,-0.00990099,1
2025-01-09,lstm_return_20260406_161814:linear_regression,0.8401346681739037,0.5193396966151296,-0.023809517,-0.023809517,1
2025-01-09,lstm_return_20260406_161814:linear_regression,0.8401346681739037,0.5121862996891398,-0.0,-0.013774023,0
2025-01-09,lstm_return_20260406_161814:linear_regression,0.8401346681739037,0.5121862996891398,0.0,0.0,1
2025-01-09,lstm_return_20260406_161814:linear_regression,0.8412229255265451,0.5128497534515829,0.0012953368,0.0012953368,1
2025-01-10,lstm_return_20260406_161814:linear_regression,0.8412229255265451,0.5181098251545955,0.0,0.010256555,0
2025-01-10,lstm_return_20260406_161814:linear_regression,0.8412229255265451,0.5134975710785029,-0.0,-0.008902078,0
2025-01-10,lstm_return_20260406_161814:linear_regression,0.8412229255265451,0.5334116128120611,0.0,0.03878118,0
2025-01-10,lstm_return_20260406_161814:linear_regression,0.8459225057284063,0.536391572795255,0.005586605,0.005586605,1
2025-01-10,lstm_return_20260406_161814:linear_regression,0.8525004329698507,0.5405625751209737,0.00777604,0.00777604,1
2025-01-10,lstm_return_20260406_161814:linear_regression,0.854706126180333,0.5419611846180171,0.0025873221,0.0025873221,1
2025-01-10,lstm_return_20260406_161814:linear_regression,0.854706126180333,0.5410036559974324,-0.0,-0.0017667845,0
2025-01-10,lstm_return_20260406_161814:linear_regression,0.854706126180333,0.5570334260724993,0.0,0.029629689,0
2025-01-10,lstm_return_20260406_161814:linear_regression,0.8536637977858639,0.5563541145069457,-0.0012195167,-0.0012195167,1
2025-01-10,lstm_return_20260406_161814:linear_regression,0.8536637977858639,0.5536066865611913,-0.0,-0.004938272,0
2025-01-10,lstm_return_20260406_161814:linear_regression,0.8536637977858639,0.5536066865611913,0.0,0.0,0
2025-01-10,lstm_return_20260406_161814:linear_regression,0.8609476188351912,0.558330293263363,0.0085324235,0.0085324235,1
2025-01-10,lstm_return_20260406_161814:linear_regression,0.8609476188351912,0.565581332131956,0.0,0.012987006,0
2025-01-10,lstm_return_20260406_161814:linear_regression,0.8597176979086685,0.564773361587847,-0.0014285665,-0.0014285665,1
2025-01-10,lstm_return_20260406_161814:linear_regression,0.8597176979086685,0.5683783280276098,0.0,0.006383032,0
2025-01-10,lstm_return_20260406_161814:linear_regression,0.8597176979086685,0.5759009624090422,0.0,0.013235259,0
2025-01-10,lstm_return_20260406_161814:linear_regression,0.8597176979086685,0.5898985652916454,0.0,0.024305573,0
2025-01-10,lstm_return_20260406_161814:linear_regression,0.8900964073723059,0.6107430322272501,0.03533568,0.03533568,1
2025-01-13,lstm_return_20260406_161814:linear_regression,0.8900964073723059,0.6107430322272501,0.0,0.0,0
2025-01-13,lstm_return_20260406_161814:linear_regression,0.8878373002327964,0.6091929372790147,-0.0025380477,-0.0025380477,1
2025-01-13,lstm_return_20260406_161814:linear_regression,0.8712643298964734,0.597821330706532,-0.018666675,-0.018666675,1
2025-01-13,lstm_return_20260406_161814:linear_regression,0.8664239614043798,0.5945000934725949,-0.0055555683,-0.0055555683,1
2025-01-13,lstm_return_20260406_161814:linear_regression,0.85909380934842,0.5894704817852946,-0.008460237,-0.008460237,1
2025-01-13,lstm_return_20260406_161814:linear_regression,0.85909380934842,0.6040768299700073,0.0,0.024778761,0
2025-01-13,lstm_return_20260406_161814:linear_regression,0.85909380934842,0.6025778800065188,-0.0,-0.0024813896,0
2025-01-13,lstm_return_20260406_161814:linear_regression,0.8516126056831615,0.5973304811829521,-0.00870825,-0.00870825,1
2025-01-13,lstm_return_20260406_161814:linear_regression,0.8516126056831615,0.6285901113369242,0.0,0.05233222,0
2025-01-13,lstm_return_20260406_161814:linear_regression,0.8516126056831615,0.6206164445174351,-0.0,-0.012685002,0
2025-01-13,lstm_return_20260406_161814:linear_regression,0.8516126056831615,0.6183431156824417,-0.0,-0.0036630174,0
2025-01-13,lstm_return_20260406_161814:linear_regression,0.848984206165362,0.616434674289902,-0.0030863793,-0.0030863793,1
2025-01-13,lstm_return_20260406_161814:linear_regression,0.848984206165362,0.6059866015577315,-0.0,-0.016949197,0
2025-01-13,lstm_return_20260406_161814:linear_regression,0.848984206165362,0.5993274044914414,-0.0,-0.010989017,0
2025-01-13,lstm_return_20260406_161814:linear_regression,0.8501987717152394,0.600184808449379,0.0014306103,0.0014306103,1
2025-01-13,lstm_return_20260406_161814:linear_regression,0.8349073975775343,0.5893900969500308,-0.017985646,-0.017985646,1
2025-01-13,lstm_return_20260406_161814:linear_regression,0.8049107235357961,0.568214404085246,-0.035928145,-0.035928145,1
2025-01-13,lstm_return_20260406_161814:linear_regression,0.8049107235357961,0.5689475839724828,0.0,0.0012903226,0
2025-01-14,lstm_return_20260406_161814:linear_regression,0.8049107235357961,0.5689475839724828,0.0,0.0,0
2025-01-14,lstm_return_20260406_161814:linear_regression,0.8049107235357961,0.5696552302243184,0.0,0.0012437811,0
2025-01-14,lstm_return_20260406_161814:linear_regression,0.8049107235357961,0.5696552302243184,0.0,0.0,1
2025-01-14,lstm_return_20260406_161814:linear_regression,0.8060891797231335,0.5704892528197164,0.0014640831,0.0014640831,1
2025-01-14,lstm_return_20260406_161814:linear_regression,0.8060891797231335,0.5809377942915293,0.0,0.018315054,0
2025-01-14,lstm_return_20260406_161814:linear_regression,0.8278753519835106,0.5966388000578463,0.027027,0.027027,1
2025-01-14,lstm_return_20260406_161814:linear_regression,0.8484436841263178,0.6114621245830583,0.024844721,0.024844721,1
2025-01-14,lstm_return_20260406_161814:linear_regression,0.8484436841263178,0.6135490259812268,0.0,0.0034129692,0
2025-01-14,lstm_return_20260406_161814:linear_regression,0.8484436841263178,0.625373294339564,0.0,0.019271921,0
2025-01-14,lstm_return_20260406_161814:linear_regression,0.8495370393946152,0.626179187763973,0.0012886598,0.0012886598,1
2025-01-14,lstm_return_20260406_161814:linear_regression,0.8398280781547086,0.6190228788788784,-0.011428532,-0.011428532,1
2025-01-14,lstm_return_20260406_161814:linear_regression,0.8372279741199852,0.6171063867695701,-0.0030959956,-0.0030959956,1
2025-01-14,lstm_return_20260406_161814:linear_regression,0.8372279741199852,0.6291726691842883,0.0,0.019553002,0
2025-01-14,lstm_return_20260406_161814:linear_regression,0.8372279741199852,0.6435812190966719,0.0,0.022900788,0
2025-01-14,lstm_return_20260406_161814:linear_regression,0.8647017775363273,0.6647004655175729,0.0328152,0.0328152,1
2025-01-14,lstm_return_20260406_161814:linear_regression,0.8647017775363273,0.674475508687345,0.0,0.014705937,0
2025-01-14,lstm_return_20260406_161814:linear_regression,0.8647017775363273,0.6891380491294377,0.0,0.021739174,0
2025-01-14,lstm_return_20260406_161814:linear_regression,0.8647017775363273,0.7006236621480282,0.0,0.016666636,0
2025-01-15,lstm_return_20260406_161814:linear_regression,0.8694398808347158,0.704462705123065,0.0054794652,0.0054794652,1
2025-01-15,lstm_return_20260406_161814:linear_regression,0.8631849057556696,0.699394618459693,-0.0071942583,-0.0071942583,1
2025-01-15,lstm_return_20260406_161814:linear_regression,0.8631849057556696,0.699394618459693,0.0,0.0,1
2025-01-15,lstm_return_20260406_161814:linear_regression,0.8646529072338272,0.7005840650392938,0.0017006802,0.0017006802,1
2025-01-15,lstm_return_20260406_161814:linear_regression,0.8646529072338272,0.7005840650392938,0.0,0.0,1
2025-01-15,lstm_return_20260406_161814:linear_regression,0.8672730675325766,0.7027070470333346,0.003030303,0.003030303,1
2025-01-15,lstm_return_20260406_161814:linear_regression,0.8672730675325766,0.6723796865681747,-0.0,-0.0431579,0
2025-01-15,lstm_return_20260406_161814:linear_regression,0.8672730675325766,0.6723796865681747,0.0,0.0,1
2025-01-15,lstm_return_20260406_161814:linear_regression,0.8586433648759504,0.6656892484758827,-0.009950387,-0.009950387,1
2025-01-15,lstm_return_20260406_161814:linear_regression,0.8598841747752234,0.6666512238933109,0.0014450818,0.0014450818,1
2025-01-15,lstm_return_20260406_161814:linear_regression,0.8598841747752234,0.6695751672277173,0.0,0.0043860166,0
2025-01-15,lstm_return_20260406_161814:linear_regression,0.850736453480797,0.6624520136738457,-0.010638318,-0.010638318,1
2025-01-15,lstm_return_20260406_161814:linear_regression,0.8549637152769016,0.6657437006324782,0.004968944,0.004968944,1
2025-01-15,lstm_return_20260406_161814:linear_regression,0.8549637152769016,0.6657437006324782,0.0,0.0,1
2025-01-15,lstm_return_20260406_161814:linear_regression,0.8682395320002613,0.6760813222138403,0.01552793,0.01552793,1
2025-01-15,lstm_return_20260406_161814:linear_regression,0.8571690872594686,0.6674609811190189,-0.01275045,-0.01275045,1
2025-01-15,lstm_return_20260406_161814:linear_regression,0.8582722649890913,0.6683200042694183,0.0012870013,0.0012870013,1
2025-01-15,lstm_return_20260406_161814:linear_regression,0.8582722649890913,0.6867564469871955,0.0,0.02758625,0
2025-01-16,lstm_return_20260406_161814:linear_regression,0.8582722649890913,0.6474701117807314,-0.0,-0.05720563,0
2025-01-16,lstm_return_20260406_161814:linear_regression,0.8570337812004921,0.6465358147403243,-0.0014429964,-0.0014429964,1
2025-01-16,lstm_return_20260406_161814:linear_regression,0.8570337812004921,0.6584644916838331,0.0,0.018450141,0
2025-01-16,lstm_return_20260406_161814:linear_regression,0.8570337812004921,0.6601106529130427,0.0,0.0025,0
2025-01-16,lstm_return_20260406_161814:linear_regression,0.8570337812004921,0.6590067889467269,-0.0,-0.0016722408,0
2025-01-16,lstm_return_20260406_161814:linear_regression,0.8675173929358989,0.66706804797509,0.012232437,0.012232437,1
2025-01-16,lstm_return_20260406_161814:linear_regression,0.8689902578062519,0.6682005913707589,0.0016977929,0.0016977929,1
2025-01-16,lstm_return_20260406_161814:linear_regression,0.8872463223236897,0.6822383932874916,0.021008365,0.021008365,1
2025-01-16,lstm_return_20260406_161814:linear_regression,0.8872463223236897,0.7020134074137422,0.0,0.02898549,0
2025-01-16,lstm_return_20260406_161814:linear_regression,0.8872463223236897,0.7020134074137422,0.0,0.0,1
2025-01-16,lstm_return_20260406_161814:linear_regression,0.8872463223236897,0.7121874841435014,0.0,0.01449271,0
2025-01-16,lstm_return_20260406_161814:linear_regression,0.8872463223236897,0.7132241147608589,0.0,0.0014555586,0
2025-01-16,lstm_return_20260406_161814:linear_regression,0.8872463223236897,0.7132241147608589,0.0,0.0,0
2025-01-16,lstm_return_20260406_161814:linear_regression,0.8932009704336528,0.7180108335334067,0.006711381,0.006711381,1
2025-01-16,lstm_return_20260406_161814:linear_regression,0.8932009704336528,0.7180108335334067,0.0,0.0,1
2025-01-16,lstm_return_20260406_161814:linear_regression,0.8956347663136124,0.7199672709604412,0.0027248021,0.0027248021,1
2025-01-16,lstm_return_20260406_161814:linear_regression,0.8956347663136124,0.7344389277324435,0.0,0.020100437,0
2025-01-16,lstm_return_20260406_161814:linear_regression,0.9076728149763151,0.7443103752067486,0.013440801,0.013440801,1
2025-01-17,lstm_return_20260406_161814:linear_regression,0.9132619346857075,0.7488935683126056,0.006157637,0.006157637,1
2025-01-17,lstm_return_20260406_161814:linear_regression,0.9132619346857075,0.7470260032189969,-0.0,-0.0024937657,0
2025-01-17,lstm_return_20260406_161814:linear_regression,0.9132619346857075,0.7533567318572526,0.0,0.008474576,0
2025-01-17,lstm_return_20260406_161814:linear_regression,0.9172442279640954,0.7566417559402239,0.004360516,0.004360516,1
2025-01-17,lstm_return_20260406_161814:linear_regression,0.9172442279640954,0.7566417559402239,0.0,0.0,1
2025-01-17,lstm_return_20260406_161814:linear_regression,0.9200153585289207,0.7589276826678991,0.003021148,0.003021148,1
2025-01-17,lstm_return_20260406_161814:linear_regression,0.9138819482591528,0.7538681857804457,-0.006666639,-0.006666639,1
2025-01-17,lstm_return_20260406_161814:linear_regression,0.9204097007310974,0.7592529785566055,0.0071428837,0.0071428837,1
2025-01-17,lstm_return_20260406_161814:linear_regression,0.9148483308259978,0.7546653621267179,-0.0060422765,-0.0060422765,1
2025-01-17,lstm_return_20260406_161814:linear_regression,0.9137174923848386,0.7537325248760517,-0.0012360939,-0.0012360939,1
2025-01-17,lstm_return_20260406_161814:linear_regression,0.9008482063832322,0.7431165527487966,-0.014084535,-0.014084535,1
2025-01-17,lstm_return_20260406_161814:linear_regression,0.897141035303815,0.7400584790650548,-0.0041152006,-0.0041152006,1
2025-01-17,lstm_return_20260406_161814:linear_regression,0.8947614214595645,0.7380955174647734,-0.0026524412,-0.0026524412,1
2025-01-17,lstm_return_20260406_161814:linear_regression,0.8467345357787426,0.6984777733503892,-0.053675633,-0.053675633,1
2025-01-17,lstm_return_20260406_161814:linear_regression,0.8478228834741022,0.6993755596609318,0.001285347,0.001285347,1
2025-01-17,lstm_return_20260406_161814:linear_regression,0.8465977100555702,0.6983649047683009,-0.0014450818,-0.0014450818,1
2025-01-17,lstm_return_20260406_161814:linear_regression,0.8465977100555702,0.6913461621857884,-0.0,-0.010050251,0
2025-01-17,lstm_return_20260406_161814:linear_regression,0.8435304145912335,0.6888413562757655,-0.003623085,-0.003623085,1
2025-01-20,lstm_return_20260406_161814:linear_regression,0.8378212409806195,0.6841791475099382,-0.0067681894,-0.0067681894,1
2025-01-20,lstm_return_20260406_161814:linear_regression,0.8378212409806195,0.6841791475099382,0.0,0.0,1
2025-01-20,lstm_return_20260406_161814:linear_regression,0.8378212409806195,0.6831393546878824,-0.0,-0.0015197669,0
2025-01-20,lstm_return_20260406_161814:linear_regression,0.8378212409806195,0.6831393546878824,0.0,0.0,1
2025-01-20,lstm_return_20260406_161814:linear_regression,0.8388581484048205,0.6839848241436469,0.0012376237,0.0012376237,1
2025-01-20,lstm_return_20260406_161814:linear_regression,0.8388581484048205,0.6810152461645111,-0.0,-0.0043415846,0
2025-01-20,lstm_return_20260406_161814:linear_regression,0.8388581484048205,0.6810152461645111,0.0,0.0,1
2025-01-20,lstm_return_20260406_161814:linear_regression,0.8388581484048205,0.6818894634610684,0.0,0.0012836971,0
2025-01-20,lstm_return_20260406_161814:linear_regression,0.83092565409606,0.6754413121277415,-0.0094563,-0.0094563,1
2025-01-20,lstm_return_20260406_161814:linear_regression,0.83092565409606,0.6610701931902372,-0.0,-0.021276636,0
2025-01-20,lstm_return_20260406_161814:linear_regression,0.83092565409606,0.6657921323021402,0.0,0.007142871,0
2025-01-20,lstm_return_20260406_161814:linear_regression,0.83092565409606,0.6560130686764084,-0.0,-0.014687863,0
2025-01-20,lstm_return_20260406_161814:linear_regression,0.83092565409606,0.6613610138227807,0.0,0.008152193,0
2025-01-20,lstm_return_20260406_161814:linear_regression,0.8337186815564573,0.6635840760952444,0.0033613446,0.0033613446,1
2025-01-20,lstm_return_20260406_161814:linear_regression,0.8337186815564573,0.6635840760952444,0.0,0.0,1
2025-01-20,lstm_return_20260406_161814:linear_regression,0.828892540894281,0.6597427922626244,-0.005788692,-0.005788692,1
2025-01-20,lstm_return_20260406_161814:linear_regression,0.8329807715287781,0.6629967492729105,0.00493216,0.00493216,1
2025-01-20,lstm_return_20260406_161814:linear_regression,0.8223792036766462,0.6545586132877789,-0.012727266,-0.012727266,1
2025-01-21,lstm_return_20260406_161814:linear_regression,0.8223792036766462,0.653462200184516,-0.0,-0.0016750419,0
2025-01-21,lstm_return_20260406_161814:linear_regression,0.8111713100138346,0.6445564121738373,-0.01362862,-0.01362862,1
2025-01-21,lstm_return_20260406_161814:linear_regression,0.8054183108715474,0.6399850812593741,-0.0070922123,-0.0070922123,1
2025-01-21,lstm_return_20260406_161814:linear_regression,0.7901774583005012,0.6278747056452559,-0.018922903,-0.018922903,1
2025-01-21,lstm_return_20260406_161814:linear_regression,0.7967780105245822,0.6331195019138112,0.008353253,0.008353253,1
2025-01-21,lstm_return_20260406_161814:linear_regression,0.794612825800299,0.6313990469613872,-0.0027174253,-0.0027174253,1
