seed,policy,n_obs,n_days,rel_score,q90_abs_error,daily_q90_median,daily_q90_p90,daily_q90_max,days_ge_3p5,days_ge_5,days_ge_7,days_ge_8,prediction_abs_q90,actual_abs_q90,market_column,scale,selection_split,objective
43,lag1_scale_1,37643,448,-0.10361930052699653,0.03500843951815439,0.027574841267307387,0.046191432149823256,0.11602138541491393,114,39,9,2,0.015483594651410847,0.033032992,lag1,1.0,late_train,-0.35302355024155696
43,ewm3_scale_-0.25,37643,448,0.018284116822687824,0.03246428663562319,0.027439400968570303,0.04273106127889612,0.07907184332246935,98,28,6,0,0.006258565490391821,0.033032992,ewm3,-0.25,late_train,-0.13624984905757376
43,ewm3_scale_0,37643,448,0.022729207975375587,0.03233513894000001,0.027442402014500003,0.041353749069600015,0.07482748250000001,94,30,4,0,0.005644566260000004,0.033032992,ewm3,0.0,late_train,-0.11880577266382444
43,ewm3_scale_0.1,37643,448,0.024319090858228587,0.032253073139440445,0.027440118242828628,0.04149325812302622,0.07464855265495655,96,30,3,0,0.005680381455825933,0.033032992,ewm3,0.1,late_train,-0.1113159780427804
43,ewm3_scale_0.25,37643,448,0.022439206806025624,0.03229450202179093,0.027231436323112777,0.04191491199519672,0.07438015788739137,93,30,3,0,0.005969241379964452,0.033032992,ewm3,0.25,late_train,-0.11377077507175919
43,ewm3_scale_0.5,37643,448,0.012653783152456022,0.0323507924360474,0.027121256634409965,0.041869942447330874,0.07393283327478273,98,29,7,0,0.0069571255985558045,0.033032992,ewm3,0.5,late_train,-0.14401893501698845
43,ewm3_scale_0.75,37643,448,-0.004292484903618998,0.032680918621723655,0.02713801373183397,0.04246863485384376,0.08266312809211405,103,28,8,1,0.008408085521640084,0.033032992,ewm3,0.75,late_train,-0.17389288270342057
43,ewm3_scale_1,37643,448,-0.030140158409270867,0.03322505643517807,0.027441666998142385,0.04350793576203669,0.09145277258948539,104,29,9,2,0.010130797869937957,0.033032992,ewm3,1.0,late_train,-0.21960880252282963
43,ewm5_scale_-0.25,37643,448,0.019352535848966568,0.0324308751352583,0.027316519148310788,0.042216818519855544,0.07756689462794016,97,29,6,0,0.006040729519133911,0.033032992,ewm5,-0.25,late_train,-0.1356479958186847
43,ewm5_scale_0,37643,448,0.022729207975375587,0.03233513894000001,0.027442402014500003,0.041353749069600015,0.07482748250000001,94,30,4,0,0.005644566260000004,0.033032992,ewm5,0.0,late_train,-0.11880577266382444
43,ewm5_scale_0.1,37643,448,0.023728750106107976,0.03229174203151192,0.02746575642454388,0.041514050063477886,0.07469235265251628,95,30,4,0,0.00565617288930704,0.033032992,ewm5,0.1,late_train,-0.11799170267336406
43,ewm5_scale_0.25,37643,448,0.02268535650829362,0.03231156622988129,0.02727987634686125,0.04149928582363508,0.0744896578812907,94,29,2,0,0.0058434857344540425,0.033032992,ewm5,0.25,late_train,-0.10380287302026724
43,ewm5_scale_0.5,37643,448,0.017646709570082852,0.032248482989111794,0.027387884152050606,0.041521581119735015,0.07415183326258137,96,30,6,0,0.006495375055561744,0.033032992,ewm5,0.5,late_train,-0.13554828593196855
43,ewm5_scale_0.75,37643,448,0.005763538691091918,0.032453975698910155,0.027232093497207413,0.041967845026615866,0.07671616238685593,102,29,7,0,0.007506521484803356,0.033032992,ewm5,0.75,late_train,-0.15388831374899575
43,ewm5_scale_1,37643,448,-0.012753633651423568,0.03282914570583672,0.027316344190020977,0.042181829000535714,0.08352348498247458,103,28,8,2,0.008752825804254578,0.033032992,ewm5,1.0,late_train,-0.18264077663496958
43,ridge_a1_scale_-0.25,37643,448,0.022766803083001164,0.03232724014660236,0.027479213657415034,0.0416018375122009,0.07499524461659197,96,30,4,0,0.005698487528206846,0.033032992,ridge_a1,-0.25,late_train,-0.1194321165579926
43,ridge_a1_scale_0,37643,448,0.022729207975375587,0.03233513894000001,0.027442402014500003,0.041353749069600015,0.07482748250000001,94,30,4,0,0.005644566260000004,0.033032992,ridge_a1,0.0,late_train,-0.11880577266382444
43,ridge_a1_scale_0.1,37643,448,0.022944849001509615,0.03231343272746844,0.02744633059009962,0.0413095949925295,0.07476037765336323,94,30,4,0,0.005636530242361868,0.033032992,ridge_a1,0.1,late_train,-0.1184347186369126
43,ridge_a1_scale_0.25,37643,448,0.022659765257560638,0.032337933203933335,0.02745222345349904,0.04126186407162119,0.07465972038340804,94,30,4,0,0.005623386842094557,0.033032992,ridge_a1,0.25,late_train,-0.11852368326908977
43,ridge_a1_scale_0.5,37643,448,0.0234819440891324,0.03229313768174511,0.02739850007902208,0.04132936469129282,0.07449195826681608,91,30,4,0,0.005607955366977727,0.033032992,ridge_a1,0.5,late_train,-0.11766874356026932
43,ridge_a1_scale_0.75,37643,448,0.02176033954530987,0.03233000148380515,0.027413627452263917,0.041188346374471094,0.0743241961502241,92,30,3,0,0.005682569755380309,0.033032992,ridge_a1,0.75,late_train,-0.11294054935385642
43,ridge_a1_scale_1,37643,448,0.020318238999819105,0.03233845376303014,0.02745436610185189,0.04111908529579705,0.07464357952090177,92,30,4,0,0.005797901159346527,0.033032992,ridge_a1,1.0,late_train,-0.12056351111267677
43,ridge_a10_scale_-0.25,37643,448,0.02275135866607536,0.03233826268485201,0.027490675264758173,0.04165813297831077,0.0749513707517328,96,30,4,0,0.005707942257816622,0.033032992,ridge_a10,-0.25,late_train,-0.11951627804227899
43,ridge_a10_scale_0,37643,448,0.022729207975375587,0.03233513894000001,0.027442402014500003,0.041353749069600015,0.07482748250000001,94,30,4,0,0.005644566260000004,0.033032992,ridge_a10,0.0,late_train,-0.11880577266382444
43,ridge_a10_scale_0.1,37643,448,0.02296869621437936,0.032312918770234005,0.027434222045053993,0.04131842012249395,0.0747779271993069,94,30,4,0,0.005634404855134232,0.033032992,ridge_a10,0.1,late_train,-0.11844607122991543
43,ridge_a10_scale_0.25,37643,448,0.022752651027214132,0.03233828123734346,0.027436448990208376,0.04126571825218854,0.07470359424826722,94,30,4,0,0.005624187879213697,0.033032992,ridge_a10,0.25,late_train,-0.11848237972543016
43,ridge_a10_scale_0.5,37643,448,0.023606281275862395,0.032282237469418155,0.02740424165666703,0.04131891175161653,0.07457970599653443,92,30,4,0,0.005608422812477125,0.033032992,ridge_a10,0.5,late_train,-0.11761124822390509
43,ridge_a10_scale_0.75,37643,448,0.02213354599638917,0.0323273150750213,0.027381528959658084,0.041166438580540185,0.07445581774480164,92,30,4,0,0.0056655949758450674,0.033032992,ridge_a10,0.75,late_train,-0.11865514890949283
43,ridge_a10_scale_1,37643,448,0.02055729475966872,0.03231291696686613,0.02736293687099277,0.04113928990294857,0.07449174563645139,92,29,4,0,0.005766401325553806,0.033032992,ridge_a10,1.0,late_train,-0.11721303068267983
43,ridge_a100_scale_-0.25,37643,448,0.02245228460673676,0.03236081934508307,0.02749217730250724,0.04143001348158366,0.07483909682662408,96,30,4,0,0.0057023715411820665,0.033032992,ridge_a100,-0.25,late_train,-0.11924683918305462
43,ridge_a100_scale_0,37643,448,0.022729207975375587,0.03233513894000001,0.027442402014500003,0.041353749069600015,0.07482748250000001,94,30,4,0,0.005644566260000004,0.033032992,ridge_a100,0.0,late_train,-0.11880577266382444
43,ridge_a100_scale_0.1,37643,448,0.02304116725031502,0.03230744262801168,0.027433820412253736,0.04132324330480656,0.07482283676935038,94,30,4,0,0.005635020178083066,0.033032992,ridge_a100,0.1,late_train,-0.11842815612864846
43,ridge_a100_scale_0.25,37643,448,0.022901706683626677,0.0323097444793432,0.02745204908682159,0.04127748465761637,0.07481586817337595,94,30,4,0,0.005622929011967585,0.033032992,ridge_a100,0.25,late_train,-0.118469130804982
43,ridge_a100_scale_0.5,37643,448,0.023247402394666827,0.03229702209880239,0.027468030331436064,0.04125768719198327,0.07480425384675186,92,30,4,0,0.005595025740784156,0.033032992,ridge_a100,0.5,late_train,-0.11807222583605156
43,ridge_a100_scale_0.75,37643,448,0.022623487356846494,0.03227705287600098,0.027359438499909666,0.04117778042481823,0.0747926395201278,92,30,4,0,0.005605868588459222,0.033032992,ridge_a100,0.75,late_train,-0.11852471301291775
43,ridge_a100_scale_1,37643,448,0.021862391243990364,0.03230476466863533,0.027368631248848013,0.04114317553390655,0.07478102519350373,91,31,4,0,0.0056936376294572785,0.033032992,ridge_a100,1.0,late_train,-0.12220498501732646
43,ridge_a1000_scale_-0.25,37643,448,0.022947646887521045,0.032341256413455796,0.027493453876766414,0.04146236251807354,0.07474372720550106,96,30,4,0,0.0056998400831243705,0.033032992,ridge_a1000,-0.25,late_train,-0.11872080535412707
43,ridge_a1000_scale_0,37643,448,0.022729207975375587,0.03233513894000001,0.027442402014500003,0.041353749069600015,0.07482748250000001,94,30,4,0,0.005644566260000004,0.033032992,ridge_a1000,0.0,late_train,-0.11880577266382444
43,ridge_a1000_scale_0.1,37643,448,0.02316942568078917,0.032311539989055116,0.027439433173870584,0.041310303690210604,0.0748609846177996,94,30,4,0,0.005628830277635982,0.033032992,ridge_a1000,0.1,late_train,-0.11831216631743163
43,ridge_a1000_scale_0.25,37643,448,0.022445325574400377,0.03231920349053739,0.027458600672434483,0.041245135621126486,0.07491123779449897,94,30,4,0,0.005608688161352586,0.033032992,ridge_a1000,0.25,late_train,-0.11895618346235157
43,ridge_a1000_scale_0.5,37643,448,0.02277652554468146,0.03230942450489384,0.02748004292341315,0.04124695021167931,0.07499499308899793,92,30,4,0,0.005558844423828513,0.033032992,ridge_a1000,0.5,late_train,-0.11871236796767509
43,ridge_a1000_scale_0.75,37643,448,0.021995724709189646,0.03233436781768808,0.027430996778981295,0.041288812103835865,0.07507874838349689,90,30,4,0,0.005533832992262065,0.033032992,ridge_a1000,0.75,late_train,-0.11966064788197897
43,ridge_a1000_scale_1,37643,448,0.023583723142508783,0.03224443509175275,0.027394038229710566,0.041129129185643556,0.07516250367799585,92,31,4,0,0.005550710862209563,0.033032992,ridge_a1000,1.0,late_train,-0.12083703890677416
43,selected:ewm5_scale_0.25,60445,659,0.020915974903175205,0.0485870134520201,0.037148020199197815,0.06368066351659374,0.10481726745512977,365,169,29,8,0.007774291736725925,0.05022436319999999,,,val,
43,existing_residual_lagged_ar1,60445,659,0.02361855922438516,0.048477792859999994,0.036780788999999994,0.06358928626,0.1094064185,366,164,34,9,0.007967597799999998,0.05022436319999999,,,val,
43,raw_baseline,60445,659,0.03023545465241584,0.04804348101999999,0.03716176019999999,0.06292186625200001,0.1162263364,365,155,37,15,0.009168705999999999,0.05022436319999999,,,val,
52,zero_scale_-0.25,37643,448,0.01755600790653522,0.03260286674400001,0.027925926400000006,0.0427976022622,0.07763659,88,31,5,0,0.00579596106,0.033032992,zero,-0.25,late_train,-0.13867578661786478
52,zero_scale_0,37643,448,0.01755600790653522,0.03260286674400001,0.027925926400000006,0.0427976022622,0.07763659,88,31,5,0,0.00579596106,0.033032992,zero,0.0,late_train,-0.13867578661786478
52,zero_scale_0.1,37643,448,0.01755600790653522,0.03260286674400001,0.027925926400000006,0.0427976022622,0.07763659,88,31,5,0,0.00579596106,0.033032992,zero,0.1,late_train,-0.13867578661786478
52,zero_scale_0.25,37643,448,0.01755600790653522,0.03260286674400001,0.027925926400000006,0.0427976022622,0.07763659,88,31,5,0,0.00579596106,0.033032992,zero,0.25,late_train,-0.13867578661786478
52,zero_scale_0.5,37643,448,0.01755600790653522,0.03260286674400001,0.027925926400000006,0.0427976022622,0.07763659,88,31,5,0,0.00579596106,0.033032992,zero,0.5,late_train,-0.13867578661786478
52,zero_scale_0.75,37643,448,0.01755600790653522,0.03260286674400001,0.027925926400000006,0.0427976022622,0.07763659,88,31,5,0,0.00579596106,0.033032992,zero,0.75,late_train,-0.13867578661786478
52,zero_scale_1,37643,448,0.01755600790653522,0.03260286674400001,0.027925926400000006,0.0427976022622,0.07763659,88,31,5,0,0.00579596106,0.033032992,zero,1.0,late_train,-0.13867578661786478
52,lag1_scale_-0.25,37643,448,0.005918588678489822,0.03286724739222515,0.028134320635774535,0.04449731131399297,0.0831672413942954,91,30,8,2,0.007216493594676569,0.033032992,lag1,-0.25,late_train,-0.17424327534379153
52,lag1_scale_0,37643,448,0.01755600790653522,0.03260286674400001,0.027925926400000006,0.0427976022622,0.07763659,88,31,5,0,0.00579596106,0.033032992,lag1,0.0,late_train,-0.13867578661786478
52,lag1_scale_0.1,37643,448,0.01659362029425626,0.0326121559547831,0.02806822806758754,0.04195780268264654,0.07772807561054339,89,31,4,0,0.005875133692438,0.033032992,lag1,0.1,late_train,-0.1320500606815802
52,lag1_scale_0.25,37643,448,0.011525533324043047,0.03265214965479183,0.027810646226225803,0.04179440107955038,0.07905224428372849,97,31,4,0,0.006520599804531163,0.033032992,lag1,0.25,late_train,-0.1381155131187862
52,lag1_scale_0.5,37643,448,-0.009045036363587666,0.032952430448498014,0.027991877440004503,0.042271365098248345,0.09398404198745697,98,31,5,1,0.008885164221773878,0.033032992,lag1,0.5,late_train,-0.18057180854754132
52,lag1_scale_0.75,37643,448,-0.05031745482321748,0.033933881612531254,0.028133525317604414,0.04503467788235326,0.10891583969118546,105,30,6,2,0.011869482311836849,0.033032992,lag1,0.75,late_train,-0.24530265027910944
52,lag1_scale_1,37643,448,-0.1060940499958456,0.03537165033163928,0.028031608703650904,0.04680297192874671,0.12384763739491395,113,36,7,2,0.015132514477256765,0.033032992,lag1,1.0,late_train,-0.34354763124825294
52,ewm3_scale_-0.25,37643,448,0.012645759795380629,0.032769322743568564,0.028048969312653157,0.04313407308328084,0.08119742349941132,89,31,7,1,0.006504620527451061,0.033032992,ewm3,-0.25,late_train,-0.15981980987059238
52,ewm3_scale_0,37643,448,0.01755600790653522,0.03260286674400001,0.027925926400000006,0.0427976022622,0.07763659,88,31,5,0,0.00579596106,0.033032992,ewm3,0.0,late_train,-0.13867578661786478
52,ewm3_scale_0.1,37643,448,0.01831259666356988,0.032577479315843046,0.02789809674087506,0.042163223942134176,0.07621225660023548,88,30,4,0,0.005762903311477111,0.033032992,ewm3,0.1,late_train,-0.12622610782093394
52,ewm3_scale_0.25,37643,448,0.015045631030316642,0.032620733311673505,0.027904897292022827,0.04120262863120174,0.07407575650058869,90,31,4,0,0.005979902352813748,0.033032992,ewm3,0.25,late_train,-0.12843538273267552
52,ewm3_scale_0.5,37643,448,0.007710458931357911,0.03271609093377142,0.027693689668852783,0.041507092257154786,0.08169973557474271,93,32,6,1,0.006848454055502259,0.033032992,ewm3,0.5,late_train,-0.15900346115769437
52,ewm3_scale_0.75,37643,448,-0.008603207127349632,0.032992311778860584,0.027709379166559668,0.04197252910151419,0.09048938007211406,101,29,5,1,0.008203699657595567,0.033032992,ewm3,0.75,late_train,-0.17003764540249208
52,ewm3_scale_1,37643,448,-0.03313450666310325,0.03350126937165016,0.02797432593881318,0.04295386080354949,0.09927902456948541,104,30,7,2,0.009908710604689328,0.033032992,ewm3,1.0,late_train,-0.22032125283968765
52,ewm5_scale_-0.25,37643,448,0.01399779355510744,0.03274041254138312,0.02797399047084511,0.043068875812459925,0.08077459920908009,89,31,6,1,0.006277843548482707,0.033032992,ewm5,-0.25,late_train,-0.1519145572788925
52,ewm5_scale_0,37643,448,0.01755600790653522,0.03260286674400001,0.027925926400000006,0.0427976022622,0.07763659,88,31,5,0,0.00579596106,0.033032992,ewm5,0.0,late_train,-0.13867578661786478
52,ewm5_scale_0.1,37643,448,0.017756644762876417,0.03258574780125498,0.027946947708430876,0.04243043751839991,0.07638138631636797,87,30,4,0,0.005766531826088395,0.033032992,ewm5,0.1,late_train,-0.12748561659029137
52,ewm5_scale_0.25,37643,448,0.016439389072635424,0.032574469272965145,0.02790158292615194,0.041831643500614184,0.07449858079091992,88,31,4,0,0.005911752237150677,0.033032992,ewm5,0.25,late_train,-0.12872247871951287
52,ewm5_scale_0.5,37643,448,0.01076964827396154,0.03261562562941691,0.027783170778335656,0.04178711436202269,0.0777350917712373,92,31,5,0,0.006530514726668783,0.033032992,ewm5,0.5,late_train,-0.14353967222132114
52,ewm5_scale_0.75,37643,448,-0.0003739698537790215,0.03284615886123905,0.027777081823280078,0.041960297788235845,0.08454241436685594,97,30,5,1,0.007489625370073257,0.033032992,ewm5,0.75,late_train,-0.15883697979710665
52,ewm5_scale_1,37643,448,-0.017313692248167367,0.03318481690280877,0.027914484023621063,0.04233120528730703,0.09134973696247459,103,30,6,1,0.008761722256766793,0.033032992,ewm5,1.0,late_train,-0.189325839785256
52,ridge_a1_scale_-0.25,37643,448,0.016926902911585384,0.032629782888035044,0.0279923568256862,0.042488255166270715,0.07832132508579547,86,30,5,0,0.005964175681575119,0.033032992,ridge_a1,-0.25,late_train,-0.1363709325067515
52,ridge_a1_scale_0,37643,448,0.01755600790653522,0.03260286674400001,0.027925926400000006,0.0427976022622,0.07763659,88,31,5,0,0.00579596106,0.033032992,ridge_a1,0.0,late_train,-0.13867578661786478
52,ridge_a1_scale_0.1,37643,448,0.017845442704158554,0.03260592302161596,0.027902415081776648,0.04251334392501879,0.07736269596568182,89,31,5,0,0.005751478790117625,0.033032992,ridge_a1,0.1,late_train,-0.13754394111156085
52,ridge_a1_scale_0.25,37643,448,0.017822001308887336,0.032638040185887,0.027853063906064547,0.042059380007046974,0.07695185491420455,88,31,5,0,0.0056904092445113075,0.033032992,ridge_a1,0.25,late_train,-0.13624861361941115
52,ridge_a1_scale_0.5,37643,448,0.017581695206705272,0.032625770171858706,0.027929877181489884,0.04184888716607938,0.07626711982840909,87,31,5,0,0.005628264992801564,0.033032992,ridge_a1,0.5,late_train,-0.13538319895386258
52,ridge_a1_scale_0.75,37643,448,0.017080599419533327,0.03261909731170353,0.02791957622387919,0.04249843979163146,0.07558238474261363,89,31,5,0,0.005611909211750838,0.033032992,ridge_a1,0.75,late_train,-0.13649866490634321
52,ridge_a1_scale_1,37643,448,0.016540639328677664,0.03260212715561048,0.027924647747416043,0.04226021525150861,0.07526173477236456,89,31,6,0,0.005643178139524653,0.033032992,ridge_a1,1.0,late_train,-0.1422415259467041
52,ridge_a10_scale_-0.25,37643,448,0.017540223985735515,0.032601811780489105,0.028018309791245484,0.04253723529416814,0.0782897125739146,86,30,5,0,0.0059608948517348185,0.033032992,ridge_a10,-0.25,late_train,-0.13582395917651535
52,ridge_a10_scale_0,37643,448,0.01755600790653522,0.03260286674400001,0.027925926400000006,0.0427976022622,0.07763659,88,31,5,0,0.00579596106,0.033032992,ridge_a10,0.0,late_train,-0.13867578661786478
52,ridge_a10_scale_0.1,37643,448,0.017906528579832104,0.032606285611442944,0.027913353711113593,0.0425290696157492,0.07737534097043416,89,31,5,0,0.005748120155498584,0.033032992,ridge_a10,0.1,late_train,-0.13752695162210044
52,ridge_a10_scale_0.25,37643,448,0.018389484599387274,0.032625575340232825,0.02785912811909939,0.04209869423387299,0.07698346742608542,88,31,5,0,0.0056836162391139654,0.033032992,ridge_a10,0.25,late_train,-0.13579137129444413
52,ridge_a10_scale_0.5,37643,448,0.018492928959376043,0.03259058840652641,0.02800444550942091,0.04188135476840742,0.07633034485217081,89,31,5,0,0.005605270627988977,0.033032992,ridge_a10,0.5,late_train,-0.13460012542960959
52,ridge_a10_scale_0.75,37643,448,0.01757301820765289,0.032599237616013174,0.027933179239486884,0.04228398838796238,0.07567722227825623,90,31,6,0,0.005558029951288884,0.033032992,ridge_a10,0.75,late_train,-0.1416721808465281
52,ridge_a10_scale_1,37643,448,0.016862002210964122,0.032630237654066696,0.027944608125803717,0.04222770474719877,0.0750926348336701,90,32,6,0,0.005577572241994507,0.033032992,ridge_a10,1.0,late_train,-0.1446860421171035
52,ridge_a100_scale_-0.25,37643,448,0.017594081317478416,0.032610729346380915,0.028036073739669577,0.04255393602215498,0.0781201985082555,86,30,5,0,0.0059550145678616455,0.033032992,ridge_a100,-0.25,late_train,-0.13563398923508702
52,ridge_a100_scale_0,37643,448,0.01755600790653522,0.03260286674400001,0.027925926400000006,0.0427976022622,0.07763659,88,31,5,0,0.00579596106,0.033032992,ridge_a100,0.0,late_train,-0.13867578661786478
52,ridge_a100_scale_0.1,37643,448,0.01852145219298784,0.03259502753599983,0.02792964793787924,0.04257082350247128,0.0774431465966978,89,31,5,0,0.005746691352230305,0.033032992,ridge_a100,0.1,late_train,-0.1370633414086525
52,ridge_a100_scale_0.25,37643,448,0.01906305354447746,0.0325970612741635,0.027851636154600533,0.0422030789506782,0.07715298149174452,87,31,5,0,0.005681928058947583,0.033032992,ridge_a100,0.25,late_train,-0.13549608584862344
52,ridge_a100_scale_0.5,37643,448,0.019080990250841867,0.032556274206071406,0.028021612798861468,0.041854510165381914,0.07666937298348903,88,31,5,0,0.005599731859352564,0.033032992,ridge_a100,0.5,late_train,-0.13429740306341098
52,ridge_a100_scale_0.75,37643,448,0.019966296140547568,0.03252472893793779,0.028084530052265348,0.04183789304257286,0.07618576447523352,90,32,5,0,0.005537196249760237,0.033032992,ridge_a100,0.75,late_train,-0.1358952544198317
52,ridge_a100_scale_1,37643,448,0.019061283820191344,0.03255493364778564,0.028034962621446995,0.04186600873082759,0.07570215596697803,90,32,6,0,0.00549938069895086,0.033032992,ridge_a100,1.0,late_train,-0.14237288960844185
52,ridge_a1000_scale_-0.25,37643,448,0.01683701676975069,0.03261748480838349,0.028058584918172993,0.04271133312658648,0.0777424994046177,86,30,5,0,0.005935089804805393,0.033032992,ridge_a1000,-0.25,late_train,-0.13632814888803996
52,ridge_a1000_scale_0,37643,448,0.01755600790653522,0.03260286674400001,0.027925926400000006,0.0427976022622,0.07763659,88,31,5,0,0.00579596106,0.033032992,ridge_a1000,0.0,late_train,-0.13867578661786478
52,ridge_a1000_scale_0.1,37643,448,0.018202858735871352,0.032604125363216364,0.02789785896760085,0.0426347622192412,0.07759422623815293,88,31,5,0,0.005745669924116076,0.033032992,ridge_a1000,0.1,late_train,-0.13766089194076397
52,ridge_a1000_scale_0.25,37643,448,0.01921117634501468,0.032578939243021826,0.027859462631502116,0.04237163627636896,0.07753068059538232,88,31,5,0,0.0056904575209048005,0.033032992,ridge_a1000,0.25,late_train,-0.13606277680310555
52,ridge_a1000_scale_0.5,37643,448,0.02006899896366776,0.032552139288456954,0.027891748173754352,0.041927286015737926,0.07742477119076463,86,31,5,0,0.0055991991750510015,0.033032992,ridge_a1000,0.5,late_train,-0.1342103442585727
52,ridge_a1000_scale_0.75,37643,448,0.021037748414744595,0.0324974563101437,0.028012181374662857,0.04172063405586758,0.07731886178614693,86,32,5,0,0.005518090888288896,0.033032992,ridge_a1000,0.75,late_train,-0.13572238148313748
52,ridge_a1000_scale_1,37643,448,0.02168493423807094,0.03248045651163716,0.027986985857432832,0.04166493060415677,0.07721295238152924,87,32,5,0,0.005452787627995387,0.033032992,ridge_a1000,1.0,late_train,-0.13485787935177185
52,selected:ewm3_scale_0.1,60445,659,0.020053292819307234,0.049017276043086866,0.03737255615414537,0.06416942979916024,0.09373907101057817,369,160,35,10,0.006964406205455472,0.05022436319999999,,,val,
52,existing_residual_lagged_ar1,60445,659,0.021052996431441318,0.04886564343999999,0.037321711279999996,0.064395610552,0.0939674795,362,158,37,10,0.007143827599999998,0.05022436319999999,,,val,
52,raw_baseline,60445,659,0.032501107578252864,0.04790689031999999,0.03705638120799999,0.061907543648,0.1111217246,365,163,30,8,0.010108712699999998,0.05022436319999999,,,val,
71,zero_scale_-0.25,37643,448,0.026758068841152394,0.03216349268000003,0.027534340655000003,0.04189581349700001,0.0790820632,83,28,6,0,0.00697201032,0.033032992,zero,-0.25,late_train,-0.12611562135284762
71,zero_scale_0,37643,448,0.026758068841152394,0.03216349268000003,0.027534340655000003,0.04189581349700001,0.0790820632,83,28,6,0,0.00697201032,0.033032992,zero,0.0,late_train,-0.12611562135284762
71,zero_scale_0.1,37643,448,0.026758068841152394,0.03216349268000003,0.027534340655000003,0.04189581349700001,0.0790820632,83,28,6,0,0.00697201032,0.033032992,zero,0.1,late_train,-0.12611562135284762
71,zero_scale_0.25,37643,448,0.026758068841152394,0.03216349268000003,0.027534340655000003,0.04189581349700001,0.0790820632,83,28,6,0,0.00697201032,0.033032992,zero,0.25,late_train,-0.12611562135284762
71,zero_scale_0.5,37643,448,0.026758068841152394,0.03216349268000003,0.027534340655000003,0.04189581349700001,0.0790820632,83,28,6,0,0.00697201032,0.033032992,zero,0.5,late_train,-0.12611562135284762
71,zero_scale_0.75,37643,448,0.026758068841152394,0.03216349268000003,0.027534340655000003,0.04189581349700001,0.0790820632,83,28,6,0,0.00697201032,0.033032992,zero,0.75,late_train,-0.12611562135284762
71,zero_scale_1,37643,448,0.026758068841152394,0.03216349268000003,0.027534340655000003,0.04189581349700001,0.0790820632,83,28,6,0,0.00697201032,0.033032992,zero,1.0,late_train,-0.12611562135284762
