expert_run,expert_model,market_run,market_model,method,code_count,overlap_codes,best_weight_expert,best_val_rel_score,best_test_rel_score,stable_weight_tolerance,stable_weight_min,stable_weight_max,stable_weight_count,stable_weight_center,stable_test_rel_score_mean,stable_test_rel_score_median,stable_test_rel_score_min,stable_test_rel_score_max
overnight_sector_dich_vu_tai_chinh_w20_20260409_010816,lstm_signmag_best_by_val,overnight_wholemarket_shared_vn100_w60_20260409_010816,lstm_ensemble,avg,9,"BSI,CTS,EVF,FTS,HCM,SSI,VCI,VIX,VND",0.8,0.026933318757038416,-0.015146051792564563,0.001,0.8,0.85,2,0.825,-0.01477084589322808,-0.01477084589322808,-0.015146051792564563,-0.014395639993891596
overnight_sector_dich_vu_tai_chinh_w20_20260409_010816,lstm_signmag_best_by_val,overnight_wholemarket_shared_vn100_w60_20260409_010816,lstm_ensemble,agree_only,9,"BSI,CTS,EVF,FTS,HCM,SSI,VCI,VIX,VND",0.85,0.025688197212681896,-0.015310153401143278,0.001,0.85,0.85,1,0.85,-0.015310153401143278,-0.015310153401143278,-0.015310153401143278,-0.015310153401143278
overnight_sector_dich_vu_tai_chinh_w20_20260409_010816,lstm_signmag_best_by_val,overnight_wholemarket_shared_vn100_w60_20260409_010816,lstm_signmag_best_by_val,avg,9,"BSI,CTS,EVF,FTS,HCM,SSI,VCI,VIX,VND",0.85,0.024719281091968748,-0.013539834686141727,0.001,0.85,1.0,3,0.9166666666666666,-0.015489519458393572,-0.016382046104687742,-0.016546677584351244,-0.013539834686141727
overnight_sector_dich_vu_tai_chinh_w20_20260409_010816,lstm_signmag_best_by_val,overnight_wholemarket_shared_vn100_w60_20260409_010816,lstm_signmag_best_by_val,agree_only,9,"BSI,CTS,EVF,FTS,HCM,SSI,VCI,VIX,VND",1.0,0.024432911594067575,-0.016382046104687742,0.001,0.8,1.0,3,0.8833333333333333,-0.014145313741980322,-0.014274529365001731,-0.016382046104687742,-0.011779365756251492
overnight_sector_dich_vu_tai_chinh_w20_20260409_010816,lstm_signmag_best_by_val,overnight_wholemarket_shared_vn100_w60_20260409_010816,lstm_best_by_val,avg,9,"BSI,CTS,EVF,FTS,HCM,SSI,VCI,VIX,VND",1.0,0.024432911594067575,-0.016382046104687742,0.001,0.75,1.0,2,0.875,-0.01544631681084696,-0.01544631681084696,-0.016382046104687742,-0.01451058751700618
overnight_sector_dich_vu_tai_chinh_w20_20260409_010816,lstm_signmag_best_by_val,overnight_wholemarket_shared_vn100_w60_20260409_010816,lstm_best_by_val,agree_only,9,"BSI,CTS,EVF,FTS,HCM,SSI,VCI,VIX,VND",1.0,0.024432911594067575,-0.016382046104687742,0.001,0.95,1.0,2,0.975,-0.01678659201110788,-0.01678659201110788,-0.01719113791752802,-0.016382046104687742
overnight_sector_dich_vu_tai_chinh_w20_20260409_010816,lstm_best_by_val,overnight_wholemarket_shared_vn100_w60_20260409_010816,lstm_ensemble,agree_only,9,"BSI,CTS,EVF,FTS,HCM,SSI,VCI,VIX,VND",0.55,0.02212137928497826,-0.005548046953915975,0.001,0.5,0.6,3,0.5499999999999999,-0.005344106201323011,-0.005312063473898343,-0.005548046953915975,-0.005172208176154713
overnight_sector_dich_vu_tai_chinh_w20_20260409_010816,lstm_best_by_val,overnight_wholemarket_shared_vn100_w60_20260409_010816,lstm_best_by_val,avg,9,"BSI,CTS,EVF,FTS,HCM,SSI,VCI,VIX,VND",0.75,0.021599970817299807,-0.009960432327549285,0.001,0.75,1.0,2,0.875,-0.015462554342738466,-0.015462554342738466,-0.020964676357927647,-0.009960432327549285
overnight_sector_dich_vu_tai_chinh_w20_20260409_010816,lstm_best_by_val,overnight_wholemarket_shared_vn100_w60_20260409_010816,lstm_best_by_val,agree_only,9,"BSI,CTS,EVF,FTS,HCM,SSI,VCI,VIX,VND",1.0,0.02087355044582373,-0.020964676357927647,0.001,1.0,1.0,1,1.0,-0.020964676357927647,-0.020964676357927647,-0.020964676357927647,-0.020964676357927647
overnight_sector_dich_vu_tai_chinh_w20_20260409_010816,lstm_best_by_val,overnight_wholemarket_shared_vn100_w60_20260409_010816,lstm_signmag_best_by_val,avg,9,"BSI,CTS,EVF,FTS,HCM,SSI,VCI,VIX,VND",1.0,0.02087355044582373,-0.020964676357927647,0.001,1.0,1.0,1,1.0,-0.020964676357927647,-0.020964676357927647,-0.020964676357927647,-0.020964676357927647
