model,threshold,holding_period,uncertainty_model,uncertainty_quantile,max_uncertainty,uncertainty_side,trade_count,coverage,directional_accuracy,avg_actual_return,avg_strategy_return,cumulative_strategy_return,final_equity,sampled_buy_hold_equity
lstm_signmag_seed_52,0.0,1,lstm_quantile_best_by_val,0.9,0.031816013800000015,high,50,0.041084634346754315,0.52,0.002957081080000001,0.002957081080000001,0.14785405400000004,1.132035874775146,1.132035874775146
lstm_signmag_seed_52,0.0025,1,lstm_quantile_best_by_val,0.1,0.0117690962,high,5,0.004108463434675432,0.8,0.024203201700000003,0.024203201700000003,0.12101600850000002,1.1250044908256032,1.1250044908256032
lstm_signmag_seed_52,0.0025,1,lstm_quantile_best_by_val,0.25,0.012979557,high,5,0.004108463434675432,0.8,0.024203201700000003,0.024203201700000003,0.12101600850000002,1.1250044908256032,1.1250044908256032
lstm_signmag_seed_52,0.0025,1,lstm_quantile_best_by_val,0.5,0.015132122,high,5,0.004108463434675432,0.8,0.024203201700000003,0.024203201700000003,0.12101600850000002,1.1250044908256032,1.1250044908256032
lstm_signmag_seed_52,0.0025,1,lstm_quantile_best_by_val,0.75,0.02145324,high,5,0.004108463434675432,0.8,0.024203201700000003,0.024203201700000003,0.12101600850000002,1.1250044908256032,1.1250044908256032
lstm_signmag_seed_52,0.0025,1,lstm_quantile_best_by_val,0.9,0.031816013800000015,high,4,0.003286770747740345,0.75,0.027059114000000002,0.027059114000000002,0.10823645600000001,1.1108088507993483,1.1108088507993483
lstm_signmag_seed_52,0.005,1,lstm_quantile_best_by_val,0.1,0.0117690962,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_seed_52,0.005,1,lstm_quantile_best_by_val,0.25,0.012979557,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_seed_52,0.005,1,lstm_quantile_best_by_val,0.5,0.015132122,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_seed_52,0.005,1,lstm_quantile_best_by_val,0.75,0.02145324,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_seed_52,0.005,1,lstm_quantile_best_by_val,0.9,0.031816013800000015,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_seed_52,0.01,1,lstm_quantile_best_by_val,0.1,0.0117690962,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_seed_52,0.01,1,lstm_quantile_best_by_val,0.25,0.012979557,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_seed_52,0.01,1,lstm_quantile_best_by_val,0.5,0.015132122,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_seed_52,0.01,1,lstm_quantile_best_by_val,0.75,0.02145324,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_seed_52,0.01,1,lstm_quantile_best_by_val,0.9,0.031816013800000015,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_seed_52,0.015,1,lstm_quantile_best_by_val,0.1,0.0117690962,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_seed_52,0.015,1,lstm_quantile_best_by_val,0.25,0.012979557,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_seed_52,0.015,1,lstm_quantile_best_by_val,0.5,0.015132122,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_seed_52,0.015,1,lstm_quantile_best_by_val,0.75,0.02145324,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_seed_52,0.015,1,lstm_quantile_best_by_val,0.9,0.031816013800000015,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_seed_52,0.02,1,lstm_quantile_best_by_val,0.1,0.0117690962,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_seed_52,0.02,1,lstm_quantile_best_by_val,0.25,0.012979557,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_seed_52,0.02,1,lstm_quantile_best_by_val,0.5,0.015132122,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_seed_52,0.02,1,lstm_quantile_best_by_val,0.75,0.02145324,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_seed_52,0.02,1,lstm_quantile_best_by_val,0.9,0.031816013800000015,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_ensemble,0.0,1,lstm_quantile_best_by_val,0.1,0.0117690962,high,303,0.24897288414133115,0.5313531353135313,0.0007187672135313532,0.0007187672135313532,0.21778646570000001,1.1702078900560315,1.1702078900560315
lstm_signmag_ensemble,0.0,1,lstm_quantile_best_by_val,0.25,0.012979557,high,279,0.22925225965488907,0.5125448028673835,0.0007872227917562726,0.0007872227917562726,0.21963515890000004,1.1740064239344798,1.1740064239344798
lstm_signmag_ensemble,0.0,1,lstm_quantile_best_by_val,0.5,0.015132122,high,211,0.17337715694330322,0.5071090047393365,0.0009679994431279624,0.0009679994431279624,0.20424788250000006,1.1598307713312361,1.1598307713312361
lstm_signmag_ensemble,0.0,1,lstm_quantile_best_by_val,0.75,0.02145324,high,134,0.11010682004930156,0.5597014925373134,0.0013981267552238808,0.0013981267552238808,0.18734898520000004,1.1525621912962407,1.1525621912962407
lstm_signmag_ensemble,0.0,1,lstm_quantile_best_by_val,0.9,0.031816013800000015,high,70,0.05751848808545604,0.5142857142857142,0.0017830340571428568,0.0017830340571428568,0.12481238399999998,1.1012556390776818,1.1012556390776818
lstm_signmag_ensemble,0.0025,1,lstm_quantile_best_by_val,0.1,0.0117690962,high,6,0.0049301561216105174,0.6666666666666666,0.01841187791666667,0.01841187791666667,0.11047126750000003,1.1131416098460103,1.1131416098460103
lstm_signmag_ensemble,0.0025,1,lstm_quantile_best_by_val,0.25,0.012979557,high,6,0.0049301561216105174,0.6666666666666666,0.01841187791666667,0.01841187791666667,0.11047126750000003,1.1131416098460103,1.1131416098460103
lstm_signmag_ensemble,0.0025,1,lstm_quantile_best_by_val,0.5,0.015132122,high,6,0.0049301561216105174,0.6666666666666666,0.01841187791666667,0.01841187791666667,0.11047126750000003,1.1131416098460103,1.1131416098460103
lstm_signmag_ensemble,0.0025,1,lstm_quantile_best_by_val,0.75,0.02145324,high,6,0.0049301561216105174,0.6666666666666666,0.01841187791666667,0.01841187791666667,0.11047126750000003,1.1131416098460103,1.1131416098460103
lstm_signmag_ensemble,0.0025,1,lstm_quantile_best_by_val,0.9,0.031816013800000015,high,5,0.004108463434675432,0.6,0.019538343000000003,0.019538343000000003,0.09769171500000001,1.0990956591671615,1.0990956591671615
lstm_signmag_ensemble,0.005,1,lstm_quantile_best_by_val,0.1,0.0117690962,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_ensemble,0.005,1,lstm_quantile_best_by_val,0.25,0.012979557,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_ensemble,0.005,1,lstm_quantile_best_by_val,0.5,0.015132122,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_ensemble,0.005,1,lstm_quantile_best_by_val,0.75,0.02145324,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_ensemble,0.005,1,lstm_quantile_best_by_val,0.9,0.031816013800000015,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_ensemble,0.01,1,lstm_quantile_best_by_val,0.1,0.0117690962,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_ensemble,0.01,1,lstm_quantile_best_by_val,0.25,0.012979557,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_ensemble,0.01,1,lstm_quantile_best_by_val,0.5,0.015132122,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_ensemble,0.01,1,lstm_quantile_best_by_val,0.75,0.02145324,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_ensemble,0.01,1,lstm_quantile_best_by_val,0.9,0.031816013800000015,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_ensemble,0.015,1,lstm_quantile_best_by_val,0.1,0.0117690962,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_ensemble,0.015,1,lstm_quantile_best_by_val,0.25,0.012979557,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_ensemble,0.015,1,lstm_quantile_best_by_val,0.5,0.015132122,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_ensemble,0.015,1,lstm_quantile_best_by_val,0.75,0.02145324,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_ensemble,0.015,1,lstm_quantile_best_by_val,0.9,0.031816013800000015,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_ensemble,0.02,1,lstm_quantile_best_by_val,0.1,0.0117690962,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_ensemble,0.02,1,lstm_quantile_best_by_val,0.25,0.012979557,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_ensemble,0.02,1,lstm_quantile_best_by_val,0.5,0.015132122,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_ensemble,0.02,1,lstm_quantile_best_by_val,0.75,0.02145324,high,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_ensemble,0.02,1,lstm_quantile_best_by_val,0.9,0.031816013800000015,high,0,0.0,,,,0.0,1.0,1.0
