variant,split,n_obs,n_days,rel_score,median_abs_error,q90_abs_error,daily_q90_abs_error_median,daily_q90_abs_error_q90,daily_q90_abs_error_max,actual_abs_q90,prediction_abs_q90,prediction_actual_abs_q90_ratio,directional_accuracy,spike_days_ge_5pct,spike_rate_ge_5pct,spike_days_ge_7pct,spike_rate_ge_7pct,spike_days_ge_8pct,spike_rate_ge_8pct
plain_global_weighted_mild_tail35_stressaux_w20,train,114938,1792,0.01908478929073254,0.00960809417301789,0.035050084989052266,0.030206078663468354,0.04775679618120194,0.08975372537970544,0.035714276134967804,0.005861319648101927,0.16411699416646208,0.47485600932676747,150,0.08370535714285714,19,0.010602678571428572,3,0.0016741071428571428
plain_global_weighted_mild_tail35_stressaux_w20,val,60445,659,0.02029097281399206,0.012454618932679296,0.048942778364289535,0.036794282495975494,0.06576636016368867,0.11157711744308471,0.050224363058805455,0.0066468967124819756,0.13234407183420968,0.49650095127802135,170,0.25796661608497723,38,0.057663125948406675,12,0.018209408194233688
