loss,val_loss,val_rel_score,learning_rate
1.0163354873657227,1.0172611474990845,0.011639129377225,0.0003000000142492354
1.0011099576950073,1.0210514068603516,-0.0035867930094914957,0.0003000000142492354
0.9972317814826965,1.023959994316101,-0.008458114182948062,0.0003000000142492354
0.9904749989509583,1.01249361038208,0.001229944738137867,0.0003000000142492354
0.9842634201049805,1.0236105918884277,-0.007588358298395992,0.0003000000142492354
0.9856176972389221,1.0379281044006348,-0.0187093616378029,0.0003000000142492354
0.9803102016448975,1.0290608406066895,-0.011720691820430007,0.0003000000142492354
0.9754986763000488,1.0234806537628174,-0.01688820702375282,0.0001500000071246177
0.9726465940475464,1.023976445198059,-0.01619948754484013,0.0001500000071246177
0.967188835144043,1.025357723236084,-0.02049057957999012,0.0001500000071246177
0.9678156971931458,1.019195556640625,-0.015222240952921906,0.0001500000071246177
0.9682987332344055,1.0207489728927612,-0.01600873521852897,0.0001500000071246177
0.9638657569885254,1.0202267169952393,-0.014639535725088137,0.0001500000071246177
