features,feature_count,train_rel_score,val_rel_score,test_rel_score,train_mse,val_mse,test_mse,train_mae,val_mae,test_mae,train_abs_loss,val_abs_loss,test_abs_loss
"range_pct,momentum_20",2,-0.02885612222754963,0.043375861934691895,-0.016282768724056762,0.0004382189945317805,0.0002587544440757483,0.0005442553665488958,0.014763536863029003,0.011551992036402225,0.016167325899004936,0.028589845774695283,0.018943966830556755,0.030290616415732073
"volume_ratio_5,overnight_return",2,-0.01629997072439804,0.04150341887675246,-0.00110510156468413,0.0004297067935112864,0.0002441955730319023,0.0005206568748690188,0.014752765186131,0.011024286039173603,0.01597512513399124,0.028265670975088142,0.018981046701082967,0.029838241438847033
"volume_ratio_5,gap_open",2,-0.01629997072439804,0.04150341887675246,-0.00110510156468413,0.0004297067935112864,0.0002441955730319023,0.0005206568748690188,0.014752765186131,0.011024286039173603,0.01597512513399124,0.028265670975088142,0.018981046701082967,0.029838241438847033
"volume_ratio_5,volume_ratio_20",2,-0.020460305414468305,0.03901992413936284,0.014324426484713215,0.0004355317505542189,0.00024084714823402464,0.0005293418071232736,0.014728675596415997,0.01095355860888958,0.01599264331161976,0.028480705455876887,0.019030227189068688,0.029378359671682116
"volume_ratio_20,overnight_return",2,-0.014185005487961533,0.03887764514651182,-0.00714696750178212,0.0004305423644836992,0.0002446772123221308,0.0005219624727033079,0.014770958572626114,0.011026510037481785,0.01600545085966587,0.02830556393600999,0.019033044730895204,0.030018321087118237
"volume_ratio_20,gap_open",2,-0.014185005487961533,0.03887764514651182,-0.00714696750178212,0.0004305423644836992,0.0002446772123221308,0.0005219624727033079,0.014770958572626114,0.011026510037481785,0.01600545085966587,0.02830556393600999,0.019033044730895204,0.030018321087118237
"volume_zscore_20,volatility_20",2,-0.017466335612337236,0.03571616991838655,-0.014577931887969742,0.00044118211371824145,0.00025042088236659765,0.0005386007251217961,0.01481032557785511,0.011282728053629398,0.016221214085817337,0.028273346474452413,0.019095651223324253,0.030239803236327134
"overnight_return,momentum_20",2,-0.020576874362290054,0.034512633519803715,0.011469829855847768,0.0004310232470743358,0.0002604106848593801,0.0005234326235949993,0.014729497022926807,0.011587490327656269,0.016062544658780098,0.028359782100596934,0.019119484777911568,0.029463441790721846
"gap_open,momentum_20",2,-0.020576874362290054,0.034512633519803715,0.011469829855847768,0.0004310232470743358,0.0002604106848593801,0.0005234326235949993,0.014729497022926807,0.011587490327656269,0.016062544658780098,0.028359782100596934,0.019119484777911568,0.029463441790721846
"volume_change,overnight_return",2,-0.008998859685479088,0.03166217067596688,-0.18717935492608984,0.0004341917228884995,0.00024390753242187202,0.000843935355078429,0.014830856584012508,0.010949399322271347,0.018796496093273163,0.028148303681518883,0.019175932311918588,0.03538424104335717
"volume_change,gap_open",2,-0.008998859685479088,0.03166217067596688,-0.18717935492608984,0.0004341917228884995,0.00024390753242187202,0.000843935355078429,0.014830856584012508,0.010949399322271347,0.018796496093273163,0.028148303681518883,0.019175932311918588,0.03538424104335717
"momentum_20,volatility_20",2,-0.03468648435793087,0.031532069536257645,-0.0025804127765221008,0.0004414349386934191,0.00026154404622502625,0.000540625536814332,0.014782237820327282,0.011535375379025936,0.01618519052863121,0.028751859831390912,0.01917850869649556,0.029882213537348434
"close_low_gap,momentum_20",2,-0.04382338673077402,0.031107970851470657,0.0078051352581886,0.0004404839710332453,0.00026204317691735923,0.0005462056724354625,0.014767181128263474,0.011577092111110687,0.01635141856968403,0.029005756002152345,0.0191869070957182,0.029572669125627726
