run_name,sector,stocks,feature_columns,best_lstm_model,best_lstm_val_rel_score,best_lstm_test_rel_score,lstm_test_rel_score,lstm_test_directional_accuracy,lstm_backtest_final_equity,lstm_backtest_trade_count,lstm_backtest_threshold,run_dir
sector_bat_ong_san_return_w5,Bất động sản,"KOS,DXG,TCH,PDR,KDH,DIG,VHM,NLG,VIC,BCM","close_position,momentum_20,vwap_gap,momentum_5,volatility_20,volume_zscore_20,lower_shadow,volume_ratio_20,alpha_sector,vingroup_momentum,vnindex_return,a_d_ratio,day_of_week,rsi_14",lstm_signmag_seed_62,-0.018725616730427053,0.011961746401586204,0.004997226282394518,0.4653189264552109,2.8689799767705377,1652,0.0,/Users/lap15111/Documents/research-paper/data_stock_market/data/processed/assets/data_info_vn/history/training_runs/sector_bat_ong_san_return_w5
sector_thuc_pham_va_o_uong_return_w5,Thực phẩm và đồ uống,"KDC,ANV,SAB,HAG,DBC,SBT,MSN,VNM","volatility_20,vwap_gap,volume_ratio_20,close_position,volume_zscore_20,atr_gap,lower_shadow,alpha_sector,vingroup_momentum,vnindex_return,a_d_ratio,day_of_week,rsi_14",lstm_signmag_seed_52,-0.01144978614322345,0.007292724371787407,0.0029210594764191855,0.44971946482520503,1.5129761499760184,870,0.0,/Users/lap15111/Documents/research-paper/data_stock_market/data/processed/assets/data_info_vn/history/training_runs/sector_thuc_pham_va_o_uong_return_w5
sector_ngan_hang_return_w5,Ngân hàng,"VCB,VPB,CTG,TCB,LPB,STB,TPB,HDB,BID","momentum_20,lower_shadow,vwap_gap,volatility_20,atr_gap,alpha_sector,vingroup_momentum,vnindex_return,a_d_ratio,day_of_week,rsi_14",lstm_signmag_seed_62,0.013387588910237058,-0.0006559717978733559,-0.003762610545603007,0.46200840015273004,5.031648623530136,1817,0.0,/Users/lap15111/Documents/research-paper/data_stock_market/data/processed/assets/data_info_vn/history/training_runs/sector_ngan_hang_return_w5
sector_dich_vu_tai_chinh_return_w5,Dịch vụ tài chính,"VIX,FTS,HCM,CTS,VCI,EVF,SSI","lower_shadow,volatility_20,volume_zscore_20,alpha_sector,vingroup_momentum,vnindex_return,a_d_ratio,day_of_week,rsi_14",lstm_ensemble,0.0018953816476044993,-0.011879070942370618,-0.013548423003742815,0.4934024505183789,8.31185280306741,1546,0.0,/Users/lap15111/Documents/research-paper/data_stock_market/data/processed/assets/data_info_vn/history/training_runs/sector_dich_vu_tai_chinh_return_w5
