rel_score,median_abs_e,q90_abs_e,q95_abs_e,share_abs_e_gt_035,share_abs_e_gt_050,share_abs_e_gt_080,daily_violation_gt_035,daily_violation_share,DA,variant
0.04471721802581807,0.012531744316220284,0.046947237104177475,0.06218400225043297,0.1637190834643064,0.08855984779551658,0.008354702622218546,364,0.5523520485584219,0.5182728099925552,anchor_baseline
0.047687123377310736,0.012544856406748295,0.046697139739990234,0.062069110572338104,0.1636859955331293,0.08748449003226073,0.009959467284308049,359,0.5447647951441578,0.5182728099925552,regime_calibrated
