Date,daily_return,cum_return,vn100_base_100,vn100_growth_pct
2012-03-19,0.0238095238095237,1.0238095238095237,102.38095238095238,2.3809523809523725
2012-03-20,0.011309381249132567,1.0353881760407784,103.53881760407783,3.5388176040778374
2012-03-21,0.007118820391885269,1.0427589185018944,104.27589185018944,4.275891850189439
2012-03-22,0.00920367196698809,1.0523561295284372,105.23561295284371,5.235612952843716
2012-03-23,0.003675204557066318,1.0562237535713368,105.62237535713368,5.62237535713368
2012-03-26,-0.00018186980838402175,1.0560316583596643,105.60316583596642,5.603165835966428
2012-03-27,-0.02315584335148368,1.0315783547044803,103.15783547044803,3.157835470448034
2012-03-28,0.010896978042642258,1.04281944138496,104.281944138496,4.281944138496008
2012-03-29,-0.017461732742786916,1.0246100070005135,102.46100070005136,2.4610007000513523
2012-03-30,-0.006412642797815087,1.0180395490185525,101.80395490185525,1.8039549018552536
2012-04-03,0.016998159582918105,1.035344347734492,103.53443477344919,3.534434773449191
2012-04-04,-0.011411738921219704,1.0235292683445854,102.35292683445853,2.3529268344585352
2012-04-05,0.017775216088692175,1.0417227222625114,104.17227222625114,4.172272226251139
2012-04-06,-0.0003169008188461372,1.0413925994788158,104.13925994788158,4.1392599478815795
2012-04-09,0.011956190563115124,1.0538436878492023,105.38436878492024,5.384368784920235
2012-04-10,-0.0019798634198475323,1.0517572212813924,105.17572212813924,5.175722128139237
2012-04-11,0.008285395025520195,1.060471445330652,106.04714453306521,6.047144533065207
2012-04-12,0.009908562781479691,1.0709791932246773,107.09791932246773,7.097919322467727
2012-04-13,-0.007698729418280462,1.0627340142034323,106.27340142034323,6.273401420343228
2012-04-16,0.016036874016767712,1.0797769457025466,107.97769457025466,7.9776945702546564
2012-04-17,0.0066329149966863656,1.0869390143987732,108.69390143987732,8.693901439877315
2012-04-18,-0.00984949313584936,1.0762332160373655,107.62332160373656,7.623321603736555
2012-04-19,-0.021241142562429684,1.0533727928650936,105.33727928650936,5.3372792865093555
2012-04-20,0.003246557834049522,1.0567926285579443,105.67926285579443,5.679262855794431
2012-04-23,-0.0028857307508720334,1.0537430095724198,105.37430095724199,5.374300957241984
2012-04-24,0.012785276102755297,1.0672154048911515,106.72154048911516,6.721540489115152
2012-04-25,0.009791060834311438,1.077664575843755,107.7664575843755,7.766457584375508
2012-04-26,-0.0075569988108589664,1.0695206659255991,106.95206659255992,6.952066592559913
2012-04-27,0.006159615823563794,1.0761085023430628,107.61085023430627,7.610850234306277
2012-05-02,-0.008812666868810534,1.0666251165972187,106.66251165972187,6.66251165972187
2012-05-03,0.002123510843501969,1.0688901065982646,106.88901065982645,6.8890106598264556
2012-05-04,0.014084190147305631,1.0839445581061684,108.39445581061685,8.39445581061684
2012-05-07,0.009589491075098558,1.0943390347720292,109.43390347720292,9.433903477202922
2012-05-08,-0.004060684486259002,1.0898952692308228,108.98952692308228,8.98952692308228
2012-05-09,0.0022989197049128707,1.0924008509415488,109.24008509415488,9.240085094154882
2012-05-10,-0.007773165099321484,1.083909438772541,108.3909438772541,8.390943877254099
2012-05-11,-0.015716957381459305,1.0668736803179915,106.68736803179914,6.687368031799146
2012-05-14,-0.02712306976030264,1.0379367910612958,103.79367910612957,3.793679106129577
2012-05-15,-0.012159745893267146,1.0253157434287172,102.53157434287172,2.531574342871723
2012-05-16,-0.004127351921181867,1.0210839045252587,102.10839045252587,2.1083904525258657
2012-05-17,-0.01256903960608441,1.0082498604881454,100.82498604881454,0.8249860488145355
2012-05-18,-0.01818293069511953,0.9899169231515255,98.99169231515255,-1.0083076848474537
2012-05-21,0.029597224289807218,1.019215716354317,101.92157163543169,1.9215716354316958
2012-05-22,-0.010142652411834372,1.0088781656106565,100.88781656106565,0.8878165610656463
2012-05-23,-0.01847672755258073,0.9902373986109209,99.02373986109208,-0.976260138907914
2012-05-24,-0.013199216697257942,0.9771670406049263,97.71670406049263,-2.283295939507368
2012-05-25,0.019173503319813587,0.9959027561019772,99.59027561019772,-0.40972438980227954
2012-05-28,-0.01660413682168957,0.9793666504785622,97.93666504785622,-2.0633349521437805
2012-05-29,0.006166386158522867,0.9854058034361921,98.54058034361921,-1.4594196563807893
2012-05-30,0.0028026632676400945,0.9881675640852021,98.8167564085202,-1.1832435914797879
2012-05-31,-0.012329248771353617,0.9759842003598131,97.59842003598132,-2.4015799640186852
2012-06-01,-0.00988968252745669,0.9663320264664409,96.6332026466441,-3.3667973533559103
2012-06-04,-0.02028934385610236,0.9467257837022991,94.67257837022991,-5.3274216297700905
2012-06-05,0.023115885115456168,0.9686101881542017,96.86101881542018,-3.1389811845798254
2012-06-06,0.014574967140727587,0.9827276498187232,98.27276498187231,-1.7272350181276819
2012-06-07,0.01212854137706326,0.9946467027819338,99.46467027819338,-0.5353297218066211
2012-06-08,-0.01721168204292426,0.9775271599886082,97.75271599886082,-2.2472840011391826
2012-06-11,0.007880902451714774,0.9852309561803801,98.52309561803801,-1.4769043819619854
2012-06-12,-0.00980970732338161,0.9755661288543153,97.55661288543152,-2.443387114568474
2012-06-13,-0.005790009486884959,0.9699175917131652,96.99175917131652,-3.008240828683484
2012-06-14,-0.002429171148287964,0.9675614958831585,96.75614958831585,-3.243850411684146
2012-06-15,0.01651768423307371,0.983543371148237,98.3543371148237,-1.6456628851763022
2012-06-18,-0.002306221504497851,0.9812751022750885,98.12751022750885,-1.8724897724911482
2012-06-19,-0.005353821888405241,0.9760215301539811,97.6021530153981,-2.3978469846018924
2012-06-20,0.0029713831888219266,0.9789216641206088,97.89216641206087,-2.107833587939123
2012-06-21,-0.000568157852638769,0.9783654820900205,97.83654820900205,-2.16345179099795
2012-06-22,-0.0020899721751706695,0.9763207254553049,97.63207254553049,-2.3679274544695095
2012-06-25,-0.014543552227307294,0.9621215539940431,96.21215539940431,-3.787844600595691
2012-06-26,-0.00820883532726431,0.9542236565924943,95.42236565924944,-4.577634340750569
2012-06-27,-0.0029176216432715567,0.9514395929994983,95.14395929994983,-4.856040700050168
2012-06-28,0.004235101595836194,0.9554690363381522,95.54690363381522,-4.453096366184783
2012-06-29,0.00332023059114743,0.9586414138614964,95.86414138614964,-4.135858613850363
2012-07-02,-0.017285641336829496,0.9420706822108554,94.20706822108555,-5.792931778914456
2012-07-03,-0.010074826384464945,0.9325794836456865,93.25794836456865,-6.742051635431345
2012-07-04,-0.007042499323467586,0.9260117932630321,92.60117932630321,-7.398820673696793
2012-07-05,0.01310720330270636,0.9381492180980344,93.81492180980344,-6.185078190196558
2012-07-06,0.004859807833665494,0.9427084430172944,94.27084430172944,-5.72915569827056
2012-07-09,-0.017878073695947124,0.9258546319992397,92.58546319992396,-7.414536800076032
2012-07-10,0.0001841816726589997,0.9260251574540005,92.60251574540005,-7.39748425459995
2012-07-11,0.009948977649032926,0.9352381610479525,93.52381610479526,-6.476183895204746
2012-07-12,0.011843337088941131,0.9463145018476847,94.63145018476847,-5.3685498152315265
2012-07-13,0.019555514449104038,0.9648201687619637,96.48201687619637,-3.517983123803625
2012-07-16,-0.011280154438274953,0.9539368482531664,95.39368482531664,-4.6063151746833615
2012-07-17,0.020313101590152104,0.9733142643623225,97.33142643623225,-2.668573563767751
2012-07-18,0.00018590774963105883,0.973495211026894,97.3495211026894,-2.650478897310604
2012-07-19,0.024231976725531457,0.997084924322914,99.7084924322914,-0.2915075677086043
2012-07-20,-0.019550836774612508,0.9775910797170497,97.75910797170498,-2.2408920282950273
2012-07-23,-0.004443911315595146,0.9732467516558703,97.32467516558702,-2.675324834412973
2012-07-24,-0.008656518665856367,0.9648218229836771,96.48218229836772,-3.5178177016322865
2012-07-25,-0.002071287515253084,0.9628233995872874,96.28233995872874,-3.7176600412712646
2012-07-26,-0.0005727039175018237,0.9622719868544812,96.22719868544813,-3.772801314551877
2012-07-27,-0.009170131531859404,0.953447826165602,95.3447826165602,-4.655217383439803
2012-07-30,0.007678474872365153,0.9607688513409256,96.07688513409256,-3.92311486590744
2012-07-31,-0.0022971614334303674,0.958561810189184,95.85618101891839,-4.143818981081604
2012-08-01,-0.003769602866784766,0.9549484128415044,95.49484128415044,-4.505158715849555
2012-08-02,-0.0004959837510048465,0.9544747739456872,95.44747739456872,-4.552522605431275
2012-08-03,0.00420355303855626,0.958486959281932,95.8486959281932,-4.1513040718068055
2012-08-06,0.01178222312012308,0.9697800664939199,96.97800664939199,-3.02199335060801
2012-08-07,-0.004066535743580237,0.9658364211901107,96.58364211901107,-3.4163578809889295
2012-08-08,0.005762315632787715,0.9714018754986502,97.14018754986502,-2.8598124501349798
2012-08-09,0.002956435526744048,0.9742737625141201,97.42737625141201,-2.5726237485879877
2012-08-10,-0.009374971640966456,0.9651399736200126,96.51399736200126,-3.486002637998742
2012-08-13,0.004330631375931313,0.9693196390719369,96.93196390719369,-3.0680360928063144
2012-08-14,0.007252143590040079,0.9763492842791324,97.63492842791324,-2.365071572086763
2012-08-15,-0.0016543524885549552,0.9747340584109864,97.47340584109864,-2.526594158901363
2012-08-16,0.0006533233454713805,0.9753708749269723,97.53708749269722,-2.4629125073027724
2012-08-17,0.006529692410546528,0.981739746726451,98.1739746726451,-1.8260253273548965
2012-08-20,-7.341137772098554e-05,0.9816676758590804,98.16676758590805,-1.8332324140919565
2012-08-21,-0.029288201153293395,0.9529163955028336,95.29163955028336,-4.708360449716642
2012-08-22,0.007982327583605984,0.9605228863315262,96.05228863315261,-3.947711366847384
2012-08-23,-0.016387791279043263,0.944782037751581,94.4782037751581,-5.521796224841902
2012-08-24,0.05640909441177694,0.998076336917661,99.8076336917661,-0.19236630823390444
2012-08-27,-0.01909662763590437,0.9790164447593369,97.9016444759337,-2.0983555240663088
2012-08-28,0.00991269374232474,0.9887211349449359,98.87211349449359,-1.1278865055064147
2012-08-29,0.021121775853242906,1.0096046811386068,100.96046811386068,0.9604681138606797
2012-08-30,0.005243757111059734,1.0148988028646866,101.48988028646866,1.4898802864686589
2012-08-31,-0.004138672658161398,1.0106984689384697,101.06984689384697,1.0698468938469707
2012-09-04,0.007361918445950065,1.0181391486402414,101.81391486402414,1.8139148640241354
2012-09-05,-0.011344310794391283,1.0065890617061295,100.65890617061295,0.6589061706129495
2012-09-06,-0.003597008822634314,1.0029683519704053,100.29683519704054,0.29683519704053474
2012-09-07,-0.0020686286855214307,1.0008935828668493,100.08935828668493,0.08935828668492629
2012-09-10,-0.020145357016390166,0.9807302243045827,98.07302243045827,-1.9269775695417324
2012-09-11,0.005468036346905186,0.9860928928175887,98.60928928175888,-1.3907107182411282
2012-09-12,-0.0012446615169924753,0.984865540941719,98.4865540941719,-1.5134459058281036
2012-09-13,0.014920139574426386,0.9995598722746123,99.95598722746124,-0.04401277253877067
2012-09-14,-0.0005888378410465002,0.9989712935974254,99.89712935974254,-0.10287064025745751
2012-09-17,-0.005267589314672664,0.9937091230856069,99.37091230856069,-0.6290876914393118
2012-09-18,-0.020263561733976806,0.9735730369243457,97.35730369243457,-2.6426963075654286
2012-09-19,0.010600486747283182,0.9838933849997744,98.38933849997744,-1.6106615000225588
2012-09-20,-0.0038790049257536896,0.9800768577129438,98.00768577129439,-1.9923142287056161
2012-09-21,0.0079515388171026,0.9878699768907921,98.78699768907921,-1.2130023109207855
2012-09-24,-0.003973572136754756,0.9839446042758824,98.39446042758824,-1.6055395724117627
2012-09-25,-0.00011664806754757711,0.9838298290392197,98.38298290392197,-1.6170170960780328
2012-09-26,0.005675352036387857,0.9894134096629166,98.94134096629166,-1.0586590337083424
2012-09-27,-0.004057344066845798,0.9853990190355632,98.53990190355631,-1.460098096443685
2012-09-28,0.002803133625570234,0.9881612241604257,98.81612241604257,-1.1838775839574267
2012-10-01,-0.01269359321712622,0.9756179075479958,97.56179075479959,-2.438209245200418
2012-10-02,0.000920119240908416,0.9765155923565056,97.65155923565057,-2.3484407643494354
2012-10-03,0.005755917328751678,0.9821363353763466,98.21363353763466,-1.7863664623653408
2012-10-04,-0.0024794316526408483,0.9797011954592058,97.97011954592058,-2.0298804540794246
2012-10-05,0.00896834728811643,0.9884874960186667,98.84874960186667,-1.15125039813333
2012-10-08,0.01431092192431347,1.0026336633973498,100.26336633973499,0.2633663397349828
