model,threshold,holding_period,trade_count,coverage,directional_accuracy,avg_actual_return,avg_strategy_return,cumulative_strategy_return,final_equity,sampled_buy_hold_equity
linear_regression,0.0,1,306,1.0,0.49673202614379086,0.0037964307333333332,0.002535816293856209,0.7759597859199999,1.8728894662934974,2.7549999231994273
linear_regression,0.0025,1,204,0.6666666666666666,0.5049019607843137,0.0038687420150000005,0.002792550093431373,0.5696802190600001,1.5760506468808029,1.9635492695586312
linear_regression,0.005,1,127,0.4150326797385621,0.5669291338582677,0.005953979851968504,0.00711195835905512,0.9032187116000002,2.2717571241853007,1.9603936381180518
linear_regression,0.01,1,32,0.10457516339869281,0.625,0.008674854328124999,0.011687768890625,0.3740086045,1.4190589862764167,1.2885205803934134
linear_regression,0.015,1,14,0.0457516339869281,0.6428571428571429,0.006497048849999999,0.016180765707142854,0.22653071989999995,1.2334852462395278,1.0770033149270466
linear_regression,0.02,1,3,0.00980392156862745,0.3333333333333333,0.024313725500000005,-0.022352941166666668,-0.0670588235,0.932735294145,1.073147058855
lstm,0.0,1,306,1.0,0.5,0.0037964307333333332,0.004606185905228758,1.4094928869999999,3.531309385470228,2.7549999231994273
lstm,0.0025,1,178,0.5816993464052288,0.5224719101123596,0.005209220798089887,0.005781048884606741,1.0290267014599999,2.516256356512379,2.271815618254475
lstm,0.005,1,114,0.37254901960784315,0.5701754385964912,0.005361542955263158,0.008376522637719298,0.9549235806999999,2.4187354657679587,1.714376345693549
lstm,0.01,1,44,0.1437908496732026,0.5681818181818182,0.0038796080727272735,0.004870819481818182,0.21431605720000002,1.1983198749813073,1.147054312004941
lstm,0.015,1,19,0.06209150326797386,0.5789473684210527,0.006792676652631579,0.0030394099157894745,0.057748788400000015,1.04485066500659,1.122100978745079
lstm,0.02,1,13,0.042483660130718956,0.6153846153846154,0.0038989208,0.0038989208,0.0506859704,1.0430330957059786,1.0430330957059786
