expert_run,expert_model,market_run,market_model,method,code_count,overlap_codes,best_weight_expert,best_val_rel_score,best_test_rel_score,stable_weight_tolerance,stable_weight_min,stable_weight_max,stable_weight_count,stable_weight_center,stable_test_rel_score_mean,stable_test_rel_score_median,stable_test_rel_score_min,stable_test_rel_score_max
overnight_fnb_w5_mag_higher_units_20260409_101741,lstm_best_by_val,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_ensemble,avg,4,"KDC,SAB,SBT,VNM",0.75,0.024351831337031227,0.013785569669228837,0.001,0.75,0.8,2,0.775,0.014720189965656716,0.014720189965656716,0.013785569669228837,0.015654810262084595
overnight_fnb_w5_mag_higher_units_20260409_101741,lstm_best_by_val,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_signmag_best_by_val,avg,4,"KDC,SAB,SBT,VNM",0.9,0.024117292493890385,0.016713815241190977,0.001,0.9,0.9,1,0.9,0.016713815241190977,0.016713815241190977,0.016713815241190977,0.016713815241190977
overnight_fnb_w5_mag_higher_units_20260409_101741,lstm_best_by_val,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_signmag_best_by_val,agree_only,4,"KDC,SAB,SBT,VNM",0.4,0.023326781931224616,0.01727986852268637,0.001,0.4,0.45,2,0.42500000000000004,0.017447567498827088,0.017447567498827088,0.01727986852268637,0.017615266474967806
overnight_fnb_w5_mag_higher_units_20260409_101741,lstm_best_by_val,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_ensemble,agree_only,4,"KDC,SAB,SBT,VNM",0.75,0.023075822653283562,0.018877154257953666,0.001,0.7,0.8,3,0.75,0.01885863414579177,0.018877154257953666,0.0187270897898677,0.018971658389553947
overnight_fnb_w5_mag_higher_units_20260409_101741,lstm_best_by_val,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_best_by_val,avg,4,"KDC,SAB,SBT,VNM",0.95,0.0204123064900813,0.016669154722428026,0.001,0.75,0.95,3,0.8333333333333334,0.0142778771584093,0.013138140368061269,0.013026336384738602,0.016669154722428026
overnight_fnb_w5_mag_higher_units_20260409_101741,lstm_best_by_val,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_best_by_val,agree_only,4,"KDC,SAB,SBT,VNM",0.7,0.02034506752391252,0.018971658389553947,0.001,0.3,0.7,2,0.5,0.018011187415724383,0.018011187415724383,0.01705071644189482,0.018971658389553947
overnight_fnb_w5_mag_higher_units_20260409_101741,lstm_ensemble,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_signmag_best_by_val,avg,4,"KDC,SAB,SBT,VNM",0.1,0.014972660644194669,0.01484892724166742,0.001,0.1,0.15,2,0.125,0.01492789636782571,0.01492789636782571,0.01484892724166742,0.015006865493984
overnight_fnb_w5_mag_higher_units_20260409_101741,lstm_ensemble,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_ensemble,agree_only,4,"KDC,SAB,SBT,VNM",0.9,0.007400428252517299,0.026077889557805767,0.001,0.9,0.9,1,0.9,0.026077889557805767,0.026077889557805767,0.026077889557805767,0.026077889557805767
overnight_fnb_w5_mag_higher_units_20260409_101741,lstm_ensemble,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_best_by_val,agree_only,4,"KDC,SAB,SBT,VNM",0.9,0.006815897893448941,0.02825259031592786,0.001,0.9,0.9,1,0.9,0.02825259031592786,0.02825259031592786,0.02825259031592786,0.02825259031592786
overnight_fnb_w5_mag_higher_units_20260409_101741,lstm_ensemble,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_ensemble,avg,4,"KDC,SAB,SBT,VNM",0.9,0.006285131539901401,0.024122761482503363,0.001,0.85,0.95,3,0.9,0.023673165885348957,0.024122761482503363,0.02166969363849014,0.025227042535053368
overnight_fnb_w5_mag_higher_units_20260409_101741,lstm_ensemble,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_best_by_val,avg,4,"KDC,SAB,SBT,VNM",0.9,0.005483986586862777,0.0254128799359441,0.001,0.9,0.95,2,0.925,0.022921800731627362,0.022921800731627362,0.020430721527310625,0.0254128799359441
overnight_fnb_w5_mag_higher_units_20260409_101741,lstm_ensemble,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_signmag_best_by_val,agree_only,4,"KDC,SAB,SBT,VNM",0.65,0.005005341129025065,0.0301496999580384,0.001,0.0,0.95,5,0.65,0.02774362370264074,0.02800896291034083,0.025304775893110643,0.0301496999580384
