model,threshold,holding_period,trade_count,coverage,directional_accuracy,avg_actual_return,avg_strategy_return,cumulative_strategy_return,final_equity,sampled_buy_hold_equity
lstm_signmag_seed_62,0.0,1,1837,0.8600187265917603,0.5470876428960262,0.0014883940443875885,0.0014883940443875885,2.73417985954,8.57000440445024,8.57000440445024
lstm_signmag_seed_62,0.0025,1,618,0.2893258426966292,0.5760517799352751,0.004255896564142395,0.004255896564142395,2.6301440766399997,11.01162679739853,11.01162679739853
lstm_signmag_seed_62,0.005,1,120,0.056179775280898875,0.5666666666666667,0.006635309273333333,0.006635309273333333,0.7962371128,2.101514900612955,2.101514900612955
lstm_signmag_seed_62,0.01,1,18,0.008426966292134831,0.3333333333333333,-0.00983124096111111,-0.00983124096111111,-0.1769623373,0.8306624108574773,0.8306624108574773
lstm_signmag_seed_62,0.015,1,1,0.00046816479400749064,0.0,-0.027355623,-0.027355623,-0.027355623,0.972644377,0.972644377
lstm_signmag_seed_62,0.02,1,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_top2_by_val,0.0,1,1840,0.8614232209737828,0.5461956521739131,0.001646650238119565,0.001646650238119565,3.02983643814,11.518493375786488,11.518493375786488
lstm_signmag_top2_by_val,0.0025,1,545,0.2551498127340824,0.5761467889908257,0.004811274089247706,0.004811274089247706,2.62214437864,11.282895863441784,11.282895863441784
lstm_signmag_top2_by_val,0.005,1,82,0.03838951310861423,0.524390243902439,0.002765279032926829,0.002765279032926829,0.2267528807,1.2174769888906487,1.2174769888906487
lstm_signmag_top2_by_val,0.01,1,8,0.003745318352059925,0.375,-0.016613674437500003,-0.016613674437500003,-0.13290939550000003,0.873235450556275,0.873235450556275
lstm_signmag_top2_by_val,0.015,1,0,0.0,,,,0.0,1.0,1.0
lstm_signmag_top2_by_val,0.02,1,0,0.0,,,,0.0,1.0,1.0
lstm_top2_by_val,0.0,1,1345,0.6296816479400749,0.5553903345724907,0.002367789835048327,0.002367789835048327,3.18467732814,16.038291808466994,16.038291808466994
lstm_top2_by_val,0.0025,1,47,0.02200374531835206,0.6170212765957447,0.0041784428489361715,0.0041784428489361715,0.19638681390000004,1.1982143860676235,1.1982143860676235
lstm_top2_by_val,0.005,1,14,0.006554307116104869,0.5,-0.009660164700000001,-0.009660164700000001,-0.13524230580000002,0.8693327420099116,0.8693327420099116
lstm_top2_by_val,0.01,1,0,0.0,,,,0.0,1.0,1.0
lstm_top2_by_val,0.015,1,0,0.0,,,,0.0,1.0,1.0
lstm_top2_by_val,0.02,1,0,0.0,,,,0.0,1.0,1.0
