model,threshold,holding_period,trade_count,coverage,directional_accuracy,avg_actual_return,avg_strategy_return,cumulative_strategy_return,final_equity,sampled_buy_hold_equity
arima,0.0,3,514,0.2817982456140351,0.5603112840466926,0.0028334233488326852,0.0028334233488326852,1.4563796013,2.523223000757336,2.523223000757336
arima,0.0025,3,334,0.18311403508771928,0.5898203592814372,0.0036886867356287424,0.0036886867356287424,1.2320213697,2.4067408790323266,2.4067408790323266
arima,0.005,3,112,0.06140350877192982,0.5982142857142857,0.007606135245535715,0.007606135245535715,0.8518871475,2.0358334578401287,2.0358334578401287
arima,0.01,3,12,0.006578947368421052,0.6666666666666666,0.020423408458333334,0.020423408458333334,0.2450809015,1.2630141932204273,1.2630141932204273
arima,0.015,3,2,0.0010964912280701754,1.0,0.054841895,0.054841895,0.10968379,1.112595445471174,1.112595445471174
arima,0.02,3,0,0.0,,,,0.0,1.0,1.0
linear_regression,0.0,3,496,0.2719298245614035,0.5463709677419355,0.003987494183870967,0.003987494183870967,1.9777971151999998,4.1927768445965246,4.1927768445965246
linear_regression,0.0025,3,450,0.24671052631578946,0.56,0.005319109002666666,0.005319109002666666,2.3935990512,6.47566566863268,6.47566566863268
linear_regression,0.005,3,392,0.2149122807017544,0.5586734693877551,0.005012926857908162,0.005012926857908162,1.9650673282999995,4.480813274646734,4.480813274646734
linear_regression,0.01,3,272,0.14912280701754385,0.5477941176470589,0.008211707552205884,0.008211707552205884,2.2335844542000003,6.389219302211583,6.389219302211583
linear_regression,0.015,3,169,0.09265350877192982,0.5384615384615384,0.003447900945562131,0.003447900945562131,0.5826952598000001,1.4728080854601246,1.4728080854601246
linear_regression,0.02,3,89,0.048793859649122806,0.5730337078651685,0.009604594847191013,0.009604594847191013,0.8548089414000001,2.076130609050022,2.076130609050022
lstm,0.0,3,551,0.3020833333333333,0.5045372050816697,0.0026945255644283115,0.0026945255644283115,1.4846835859999996,2.207688864295118,2.207688864295118
lstm,0.0025,3,396,0.21710526315789475,0.5151515151515151,0.0006687896999999992,0.0006687896999999992,0.2648407211999997,0.7972247219064591,0.7972247219064591
lstm,0.005,3,155,0.0849780701754386,0.5096774193548387,0.002667523352903227,0.002667523352903227,0.41346611970000013,1.2822402629055043,1.2822402629055043
lstm,0.01,3,6,0.003289473684210526,0.8333333333333334,0.044549576,0.044549576,0.267297456,1.2917540282217579,1.2917540282217579
lstm,0.015,3,0,0.0,,,,0.0,1.0,1.0
lstm,0.02,3,0,0.0,,,,0.0,1.0,1.0
