Date,model_label,ic_spearman,ic_pearson,cross_sectional_actual_mean,cross_sectional_prediction_mean,rolling_ic_spearman,rolling_ic_pearson
2025-02-17,standalone,0.7999999999999999,0.6432338347068429,0.003665217,-0.0008379628974999999,0.1005409255338946,0.14238045409737657
2025-02-18,standalone,0.39999999999999997,0.2677702277444628,0.0035380306749999996,-0.0008992151825,0.1005409255338946,0.13421087250945848
2025-02-19,standalone,0.39999999999999997,-0.31986165679809153,-0.002222305125,-0.0007148029075,0.11054092553389458,0.13369199219037053
2025-02-20,standalone,-0.19999999999999998,-0.04845934220235481,0.004400479425,-0.0006453439450000001,0.14054092553389458,0.16389730914786266
2025-02-21,standalone,-0.19999999999999998,-0.5416995334561944,0.0140156954,-0.00049732572,0.1005409255338946,0.10772357430874357
2025-02-24,standalone,0.9486832980505139,0.7664763083079442,-0.004382829375,-0.00029905040750000003,0.1374341649025257,0.1464995629505038
2025-02-25,standalone,-0.6000000000000001,-0.4868517448926602,0.000699827675,-0.00042837868000000003,0.06743416490252568,0.07534545705041827
2025-02-26,standalone,0.39999999999999997,0.39052720319318973,-0.005825374774999999,-0.0008699888,0.06743416490252567,0.05073798958437388
2025-02-27,standalone,-0.316227766016838,-0.20638193086179524,-0.0024948289500000003,-0.00112244535,0.04162277660168377,0.04321367819848735
2025-02-28,standalone,-0.19999999999999998,-0.6696156719138499,0.006835185,-0.0010991805000000001,0.011622776601683784,-0.009037291634605043
2025-03-03,standalone,0.0,-0.2761051217813129,0.0017826696,-0.0008432116422500001,-0.008377223398316215,-0.06211252655860833
2025-03-04,standalone,1.0,0.871417024678958,0.008338663074999999,-0.0007774985875,0.021622776601683786,-0.04397115169930382
2025-03-05,standalone,-0.632455532033676,-0.3800203858973851,-0.0011330474,-0.0007004012675,-0.010000000000000012,-0.07438365194654709
2025-03-06,standalone,0.39999999999999997,0.600633652003986,-0.00260579795,-0.0006402520799999999,0.02999999999999998,-0.0184230803208842
2025-03-07,standalone,0.7999999999999999,0.6649903786398713,0.0070284127749999994,-0.0005570760650000001,0.08999999999999998,0.0326625851910752
2025-03-10,standalone,-0.19999999999999998,-0.5309424306006948,-0.0035218514249999995,-0.0004967481675,0.08999999999999998,0.006769265975080896
2025-03-11,standalone,0.39999999999999997,0.5112837876124402,-0.00089435705,-0.0004903965675,0.14999999999999997,0.06433782006432627
2025-03-12,standalone,-0.19999999999999998,-0.17601784439506774,-0.002912224625,-0.0006072353524999999,0.11999999999999997,0.048349294426245984
2025-03-13,standalone,0.7999999999999999,0.6766489349045784,0.004527241350000001,-0.0005137949925,0.18,0.09428265871634063
2025-03-14,standalone,-0.39999999999999997,-0.588994297520559,0.003077488875,-0.0005100169649999999,0.16999999999999998,0.0584015695736154
2025-03-17,standalone,0.39999999999999997,0.5867969277654654,-0.004025243575,-0.000311569875,0.14999999999999997,0.055579724226546535
2025-03-18,standalone,-1.0,-0.9267103499388823,-0.004812338175000001,-0.0004108283975,0.07999999999999999,-0.004144304657620728
2025-03-19,standalone,-0.39999999999999997,-0.20832260078171722,-0.006694652000000001,-0.00068143289,0.039999999999999994,0.001432648143197987
2025-03-20,standalone,0.19999999999999998,0.19862120811343212,0.0024587682499999995,-0.0012118419875000001,0.059999999999999984,0.013786675658987335
2025-03-21,standalone,-0.39999999999999997,-0.585713341155517,-0.0019616266,-0.0011170098875000001,0.04999999999999998,0.011585985274021205
2025-03-24,standalone,-0.7999999999999999,-0.47145661246793175,-0.002077749075,-0.0005463673599999999,-0.0374341649025257,-0.0503106607647726
2025-03-25,standalone,-0.316227766016838,-0.06929300903990614,-0.001650458275,-0.00024281765,-0.023245553203367596,-0.029432723972134894
2025-03-26,standalone,-0.39999999999999997,-0.4316796533586134,-0.00169068515,-0.00023588299,-0.06324555320336758,-0.07054306679972505
2025-03-27,standalone,1.0,0.936811278096547,-0.005866805925,-0.00028791566412499997,0.0025658350974743114,-0.013383406351807936
2025-03-28,standalone,-0.19999999999999998,-0.04959816589140991,-0.00346317775,-0.00020683913149999997,0.00256583509747431,0.017617468949314055
2025-03-31,standalone,0.7999999999999999,0.7061267893281834,0.003273054000000001,-0.00028408338,0.0425658350974743,0.06672906450478887
2025-04-01,standalone,0.39999999999999997,0.2831311091273205,0.0011758491,-0.00024768623999999996,0.012565835097474307,0.037314768727206994
2025-04-02,standalone,0.0,-0.018228506338323104,-0.048392934000000006,-0.00037257402999999996,0.04418861169915811,0.0554043627051601
2025-04-03,standalone,0.0,0.0341543729170031,0.0066114785,-0.000540136567,0.024188611699158112,0.027080398750810947
2025-04-04,standalone,0.19999999999999998,0.5067650040290099,-0.03090887825,-0.00035994395000000005,-0.005811388300841887,0.019169130020267877
2025-04-08,standalone,0.6000000000000001,0.33386364638765614,-0.0031289175000000016,0.00014342793,0.034188611699158114,0.06240943386968543
2025-04-09,standalone,0.39999999999999997,0.7677998872551629,0.06002710025,0.0006030021875,0.034188611699158114,0.07523523885182155
2025-04-10,standalone,1.0,0.8500782782569718,0.018537715833333333,0.00115135011,0.09418861169915811,0.12654004498442353
2025-04-11,standalone,1.0,0.9638610525966722,-0.0022978465,0.0006632526375,0.10418861169915812,0.14090065086902823
2025-04-14,standalone,0.7999999999999999,0.9021029242542793,-0.00521481005,-0.000557904475,0.1641886116991581,0.21545551195777013
2025-04-15,standalone,0.19999999999999998,0.04258581197520062,-0.0091213809,-0.00044149577749999996,0.15418861169915812,0.1882449561682569
2025-04-16,standalone,0.316227766016838,0.21989827604398027,-0.00269504645,-0.0010489894350000002,0.22000000000000003,0.24557538746740004
2025-04-17,standalone,0.7999999999999999,0.7716732430196448,0.0222898155,-0.0019196548075,0.27999999999999997,0.29457517965746816
2025-04-18,standalone,0.6000000000000001,0.15802887951870798,0.0016589340500000002,-0.00118671659,0.3,0.29254556322773195
2025-04-21,standalone,0.7999999999999999,0.6081315070997703,-0.00039274999999999987,-0.0015788689549999999,0.36,0.3522378056404963
2025-04-22,standalone,-0.6000000000000001,-0.3267292926714048,0.01150977375,-0.002119708235,0.37,0.35947417163032264
2025-04-23,standalone,0.316227766016838,0.07800813654523772,0.0026431417750000003,-0.00261940325,0.40162277660168383,0.3668392289095798
2025-04-24,standalone,-1.0,-0.9969648204640983,0.010844740674999999,-0.0029939861249999996,0.3716227766016838,0.3385749705543056
2025-04-25,standalone,0.7999999999999999,0.37043297216690513,0.0038395714250000004,-0.0018896181575,0.3616227766016838,0.31025605525782346
2025-04-28,standalone,0.39999999999999997,-0.150210729458633,-0.013523553124999999,-0.0015418490549999999,0.3916227766016838,0.3052254270794623
2025-04-29,standalone,0.19999999999999998,0.8105506328011792,-0.00686874675,-0.002356343325,0.3616227766016838,0.3104466192531121
2025-05-05,standalone,-1.0,-0.785308046179939,-0.0026252197749999998,-0.002125025875,0.2916227766016838,0.25702466148774916
2025-05-06,standalone,-0.39999999999999997,-0.40075695053677374,0.003851190575,-0.00281463545,0.27162277660168377,0.2378982392778266
2025-05-07,standalone,-0.19999999999999998,0.26511926706788597,0.00924427415,-0.0030639852,0.26162277660168376,0.24944648398537078
2025-05-08,standalone,0.39999999999999997,-0.17578166714776813,0.0031781941999999997,-0.00182424445,0.27162277660168377,0.21531915042653185
2025-05-09,standalone,-1.0,-0.9637224750736777,0.005474923675,-0.001729234325,0.1916227766016838,0.15043984435346516
2025-05-12,standalone,0.7999999999999999,0.9167999575808257,-0.00026876625000000007,-0.001707640925,0.21162277660168377,0.15788984786974827
2025-05-13,standalone,-0.19999999999999998,0.06143263320166087,0.0011076873249999998,-0.0013628421125,0.15162277660168377,0.11845756561698276
2025-05-14,standalone,-0.7999999999999999,-0.6542815898507626,0.006811695275,-0.0013604988749999999,0.06162277660168378,0.037550433494611
2025-05-15,standalone,-0.19999999999999998,-0.17452403327794566,-0.003435717425,-0.0016028461999999999,0.011622776601683798,-0.016280914382000244
2025-05-16,standalone,0.7999999999999999,0.8247928747538571,-0.004399611475,-0.0014671928325,0.0416227766016838,0.02282943875693258
2025-05-19,standalone,-0.39999999999999997,-0.41832663757017985,-0.0026412607750000002,-0.0014092447225,0.005811388300841894,-0.009081806923775426
2025-05-20,standalone,0.7999999999999999,0.9581961222499019,0.005266324649999999,-0.001095226475,0.005811388300841896,0.0002443370377374299
2025-05-21,standalone,-0.39999999999999997,-0.321995089321763,-0.003636346625,-0.0006234459975000001,-0.04418861169915811,-0.02375686140428612
2025-05-22,standalone,0.39999999999999997,0.14995093825481554,-0.0005032548500000006,-0.00026307733,-0.0641886116991581,-0.04666588984653385
2025-05-23,standalone,-0.7999999999999999,-0.7862293215849729,0.0034171122749999997,-0.00030936804,-0.07418861169915811,-0.06964089129221226
2025-05-26,standalone,0.7999999999999999,0.6821070453453003,-0.00019752157500000007,-0.0004269922,-0.05,-0.03943594585220913
2025-05-27,standalone,0.19999999999999998,0.47764526851553923,-0.0015711649999999998,-0.000913550511,0.009999999999999993,0.03429455859677274
2025-05-28,standalone,1.0,0.9767478388633731,-0.0007733864500000001,-0.0010522527225,0.019999999999999997,0.06461030193159614
2025-05-29,standalone,0.7999999999999999,0.9326382684610216,-0.0036692491,-0.00093278095,0.039999999999999994,0.11875275182757887
2025-05-30,standalone,0.39999999999999997,0.25368727093409366,0.0027455998249999993,-0.0007373618875,0.05,0.0909095837342246
2025-06-02,standalone,-0.19999999999999998,-0.10032624972316394,0.0061344504,-0.0007441778265,0.09,0.12515867355706334
2025-06-03,standalone,-0.39999999999999997,-0.5523664443958525,0.008877913,-0.0006710972895,0.09000000000000001,0.1175781988641094
2025-06-04,standalone,0.39999999999999997,0.48891341245793674,-0.005650215325,-0.0009729973250000001,0.12,0.12876790613361194
2025-06-05,standalone,0.7999999999999999,0.8136779690312608,-0.00948587625,-0.001130045835,0.13999999999999999,0.17824088794256338
2025-06-06,standalone,-0.21081851067789195,0.024195936106081787,-0.003355807925,-0.001283722565,0.17945907446610537,0.22763680850155138
2025-06-09,standalone,0.632455532033676,0.5385827709221637,0.0010836370999999997,-0.0009591323075,0.17108185106778923,0.20872594916861828
2025-06-10,standalone,0.7999999999999999,0.9320986519602616,0.000985805975,-0.0009755691125,0.22108185106778916,0.2522592501065483
2025-06-11,standalone,-0.5,-0.7365032108263028,0.008550895099999999,-0.0013583705666666667,0.23608185106778917,0.2481481690577713
2025-06-12,standalone,0.5,0.18881570319680036,-0.006631271633333334,-0.0015916309,0.27108185106778915,0.2663151558815086
2025-06-13,standalone,-0.39999999999999997,-0.17524946444992873,0.005794441,-0.0014861219625,0.2110818510677892,0.2163130389213193
2025-06-16,standalone,-0.19999999999999998,-0.0822322129062479,0.004436704950000001,-0.00097554625,0.22108185106778916,0.23311776015451588
2025-06-17,standalone,-0.7999999999999999,-0.775286896547022,-0.0012551357249999998,-0.0010471125425,0.1410818510677892,0.1464436092146697
2025-06-18,standalone,-0.39999999999999997,-0.2537219646881673,0.016022803,-0.000813515575,0.1410818510677892,0.1498572654463495
2025-06-19,standalone,-0.7999999999999999,-0.8183256386128157,0.012233999000000002,-0.00094407324,0.08108185106778922,0.10144343660296795
2025-06-20,standalone,0.7999999999999999,0.5409163289684281,-0.00473361955,-0.000958833235,0.1610818510677892,0.16780071913063796
2025-06-23,standalone,0.19999999999999998,0.6927125682779817,0.0017068622499999998,-0.0011229260075,0.1310818510677892,0.16833099527727205
2025-06-24,standalone,0.10540925533894598,0.4314939534698172,0.005045956925,-0.0010655873265,0.1263523138347365,0.16602342952498597
2025-06-25,standalone,0.7999999999999999,0.961125848049805,-0.00442245125,-0.0010526031705,0.1163523138347365,0.16524232998430757
2025-06-26,standalone,0.39999999999999997,0.31462846758276697,0.0099644536,-0.00089655808,0.0963523138347365,0.13434183994039484
2025-06-27,standalone,0.19999999999999998,0.09089203148363556,0.0044170960499999995,-0.0006889617725,0.08635231383473649,0.12620207796787192
2025-06-30,standalone,0.39999999999999997,0.8102030941206062,-0.0073556104,-0.000846312355,0.11635231383473647,0.17172854516006042
2025-07-01,standalone,0.39999999999999997,0.48927323910447185,-0.0017371678250000001,-0.0010234195085,0.1563523138347365,0.22381052933507664
2025-07-02,standalone,-0.19999999999999998,-0.45495418087213046,-0.0018619943,-0.00106111514,0.1263523138347365,0.17661714966857328
2025-07-03,standalone,0.19999999999999998,0.36159835632510823,0.00034211092500000017,-0.00109806087,0.0963523138347365,0.15401316903326565
2025-07-04,standalone,0.7999999999999999,0.7198063184570812,-0.0011667051249999998,-0.0012381052075,0.14689323936863108,0.1887936881508156
2025-07-07,standalone,0.19999999999999998,0.18946868534923852,0.005822771,-0.0012358926099999999,0.12527046276694728,0.17133798387216936
2025-07-08,standalone,-0.39999999999999997,-0.07167253999281152,0.015049223,-0.0012604962149999998,0.0652704627669473,0.12114942427451572
2025-07-09,standalone,0.6000000000000001,0.38960651685852943,0.0009095742500000001,-0.0012264690125,0.1202704627669473,0.17745491065875732
2025-07-10,standalone,-0.39999999999999997,-0.6591987879700643,0.003985442675,-0.001058695275,0.07527046276694731,0.1350541861004141
2025-07-11,standalone,-0.39999999999999997,-0.44938530290968703,0.0019333736999999998,-0.00074669921,0.07527046276694731,0.12134739417742617
2025-07-14,standalone,0.7999999999999999,0.9100700082839814,-0.0008333792500000001,-0.00060170041,0.12527046276694728,0.17096250523693762
2025-07-15,standalone,0.39999999999999997,0.6922109686074376,-8.538019999999999e-05,-0.0007329288292499999,0.1852704627669473,0.24433739849466063
2025-07-16,standalone,0.7378647873726218,0.782517845279237,0.0033178985000000003,-0.000847736875,0.2421637021355784,0.2961493889930308
2025-07-17,standalone,0.19999999999999998,0.7160582433393885,0.01507801365,-0.00089119656,0.2921637021355784,0.372868583090641
2025-07-18,standalone,0.0,-0.15836698941764274,-0.00878109075,-0.001020268875,0.25216370213557837,0.3379044171713375
2025-07-21,standalone,0.39999999999999997,-0.16652573650117397,0.0011408991,-0.001151573535,0.2621637021355784,0.2949425019323797
2025-07-22,standalone,-0.6000000000000001,-0.8185125382130233,0.02211058475,-0.0011664735,0.22689323936863107,0.23244217734823763
2025-07-23,standalone,-0.5,-0.908064287869211,0.014754021866666668,-0.0013602667666666665,0.16189323936863106,0.13898267055228689
2025-07-24,standalone,0.5,0.5862441626361349,-0.0037379703666666673,-0.0017845644333333334,0.16689323936863107,0.15256345530495527
2025-07-25,standalone,0.5,0.18574045698593672,0.0018852011666666668,-0.0019806669,0.18189323936863108,0.15730587658007034
2025-07-28,standalone,-1.0,-0.8846797437340194,-0.015522771933333332,-0.0017782327333333333,0.11189323936863108,0.07256173468733906
2025-07-29,standalone,0.0,-0.283847607888702,-0.0013592761499999998,-0.0018785607,0.0918932393686311,0.03390569233768036
2025-07-30,standalone,0.7999999999999999,0.8851827540919046,-0.012542537324999999,-0.001878014175,0.14189323936863107,0.10091253908588212
2025-07-31,standalone,0.6000000000000001,0.7903978756311991,-0.0043188483500000005,-0.001888269625,0.1618932393686311,0.12235251505118665
2025-08-01,standalone,0.39999999999999997,0.1839189422997208,0.0047008779500000005,-0.0015258943425,0.14189323936863107,0.09555814624331863
2025-08-04,standalone,-0.19999999999999998,-0.006971143594973957,-0.0009032815250000002,-0.0013237842125,0.1218932393686311,0.08573615479610801
2025-08-05,standalone,-0.7999999999999999,-0.7911270358868063,0.006509467925,-0.001307628935,0.10189323936863108,0.049763430001408274
2025-08-06,standalone,0.7999999999999999,0.9716909764744226,-0.0014475796,-0.0005231134999999999,0.11189323936863108,0.07886765298220293
2025-08-07,standalone,0.7999999999999999,0.9359442971757073,0.00653581485,-0.00036104757500000006,0.17189323936863107,0.15862480723949152
2025-08-08,standalone,-0.7999999999999999,-0.500324361897089,0.006122033575,-0.000554966,0.15189323936863106,0.15607785429012141
2025-08-11,standalone,-0.7999999999999999,-0.7445960871049515,0.0035596567249999997,-0.0009466371875,0.07189323936863108,0.07334454952067475
2025-08-12,standalone,0.19999999999999998,0.6248590315323899,-0.00699953955,-0.001601759775,0.061893239368631094,0.06997695266692237
2025-08-13,standalone,-0.7999999999999999,-0.8916328569338378,0.001332645925,-0.00230032935,-0.015000000000000003,-0.013730582443731359
2025-08-14,standalone,0.19999999999999998,0.2668006726751947,-0.0058380419,-0.002177854375,-0.015000000000000003,-0.03619346097694105
2025-08-15,standalone,0.0,-0.0735601062427564,-0.002697467625,-0.00178697125,-0.015000000000000003,-0.031953116818196736
2025-08-18,standalone,0.7999999999999999,0.3828494739729761,-0.00397035765,-0.001517409265,0.004999999999999993,-0.004484356294489231
2025-08-19,standalone,0.0,0.14072359377149812,-0.006155984849999999,-0.0015289991625,0.034999999999999996,0.04347745030473684
2025-08-20,standalone,-0.6000000000000001,-0.5057438138661438,7.835035000000005e-05,-0.00116287147,0.029999999999999992,0.0635934740048902
2025-08-21,standalone,0.39999999999999997,0.33800893736840093,-0.015460576875,-0.0008844312799999999,0.02499999999999999,0.0511817127415035
2025-08-22,standalone,0.316227766016838,-0.05071980115786503,-0.000580454125,-0.00080607833,0.015811388300841892,0.039358699834313414
2025-08-25,standalone,-1.0,-0.9916656710003687,0.010662410875,-7.415465999999999e-05,0.01581138830084189,0.034009403470995944
2025-08-26,standalone,0.19999999999999998,0.10104678688681772,0.0020531077,0.0004029821525,0.025811388300841887,0.05325412320977193
2025-08-27,standalone,-0.19999999999999998,-0.31838777728313067,-0.0015061232500000001,-6.685921500000001e-05,-0.02418861169915811,-0.006924403358979836
2025-08-28,standalone,0.39999999999999997,0.579055716853891,0.0028041588749999993,-9.889910499999999e-05,-0.03418861169915812,-0.017491511297845243
2025-08-29,standalone,-0.39999999999999997,-0.5435822975029676,0.0039473976749999995,-0.000320652034,-0.07418861169915811,-0.053866573287979655
2025-09-03,standalone,-0.39999999999999997,-0.12065841542502424,0.009446952,-0.0006923118525,-0.08418861169915812,-0.05955093687948217
2025-09-04,standalone,0.7999999999999999,0.8357113507989546,-0.004002434725,-0.00111499089,-0.004188611699158118,0.021790982454805874
2025-09-05,standalone,-0.6000000000000001,-0.759715015481055,-0.006883970825,-0.000836598555,-0.07418861169915811,-0.064779317142968
2025-09-08,standalone,0.39999999999999997,0.49387578352383105,-0.007125460249999999,-0.00066624533035,-0.09418861169915811,-0.08688274282556183
2025-09-09,standalone,0.19999999999999998,0.04765065813511827,-0.0009962231999999997,-0.0006292239249999999,-0.04418861169915812,-0.059483991823951456
2025-09-10,standalone,-0.7999999999999999,-0.5890443333958251,0.006147112775,-0.00034848768750000004,-0.04418861169915812,-0.05170640413849513
2025-09-11,standalone,-0.7999999999999999,-0.5569347354498969,0.009979044999999999,-0.0001725650925,-0.09418861169915811,-0.11079609248760947
2025-09-12,standalone,0.19999999999999998,-0.24150326041028827,0.001717386,-0.000293573265,-0.04418861169915812,-0.078289612661432
2025-09-15,standalone,-0.39999999999999997,-0.26306050107429124,0.00719115025,-0.0005671016,-0.07418861169915811,-0.10478267134890629
2025-09-16,standalone,-0.19999999999999998,-0.06392021425577817,-0.008129101025000002,-0.0006043002525000001,-0.08418861169915812,-0.10430067674955738
2025-09-17,standalone,1.0,0.8644081416819785,-0.010879973250000001,-0.00061106935,-0.07418861169915811,-0.08022274336410726
2025-09-18,standalone,0.7999999999999999,0.7872021400097361,-0.010118371800000001,-0.0007577274475,-0.034188611699158114,-0.04789881605219536
2025-09-19,standalone,0.39999999999999997,0.23444071945464073,-0.01126133495,-0.0006292635375,0.015811388300841892,-0.010889589386156135
2025-09-22,standalone,-0.39999999999999997,-0.33797512952083153,0.0018833037,-0.00047615794,-0.024188611699158105,-0.04468879273061775
2025-09-23,standalone,-0.39999999999999997,-0.35724246474711474,0.0107124626,-0.00055308254,-0.06,-0.060014925910080244
2025-09-24,standalone,0.39999999999999997,0.05499937310201619,3.8050599999999313e-05,-0.0009330115262499999,0.009999999999999998,-0.007681673704960995
2025-09-25,standalone,0.7999999999999999,0.7728874999593435,-0.0031927448,-0.0009473461324999999,0.039999999999999994,0.025910361948665295
2025-09-26,standalone,0.7999999999999999,0.6631883151995337,-0.009819968750000001,-0.0010426684374999998,0.09,0.0749891665727985
2025-09-29,standalone,0.0,-0.0318904520249847,-0.0004507297749999999,-0.000727001315,0.06999999999999999,0.04444185812885472
2025-09-30,standalone,-1.0,-0.8502395735521749,0.0131715905,-0.00044943615749999996,0.039999999999999994,0.029108994326394348
2025-10-01,standalone,0.39999999999999997,0.5135467831798397,-0.004584872225,-0.00038941147500000004,0.07999999999999999,0.06081925425663755
2025-10-02,standalone,-0.21081851067789195,-0.29699524447634856,0.00123448955,-0.00046818133,0.029459074466105396,0.00418392449287239
2025-10-03,standalone,-0.7999999999999999,-0.859650832017457,0.01072928125,-0.0003433037,0.019459074466105404,-0.0008128663339477038
2025-10-06,standalone,1.0,0.9425542709811479,-0.005247262875,-0.0003771206325,0.0494590744661054,0.021621058038918138
2025-10-07,standalone,-0.39999999999999997,-0.6219963310755501,0.011410145925,-0.0007047956,0.019459074466105404,-0.01186129142161528
2025-10-08,standalone,0.7999999999999999,0.8622495422220126,0.0017981958500000003,-0.0004965394925,0.0994590744661054,0.060703402359276605
2025-10-09,standalone,0.7999999999999999,0.8972379455961923,0.014037033325000002,-0.000426555905,0.1794590744661054,0.13341203641158106
2025-10-10,standalone,-0.39999999999999997,-0.5601284845357022,0.007877549675,-0.0006826259649999999,0.1494590744661054,0.11748077520531038
2025-10-13,standalone,-0.39999999999999997,-0.7634357536876284,-0.0082465704,-0.00062665455875,0.1494590744661054,0.09246201257464351
2025-10-14,standalone,0.0,0.04078636085438663,-0.005535906875,-0.00068824421075,0.1594590744661054,0.09769734133015175
2025-10-15,standalone,-0.39999999999999997,-0.022430526973763666,-0.0027513174000000002,-0.0009432993099999999,0.08945907446610538,0.053355407897364635
2025-10-16,standalone,0.7999999999999999,0.8042160167208325,-0.0109876092,-0.00115784836,0.08945907446610539,0.05420610173291947
2025-10-17,standalone,0.39999999999999997,0.6809690275423245,-0.02796111145,-0.00133395735,0.0894590744661054,0.07653251713730365
2025-10-20,standalone,-0.7999999999999999,-0.9476218879509987,0.01084026005,-0.00134245114,0.06945907446610539,0.04605017921579529
2025-10-21,standalone,0.7999999999999999,0.33586619796485784,-0.0007483767500000001,-0.0014783533750000002,0.12945907446610538,0.08070561235139392
2025-10-22,standalone,0.19999999999999998,0.5595208762189356,0.012322129,-0.0015260783,0.1194590744661054,0.10593168750723989
2025-10-23,standalone,-0.7999999999999999,-0.9514810143477865,0.004495435924999999,-0.001524653975,0.0394590744661054,0.019713261791883385
2025-10-24,standalone,0.39999999999999997,0.8508363300285618,-0.005501353049999999,-0.0013458682699999999,0.0194590744661054,0.029095662533334798
2025-10-27,standalone,-1.0,-0.8058404677855638,0.0007511458,-0.0014526858524999998,-0.030540925533894602,-0.009601838254694156
2025-10-28,standalone,0.7999999999999999,0.6395968919723434,0.0040698297,-0.0013861806,0.05945907446610539,0.06488998502153176
2025-10-29,standalone,1.0,0.9543640459228226,-0.00297390535,-0.00146307175,0.08945907446610539,0.0869308481586809
2025-10-30,standalone,-0.39999999999999997,-0.8354174780423141,0.0015523392499999997,-0.001897020825,0.07999999999999999,0.06000973648038262
2025-10-31,standalone,0.19999999999999998,0.3977270595849385,0.015201956374999997,-0.0020790703000000002,0.12999999999999998,0.12287863106050238
2025-11-03,standalone,0.39999999999999997,0.09441287645793864,-0.0038709465249999997,-0.0014253121324999999,0.09999999999999999,0.08047156133434194
2025-11-04,standalone,-0.19999999999999998,-0.3048964116436209,-0.0037582179,-0.002185113525,0.10999999999999999,0.0963265573059384
2025-11-05,standalone,-0.39999999999999997,-0.23355121147001107,-0.0041432751499999995,-0.0021529847499999998,0.049999999999999996,0.04153651962133722
2025-11-06,standalone,0.19999999999999998,-0.03820286354273118,-0.001045145025,-0.00216968235,0.019999999999999997,-0.005235520835608957
2025-11-07,standalone,0.7999999999999999,0.8967897575757895,-0.0065423778499999995,-0.0017865331,0.07999999999999999,0.06761039126996563
2025-11-10,standalone,-0.7999999999999999,-0.9289385411787627,0.016079208499999997,-0.0019032805875000003,0.059999999999999984,0.05933525189540891
2025-11-11,standalone,-0.39999999999999997,-0.8569104108387146,0.00755212995,-0.0017083087324999999,0.039999999999999994,0.014450413310753857
2025-11-12,standalone,-0.632455532033676,-0.769305976759353,0.01075736625,-0.0015310224900000001,0.0283772233983162,-0.02289335917852561
