model,threshold,holding_period,trade_count,coverage,directional_accuracy,avg_actual_return,avg_strategy_return,cumulative_strategy_return,final_equity,sampled_buy_hold_equity
arima,0.0,1,776,0.6801051709027169,0.6198453608247423,0.0020439345967783506,0.0020439345967783506,1.5860932471,3.95817413545835,3.95817413545835
arima,0.0025,1,166,0.14548641542506574,0.608433734939759,0.0023390320168674697,0.0023390320168674697,0.3882793148,1.396409724302478,1.396409724302478
arima,0.005,1,17,0.014899211218229623,0.5882352941176471,0.006060368376470589,0.006060368376470589,0.10302626240000001,1.1011229674001677,1.1011229674001677
arima,0.01,1,1,0.0008764241893076249,1.0,0.0,0.0,0.0,1.0,1.0
arima,0.015,1,0,0.0,,,,0.0,1.0,1.0
arima,0.02,1,0,0.0,,,,0.0,1.0,1.0
linear_regression,0.0,1,680,0.595968448729185,0.6088235294117647,0.0011503533142058822,0.0011503533142058822,0.7822402536599999,1.8078896296353102,1.8078896296353102
linear_regression,0.0025,1,376,0.32953549517966696,0.6037234042553191,0.00228170657143617,0.00228170657143617,0.85792167086,2.0960297724595294,2.0960297724595294
linear_regression,0.005,1,136,0.11919368974583698,0.6102941176470589,0.0018692671136764701,0.0018692671136764701,0.25422032745999995,1.2325799272108517,1.2325799272108517
linear_regression,0.01,1,10,0.008764241893076249,0.5,-0.0034533262099999996,-0.0034533262099999996,-0.034533262099999996,0.9648075271718934,0.9648075271718934
linear_regression,0.015,1,2,0.0017528483786152498,0.5,-0.00064683055,-0.00064683055,-0.0012936611,0.9987063389,0.9987063389
linear_regression,0.02,1,1,0.0008764241893076249,1.0,0.0,0.0,0.0,1.0,1.0
lstm,0.0,1,595,0.5214723926380368,0.6184873949579832,0.00037378645109243703,0.00037378645109243703,0.22240293840000003,0.9987290694970573,0.9987290694970573
lstm,0.0025,1,175,0.15337423312883436,0.5942857142857143,0.001812698183428572,0.001812698183428572,0.3172221821000001,1.2461880739468096,1.2461880739468096
lstm,0.005,1,51,0.044697633654688866,0.6078431372549019,0.005083396927450981,0.005083396927450981,0.25925324330000005,1.2506682665462967,1.2506682665462967
lstm,0.01,1,4,0.0035056967572304996,0.25,-0.012075517000000001,-0.012075517000000001,-0.048302068000000004,0.950860264090388,0.950860264090388
lstm,0.015,1,0,0.0,,,,0.0,1.0,1.0
lstm,0.02,1,0,0.0,,,,0.0,1.0,1.0
lstm_best_by_val,0.0,1,676,0.5924627519719544,0.6301775147928994,0.001877637903106509,0.001877637903106509,1.2692832225000001,2.9103699610363947,2.9103699610363947
lstm_best_by_val,0.0025,1,336,0.294478527607362,0.6011904761904762,0.002384012895119048,0.002384012895119048,0.8010283327600001,1.9285061205122458,1.9285061205122458
lstm_best_by_val,0.005,1,141,0.12357581069237511,0.524822695035461,0.0013480662720567374,0.0013480662720567374,0.19007734435999996,1.1168634162152011,1.1168634162152011
lstm_best_by_val,0.01,1,9,0.007887817703768623,0.5555555555555556,-0.005382630888888889,-0.005382630888888889,-0.048443678,0.9421645148158312,0.9421645148158312
lstm_best_by_val,0.015,1,2,0.0017528483786152498,0.5,-0.0317649175,-0.0317649175,-0.063529835,0.93601725345,0.93601725345
lstm_best_by_val,0.02,1,0,0.0,,,,0.0,1.0,1.0
lstm_ensemble,0.0,1,779,0.6827344434706398,0.6277278562259306,0.0008661463581001285,0.0008661463581001285,0.6747280129600001,1.5279977167955583,1.5279977167955583
