expert_run,expert_model,market_run,market_model,method,code_count,overlap_codes,best_weight_expert,best_val_rel_score,best_test_rel_score,stable_weight_tolerance,stable_weight_min,stable_weight_max,stable_weight_count,stable_weight_center,stable_test_rel_score_mean,stable_test_rel_score_median,stable_test_rel_score_min,stable_test_rel_score_max
overnight_fnb_w7_mag_20260409_101741,lstm_best_by_val,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_signmag_best_by_val,avg,4,"KDC,SAB,SBT,VNM",0.75,0.018074398896327004,0.013829063399285246,0.001,0.75,0.8,2,0.775,0.013376889150712556,0.013376889150712556,0.012924714902139867,0.013829063399285246
overnight_fnb_w7_mag_20260409_101741,lstm_best_by_val,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_signmag_best_by_val,agree_only,4,"KDC,SAB,SBT,VNM",0.65,0.012864334993257898,0.017343261552036138,0.001,0.2,0.8,7,0.5214285714285715,0.018809525493253494,0.01805752722742615,0.014523623338474456,0.02326582589573334
overnight_fnb_w7_mag_20260409_101741,lstm_best_by_val,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_ensemble,avg,4,"KDC,SAB,SBT,VNM",0.95,0.012694657463188097,0.011035813131668015,0.001,0.9,0.95,2,0.925,0.010782023733470036,0.010782023733470036,0.010528234335272058,0.011035813131668015
overnight_fnb_w7_mag_20260409_101741,lstm_ensemble,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_signmag_best_by_val,avg,4,"KDC,SAB,SBT,VNM",0.0,0.012274681756143657,0.017204385786431353,0.001,0.0,0.0,1,0.0,0.017204385786431353,0.017204385786431353,0.017204385786431353,0.017204385786431353
overnight_fnb_w7_mag_20260409_101741,lstm_best_by_val,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_best_by_val,avg,4,"KDC,SAB,SBT,VNM",0.9,0.011622603098961681,0.006001397937046571,0.001,0.9,0.9,1,0.9,0.006001397937046571,0.006001397937046571,0.006001397937046571,0.006001397937046571
overnight_fnb_w7_mag_20260409_101741,lstm_best_by_val,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_ensemble,agree_only,4,"KDC,SAB,SBT,VNM",0.95,0.010727755495613667,0.012089094200430583,0.001,0.7,1.0,6,0.8583333333333333,0.012869944129784186,0.012723517670836071,0.012020643707311263,0.01416569977106974
overnight_fnb_w7_mag_20260409_101741,lstm_best_by_val,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_best_by_val,agree_only,4,"KDC,SAB,SBT,VNM",0.95,0.010406095927906422,0.012629735053393931,0.001,0.85,1.0,4,0.9249999999999999,0.011309536742866305,0.011265456996574108,0.009745464902562673,0.012961768075754332
overnight_fnb_w7_mag_20260409_101741,lstm_ensemble,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_signmag_best_by_val,agree_only,4,"KDC,SAB,SBT,VNM",0.0,0.0034330919659841808,0.025641016969814023,0.001,0.0,0.0,1,0.0,0.025641016969814023,0.025641016969814023,0.025641016969814023,0.025641016969814023
overnight_fnb_w7_mag_20260409_101741,lstm_ensemble,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_best_by_val,agree_only,4,"KDC,SAB,SBT,VNM",0.65,-0.0012313386531519477,0.03693308506217663,0.001,0.65,0.65,1,0.65,0.03693308506217663,0.03693308506217663,0.03693308506217663,0.03693308506217663
overnight_fnb_w7_mag_20260409_101741,lstm_ensemble,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_best_by_val,avg,4,"KDC,SAB,SBT,VNM",0.5,-0.0023549827171285287,0.022792076532880734,0.001,0.5,0.5,1,0.5,0.022792076532880734,0.022792076532880734,0.022792076532880734,0.022792076532880734
overnight_fnb_w7_mag_20260409_101741,lstm_ensemble,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_ensemble,avg,4,"KDC,SAB,SBT,VNM",0.6,-0.00471447534031233,0.02725964539766179,0.001,0.0,0.6,2,0.3,0.020340662348007243,0.020340662348007243,0.013421679298352696,0.02725964539766179
overnight_fnb_w7_mag_20260409_101741,lstm_ensemble,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_ensemble,agree_only,4,"KDC,SAB,SBT,VNM",0.75,-0.008596946503750758,0.03686185796595676,0.001,0.65,1.0,6,0.8083333333333332,0.03729584806114326,0.03686551325125187,0.035427525390160364,0.03979573722008045
